TotalRequired,  320
1397095,06 123 
1397634,61 125 
1398156,81 66 
1398713,02 144 
1398716,72 144 
1398720,84 144 
1399045,18 142 
1399158,94 144 
1399160,73 144 
1399197,18 101 
1399198,37 100 
1399198,37 51 
1399247,86 1
1399247,86 2
1399247,86 2
1399247,86 60 
1399283,15 112 
1399655,29 114 
1399693,39 60 
1399995,51 61 
1401008,96 62 
1401466,84 64 
1401747,71 123 
1402268,75 125 
1402789,83 66 
1403346,72 144 
1403348,73 144 
1403449,02 144 
1406896,98 101 
1406898,32 100 
1406898,32 51 
1406924,86 1
1406924,86 2
1406924,86 1
1406924,86 60 
1407131,96 113 
1408120,57 114 
1408158,62 60 
1409489,97 61 
1410365,61 63 
1410373,52 60 
1411321,6 61 
1412338,47 62 
1412485,28 64 
1412853,64 122 
1413382,21 125 
1413645,52 137 
1413902,51 66 
1414458,57 144 
1414460,14 144 
1414461,51 144 
1414931,87 101 
1414933,22 100 
1414933,22 51 
1414972,55 1
1414972,55 2
1414972,55 2
1414972,55 60 
1415008,18 61 
1415595,61 63 
1415605 60 
1445193,98 61 
1445247,44 63 
1445262,4 60 
1470509,78 111 
1471241,48 114 
1471286,66 60 
1471452,77 61 
1472478,42 62 
1472835,45 64 
1473105,02 123 
1473650,45 125 
1474167,61 66 
1474196,34 137 
1474700,56 144 
1474702,13 144 
1474704,16 144 
1475176,86 101 
1475178,02 100 
1475178,02 51 
1475218,72 1
1475218,72 1
1475218,72 2
1475218,72 60 
1475251,9 111 
1476572,75 114 
1476618,23 60 
1476923,55 61 
1477936,02 62 
1479815,47 64 
1480090,27 123 
1480591,7 125 
1481075,23 137 
1481138,46 66 
1481646,78 144 
1481648,25 144 
1481649,37 144 
1483112,29 101 
1483113,57 100 
1483113,57 51 
1483166,33 1
1483166,33 1
1483166,33 2
1483166,33 60 
1483401,72 111 
1485120,53 114 
1485165,31 60 
1485314,97 61 
1485402,97 63 
1485415,42 60 
1486616,49 61 
1486684,24 63 
1486698,12 60 
1487032,73 111 
1488100,45 114 
1488150,4 60 
1488514,69 61 
1489530,49 62 
1489751,13 64 
1490001,77 121 
1490541,39 125 
1490865,17 137 
1491061,83 65 
1491613,9 144 
1491615,91 144 
1491617,27 144 
1492088,42 101 
1492089,6 100 
1492089,6 51 
1492129,87 1
1492129,87 2
1492129,87 2
1492129,87 60 
1492352,21 61 
1493363,38 62 
1493596,61 64 
1493833,54 121 
1494355,45 125 
1494595,86 137 
1494875,2 65 
1495417,81 144 
1495419,43 144 
1495420,49 144 
1495888,24 101 
1495889,36 100 
1495889,36 51 
1495929,08 2
1495929,08 2
1495929,08 2
1495929,08 60 
1496126,6 61 
1497144,85 62 
1497439,14 64 
1497733,58 121 
1498291,3 125 
1498687,44 137 
1498808,2 66 
1499362,75 144 
1499364,29 144 
1499365,63 144 
1501636,97 101 
1501638,58 100 
1501638,58 51 
1501676,65 1
1501676,65 2
1501676,65 1
1501676,65 60 
1501994,48 111 
1502459,63 114 
1502493,05 60 
1502674,66 61 
1503693 62 
1505112,49 64 
1505475,65 121 
1506002,46 125 
1506523,38 65 
1506563,75 137 
1507075,3 144 
1507077,52 144 
1507078,68 144 
1507550,02 101 
1507551,22 100 
1507551,22 51 
1507592,27 2
1507592,27 2
1507592,27 2
1507592,27 60 
1507919,79 61 
1508940,47 62 
1512851,5 64 
1513131,27 121 
1513686,15 125 
1514203,7 66 
1514759,86 144 
1514761,66 144 
1514833,95 144 
1515232,04 101 
1515233,25 100 
1515233,25 51 
1515274,86 1
1515274,86 2
1515274,86 2
1515274,86 60 
1516336,06 61 
1516353,48 63 
1516371,8 60 
1516658,3 111 
1519110,52 114 
1519156,48 60 
1519485,53 61 
1520289,88 63 
1520303,8 60 
1520638,46 111 
1524883,4 114 
1524919,1 60 
1527908,38 61 
1527957,98 63 
1527969,1 60 
1529116,28 111 
1529776,88 114 
1529817,32 60 
1560755,32 61 
1560780,54 63 
1560790,65 60 
1560808,3 61 
1561825,23 62 
1561910,4 64 
1562347,68 123 
1562863,75 125 
1563280,46 137 
1563385,86 66 
1563919,03 144 
1563920,54 144 
1563921,96 144 
1564400,68 101 
1564401,92 100 
1564401,92 51 
1564439,95 1
1564439,95 2
1564439,95 1
1564439,95 60 
1564597,67 61 
1565608,09 62 
1566175,07 64 
1566505,54 121 
1567032,48 125 
1567326,32 137 
1567550,98 65 
1568105,18 144 
1568106,68 144 
1568107,75 144 
1568582,38 101 
1568583,61 100 
1568583,61 51 
1568621,38 1
1568621,38 2
1568621,38 2
1568621,38 60 
1569314,4 61 
1570109,78 63 
1570120,93 60 
1570126,53 61 
1570179,73 63 
1570188,56 60 
1570506,61 111 
1570849,63 114 
1570887,11 60 
1571059,93 61 
1572030,83 63 
1572053,71 60 
1572076,23 61 
1572249,54 63 
1572269,97 60 
1572387,49 111 
1573212,56 114 
1573253,3 60 
1573679,47 61 
1574702,41 62 
1574887,99 64 
1575187,28 121 
1575733,38 125 
1576042,31 137 
1576248,96 65 
1576782,86 144 
1576784,4 144 
1576785,65 144 
1577261,5 101 
1577262,72 100 
1577262,72 51 
1577302,01 1
1577302,01 2
1577302,01 2
1577302,01 60 
1577506,78 61 
1578519,46 62 
1578857,27 64 
1579162,27 121 
1579697,41 125 
1580073,21 137 
1580215,45 65 
1580767,4 144 
1580768,94 144 
1580769,89 144 
1581243,16 101 
1581245,84 100 
1581245,84 51 
1581284,01 1
1581284,01 1
1581284,01 2
1581284,01 60 
1581405,11 61 
1582418 62 
1582439,24 64 
1582792 121 
1583309,38 125 
1583830,7 65 
1583904,11 137 
1584363,6 144 
1584365,52 144 
1584366,44 144 
1584842,04 101 
1584843,2 100 
1584843,2 51 
1584883,4 1
1584883,4 2
1584883,4 1
1584883,4 60 
1585321,61 61 
1586245,99 63 
1586265,51 60 
1586597,98 111 
1587719,68 114 
1587765,07 60 
1588142,17 61 
1589114,68 63 
1589132,65 60 
1589409,08 111 
1590328,97 114 
1590364,6 60 
1590638,39 61 
1591647,82 62 
1592059,95 64 
1592347,44 121 
1592874,91 125 
1593189,74 137 
1593393,47 65 
1593947,22 144 
1593948,62 144 
1593949,74 144 
1594422,31 101 
1594423,62 100 
1594423,62 51 
1594463,02 1
1594463,02 2
1594463,02 2
1594463,02 60 
1594656,04 61 
1595679,37 62 
1596092,52 64 
1596379,06 121 
1596888,84 125 
1597408,81 65 
1597468,04 137 
1597948,35 144 
1597949,81 144 
1597951,02 144 
1598466,73 101 
1598467,96 100 
1598467,96 51 
1598511,65 1
1598511,65 2
1598511,65 2
1598511,65 60 
1598817,7 61 
1599828,27 62 
1600283,59 64 
1600563,41 121 
1601092,17 125 
1601608,44 65 
1601656,29 137 
1602160 144 
1602165,17 144 
1602166,54 144 
1603044,93 101 
1603046,29 100 
1603046,29 51 
1603093,38 1
1603093,38 2
1603093,38 2
1603093,38 60 
1603467,01 111 
1604389,54 114 
1604427,04 60 
1605137,64 61 
1606160,2 62 
1606813,56 64 
1607264,84 121 
1607819,31 125 
1608131,26 137 
1608338,21 65 
1608879,93 144 
1608881,38 144 
1608882,45 144 
1609367,6 101 
1609368,72 100 
1609368,72 51 
1609408,08 2
1609408,08 2
1609408,08 2
1609408,08 60 
1609784,58 61 
1610810,01 62 
1610824,32 64 
1611106,93 121 
1611635,81 125 
1612026,59 137 
1612153,66 66 
1612687,58 144 
1612689,15 144 
1612690,45 144 
1613165,17 101 
1613166,36 100 
1613166,36 51 
1613207,1 1
1613207,1 1
1613207,1 2
1613207,1 60 
1613230,04 111 
1613465,45 114 
1613506,9 60 
1615931,37 111 
1616293,9 114 
1616321,77 60 
1646610,08 61 
1647628,61 62 
1647867,53 64 
1648125,79 123 
1648644,65 125 
1648839,69 137 
1649160,92 66 
1649714,89 144 
1649716,56 144 
1649717,86 144 
1651970,83 101 
1651972,38 100 
1651972,38 51 
1652012,45 2
1652012,45 2
1652012,45 1
1652012,45 60 
1652268,61 111 
1653503,76 114 
1653543,51 60 
1653802,39 61 
1654810,98 62 
1657058,48 64 
1657449,98 123 
1657968,08 124 
1667967,26 252 
1667967,26 101 
1667969,02 100 
1667969,02 51 
1667988,78 2
1667988,78 2
1667988,78 1
1667988,78 60 
1673966,97 112 
1674034,71 114 
1674055,54 60 
1674356,87 61 
1675368,77 62 
1676107,49 64 
1685378,58 252 
1685378,58 101 
1685380,31 100 
1685380,31 51 
1685399,89 2
1685399,89 2
1685399,89 1
1685399,89 60 
1701321,99 113 
1701484,48 114 
1701527,92 60 
1719449,26 111 
1719985,38 114 
1720021,49 60 
1725286,73 61 
1726303,21 62 
1726343,35 64 
1726739,82 121 
1727297,64 125 
1727477,97 137 
1727815,55 66 
1728372,42 144 
1728374,44 144 
1728376,67 144 
1728843,89 101 
1728845,06 100 
1728845,06 51 
1728902,37 1
1728902,37 1
1728902,37 1
1728902,37 60 
1729048,95 61 
1730068,31 62 
1731617,82 64 
1740077,24 252 
1740077,24 101 
1740078,95 100 
1740078,95 51 
1740098,31 1
1740098,31 1
1740098,31 1
1740098,31 60 
1769017,08 61 
1770037,34 62 
1770065,2 64 
1770310,48 121 
1770832,53 125 
1771170,23 137 
1771352,14 65 
1771886,27 144 
1771887,79 144 
1771888,85 144 
1772363,82 101 
1772365,07 100 
1772365,07 51 
1772407,22 1
1772407,22 1
1772407,22 1
1772407,22 60 
1772509,62 61 
1772538,39 63 
1772560,87 60 
1772837,34 61 
1773853,24 62 
1774096,51 64 
1774379,2 121 
1774901,83 125 
1775111,49 137 
1775416,92 65 
1775954,62 144 
1775956,54 144 
1775957,93 144 
1776429,9 101 
1776431,06 100 
1776431,06 51 
1776470,48 1
1776470,48 1
1776470,48 2
1776470,48 60 
1776543,91 61 
1777555,67 62 
1779157,91 64 
1779540,99 121 
1780084 125 
1780550,12 137 
1780615,03 65 
1781152,12 144 
1781154,07 144 
1781155,18 144 
1781627,92 101 
1781630,67 100 
1781630,67 51 
1781668,48 2
1781668,48 2
1781668,48 2
1781668,48 60 
1781699,19 61 
1782654,88 63 
1782668,12 60 
1783040,59 111 
1783416,18 114 
1783450,91 60 
1783540,61 61 
1784550,27 62 
1784673,69 64 
1785018,15 121 
1785550,21 125 
1785865,79 137 
1786064,41 66 
1786601,29 144 
1786602,92 144 
1786604,21 144 
1788396,9 101 
1788398,5 100 
1788398,5 51 
1788432,8 2
1788432,8 1
1788432,8 2
1788432,8 60 
1788750,13 111 
1789327,46 114 
1789349,18 60 
1789436,26 61 
1790113,09 63 
1790131,82 60 
1790342,71 61 
1791364,78 62 
1791666,92 64 
1791953,74 121 
1792475,77 125 
1792686,5 137 
1792994,56 66 
1793601,55 101 
1793654,7 8
1793654,7 52 
1793698,58 100 
1793698,58 52 
1793721,9 1
1793721,9 2
1793721,9 2
1793721,9 60 
1793731,35 61 
1794472,35 63 
1794480,45 60 
1795098,08 61 
1795330,5 63 
1795346,99 60 
1796328,03 61 
1796405,04 63 
1796414,25 60 
1796792 112 
1796999,82 114 
1797029,56 60 
1797247,93 61 
1798262,75 62 
1798435,8 64 
1798763,48 123 
1799288,13 125 
1799810,04 66 
1800362,95 144 
1800364,77 144 
1800397,67 144 
1800836,74 101 
1800837,93 100 
1800837,93 52 
1800879,23 1
1800879,23 2
1800879,23 2
1800879,23 60 
1800920,77 111 
1803210,62 114 
1803245,18 60 
1803860,53 61 
1804876,63 62 
1805035,94 64 
1805392,88 122 
1805922,41 125 
1806112,34 137 
1806440,9 65 
1807088,54 144 
1807089,98 144 
1807091,44 144 
1808601,79 101 
1808603,24 100 
1808603,24 52 
1808642,89 1
1808642,89 1
1808642,89 2
1808642,89 60 
1808910,61 112 
1809448,98 114 
1809475,66 60 
1809886,41 61 
1810910,62 62 
1811059,62 64 
1811391,39 122 
1811954,69 125 
1812317,17 137 
1812472,29 65 
1813025,73 144 
1813027,55 144 
1813028,85 144 
1814428,77 101 
1814430,24 100 
1814430,24 52 
1814474,21 2
1814474,21 2
1814474,21 2
1814474,21 60 
1814728,25 112 
1814847,85 114 
1814878,77 60 
1815096,45 61 
1816123,84 62 
1816158,7 64 
1816458,31 122 
1816952,42 125 
1817470,43 66 
1817881,99 137 
1818105,62 144 
1818107,12 144 
1818108,18 144 
1818580,77 101 
1818581,97 100 
1818581,97 52 
1818607,74 1
1818607,74 1
1818607,74 2
1818607,74 60 
1818668,89 112 
1818986,61 114 
1819022,36 60 
1819283,47 61 
1820304,58 62 
1820641,8 64 
1820914,49 122 
1821415,83 125 
1821778,37 137 
1821934,38 65 
1822468,35 144 
1822471,68 144 
1822473,17 144 
1822946,06 101 
1822947,26 100 
1822947,26 52 
1822972,82 2
1822972,82 2
1822972,82 2
1822972,82 60 
1823033,78 61 
1824023,14 63 
1824037,41 60 
1824362,09 112 
1824942,44 114 
1824970,41 60 
1825194,53 61 
1826199,62 63 
1826220,03 60 
1826490,91 112 
1827211,67 114 
1827236,71 60 
1827473,6 111 
1827536,86 114 
1827569,66 60 
1829035,11 111 
1829114,64 114 
1829136,36 60 
1829633,51 61 
1830590,72 63 
1830604,14 60 
1830935,26 111 
1832003,34 114 
1832034,85 60 
1832308,37 61 
1833289,11 63 
1833301,61 60 
1833633,31 112 
1834836,2 114 
1834867,19 60 
1835246,89 61 
1836269,25 62 
1836546,08 64 
1836827,45 122 
1837326,39 125 
1837475,25 137 
1837846,03 66 
1838388,22 144 
1838389,96 144 
1838391,37 144 
1838858,58 101 
1838859,73 100 
1838859,73 52 
1838882,62 1
1838882,62 2
1838882,62 1
1838882,62 60 
1867289,73 61 
1868305,92 62 
1868961,65 64 
1871277,81 121 
1871532,52 124 
1875361 121 
1875833,97 124 
1881058,2 123 
1881112,8 124 
1881269,78 123 
1881751,97 124 
1882854,34 122 
1882911,13 124 
1883426,04 122 
1883928,74 125 
1884073,83 137 
1884448,28 65 
1884982,22 144 
1884983,9 144 
1884985,2 144 
1885460,3 101 
1885461,48 100 
1885461,48 52 
1885485,82 1
1885485,82 2
1885485,82 2
1885485,82 60 
1885941,96 112 
1886782,09 114 
1886816,76 60 
1886996,39 113 
1887057,99 114 
1887084,02 60 
1889098,32 61 
1889958,02 63 
1889967,17 60 
1890215,18 111 
1890258,81 114 
1890284,41 60 
1890310,95 111 
1891490,6 114 
1891515,48 60 
1891695,16 111 
1891759,37 114 
1891782,56 60 
1898112,72 61 
1899129,93 62 
1899516,41 64 
1909140,43 252 
1909140,43 101 
1909142,24 100 
1909142,24 52 
1909159,63 1
1909159,63 2
1909159,63 2
1909159,63 60 
1948078,23 61 
1949096,34 62 
1949291,43 64 
1949646,68 122 
1950171,75 125 
1950400,48 137 
1950692,48 65 
1951227,16 144 
1951228,31 144 
1951229,21 144 
1951704,22 101 
1951705,54 100 
1951705,54 52 
1951745,77 1
1951745,77 2
1951745,77 1
1951745,77 60 
1951825,98 61 
1952846,97 62 
1952909,43 64 
1953308,84 122 
1953369,23 124 
1953810,12 122 
1954153,18 124 
1964152,81 252 
1964152,81 101 
1964154,67 100 
1964154,67 52 
1964175,01 1
1964175,01 2
1964175,01 1
1964175,01 60 
1964180,21 61 
1964775,03 63 
1964791,15 60 
1965218,36 112 
1965479,08 114 
1965507,65 60 
1965767,97 61 
1966790,64 62 
1967405,82 64 
1967776,87 122 
1968336,73 125 
1968452,43 137 
1968854,11 65 
1969406,68 144 
1969408,01 144 
1969408,92 144 
1969883,43 101 
1969884,61 100 
1969884,61 52 
1969925,83 1
1969925,83 2
1969925,83 2
1969925,83 60 
1969977,66 61 
1970973,39 63 
1970989,12 60 
1971385,41 112 
1971592,77 114 
1971638,97 60 
1971924,99 61 
1972000,29 63 
1972022,28 60 
1972273,19 61 
1973289,33 62 
1973326,45 64 
1973690,55 122 
1974198,49 125 
1974314,62 137 
1974375,75 132 
1974610,75 137 
1974719,17 65 
1975274,03 144 
1975276 144 
1975277,16 144 
1976169,15 101 
1976170,7 100 
1976170,7 52 
1976205,13 1
1976205,13 2
1976205,13 2
1976205,13 60 
1976424,81 61 
1977437,49 62 
1977582,26 64 
1978504,52 122 
1978735,89 124 
1981986,57 122 
1982045,27 124 
1982555,01 122 
1982768,24 124 
1987663,53 122 
1988178,01 125 
1988436,15 137 
1988696,27 65 
1989229,59 144 
1989231,27 144 
1989232,84 144 
1989709,08 101 
1989710,25 100 
1989710,25 52 
1989749,92 2
1989749,92 2
1989749,92 2
1989749,92 60 
1990130,5 61 
1991103,91 63 
1991115,92 60 
1991423,21 112 
1991938,07 114 
1991984,76 60 
2069172,69 61 
2069188,79 63 
2069212,08 60 
2070733,61 61 
2070775,86 63 
2070790,38 60 
2071141,14 111 
2072103,97 114 
2072124,7 60 
2074116,21 61 
2074201,46 63 
2074221,92 60 
2074588,12 111 
2075662,4 114 
2075688,08 60 
2075943,38 61 
2076954,69 62 
2077111,89 64 
2077423,69 123 
2077980,05 125 
2078157,53 137 
2078501,17 66 
2079059,14 144 
2079061,65 144 
2079062,91 144 
2079529,79 101 
2079531 100 
2079531 52 
2079570,48 1
2079570,48 2
2079570,48 2
2079570,48 60 
2079591,87 111 
2080645,9 114 
2080686,98 60 
2091825,05 111 
2092034,73 114 
2092091,16 60 
2093723,59 111 
2094154,15 114 
2094198,9 60 
2094437,09 111 
2094510,26 114 
2094534,85 60 
2099516,5 61 
2100529,92 62 
2103008,19 64 
2103403,44 123 
2103923,88 125 
2104442,48 66 
2105020,51 144 
2105024,72 144 
2105394,24 144 
2105558,39 101 
2105559,62 100 
2105559,62 52 
2105597,28 1
2105597,28 2
2105597,28 2
2105597,28 60 
2105677,02 61 
2106696,93 62 
2110180,17 64 
2116703,46 252 
2116703,46 101 
2116705,18 100 
2116705,18 52 
2116724,85 1
2116724,85 2
2116724,85 2
2116724,85 60 
2124881,9 61 
2125905,96 62 
2126034,01 64 
2135913,43 252 
2135913,43 101 
2135915,32 100 
2135915,32 52 
2135935,23 1
2135935,23 2
2135935,23 2
2135935,23 60 
2147432,87 61 
2148448,19 62 
2149030,28 64 
2149294,27 121 
2149806,76 125 
2150302,5 137 
2150368,34 66 
2150862,47 144 
2150864,66 144 
2150865,64 144 
2151338,45 101 
2151339,58 100 
2151339,58 52 
2151380,27 1
2151380,27 1
2151380,27 2
2151380,27 60 
2153025,89 61 
2153051,78 63 
2153062,59 60 
2153475,74 112 
2154548,47 114 
2154579,16 60 
2155719,64 61 
2156719,35 63 
2156731,09 60 
2157037,75 113 
2157826,97 114 
2157878,31 60 
2158129 61 
2159144,54 62 
2160914,97 64 
2161522,45 121 
2162056,62 125 
2162079,54 137 
2162574,31 66 
2163136,86 144 
2163138,42 144 
2163139,82 144 
2163524,14 141 
2163634,79 144 
2163636,62 144 
2163637,95 144 
2163700,41 101 
2163701,79 100 
2163701,79 52 
2163748,28 1
2163748,28 1
2163748,28 1
2163748,28 60 
2165965,66 111 
2166227,99 114 
2166275,68 60 
2220419,8 61 
2221439,88 62 
2221653,28 64 
2222136,21 121 
2222670,12 125 
2222949,54 137 
2223189,2 65 
2223739,53 144 
2223741,1 144 
2223742,42 144 
2224214,41 101 
2224215,57 100 
2224215,57 52 
2224257,98 1
2224257,98 2
2224257,98 1
2224257,98 60 
2224399,84 61 
2225425,26 62 
2225628,37 64 
2225952,7 121 
2226484,02 125 
2227001,78 65 
2227558,6 144 
2227560,01 144 
2227561,2 144 
2228033,45 101 
2228034,63 100 
2228034,63 52 
2228072,3 2
2228072,3 2
2228072,3 2
2228072,3 60 
2228187,74 61 
2229205,82 62 
2229301,07 64 
2229643,49 121 
2230186,28 125 
2230345,15 137 
2230701,09 66 
2231350,57 144 
2231352,04 144 
2231353,29 144 
2233687,96 101 
2233689,29 100 
2233689,29 52 
2233736,35 1
2233736,35 1
2233736,35 2
2233736,35 60 
2234019,09 111 
2234484,34 114 
2234519,69 60 
2234702,87 61 
2235719,5 62 
2235787,07 64 
2236076,18 121 
2236596,6 125 
2236920,95 137 
2237115,12 66 
2237654,82 144 
2237656,49 144 
2237657,75 144 
2239894,83 101 
2239896,29 100 
2239896,29 52 
2239935,78 1
2239935,78 1
2239935,78 2
2239935,78 60 
2240228,95 111 
2240746,48 114 
2240784,18 60 
2240846,53 61 
2241871,89 62 
2242221,97 64 
2242573,02 121 
2243125,33 125 
2243537,61 137 
2243647,01 66 
2244200,36 144 
2244201,88 144 
2244202,87 144 
2246236,99 101 
2246238,22 100 
2246238,22 52 
2246282,37 1
2246282,37 2
2246282,37 2
2246282,37 60 
2246442,39 113 
2247049,74 114 
2247098,65 60 
2247290,4 61 
2248300,39 62 
2248576,76 64 
2248858,65 122 
2249389,95 125 
2249477,11 137 
2249914,54 65 
2250445,21 144 
2250446,67 144 
2250447,73 144 
2250922,42 101 
2250923,6 100 
2250923,6 52 
2250964,77 1
2250964,77 2
2250964,77 2
2250964,77 60 
2250991,47 61 
2251996,73 63 
2252015,36 60 
2252621,96 61 
2253631,67 62 
2253798,23 64 
2254092,36 122 
2254166,75 124 
2254312,61 122 
2254770,27 124 
2257862,54 123 
2258329,96 124 
2259534,51 122 
2260041,34 125 
2260141,56 137 
2260558,81 65 
2261092,11 144 
2261094,02 144 
2261095,01 144 
2261569,03 101 
2261570,21 100 
2261570,21 52 
2261611,17 2
2261611,17 2
2261611,17 2
2261611,17 60 
2261773,12 61 
2262797,34 62 
2262960,19 64 
2263303,61 122 
2263838,35 125 
2264275,05 137 
2264358,56 66 
2264909,79 144 
2264911,07 144 
2264912,31 144 
2267481,68 101 
2267482,89 100 
2267482,89 52 
2267525,51 2
2267525,51 2
2267525,51 1
2267525,51 60 
2267902,36 112 
2269145,17 114 
2269191,48 60 
2269572,52 61 
2270468,68 63 
2270491,04 60 
2270793,79 112 
2271902,34 114 
2271940,43 60 
2272293,33 61 
2273306,41 62 
2273730,27 64 
2274076,42 121 
2274600,28 125 
2275121,78 65 
2275127,21 137 
2275672,59 144 
2275674,44 144 
2275678,79 144 
2276147,45 101 
2276148,67 100 
2276148,67 52 
2276190,77 1
2276190,77 2
2276190,77 1
2276190,77 60 
2276330,58 61 
2276753,17 63 
2276773,94 60 
2276791,95 61 
2277444,67 63 
2277457,88 60 
2277784 111 
2277971,56 114 
2278009,81 60 
2278187,14 61 
2279205,13 62 
2279463,64 64 
2279802,99 121 
2280320,3 125 
2280789,1 137 
2280859,15 65 
2281388,99 144 
2281390,91 144 
2281392,47 144 
2281864 101 
2281865,15 100 
2281865,15 52 
2281903,99 1
2281903,99 2
2281903,99 2
2281903,99 60 
2282076,12 61 
2283087,58 62 
2283438,42 64 
2283745,88 121 
2284275,03 125 
2284784,11 66 
2284944,02 137 
2285316,55 144 
2285318,26 144 
2285319,8 144 
2285794,29 101 
2285795,48 100 
2285795,48 52 
2285836,2 1
2285836,2 2
2285836,2 2
2285836,2 60 
2285957,29 111 
2286831,15 114 
2286869,08 60 
2287278,29 61 
2288301,74 62 
2288526,16 64 
2288840,03 121 
2289362,12 125 
2289882,14 66 
2289884,31 137 
2290430,7 144 
2290434,23 144 
2290435,26 144 
2292460,59 101 
2292461,86 100 
2292461,86 52 
2292500,58 1
2292500,58 2
2292500,58 2
2292500,58 60 
2292789,56 111 
2294457,77 114 
2294499,84 60 
2294727,37 61 
2295752,04 62 
2296234,42 64 
2296542,39 121 
2297056,9 125 
2297262,12 137 
2297580,19 66 
2298112,64 144 
2298114,52 144 
2298115,83 144 
2298592,64 101 
2298593,83 100 
2298593,83 52 
2298632,28 1
2298632,28 2
2298632,28 2
2298632,28 60 
2314278,22 61 
2315293,22 62 
2316274,99 64 
2316632,4 121 
2317170,22 125 
2317399,87 137 
2317689,17 66 
2318243,71 144 
2318245,42 144 
2318246,75 144 
2318716,8 101 
2318718,01 100 
2318718,01 52 
2318758,51 1
2318758,51 2
2318758,51 2
2318758,51 60 
2318913,99 61 
2318927,51 63 
2318959,74 60 
2332790,87 112 
2332855,9 114 
2332889,5 60 
2333096,79 61 
2334120,59 62 
2334516,82 64 
2334940,2 121 
2335466,11 125 
2335984,16 66 
2336366,68 137 
2336468,98 132 
2336593,31 144 
2336595,04 144 
2336596,69 144 
2337413,85 101 
2337415,31 100 
2337415,31 52 
2337454,44 2
2337454,44 2
2337454,44 2
2337454,44 60 
2337704,39 111 
2338692,06 114 
2338735,21 60 
2359635,03 111 
2359762,36 114 
2359805,32 60 
2360670,3 111 
2360825,11 114 
2360881,81 60 
2374216,16 111 
2374465,11 114 
2374506,67 60 
2374800,81 61 
2375822,12 62 
2375983,88 64 
2376311,68 123 
2376830,15 125 
2377353,1 66 
2377443,05 137 
2377890,36 144 
2377892,4 144 
2377893,47 144 
2379768,83 101 
2379770,38 100 
2379770,38 52 
2379807,57 1
2379807,57 2
2379807,57 2
2379807,57 60 
2380101,54 111 
2381398,8 114 
2381438,15 60 
2386085,4 61 
2386115,89 63 
2386137,07 60 
2388510,99 111 
2388633,9 114 
2388654,94 60 
2391734,53 111 
2391890,47 114 
2391920,4 60 
2477189,62 61 
2478206,25 62 
2478460,42 64 
2478802,09 123 
2479315,12 125 
2479636,11 137 
2479839,07 66 
2480369,09 144 
2480370,65 144 
2480371,88 144 
2480847,27 101 
2480848,48 100 
2480848,48 52 
2480889,55 1
2480889,55 2
2480889,55 1
2480889,55 60 
2482086,58 61 
2482134,25 63 
2482156,37 60 
2482414 111 
2482919,42 114 
2482971,3 60 
2483223,51 61 
2484237,05 62 
2484846,41 64 
2485077,51 122 
2485641,78 125 
2485927,09 137 
2486151,74 65 
2486703,9 144 
2486705,65 144 
2486709,67 144 
2487178,24 101 
2487179,66 100 
2487179,66 52 
2487219,85 1
2487219,85 2
2487219,85 2
2487219,85 60 
2487310,96 61 
2488336,72 62 
2488395,27 64 
2488805,84 122 
2488863,64 124 
2489083,35 122 
2489600,54 125 
2489658,27 137 
2490115,17 65 
2490670,36 144 
2490672,51 144 
2490673,61 144 
2491221,98 101 
2491223,26 100 
2491223,26 52 
2491268,48 1
2491268,48 1
2491268,48 2
2491268,48 60 
2491528,91 61 
2492511,81 63 
2492534,69 60 
2492827,98 112 
2493025,17 114 
2493054,16 60 
2493277,01 61 
2494302,94 62 
2494326,78 64 
2494690,93 122 
2495213,29 125 
2495513,48 137 
2495733,29 65 
2496264,37 144 
2496265,93 144 
2496267,41 144 
2497879,93 101 
2497881,43 100 
2497881,43 52 
2497933,24 2
2497933,24 2
2497933,24 2
2497933,24 60 
2498169,09 112 
2498510,16 114 
2498549,31 60 
2498764,93 61 
2499781,88 62 
2500120,27 64 
2500378,72 122 
2500907,77 125 
2501065,44 137 
2501428,45 66 
2501982,84 144 
2501984,42 144 
2501985,46 144 
2503866,46 101 
2503867,99 100 
2503867,99 52 
2503915,06 2
2503915,06 2
2503915,06 2
2503915,06 60 
2504166,17 112 
2505083,13 114 
2505132,2 60 
2505393,49 61 
2506414,61 62 
2506771,79 64 
2507103,21 122 
2507638,68 125 
2507841,18 137 
2508161,04 66 
2508693,02 144 
2508694,77 144 
2508696,07 144 
2510126,74 101 
2510128,23 100 
2510128,23 52 
2510181,52 2
2510181,52 2
2510181,52 2
2510181,52 60 
2510483,25 112 
2510594,01 114 
2510628,86 60 
2510861,57 61 
2511878,26 62 
2512289,09 64 
2512846,57 122 
2513330,39 124 
2516723,16 122 
2517238,4 125 
2517680,35 137 
2517763,07 66 
2518291,81 144 
2518293,35 144 
2518294,63 144 
2520993,92 101 
2520995,45 100 
2520995,45 52 
2521042,36 1
2521042,36 1
2521042,36 1
2521042,36 60 
2521733,47 61 
2522744,86 62 
2523158,62 64 
2523479,08 122 
2524020,3 125 
2524365,15 137 
2524538,19 65 
2525073,06 144 
2525074,58 144 
2525075,78 144 
2525549,8 101 
2525550,99 100 
2525550,99 52 
2525592,05 2
2525592,05 1
2525592,05 2
2525592,05 60 
2525923,71 61 
2526939,94 62 
2527231,95 64 
2527496,37 122 
2528026,29 125 
2528326,87 137 
