TotalRequired,  280
1585106,54 121 
1585645,14 125 
1586155,89 65 
1586660,73 144 
1586662,92 144 
1586778,1 144 
1587152,32 101 
1587153,56 100 
1587153,56 51 
1587194,93 1
1587194,93 1
1587194,93 2
1587194,93 60 
1587715,98 61 
1588726,06 62 
1588851,68 64 
1589274,72 121 
1589800,12 125 
1590323,2 65 
1590563,67 137 
1590874,69 144 
1590876,66 144 
1590878,33 144 
1591349,77 101 
1591350,94 100 
1591350,94 51 
1591391,69 1
1591391,69 2
1591391,69 2
1591391,69 60 
1591654,46 61 
1592674,01 62 
1592938,6 64 
1593290,09 121 
1593816,18 125 
1594338,9 65 
1594923,02 144 
1594924,96 144 
1595381,69 101 
1595383 100 
1595383 51 
1595407,12 1
1595407,12 1
1595407,12 2
1595407,12 60 
1595413,16 111 
1595460,84 114 
1595494,44 60 
1596029,34 61 
1597040,21 62 
1597080,74 64 
1597547,22 121 
1598114,27 125 
1598636,95 65 
1599139,66 144 
1599142,06 144 
1599459,82 144 
1599630,71 101 
1599631,91 100 
1599631,91 51 
1599672,39 1
1599672,39 2
1599672,39 2
1599672,39 60 
1600112,67 61 
1601120,89 62 
1601359,16 64 
1601660,4 121 
1602199,75 125 
1602718,02 65 
1603221,86 144 
1603223,64 144 
1603712,68 101 
1603714,07 100 
1603714,07 51 
1603737,79 2
1603737,79 2
1603737,79 1
1603737,79 60 
1603743,04 111 
1603793,65 114 
1603848,78 60 
1604320,42 61 
1605337,14 62 
1605454,73 64 
1605734,33 121 
1606262,99 125 
1606785,47 66 
1607303,33 144 
1607305,09 144 
1607556,73 144 
1607794,75 101 
1607795,91 100 
1607795,91 51 
1607836,52 1
1607836,52 2
1607836,52 2
1607836,52 60 
1607866,47 61 
1608888,25 62 
1609231,3 64 
1609517,07 121 
1610044,78 125 
1610566,57 65 
1611069,3 144 
1611071,05 144 
1611397,49 144 
1611561,08 101 
1611562,44 100 
1611562,44 51 
1611602,25 1
1611602,25 1
1611602,25 2
1611602,25 60 
1612197,11 61 
1613217,69 62 
1613460,42 64 
1613730,23 121 
1614282,69 125 
1614763,97 137 
1614798,54 65 
1615349,21 144 
1615350,99 144 
1615352,5 144 
1615825,38 101 
1615826,51 100 
1615826,51 51 
1615867,42 1
1615867,42 2
1615867,42 2
1615867,42 60 
1616244,53 61 
1617265,47 62 
1617344,41 64 
1617645,89 121 
1618198,12 125 
1618713,33 65 
1619268,45 144 
1619272,75 144 
1619571,72 144 
1619741,72 101 
1619743,02 100 
1619743,02 51 
1619784,62 1
1619784,62 2
1619784,62 1
1619784,62 60 
1620122,9 61 
1621124,87 63 
1621132,03 60 
1621437,71 111 
1621734,6 114 
1621781,85 60 
1621977,23 61 
1622997,33 62 
1623025,12 64 
1623506,71 121 
1624042,38 125 
1624560,85 65 
1625064,56 144 
1625067,06 144 
1625335,26 144 
1625555,22 101 
1625556,41 100 
1625556,41 51 
1625597,96 2
1625597,96 2
1625597,96 2
1625597,96 60 
1625634,8 61 
1626663,7 62 
1631290,43 64 
1633098,6 121 
1633620,1 125 
1634142,58 66 
1634644,65 144 
1634646,29 144 
1635136,49 101 
1635137,75 100 
1635137,75 51 
1635161,59 1
1635161,59 2
1635161,59 2
1635161,59 60 
1635166,97 111 
1635246,04 114 
1635277,79 60 
1635514,3 61 
1636526,86 62 
1640968,7 64 
1641394,33 121 
1641950,09 125 
1642471,24 65 
1642704,67 137 
1643019,26 144 
1643020,57 144 
1643021,48 144 
1643499,8 101 
1643501,02 100 
1643501,02 51 
1643559,81 1
1643559,81 2
1643559,81 2
1643559,81 60 
1643603,11 61 
1644626,35 62 
1644886,21 64 
1645247,48 121 
1645782,56 125 
1646303,39 65 
1646724,35 137 
1646872,33 144 
1646874,61 144 
1646875,95 144 
1647332 101 
1647333,29 100 
1647333,29 51 
1647373,38 1
1647373,38 2
1647373,38 2
1647373,38 60 
1647733,33 61 
1648757,77 62 
1649070,43 64 
1649564,2 121 
1650097,62 125 
1650619,77 65 
1650688,76 137 
1651172,35 144 
1651174,73 144 
1651175,9 144 
1651647,57 101 
1651648,73 100 
1651648,73 51 
1651688,39 1
1651688,39 2
1651688,39 2
1651688,39 60 
1652085,9 61 
1653104,29 62 
1653489,52 64 
1653918,61 121 
1654452,33 125 
1654969,11 65 
1655527,13 144 
1655533,43 144 
1655995,53 101 
1655996,67 100 
1655996,67 51 
1656020,43 2
1656020,43 1
1656020,43 1
1656020,43 60 
1656026,15 111 
1656705 114 
1656753,55 60 
1700791,24 61 
1701804,58 62 
1704152,1 64 
1704538,19 121 
1705079,94 125 
1705601,54 66 
1706104,07 144 
1706105,66 144 
1706196,05 144 
1710581,6 101 
1710582,86 100 
1710582,86 51 
1710621,83 1
1710621,83 2
1710621,83 2
1710621,83 60 
1711030,55 111 
1711153,76 114 
1711202,34 60 
1711566,64 61 
1712584,96 62 
1713250,09 64 
1713669,96 121 
1714217,98 125 
1714731,42 65 
1715250,8 144 
1715252,42 144 
1715710,14 144 
1715743,2 101 
1715744,78 100 
1715744,78 51 
1715785,28 2
1715785,28 2
1715785,28 1
1715785,28 60 
1716302,99 61 
1717315,94 62 
1717762,24 64 
1718193,83 121 
1718728,47 125 
1719247,27 66 
1719750,67 144 
1719752,57 144 
1719964,07 144 
1720241,15 101 
1720242,35 100 
1720242,35 51 
1720283,47 1
1720283,47 2
1720283,47 2
1720283,47 60 
1720430,42 61 
1721448,67 62 
1727984,41 64 
1731456,54 252 
1731456,54 101 
1731458,47 100 
1731458,47 51 
1731478,57 1
1731478,57 2
1731478,57 2
1731478,57 60 
1802317,03 61 
1803337,93 62 
1803857,22 64 
1804312,81 121 
1804739,65 124 
1809964,52 122 
1810182,76 124 
1816512,77 122 
1816795,84 124 
1821106,74 121 
1821641,11 125 
1821831,73 137 
1822162,01 65 
1822710,36 144 
1822711,76 144 
1822714,57 144 
1823189,78 101 
1823190,99 100 
1823190,99 51 
1823232,09 1
1823232,09 2
1823232,09 2
1823232,09 60 
1823632,24 61 
1824647,43 62 
1825830,07 64 
1826222,3 121 
1826792,6 125 
1827309,51 65 
1827866,52 144 
1827868,83 144 
1828337,81 101 
1828338,96 100 
1828338,96 51 
1828363,45 1
1828363,45 1
1828363,45 2
1828363,45 60 
1828369,22 111 
1828501,9 114 
1828530,01 60 
1829231,23 61 
1830246,89 62 
1830400,12 64 
1832383,38 121 
1832935,8 125 
1833458,08 65 
1833962,11 144 
1833963,93 144 
1834452,22 101 
1834453,43 100 
1834453,43 51 
1834478,24 1
1834478,24 2
1834478,24 2
1834478,24 60 
1834484,02 111 
1836179,77 114 
1836227,37 60 
1836617,21 61 
1837627,15 62 
1837834,63 64 
1838119,36 121 
1838652,38 125 
1839173,82 65 
1839677,52 144 
1839679,28 144 
1839998,97 144 
1840167,64 101 
1840168,99 100 
1840168,99 51 
1840212,28 1
1840212,28 2
1840212,28 2
1840212,28 60 
1842645,49 61 
1843657,52 62 
1844056,38 64 
1844466,02 121 
1845033,78 125 
1845554,72 65 
1846058,78 144 
1846060,52 144 
1846549,6 101 
1846550,73 100 
1846550,73 51 
1846574,75 1
1846574,75 2
1846574,75 1
1846574,75 60 
1846580,95 111 
1850099,16 114 
1850139,6 60 
1850653,82 61 
1851672,13 62 
1851731,38 64 
1852140,73 121 
1852702,79 125 
1853219,1 65 
1853721,8 144 
1853723,39 144 
1854212,76 101 
1854214 100 
1854214 51 
1854238,24 2
1854238,24 1
1854238,24 2
1854238,24 60 
1854243,48 111 
1854415,21 114 
1854455,3 60 
1855150,45 61 
1856170,66 62 
1856621,96 64 
1856961,69 121 
1857509,54 125 
1858018,47 66 
1858536,59 144 
1858538,22 144 
1858692,21 144 
1859029,13 101 
1859030,4 100 
1859030,4 51 
1859070,01 1
1859070,01 2
1859070,01 2
1859070,01 60 
1859157,09 61 
1860171,45 62 
1860709,69 64 
1861111,97 121 
1861643,77 125 
1862165,99 65 
1862669,9 144 
1862671,56 144 
1863160,76 101 
1863162,07 100 
1863162,07 51 
1863185,23 1
1863185,23 2
1863185,23 2
1863185,23 60 
1863190,67 111 
1864711,91 114 
1864751,2 60 
1865038,01 61 
1866051,52 62 
1866628,94 64 
1866970,2 121 
1867494,96 125 
1868013,25 65 
1868517,26 144 
1868518,78 144 
1869008,23 101 
1869009,56 100 
1869009,56 51 
1869033,4 2
1869033,4 2
1869033,4 1
1869033,4 60 
1869039,09 111 
1869223,64 114 
1869266,6 60 
1878017,51 61 
1879030,81 62 
1881828,58 64 
1882181,9 121 
1882719,96 125 
1883241,78 66 
1883275,08 137 
1883804,27 144 
1883806,23 144 
1883808,43 144 
1884270,99 101 
1884272,16 100 
1884272,16 51 
1884311,59 1
1884311,59 1
1884311,59 2
1884311,59 60 
1884347,49 61 
1885366,84 62 
1885835,81 64 
1886337,81 121 
1886869,75 125 
1887218,03 137 
1887390,26 65 
1887945,62 144 
1887947,22 144 
1887948,41 144 
1888420,96 101 
1888422,16 100 
1888422,16 51 
1888460,39 1
1888460,39 2
1888460,39 2
1888460,39 60 
1888976,72 61 
1889991,92 62 
1890554,16 64 
1891059,14 121 
1891588,65 125 
1892105,09 65 
1892500,19 137 
1892656,1 144 
1892657,68 144 
1892659,11 144 
1893117,31 101 
1893118,43 100 
1893118,43 51 
1893159,29 1
1893159,29 2
1893159,29 2
1893159,29 60 
1893773,95 111 
1893916,79 114 
1893958,43 60 
1894393,71 61 
1895407,15 62 
1895760,73 64 
1896119,08 121 
1896649,99 125 
1897170,31 65 
1897752,16 144 
1897754,54 144 
1898091,19 144 
1898216,46 101 
1898217,7 100 
1898217,7 51 
1898256,98 2
1898256,98 2
1898256,98 2
1898256,98 60 
1901533,38 61 
1902554,36 62 
1902982,44 64 
1903318,64 121 
1903847,77 125 
1904369,66 66 
1904872 144 
1904873,66 144 
1905362,25 101 
1905363,58 100 
1905363,58 51 
1905389,06 1
1905389,06 1
1905389,06 2
1905389,06 60 
1905395,44 111 
1905475,33 114 
1905521,76 60 
1906356,43 61 
1907371,76 62 
1907935,06 64 
1908366,07 121 
1908900,82 125 
1909140,81 137 
1909417,58 65 
1909969,52 144 
1909971,69 144 
1909972,8 144 
1910446,13 101 
1910447,35 100 
1910447,35 51 
1910487,11 2
1910487,11 1
1910487,11 2
1910487,11 60 
1910815,15 61 
1911834,72 62 
1912321,56 64 
1912764,65 121 
1913299,15 125 
1913815,73 66 
1914370,88 144 
1914373,11 144 
1914466,13 144 
1914843,94 101 
1914845,21 100 
1914845,21 51 
1914884,81 1
1914884,81 1
1914884,81 1
1914884,81 60 
1914930,41 61 
1915955,72 62 
1916390,48 64 
1916799,93 121 
1917326,55 125 
1917848,77 65 
1918349,65 101 
1918372,05 8
1918372,05 53 
1918442,15 100 
1918442,15 53 
1918471,33 1
1918471,33 1
1918471,33 2
1918471,33 60 
1918478,16 111 
1919463,45 114 
1919500,57 60 
1919938,03 61 
1920948,73 62 
1921082,04 64 
1921437,73 121 
1921994,55 125 
1922511,77 65 
1922760,94 137 
1923061,83 144 
1923063,72 144 
1923065,1 144 
1923540,25 101 
1923541,66 100 
1923541,66 53 
1923582,11 1
1923582,11 2
1923582,11 2
1923582,11 60 
1924051,92 61 
1925065,22 62 
1926171,86 64 
1926542,71 121 
1927075,62 125 
1927562,14 137 
1927643,43 66 
1928147,55 144 
1928149,16 144 
1928150,21 144 
1932103,87 101 
1932106,36 100 
1932106,36 53 
1932145,86 2
1932145,86 2
1932145,86 2
1932145,86 60 
1932543,81 111 
1933486,8 114 
1933529,59 60 
1933957,96 61 
1934977,44 62 
1942280,04 64 
1944985,91 252 
1944985,91 101 
1944987,67 100 
1944987,67 53 
1945009,02 2
1945009,02 2
1945009,02 2
1945009,02 60 
1947495,86 61 
1948507,22 62 
1949775,64 64 
1950189,86 121 
1950758,95 125 
1951269,1 66 
1951370,62 137 
1951821,15 144 
1951824,67 144 
1951826,28 144 
1952298,58 101 
1952299,79 100 
1952299,79 53 
1952340,08 1
1952340,08 2
1952340,08 1
1952340,08 60 
1952973,19 61 
1953988,1 62 
1959530,1 64 
1963996,32 252 
1963996,32 101 
1963998,1 100 
1963998,1 53 
1964019,22 1
1964019,22 2
1964019,22 1
1964019,22 60 
1971086,13 61 
1971099,21 63 
1971117,77 60 
1972708,99 61 
1972743,84 63 
1972770,6 60 
1973133,61 111 
1974221,09 114 
1974265,76 60 
2016479,88 61 
2017169,6 63 
2017184,94 60 
2019182,68 61 
2019442,84 63 
2019451,88 60 
2019833,67 111 
2020388,64 114 
2020432,9 60 
2020686,01 61 
2021699,57 62 
2023981,79 64 
2024326,84 121 
2024858,42 125 
2025377,77 66 
2025855,46 137 
2025976,81 144 
2025980,01 144 
2025982,85 144 
2026441,22 101 
2026442,35 100 
2026442,35 53 
2026497,83 1
2026497,83 2
2026497,83 1
2026497,83 60 
2026529,34 61 
2027554,57 62 
2028211,35 64 
2028686,87 121 
2029219,6 125 
2029290,11 137 
2029727,17 66 
2030280,42 144 
2030283,81 144 
2030285,58 144 
2032463,17 101 
2032465,11 100 
2032465,11 53 
2032512,53 1
2032512,53 1
2032512,53 2
2032512,53 60 
2032926,98 111 
2033012,79 114 
2033064,89 60 
2033370,17 61 
2034379,94 62 
2036851,01 64 
2044387,71 252 
2044387,71 101 
2044389,47 100 
2044389,47 53 
2044409,45 1
2044409,45 1
2044409,45 2
2044409,45 60 
2072334,31 61 
2073348,46 62 
2081098,47 64 
2083356,37 252 
2083356,37 101 
2083358,33 100 
2083358,33 53 
2083379,49 1
2083379,49 1
2083379,49 2
2083379,49 60 
2083385,83 61 
2083423,58 63 
2083445,3 60 
2083727,71 111 
2084257,46 114 
2084296,15 60 
2084528,58 61 
2085544,79 62 
2086117,92 64 
2086489,43 121 
2087042,7 125 
2087559,35 65 
2088140,8 144 
2088143,13 144 
2088423,94 144 
2088602,95 101 
2088604,17 100 
2088604,17 53 
2088645,92 1
2088645,92 2
2088645,92 2
2088645,92 60 
2089037,87 61 
2090059,78 62 
2090331,43 64 
2090619,86 121 
2091160,23 125 
2091672,06 66 
2092176,69 144 
2092178,72 144 
2092452,89 144 
2092668,29 101 
2092669,4 100 
2092669,4 53 
2092709,5 2
2092709,5 2
2092709,5 2
2092709,5 60 
2092978,55 61 
2093991,85 62 
2095617,84 64 
2096019,69 121 
2096552,36 125 
2097070,77 66 
2097157,39 137 
2097626,93 144 
2097628,92 144 
2097630,3 144 
2103160,96 101 
2103162,82 100 
2103162,82 53 
2103205,68 1
2103205,68 2
2103205,68 2
2103205,68 60 
2103475,81 113 
2103747,02 114 
2103788,84 60 
2104122,52 61 
2105139,57 62 
2105890,73 64 
2106249,63 121 
2106803,4 125 
2107318,32 66 
2107878,98 144 
2107883,89 144 
2108163,75 144 
2108347,41 101 
2108349,37 100 
2108349,37 53 
2108387,75 1
2108387,75 2
2108387,75 2
2108387,75 60 
2108425,37 61 
2109454,93 62 
2110977,88 64 
2111296,64 122 
2111829,55 125 
2112146,51 137 
2112348,47 66 
2112903,81 144 
2112905,83 144 
2112907,49 144 
2113377,79 101 
2113379,03 100 
2113379,03 53 
2113419,32 1
2113419,32 2
2113419,32 1
2113419,32 60 
2113480,99 61 
2114506,26 62 
2115191,44 64 
2115548,21 123 
2116075,14 125 
2116598,2 65 
2116603,59 137 
2117150,34 144 
2117152,11 144 
2117154,12 144 
2117626,96 101 
2117628,12 100 
2117628,12 53 
2117667,8 2
2117667,8 2
2117667,8 1
2117667,8 60 
2117706,68 61 
2118722,08 62 
2120130,41 64 
2120421,07 122 
2120965,38 125 
2121480,93 65 
2122071,19 144 
2122072,75 144 
2122336,12 144 
2122525,62 101 
2122526,98 100 
2122526,98 53 
2122567,98 1
2122567,98 2
2122567,98 2
2122567,98 60 
2122794,9 61 
2123814,49 62 
2124197,45 64 
2124547,63 122 
2125076,98 125 
2125595,7 66 
2125922,03 137 
2126146,1 144 
2126147,46 144 
2126148,4 144 
2128090,08 101 
2128092,49 100 
2128092,49 53 
2128130,37 1
2128130,37 2
2128130,37 2
2128130,37 60 
2128433,71 112 
2128624,93 114 
2128663,78 60 
2128937,56 61 
2129949,02 62 
2130355,77 64 
2130738,8 122 
2131281,35 125 
2131792,42 66 
2131842,23 137 
2132344,24 144 
2132345,87 144 
2132347,18 144 
2132820,93 101 
2132822,88 100 
2132822,88 53 
2132862,68 1
2132862,68 2
2132862,68 2
2132862,68 60 
2132894,23 61 
2133913,54 62 
2134257,15 64 
2134597,57 122 
2135162,58 125 
2135358,87 137 
2135675,19 66 
2136229,39 144 
2136231,03 144 
2136232,3 144 
2136705,18 101 
2136706,52 100 
2136706,52 53 
2136744,82 1
2136744,82 2
2136744,82 2
2136744,82 60 
2136777,77 61 
2137799,82 62 
2139895,38 64 
2147803,1 252 
2147803,1 101 
2147804,77 100 
2147804,77 53 
2147824,34 1
2147824,34 2
2147824,34 2
2147824,34 60 
2147829,67 61 
2147908,51 63 
2147923,98 60 
2148376,89 111 
2149960,09 114 
2150007,93 60 
2173261,98 61 
2174282,25 62 
2174411,88 64 
2174843,73 123 
2175380,57 125 
2175781,55 137 
2175895,44 65 
2176448,08 144 
2176449,71 144 
2176451,46 144 
2176924,25 101 
2176925,45 100 
2176925,45 53 
2176964,95 1
2176964,95 1
2176964,95 2
2176964,95 60 
2177006,16 61 
2178015,51 63 
2178030,85 60 
2178705,33 61 
2179641,82 63 
2179663,81 60 
2179936,2 113 
2180081,43 114 
2180130,29 60 
2180381,72 61 
2181395,98 62 
2182854,97 64 
2183136,59 123 
2183668,97 125 
2184193,42 65 
2184748,32 144 
2184750,66 144 
2184754,89 144 
2187005,11 101 
2187006,95 100 
2187006,95 53 
2187044,82 1
2187044,82 2
2187044,82 2
2187044,82 60 
2187476,05 113 
2187549,82 114 
2187585,64 60 
2187887,47 61 
2188910,53 62 
2188965,85 64 
2189438,18 123 
2190009,28 125 
2190225,96 137 
2190523,27 65 
2191076,51 144 
2191078,19 144 
2191079,15 144 
2191553,03 101 
2191555,1 100 
2191555,1 53 
2191593,41 1
2191593,41 2
2191593,41 2
2191593,41 60 
2191625,52 61 
2192644,67 62 
2192743,19 64 
2193142,98 123 
2193697,91 125 
2194223,29 65 
2194407,31 137 
2194773,66 144 
2194775,37 144 
2194776,76 144 
2195073,63 143 
2195167,95 144 
2195169,56 144 
2195170,87 144 
2195252,11 101 
2195253,31 100 
2195253,31 53 
2195292,72 2
2195292,72 1
2195292,72 2
2195292,72 60 
2195436,77 61 
2196457,66 62 
2196834,79 64 
2197127,81 123 
2197670,27 125 
2198189,56 66 
2198692,45 144 
2198694,12 144 
2198803,55 144 
2199182,21 101 
2199183,38 100 
2199183,38 53 
2199225,74 1
2199225,74 2
2199225,74 2
2199225,74 60 
2199274,56 61 
2200296,1 62 
2200453,2 64 
2200800,94 123 
2201347 125 
2201869,35 65 
2202023,37 137 
2202417,56 144 
2202419,23 144 
2202420,8 144 
2202897,84 101 
2202899,13 100 
2202899,13 53 
2202939,66 1
2202939,66 2
2202939,66 2
2202939,66 60 
2203085,8 61 
2204105,64 62 
2204176,3 64 
2204530,16 123 
2205067,81 125 
2205585,74 65 
2206141,73 144 
2206143,71 144 
2206310,66 144 
2206614,25 101 
2206615,36 100 
2206615,36 53 
2206657,39 1
2206657,39 1
2206657,39 2
2206657,39 60 
2206786,02 61 
2207804,98 62 
2208053,19 64 
2208391,77 123 
2208946,18 125 
2209468,07 65 
2209613,8 137 
2210018,81 144 
2210020,7 144 
2210022,08 144 
2210495,66 101 
2210496,87 100 
2210496,87 53 
2210537,7 2
2210537,7 1
2210537,7 2
2210537,7 60 
2210787,06 61 
2211703,15 63 
2211719,99 60 
2212353,38 61 
2213368,62 62 
2213464,01 64 
2213795,48 123 
2214360,63 125 
2214883,64 66 
2215444,42 144 
2215445,9 144 
2215467,4 144 
2217745,19 101 
2217746,53 100 
2217746,53 53 
2217785,07 1
2217785,07 2
2217785,07 2
2217785,07 60 
2218100,56 113 
2218321,85 114 
2218367,73 60 
2218781,09 61 
2219801,33 62 
2220073,54 64 
2220413,39 123 
2220942,39 125 
2221462,69 65 
2221983,92 144 
2221985,26 144 
2222066,3 144 
2222475,36 101 
2222476,65 100 
2222476,65 53 
2222516,46 2
2222516,46 2
2222516,46 2
2222516,46 60 
2222908,37 61 
2223917,49 62 
2224575,78 64 
2224842,94 123 
2225371,14 125 
2225879,94 66 
2225971,3 137 
2226431,45 144 
2226433,19 144 
2226434,59 144 
2229168,54 101 
2229170,64 100 
2229170,64 53 
2229214,18 1
2229214,18 2
2229214,18 2
2229214,18 60 
2230043,47 61 
2231062,69 62 
2232277,33 64 
2232633,66 123 
2233172,27 125 
2233691,98 65 
2234273,82 144 
2234275,82 144 
2234399,37 144 
2234737,03 101 
2234738,28 100 
2234738,28 53 
2234780,22 1
2234780,22 2
2234780,22 1
2234780,22 60 
2238448,61 61 
2239461,18 62 
2239927,09 64 
2240171,76 123 
2240713,04 125 
2241223,92 65 
2241743,63 144 
2241745,06 144 
2241995,67 144 
2242234,47 101 
2242235,69 100 
2242235,69 53 
2242276,47 1
2242276,47 2
2242276,47 1
2242276,47 60 
2242476,92 61 
2243491,68 62 
2243762,44 64 
2244099,79 123 
2244634,33 125 
2245089,07 137 
2245156,36 65 
2245716,66 144 
2245718,07 144 
2245719,02 144 
2246184,67 101 
2246185,95 100 
2246185,95 53 
2246226,08 1
2246226,08 2
2246226,08 2
2246226,08 60 
2246551,4 61 
2247573,82 62 
2247917,6 64 
2248267,86 123 
2248803,08 125 
2249320,86 65 
2249417,23 137 
2249873,37 144 
2249875,17 144 
2249876,13 144 
2250348,88 101 
2250350,2 100 
2250350,2 53 
2250390,59 2
2250390,59 2
2250390,59 2
2250390,59 60 
2250873,45 61 
2251891,56 62 
2252338,53 64 
2252630,44 123 
2253171,82 125 
2253686,27 66 
2254266,21 144 
2254267,82 144 
2254410,9 144 
2254491,45 143 
2254555,38 144 
2254560,49 144 
2254565,21 144 
2254731,49 101 
2254732,8 100 
2254732,8 53 
2254772,41 2
2254772,41 2
2254772,41 2
2254772,41 60 
2254985,39 61 
2256005,41 62 
2256331,54 64 
2256633,45 123 
2257166,19 125 
2257520,97 137 
2257684,82 66 
2258237,35 144 
2258239,18 144 
2258240,24 144 
2264569,04 101 
2264571,52 100 
2264571,52 53 
2264619,13 1
2264619,13 2
2264619,13 1
2264619,13 60 
2265523,34 61 
2266493,43 63 
2266501,6 60 
2266903,65 113 
2267041,38 114 
2267085,14 60 
2267397,99 61 
2268416,91 62 
2269013,29 64 
2269318,3 123 
2269842,23 125 
2270083,46 137 
2270362,89 65 
2270917,23 144 
2270918,84 144 
2270920,15 144 
2271392 101 
2271393,2 100 
2271393,2 53 
2271434,59 1
2271434,59 2
2271434,59 2
2271434,59 60 
2271551,88 61 
2272568,75 62 
2272861,58 64 
2273133,57 123 
2273662,63 125 
2274180,05 65 
2274247,24 137 
2274731,7 144 
2274733,2 144 
2274734,53 144 
2275207,43 101 
2275209,47 100 
2275209,47 53 
2275251,11 1
2275251,11 1
2275251,11 2
2275251,11 60 
2275401,36 61 
2276415,01 62 
2276771,05 64 
2277034,53 123 
2277561,21 125 
2278078,02 65 
2278127,48 137 
2278631,25 144 
2278632,97 144 
2278637,35 144 
2279105,81 101 
2279107,02 100 
2279107,02 53 
2279148,68 1
2279148,68 1
2279148,68 2
2279148,68 60 
2279409,71 61 
2280430,28 62 
2280584,52 64 
2280839,87 123 
2281397,02 125 
2281909,8 65 
2282303,25 137 
2282463,37 144 
2282465,05 144 
2282466,73 144 
2282938,15 101 
2282939,42 100 
2282939,42 53 
2282979,83 1
2282979,83 2
2282979,83 2
2282979,83 60 
2285617,35 61 
2286629,2 62 
2289772,75 64 
2290098,42 123 
2290620,75 125 
2291000,67 137 
2291141,72 65 
2291693,17 144 
2291695,03 144 
2291696,79 144 
2292169,5 101 
2292170,92 100 
2292170,92 53 
2292209,89 1
2292209,89 2
2292209,89 2
2292209,89 60 
2292244,26 61 
2293261,29 62 
2293651,01 64 
2293917,29 123 
2294451,09 125 
2294971,66 65 
2295276,66 137 
2295526,42 144 
2295527,99 144 
2295529,21 144 
2295929,94 143 
2296019,63 144 
2296021,23 144 
2296025,53 144 
2296092,41 101 
2296093,84 100 
2296093,84 53 
2296128,42 1
2296128,42 2
2296128,42 1
2296128,42 60 
2296344,12 61 
2297357,98 62 
2297641,73 64 
2297856,57 123 
2298406,53 125 
2298921,12 65 
2299425,36 144 
2299426,67 144 
2299872,83 144 
2299917,21 101 
2299919,38 100 
2299919,38 53 
2299957,33 2
2299957,33 2
2299957,33 2
2299957,33 60 
2300300,07 61 
2301323 62 
2302434,93 64 
2302695,22 123 
2303213,88 125 
2303737,36 66 
2304175,58 137 
2304288,22 144 
2304289,97 144 
2304291,5 144 
2304765,05 101 
2304766,16 100 
2304766,16 53 
2304806,77 1
2304806,77 1
2304806,77 1
2304806,77 60 
2315724,09 61 
2316728,74 63 
2316751,3 60 
2317021,62 113 
2317248,48 114 
2317286,64 60 
2317603,15 61 
2318617,71 62 
2323663,12 64 
2324090,3 121 
2324637,23 125 
2325146,43 65 
2325719,62 144 
2325721,2 144 
2325722,29 144 
2326173,34 101 
2326174,47 100 
2326174,47 53 
2326216,14 2
2326216,14 2
2326216,14 2
2326216,14 60 
2326480,08 61 
2327498,65 62 
2327829,7 64 
2328117,54 121 
2328645,46 125 
2329162,5 66 
2329681,82 144 
2329683,37 144 
2329789,45 144 
2330173,14 101 
2330174,28 100 
2330174,28 53 
2330214,1 1
2330214,1 1
2330214,1 2
2330214,1 60 
2330409,25 61 
2331430,53 62 
2332505,14 64 
2332994,67 121 
2333527,59 125 
2333852,3 137 
2334044,05 65 
2334595,83 144 
2334598,02 144 
2334599,07 144 
2335070,61 101 
2335071,78 100 
2335071,78 53 
2335112,48 2
2335112,48 1
2335112,48 2
2335112,48 60 
2335335,32 61 
2336345,15 62 
2336652,29 64 
2336978,17 121 
2337507,76 125 
2337977,1 137 
2338042,98 65 
2338560,43 101 
2338619,54 8
2338619,54 51 
2338685,76 100 
2338685,76 51 
2338713,44 1
2338713,44 2
2338713,44 2
2338713,44 60 
2339328,32 61 
2340344,29 62 
2340545,4 64 
2340860,73 121 
2341427,3 125 
2341893,72 137 
2341957,61 65 
2342490,08 144 
2342491,44 144 
2342492,51 144 
2342969,92 101 
2342971,28 100 
2342971,28 51 
2343011,33 1
2343011,33 1
2343011,33 2
2343011,33 60 
2343546,86 61 
2344467,31 63 
2344475,61 60 
2344778,86 111 
2345146,87 114 
2345192,26 60 
2347193,44 61 
2347312,29 63 
2347324,85 60 
2348078,01 61 
2349090,82 62 
2349125,02 64 
2349500,5 121 
2350058,51 125 
2350509,91 137 
2350571,48 65 
2351123,86 144 
2351125,68 144 
2351127,35 144 
2351599,71 101 
2351601 100 
2351601 51 
2351640,24 1
2351640,24 2
2351640,24 2
2351640,24 60 
2351685,87 61 
2352708,78 62 
2353339,86 64 
2353620,53 121 
2354205,34 125 
2354718,42 65 
2355275,16 144 
2355277,2 144 
2355747,12 101 
2355748,42 100 
2355748,42 51 
2355772,41 2
2355772,41 2
2355772,41 2
2355772,41 60 
2355778,35 111 
2356211,32 114 
2356255,14 60 
2356623,97 61 
2357637,2 62 
2357706,36 64 
2358067,75 121 
2358629,04 125 
2359151,11 66 
2359599,87 137 
2359700,87 144 
2359702,47 144 
2359703,96 144 
2360180,61 101 
2360181,87 100 
2360181,87 51 
2360222,46 1
2360222,46 2
2360222,46 2
2360222,46 60 
2360523,33 61 
2361536,76 62 
2362028,94 64 
2362319,57 121 
2362853,11 125 
2363366,48 65 
2363921,01 144 
2363923,37 144 
2364393,61 101 
2364394,9 100 
2364394,9 51 
2364419,53 1
2364419,53 2
2364419,53 1
2364419,53 60 
2364425,51 111 
2365591,76 114 
2365635,28 60 
