TotalRequired,  320
5268937,88 2
5268937,88 60 
5269112,35 61 
5270123,43 62 
5270366,55 64 
5270683,49 123 
5271209,34 125 
5271717,05 65 
5272278,18 144 
5272283,42 144 
5272307,71 144 
5272745,17 101 
5272746,4 100 
5272746,4 53 
5272786,66 1
5272786,66 2
5272786,66 2
5272786,66 60 
5272838,71 61 
5273856,59 62 
5274019,35 64 
5274362,06 123 
5274906,46 125 
5275338,71 137 
5275416,1 65 
5275968,34 144 
5275969,93 144 
5275971,14 144 
5276444,17 101 
5276445,27 100 
5276445,27 53 
5276486,44 1
5276486,44 1
5276486,44 1
5276486,44 60 
5276521,88 61 
5277556,13 62 
5277827,29 64 
5278111,72 123 
5278654,56 125 
5279163,65 65 
5279744,37 144 
5279746,03 144 
5279747,33 144 
5282506,02 101 
5282507,62 100 
5282507,62 53 
5282550,79 2
5282550,79 2
5282550,79 2
5282550,79 60 
5376478,75 61 
5377501,03 63 
5377520,04 60 
5377847,25 112 
5377940,64 114 
5377971,92 60 
5378164,05 61 
5379185,95 62 
5379745,7 64 
5380044,86 123 
5380575,18 125 
5380824,54 137 
5381098,22 66 
5381645,9 144 
5381647,64 144 
5381648,77 144 
5385226,14 101 
5385227,5 100 
5385227,5 53 
5385267,24 2
5385267,24 2
5385267,24 2
5385267,24 60 
5385574,68 113 
5385722,07 114 
5385766,29 60 
5386082,82 61 
5387099,4 62 
5388520,51 64 
5388857,24 121 
5389391,35 125 
5389634,82 137 
5389911,44 66 
5390465,37 144 
5390467,21 144 
5390468,43 144 
5393743,23 101 
5393744,54 100 
5393744,54 53 
5393780,38 2
5393780,38 2
5393780,38 2
5393780,38 60 
5395435,17 61 
5395971,89 63 
5395980,8 60 
5465273,59 61 
5466290,03 62 
5466713,28 64 
5467057,5 121 
5467581,17 125 
5467747,17 137 
5468103,41 66 
5468652,94 144 
5468656,12 144 
5468657,67 144 
5469132,41 101 
5469133,53 100 
5469133,53 53 
5469172,09 2
5469172,09 1
5469172,09 2
5469172,09 60 
5470650,97 61 
5470682,45 63 
5470705,75 60 
5471065,03 111 
5471217,64 114 
5471255,08 60 
5471524,11 61 
5472538,98 62 
5472903,38 64 
5473236,99 122 
5473761,06 125 
5473876,92 137 
5474282,55 65 
5474821,08 101 
5474874,6 8
5474874,6 52 
5474923,38 100 
5474923,38 52 
5474937,03 1
5474937,03 2
5474937,03 2
5474937,03 60 
5475536,24 61 
5476553,59 62 
5476877,79 64 
5477203 122 
5477727,97 125 
5478105,14 137 
5478248,22 65 
5478799,18 144 
5478800,73 144 
5478801,83 144 
5478838,55 143 
5478947,93 144 
5478949,7 144 
5478951,2 144 
5479276,36 101 
5479277,55 100 
5479277,55 52 
5479318,9 2
5479318,9 2
5479318,9 2
5479318,9 60 
5479391,93 61 
5480404,89 62 
5480692,33 64 
5481009,96 122 
5481559,2 125 
5481736,48 137 
5482080,24 66 
5482119,3 133 
5482223,46 137 
5482653,2 144 
5482657,94 144 
5482661,63 144 
5484297,99 101 
5484299,2 100 
5484299,2 52 
5484333,68 1
5484333,68 2
5484333,68 2
5484333,68 60 
5583165,58 61 
5584184,69 62 
5584270,62 64 
5584605,56 121 
5585126,99 125 
5585170,88 137 
5585646,34 66 
5586199 144 
5586202,67 144 
5586203,93 144 
5591080,12 101 
5591081,6 100 
5591081,6 52 
5591133,26 1
5591133,26 2
5591133,26 1
5591133,26 60 
5591441,04 112 
5591681,32 114 
5591716,13 60 
5591929,51 61 
5592948,38 62 
5593498,41 64 
5594097,19 122 
5594645,99 125 
5594769,03 137 
5595160,3 65 
5595712,22 144 
5595713,67 144 
5595714,63 144 
5596188,31 101 
5596189,42 100 
5596189,42 52 
5596230,85 1
5596230,85 2
5596230,85 2
5596230,85 60 
5596267,1 61 
5597299,18 62 
5597380,58 64 
5597771,28 122 
5598303,84 125 
5598553,05 137 
5598826,44 65 
5599378,06 144 
5599379,66 144 
5599380,9 144 
5599854,22 101 
5599855,4 100 
5599855,4 52 
5599896,85 1
5599896,85 2
5599896,85 2
5599896,85 60 
5599940,66 61 
5600922,85 63 
5600945,21 60 
5727819,18 61 
5728804,18 63 
5728819,88 60 
5729111,3 113 
5729201,72 114 
5729238,05 60 
5730957,96 61 
5731170,03 63 
5731185,8 60 
5732140,12 61 
5732272,05 63 
5732285,45 60 
5733090,21 111 
5733175,74 114 
5733206,01 60 
5733407,17 61 
5734233,83 63 
5734252,34 60 
5734565,24 112 
5734873,07 114 
5734917,62 60 
5735117,09 61 
5736135,22 62 
5736388,51 64 
5736716,1 123 
5737270,57 125 
5737780,61 66 
5738336,33 144 
5738337,78 144 
5738495,6 144 
5738808 101 
5738809,95 100 
5738809,95 52 
5738850,19 1
5738850,19 2
5738850,19 2
5738850,19 60 
5738883,1 61 
5739901,73 62 
5740256,57 64 
5749907,32 252 
5749907,32 101 
5749909,15 100 
5749909,15 52 
5749930,68 1
5749930,68 2
5749930,68 2
5749930,68 60 
5766002,8 61 
5766990,28 63 
5767007,83 60 
5767328,84 112 
5767424,23 114 
5767473,9 60 
5767741,63 61 
5768757,57 62 
5769258,76 64 
5769568,78 123 
5770097,97 125 
5770550,17 137 
5770620,78 66 
5771171,42 144 
5771175,07 144 
5771176,36 144 
5773402,47 101 
5773403,89 100 
5773403,89 52 
5773439,98 1
5773439,98 1
5773439,98 2
5773439,98 60 
5773729,68 111 
5774353,01 114 
5774389,53 60 
5774557,3 61 
5775571,12 62 
5775758,55 64 
5776090,63 123 
5776613,28 125 
5776968,7 137 
5777133,4 66 
5777686,03 144 
5777688,04 144 
5777689,04 144 
5778137,54 142 
5778185,37 101 
5778186,61 100 
5778186,61 52 
5778225,11 1
5778225,11 1
5778225,11 2
5778225,11 60 
5778266,29 112 
5778364,73 114 
5778403,7 60 
5779181,52 112 
5779282,8 114 
5779337 60 
5844906,98 61 
5845642,1 63 
5845664,99 60 
5888248,42 61 
5889192,22 63 
5889202,38 60 
5889563,91 112 
5889806,81 114 
5889866,88 60 
5890164,73 61 
5891183,48 62 
5891239,47 64 
5892664,09 121 
5893227,84 125 
5893465,6 137 
5893744,74 65 
5894301,99 144 
5894303,59 144 
5894304,67 144 
5894774,49 101 
5894775,64 100 
5894775,64 52 
5894815,47 2
5894815,47 2
5894815,47 1
5894815,47 60 
5894992,58 61 
5896015,03 62 
5896438,62 64 
5896783,9 121 
5897307,59 125 
5897598,78 137 
5897828,74 66 
5898379,63 144 
5898381,1 144 
5898382,71 144 
5900193,98 101 
5900195,21 100 
5900195,21 52 
5900246,93 1
5900246,93 1
5900246,93 2
5900246,93 60 
5900510,57 111 
5901256,22 114 
5901296,47 60 
5901637,59 61 
5902647,68 62 
5902901,65 64 
5903253,38 121 
5903786,76 125 
5904015,75 137 
5904308,09 65 
5904862,22 144 
5904863,68 144 
5904865 144 
5905337,78 101 
5905338,94 100 
5905338,94 52 
5905378,71 2
5905378,71 2
5905378,71 2
5905378,71 60 
5905582,82 61 
5906595,82 62 
5906625,98 64 
5907120,94 121 
5907679,44 125 
5908035,2 137 
5908190,93 66 
5908747,77 144 
5908749,56 144 
5908750,93 144 
5911166,92 101 
5911168,38 100 
5911168,38 52 
5911210,91 1
5911210,91 2
5911210,91 2
5911210,91 60 
5911621,62 111 
5911903,87 114 
5911944,61 60 
5912208,45 61 
5913226,89 62 
5913721,7 64 
5914108,92 121 
5914662,74 125 
5915083,18 137 
5915172,98 66 
5915723,28 144 
5915724,78 144 
5915725,95 144 
5917365,82 101 
5917367,3 100 
5917367,3 52 
5917408,84 1
5917408,84 2
5917408,84 2
5917408,84 60 
5917694,24 112 
5918083,58 114 
5918125,01 60 
5918469,75 61 
5919490,95 62 
5919895,2 64 
5920286,53 122 
5920818,76 125 
5921061,19 137 
5921336,17 65 
5921890,27 144 
5921891,94 144 
5921892,97 144 
5922364,01 101 
5922365,21 100 
5922365,21 52 
5922406,46 1
5922406,46 2
5922406,46 2
5922406,46 60 
5922443,17 61 
5923458,43 62 
5923534,08 64 
5923923,86 122 
5924446,64 125 
5924619,82 137 
5924968,52 65 
5925377,28 133 
5925503,28 137 
5925593,99 144 
5925595,85 144 
5925596,91 144 
5927031,76 101 
5927033,25 100 
5927033,25 52 
5927072,6 1
5927072,6 2
5927072,6 2
5927072,6 60 
5927489,48 61 
5928503,92 62 
5928800,69 64 
5929463,44 122 
5929914,13 124 
5930097,37 123 
5930613,1 125 
5930661,95 137 
5931134,98 66 
5931689,29 144 
5931691,42 144 
5931692,76 144 
5932207,81 101 
5932209,17 100 
5932209,17 52 
5932253,84 1
5932253,84 2
5932253,84 2
5932253,84 60 
5932657,1 112 
5932733,72 114 
5932788,98 60 
5933002,86 61 
5934020,55 62 
5934347,03 64 
5934687,21 122 
5935209,45 125 
5935497,72 137 
5935732,44 65 
5936285,45 144 
5936286,89 144 
5936288,05 144 
5936761,18 101 
5936762,53 100 
5936762,53 52 
5936802,94 2
5936802,94 1
5936802,94 2
5936802,94 60 
5936837,04 61 
5937864,54 63 
5937884,71 60 
5938580,28 61 
5939135,78 63 
5939151,74 60 
5940444,49 112 
5940951,01 114 
5940983,71 60 
5941313,99 61 
5942334,14 62 
5944248,51 64 
5944593,55 122 
5945125,02 125 
5945479,57 137 
5945646,53 66 
5945857,39 133 
5945984,79 137 
5946207,1 144 
5946214,33 144 
5946232,27 144 
5946673,04 101 
5946674,24 100 
5946674,24 52 
5946715,41 1
5946715,41 2
5946715,41 1
5946715,41 60 
5966950,33 111 
5969582,38 114 
5969623,97 60 
5969653,25 112 
5969729,81 114 
5969777,94 60 
6038186,57 61 
6039050,04 63 
6039069,61 60 
6039389,39 111 
6039687,81 114 
6039734,61 60 
6039895,53 61 
6040916,91 62 
6041516,34 64 
6041843,18 122 
6042412,85 125 
6042586,63 137 
6042930,19 65 
6043483,25 144 
6043484,75 144 
6043486 144 
6043957,52 101 
6043958,89 100 
6043958,89 52 
6043999,75 1
6043999,75 2
6043999,75 1
6043999,75 60 
6044200,04 61 
6045215,65 62 
6045302,21 64 
6045995,78 122 
6046511,64 124 
6046714,41 123 
6047252,03 125 
6047284,22 137 
6047761,5 65 
6048312,65 144 
6048314,2 144 
6048315,39 144 
6049089,06 101 
6049090,35 100 
6049090,35 52 
6049131,18 1
6049131,18 2
6049131,18 2
6049131,18 60 
6049426,34 112 
6049720,1 114 
6049764,31 60 
6049976,72 61 
6050997,52 62 
6051014,22 64 
6051363,58 122 
6051888,53 125 
6052163,43 137 
6052411,24 65 
6052963,74 144 
6052965,58 144 
6052966,61 144 
6053111,25 143 
6053215,08 144 
6053216,91 144 
6053217,91 144 
6053437,97 101 
6053439,15 100 
6053439,15 52 
6053479,85 1
6053479,85 2
6053479,85 2
6053479,85 60 
6053756,36 61 
6054778,86 62 
6054981,11 64 
6055670,94 122 
6056191,69 125 
6056246,57 137 
6056709,13 65 
6057159,08 133 
6057318,37 144 
6057320,12 144 
6057321,23 144 
6057755,53 101 
6057756,72 100 
6057756,72 52 
6057795,22 1
6057795,22 1
6057795,22 2
6057795,22 60 
6057942,23 61 
6058961,19 62 
6059121,41 64 
6059512,39 122 
6060037,77 125 
6060550,11 137 
6060609,72 65 
6061110,1 144 
6061111,89 144 
6061113,25 144 
6061585,6 101 
6061586,78 100 
6061586,78 52 
6061627,37 1
6061627,37 2
6061627,37 1
6061627,37 60 
6061658,24 113 
6061704,03 114 
6061730,68 60 
6062121,87 61 
6063002,48 63 
6063011,4 60 
6063394,22 112 
6063508,23 114 
6063560 60 
6063726,33 61 
6064695,56 63 
6064709,51 60 
6065441,6 61 
6066461,04 62 
6066614,41 64 
6066968,31 122 
6067518,97 125 
6068039,11 65 
6068594,03 144 
6068595,6 144 
6068596,85 144 
6069066,03 101 
6069067,21 100 
6069067,21 52 
6069108,35 1
6069108,35 2
6069108,35 2
6069108,35 60 
6069189,71 61 
6070209,55 62 
6070263,83 64 
6070594,93 122 
6071126,13 125 
6071375,76 137 
6071636,69 65 
6072189,03 144 
6072192,61 144 
6072194,11 144 
6072666,51 101 
6072668,47 100 
6072668,47 52 
6072707,07 2
6072707,07 2
6072707,07 2
6072707,07 60 
6073262,53 61 
6074274,38 62 
6074398,99 64 
6074751,78 122 
6075290,09 125 
6075630,6 137 
6075802,96 66 
6076357,13 144 
6076359,11 144 
6076360,43 144 
6076830,7 101 
6076831,84 100 
6076831,84 52 
6076872,62 1
6076872,62 2
6076872,62 1
6076872,62 60 
6079177,5 61 
6079211,56 63 
6079221,67 60 
6176114,05 61 
6177061,87 63 
6177073,78 60 
6177398,41 112 
6177784,16 114 
6177823,42 60 
6178136,14 112 
6178218,42 114 
6178274,11 60 
6232148,93 61 
6233170,91 62 
6233667,29 64 
6234100,22 121 
6234631,05 125 
6234877,98 137 
6235149,1 66 
6235701,05 144 
6235702,51 144 
6235704,36 144 
6237125,8 101 
6237127,36 100 
6237127,36 52 
6237169,56 1
6237169,56 1
6237169,56 2
6237169,56 60 
6237439,01 113 
6237736,96 114 
6237786,03 60 
6237993,28 61 
6239005,04 62 
6239372,06 64 
6239700,59 123 
6240226,18 125 
6240599,92 137 
6240748,94 66 
6241302,48 144 
6241304,42 144 
6241305,59 144 
6241705,94 142 
6241796,85 144 
6241798,69 144 
6241800,41 101 
6241801,69 100 
6241801,69 52 
6241835,01 2
6241835,01 2
6241835,01 2
6241835,01 60 
6241891,72 112 
6242252,19 114 
6242285,5 60 
6242560,28 61 
6243567,98 62 
6244017,74 64 
6244417,34 123 
6244944,74 125 
6245323,16 137 
6245464,37 66 
6246015,41 144 
6246017,15 144 
6246018,11 144 
6246333,49 141 
6246439,92 144 
6246441,98 144 
6246491,85 101 
6246496,07 100 
6246496,07 52 
6246533,23 1
6246533,23 1
6246533,23 2
6246533,23 60 
6246579,54 111 
6249052,68 114 
6249100,25 60 
6249490,64 61 
6250500,68 62 
6250928,43 64 
6251286,98 121 
6251832,34 125 
6251985,29 137 
6252344,81 65 
6252895,2 144 
6252897,08 144 
6252900,58 144 
6253373,08 101 
6253374,38 100 
6253374,38 52 
6253414,45 1
6253414,45 2
6253414,45 2
6253414,45 60 
6255322,45 111 
6255426,48 114 
6255448,07 60 
6255526,13 61 
6256549,28 62 
6256664,5 64 
6257052,56 121 
6257605,79 125 
6257962,21 137 
6258126,57 66 
6258679,06 144 
6258680,71 144 
6258682,05 144 
6260294,38 101 
6260295,8 100 
6260295,8 52 
6260345,37 1
6260345,37 2
6260345,37 2
6260345,37 60 
6260612,69 112 
6261377,36 114 
6261413,48 60 
6261767,86 61 
6262779,72 62 
6263054,36 64 
6263370,97 123 
6263926,21 125 
6264365,56 137 
6264450,69 66 
6264992 144 
6264993,58 144 
6264994,87 144 
6265469,29 101 
6265470,46 100 
6265470,46 52 
6265511,28 1
6265511,28 2
6265511,28 2
6265511,28 60 
6266250,89 111 
6266560,69 114 
6266609,99 60 
6339787,21 61 
6340515,19 63 
6340535,6 60 
6403148,26 61 
6404165,09 62 
6404234,71 64 
6404590,41 121 
6405130,06 125 
6405400,13 137 
6405643,58 66 
6406196,75 144 
6406198,38 144 
6406199,34 144 
6407748,88 101 
6407750,37 100 
6407750,37 52 
6407797,19 1
6407797,19 2
6407797,19 2
6407797,19 60 
6408091,83 112 
6408177,98 114 
6408229,94 60 
6408437,39 61 
6409446,74 62 
6409861,43 64 
6410168,6 122 
6410710,15 125 
6410770,55 137 
6411226,21 65 
6411781,12 144 
6411783,7 144 
6411785,87 144 
6412253,11 101 
6412254,36 100 
6412254,36 52 
6412295,34 2
6412295,34 2
6412295,34 2
6412295,34 60 
6412730,19 61 
6413659,12 63 
6413679,18 60 
6413973,13 112 
6414111,03 114 
6414161,38 60 
6414413,36 61 
6415428,77 62 
6415635,06 64 
6416507,51 122 
6416977,46 124 
6420734,83 123 
6421266,9 125 
6421662,48 137 
6421790,11 66 
6422342,75 144 
6422345,04 144 
6422346,2 144 
6422818,07 101 
6422819,18 100 
6422819,18 52 
6422858,78 1
6422858,78 2
6422858,78 2
6422858,78 60 
6422891,46 61 
6423908,72 62 
6424511,75 64 
6424868,36 123 
6425399,12 125 
6425920,21 66 
6426276,75 137 
6426468,22 144 
6426469,56 144 
6426470,5 144 
6428921,25 101 
6428922,67 100 
6428922,67 52 
6428973,45 1
6428973,45 2
6428973,45 1
6428973,45 60 
6552936,77 61 
6553177,27 63 
6553199,23 60 
6557412,13 113 
6558099,72 114 
6558147,09 60 
6577664,27 111 
6577739,17 114 
6577776,43 60 
6579040,7 111 
6579141,47 114 
6579173,99 60 
6579455,44 111 
6579736,02 114 
6579773,37 60 
6580679,08 112 
6580745,33 114 
6580780,65 60 
6581224,32 61 
6582239,61 62 
6582256,77 64 
6582661,63 121 
6583215,63 125 
6583343,11 137 
6583737,03 66 
6584287,16 144 
6584288,75 144 
6584289,98 144 
6585972,58 101 
6585973,97 100 
6585973,97 52 
6586021,52 1
6586021,52 2
6586021,52 2
6586021,52 60 
6586312,23 113 
6586489,49 114 
6586539,82 60 
6586774,61 61 
6587786,72 62 
6587996,98 64 
6588326,52 123 
6588845,09 125 
6589222,41 137 
6589368,01 66 
6589920,85 144 
6589922,72 144 
6589924,68 144 
6590395,86 101 
6590397,1 100 
6590397,1 52 
6590436,84 1
6590436,84 1
6590436,84 2
6590436,84 60 
6593252,62 61 
6594268,69 62 
6594707,63 64 
6595061,67 123 
6595592,53 125 
6596115,01 66 
6596696,38 144 
6596698,23 144 
6596928 144 
6597159,93 101 
6597161,03 100 
6597161,03 52 
6597201,44 2
6597201,44 2
6597201,44 2
6597201,44 60 
6597278,06 61 
6598299,88 62 
6599043,19 64 
6599368,41 123 
6599903,75 125 
6600413,73 66 
6600888,76 137 
6600981,66 144 
6600983,5 144 
6600984,9 144 
6602486,35 101 
6602487,85 100 
6602487,85 52 
6602532,69 2
6602532,69 1
6602532,69 2
6602532,69 60 
6602829,68 112 
6604215,2 114 
6604249,78 60 
6604619,52 61 
6605631,7 62 
6607276,47 64 
6607672,93 121 
6608212,52 125 
6608505,95 137 
6608727,08 65 
6609279,53 144 
6609281,3 144 
6609282,34 144 
6609755,9 101 
6609757,12 100 
6609757,12 52 
6609797,49 1
6609797,49 1
6609797,49 1
6609797,49 60 
6611302,03 61 
6612314,32 62 
6614922,35 64 
6615231,94 121 
6615756,42 125 
6616131,4 137 
6616275,09 65 
6616810,44 101 
6616883,38 8
6616883,38 51 
6616945,13 100 
6616945,13 51 
6616963,29 1
6616963,29 2
6616963,29 2
6616963,29 60 
6619153,16 61 
6620161,48 62 
6620595,16 64 
6620941,22 121 
6621469,35 125 
6621990 65 
6622135,59 137 
6622541,34 144 
6622543,19 144 
6622544,71 144 
6623017,29 101 
6623018,54 100 
6623018,54 51 
6623059,35 1
6623059,35 2
6623059,35 2
6623059,35 60 
6623258,29 61 
6624275,14 62 
6624354,31 64 
6624715,93 121 
6625236,06 125 
6625452,83 137 
6625755,81 65 
6626307,08 144 
6626308,82 144 
6626310,41 144 
6626785,11 101 
6626786,39 100 
6626786,39 51 
6626824,67 1
6626824,67 1
6626824,67 2
6626824,67 60 
6627069,59 61 
6628090,95 62 
6628406,08 64 
6628719,76 121 
6629278,93 125 
6629469,77 137 
6629788,51 65 
6630338,95 144 
6630340,44 144 
6630341,72 144 
6630814,75 101 
6630815,93 100 
6630815,93 51 
6630857,59 1
6630857,59 2
6630857,59 2
6630857,59 60 
6630944,56 61 
6631955,85 62 
6632126,83 64 
6632492,24 121 
6633057,16 125 
6633198,97 137 
6633570,23 65 
6634121,82 144 
6634123,64 144 
6634124,79 144 
6634596,61 101 
6634597,82 100 
6634597,82 51 
6634638,92 1
6634638,92 2
6634638,92 1
6634638,92 60 
6634728,76 61 
6635743,26 62 
6635974,61 64 
6636427,53 121 
6636965,31 125 
6637170,95 137 
6637485,19 65 
6638036,4 144 
6638038,02 144 
6638039,31 144 
6638512,24 101 
6638513,41 100 
6638513,41 51 
6638554,14 1
6638554,14 1
6638554,14 2
6638554,14 60 
6638846,83 61 
6638897,66 63 
6638921,19 60 
6640357,13 111 
6640777,17 114 
6640820,11 60 
6642965,36 61 
6643985,03 62 
6644010,36 64 
6644479,36 121 
6645008,46 125 
6645217,29 137 
6645517 65 
6646069,12 144 
6646071,06 144 
6646072,37 144 
6646543,65 101 
6646545,53 100 
6646545,53 51 
6646585,23 2
6646585,23 2
6646585,23 2
6646585,23 60 
6647690,17 61 
6648703,14 62 
6648748,71 64 
6649132,19 121 
6649659,36 125 
6649905,98 137 
6650181,3 66 
6650732,68 144 
6650734,21 144 
6650735,5 144 
6651209,56 101 
6651210,77 100 
6651210,77 51 
6651250,14 2
6651250,14 2
6651250,14 1
6651250,14 60 
6679401,24 61 
6680423,42 62 
6680828,18 64 
6681230,03 121 
6681766,46 125 
6682053,2 137 
6682286,25 66 
6682837,59 144 
6682839,09 144 
6682842,49 144 
6683314,2 101 
6683315,41 100 
6683315,41 51 
6683356,16 1
6683356,16 2
6683356,16 2
6683356,16 60 
6695656,09 61 
6696147,27 63 
6696168,75 60 
6696659,73 61 
6696681,22 63 
6696702,85 60 
6697022,96 111 
6697218,61 114 
6697252,57 60 
6698050,09 111 
6698226,14 114 
6698269,7 60 
6705444,49 111 
6705965,61 114 
6706015,39 60 
6706155,44 61 
6707041,03 63 
6707048,93 60 
6707373,41 113 
6707907,5 114 
6707950,18 60 
6708245,4 61 
6709263,68 62 
6709718,07 64 
6709987,12 123 
6710520,96 125 
6710831,74 137 
6711043,16 66 
6711595,54 144 
6711596,89 144 
6711597,81 144 
6712072,91 101 
6712074,1 100 
6712074,1 51 
6712113,35 1
6712113,35 2
6712113,35 2
6712113,35 60 
6712215,94 61 
6713229,45 62 
6713411,62 64 
6723237,23 252 
6723237,23 101 
6723238,87 100 
6723238,87 51 
6723259,62 1
6723259,62 2
6723259,62 2
6723259,62 60 
6758151,02 111 
6758545,03 114 
6758581,66 60 
6758848,01 61 
6759750,79 63 
6759764,66 60 
6760320,96 61 
6761333,83 62 
6761619,13 64 
6762075,94 122 
6762572,49 124 
6763343,64 123 
6763450,73 124 
6765301,33 121 
6765863,49 125 
6766175,4 137 
6766375,88 65 
6766929,77 144 
6766931,54 144 
6766932,74 144 
6767404,56 101 
6767405,73 100 
6767405,73 51 
6767445,19 1
6767445,19 2
6767445,19 1
6767445,19 60 
6767825,01 61 
6768847,66 62 
6769139,66 64 
6769473,29 121 
6770001,28 125 
6770302,85 137 
6770508,74 65 
6771060 144 
6771062,12 144 
6771063,19 144 
6771535,25 101 
6771536,36 100 
6771536,36 51 
6771577,27 1
6771577,27 2
6771577,27 2
6771577,27 60 
6771816,02 61 
6772827,96 62 
6772929,56 64 
6773288,77 121 
6773851,09 125 
6774093,92 137 
6774373,76 65 
6774926,01 144 
6774927,83 144 
6774929,26 144 
6775401,18 101 
6775402,42 100 
6775402,42 51 
6775442,67 1
6775442,67 2
6775442,67 2
6775442,67 60 
6775541,85 61 
6776558,61 62 
6776666,71 64 
6777065,35 121 
6777585,22 125 
6777904,47 137 
6778105,43 65 
6778656,67 144 
6778658,37 144 
6778659,73 144 
6779132,61 101 
6779133,85 100 
6779133,85 51 
6779174,97 1
6779174,97 2
6779174,97 2
6779174,97 60 
6779438,91 61 
6780457,35 62 
6780539,93 64 
6780928,31 121 
6781506,6 125 
6781710,87 137 
6782020,24 65 
6782573,98 144 
6782575,87 144 
6782577,18 144 
6783050,67 101 
6783052,06 100 
6783052,06 51 
6783089,87 1
6783089,87 2
6783089,87 2
6783089,87 60 
6783166,08 61 
6784192,29 62 
6784261,96 64 
6784593,48 121 
6785147,27 125 
6785417,35 137 
6785668,37 65 
6786223,31 144 
6786224,8 144 
6786225,97 144 
6786696,61 101 
6786697,78 100 
6786697,78 51 
6786738,76 1
6786738,76 1
6786738,76 2
6786738,76 60 
6786924,78 61 
6787885,71 63 
6787905,31 60 
6788241,74 111 
6789232,18 114 
6789271,24 60 
6789463,42 61 
6790470,79 62 
6790519,93 64 
6790873,74 121 
6791431,1 125 
6791597,92 137 
6791950,56 65 
6792502,06 144 
6792503,66 144 
6792504,65 144 
6792983,72 101 
6792985,02 100 
6792985,02 51 
6793021,61 2
6793021,61 2
6793021,61 2
6793021,61 60 
6793396,68 61 
6794353 63 
6794369,69 60 
6794713,79 111 
6795627,24 114 
6795669,59 60 
6796537,53 111 
6797105,03 114 
6797151,97 60 
6797713,27 111 
6798103,37 114 
6798153,08 60 
6798596,85 112 
6798747,4 114 
6798786 60 
6799408,87 61 
6800344,93 63 
6800367,63 60 
6866287,36 61 
6867098,95 63 
6867112,96 60 
6867554,57 111 
6868033,16 114 
6868078,83 60 
6868142,7 61 
6869014,94 63 
6869028,48 60 
6869454,62 112 
6869536,66 114 
6869613,84 60 
6869632,78 61 
6870663,06 62 
6870995,63 64 
6871337,09 122 
6871895,63 125 
6872013,84 137 
6872406,83 66 
6872849,94 133 
6872943,94 137 
6873025,53 144 
6873026,99 144 
6873028,25 144 
6874774,99 101 
6874776,43 100 
6874776,43 51 
6874826,66 1
6874826,66 2
6874826,66 1
6874826,66 60 
6875077,96 112 
6875353,08 114 
6875393,99 60 
6875676,49 61 
6876665,99 63 
6876677,05 60 
6877026,6 111 
6877174,05 114 
6877209,07 60 
6877354,48 61 
6878374,89 62 
6878453,38 64 
6878878,55 122 
6879401,48 125 
6879568,68 137 
6879923,26 66 
6880476,91 144 
6880478,6 144 
6880479,96 144 
6882084,82 101 
6882086,01 100 
6882086,01 51 
6882124,24 1
6882124,24 1
6882124,24 2
6882124,24 60 
6883027,83 61 
6884042,22 62 
6884253,61 64 
6884579,73 123 
6885098,69 125 
6885534,23 137 
6885623,28 66 
6886178,73 144 
6886180,44 144 
6886182,3 144 
6886464,7 142 
6886565,94 144 
6886570,54 144 
6886648,7 101 
6886649,93 100 
6886649,93 51 
6886708,69 2
6886708,69 2
6886708,69 2
6886708,69 60 
6886891,59 61 
6887905,44 62 
6888086,23 64 
6888409,51 123 
6888928,44 125 
6889452,86 66 
6890031,92 144 
6890033,81 144 
6890182,16 144 
6890496,94 101 
6890498,11 100 
6890498,11 51 
6890538,32 1
6890538,32 2
6890538,32 2
6890538,32 60 
6890615,87 112 
6891973,84 114 
6892021,08 60 
6892317,54 61 
6893337,02 62 
6893804,2 64 
6894104,54 123 
6894633,17 125 
6895150,6 66 
6895438,68 137 
6895699,28 144 
6895700,92 144 
6895702,1 144 
6895803,75 143 
6895906,02 144 
6895907,78 144 
6895917,38 144 
6896177,97 101 
6896179,16 100 
6896179,16 51 
6896222,4 1
6896222,4 2
6896222,4 2
6896222,4 60 
6897024,44 111 
6897872,28 114 
6897918,83 60 
6901216,27 61 
6902234,52 62 
6903802,57 64 
6904120,72 122 
6904646,03 125 
6904894,23 137 
6905164,06 66 
6905716,07 144 
6905717,68 144 
6905718,88 144 
6906191,31 101 
6906192,57 100 
6906192,57 51 
6906234,13 2
6906234,13 2
6906234,13 2
6906234,13 60 
6932273,8 61 
6933291,53 62 
6933644,98 64 
6936184,17 122 
6936265,84 124 
6936869,18 121 
6937034,98 124 
6937526,31 122 
6937609,12 124 
6937860,35 122 
6938072,08 124 
6938444,08 122 
6938963,44 125 
6939154,28 137 
6939484,57 66 
6940037,18 144 
6940038,93 144 
6940039,95 144 
6940514,02 101 
6940515,23 100 
6940515,23 51 
6940554,9 1
6940554,9 1
6940554,9 2
6940554,9 60 
6976900,88 61 
6977651,65 63 
6977660,24 60 
6978012,05 112 
6978174,45 114 
6978211,05 60 
6978301,62 61 
6979327,21 62 
6979616,79 64 
6979931,17 121 
6980492,26 125 
6980624,34 137 
6981003,98 65 
6981556,96 144 
6981558,7 144 
6981560,07 144 
6982033,76 101 
6982034,98 100 
6982034,98 51 
6982074,67 1
6982074,67 2
6982074,67 2
6982074,67 60 
6982276,23 61 
6983291,57 62 
6983731,4 64 
