TotalRequired,  320
736527,03 137 
736590,93 66 
737124,99 144 
737127,23 144 
737128,39 144 
737208,89 143 
737313,77 144 
737315,37 144 
737316,77 144 
738907,23 101 
738908,78 100 
738908,78 51 
738960,05 1
738960,05 2
738960,05 1
738960,05 60 
739247,25 112 
739570,5 114 
739609,37 60 
739922,34 61 
740941,17 62 
741554,51 64 
741909,6 122 
742434,61 125 
742861,07 137 
742959,55 65 
743506,83 144 
743508,44 144 
743510,19 144 
743984,6 101 
743985,93 100 
743985,93 51 
744024,59 1
744024,59 2
744024,59 2
744024,59 60 
744064,96 61 
745094,32 62 
745736,38 64 
745997,32 122 
746542,82 125 
746799,23 137 
747054,52 66 
747429,91 133 
747548,7 137 
747589,46 144 
747591,33 144 
747592,4 144 
747987,92 142 
748100,6 144 
748102,48 144 
748104,14 101 
748105,79 100 
748105,79 51 
748139,98 1
748139,98 2
748139,98 2
748139,98 60 
748170,87 112 
748387,98 114 
748424,3 60 
748704,17 61 
749712,54 63 
749722,59 60 
750062,95 112 
750400,92 114 
750439,13 60 
750568,68 61 
751587,69 62 
751971,41 64 
752330,61 122 
752862,62 125 
753167,9 137 
753385,87 66 
753935,91 144 
753937,4 144 
753938,38 144 
755617,79 101 
755619,43 100 
755619,43 51 
755654,55 1
755654,55 2
755654,55 2
755654,55 60 
756000,4 112 
756172,54 114 
756220,62 60 
756462,96 61 
757486,61 62 
759041,11 64 
759351,63 122 
759912,58 125 
760286,99 137 
760433,51 66 
760983,7 144 
760985,42 144 
760986,39 144 
761461,86 101 
761462,98 100 
761462,98 51 
761502,26 2
761502,26 1
761502,26 2
761502,26 60 
761557,43 61 
762570,88 62 
762786,66 64 
763416,49 123 
763974,44 125 
764066,41 137 
764497,67 65 
765050,11 144 
765051,59 144 
765052,79 144 
766485,64 101 
766486,81 100 
766486,81 51 
766533,72 1
766533,72 2
766533,72 2
766533,72 60 
766810,32 113 
767129,43 114 
767166,87 60 
767381,67 61 
768399,73 62 
768536,48 64 
768856,82 123 
769389,94 125 
769908,59 137 
769977,61 66 
770463,97 144 
770465,71 144 
770467,07 144 
770940,89 101 
770942,02 100 
770942,02 51 
770982,53 1
770982,53 2
770982,53 2
770982,53 60 
771021,73 112 
771480,85 114 
771532,47 60 
771743,66 61 
772763,73 63 
772781,8 60 
773176,46 113 
773273,32 114 
773301,25 60 
773568,33 61 
774582,19 62 
775452,23 64 
775746,98 123 
776292,74 125 
776476,19 137 
776810,8 66 
777362,87 144 
777364,39 144 
777365,36 144 
778930,94 101 
778932,44 100 
778932,44 51 
778979,66 1
778979,66 1
778979,66 1
778979,66 60 
779302,9 113 
779437,86 114 
779479,33 60 
779664,61 61 
780678,69 62 
781012,62 64 
781339,08 123 
781902,22 125 
782326,54 137 
782429,2 65 
782977,72 144 
782979,42 144 
782980,58 144 
783454,51 101 
783455,7 100 
783455,7 51 
783495,83 2
783495,83 2
783495,83 2
783495,83 60 
783540,45 61 
784565,25 62 
784620,82 64 
784963,38 123 
785508,25 125 
786024,43 66 
786455,09 137 
786606,23 144 
786607,96 144 
786609,37 144 
787071,83 101 
787072,99 100 
787072,99 51 
787110,46 1
787110,46 2
787110,46 2
787110,46 60 
787141,9 113 
787458,59 114 
787510,18 60 
790335,05 61 
791343,9 62 
791423,69 64 
791787,01 123 
792347,28 125 
792853,92 137 
792925,71 66 
793407,16 144 
793408,73 144 
793410,25 144 
793884,67 101 
793885,87 100 
793885,87 51 
793926,05 1
793926,05 1
793926,05 2
793926,05 60 
793958,53 112 
794549,4 114 
794591,09 60 
794921,57 61 
795941,44 62 
796638,28 64 
797004,92 123 
797563,61 125 
797900,68 137 
798086,79 65 
798639,56 144 
798641,66 144 
798642,73 144 
799117,27 101 
799118,47 100 
799118,47 51 
799156,46 1
799156,46 2
799156,46 2
799156,46 60 
800942,73 61 
801956,68 62 
802180,75 64 
802442,72 123 
802962,11 125 
803196,5 137 
803485,52 66 
804037,09 144 
804038,64 144 
804039,94 144 
806254,49 101 
806255,74 100 
806255,74 51 
806304,09 1
806304,09 2
806304,09 1
806304,09 60 
806625,74 113 
806803,85 114 
806853,67 60 
808985,14 61 
810002,63 62 
810207,4 64 
810501,21 123 
811027,8 125 
811551,38 66 
811801,91 137 
812103,09 144 
812105,3 144 
812106,88 144 
812576,78 101 
812578,09 100 
812578,09 51 
812618,63 1
812618,63 2
812618,63 2
812618,63 60 
812839,46 61 
813852,36 62 
814180,3 64 
814523,54 121 
815062,54 125 
815393,36 137 
815580,86 65 
816132,19 144 
816133,88 144 
816135,33 144 
816610,42 101 
816611,53 100 
816611,53 51 
816653,96 2
816653,96 1
816653,96 2
816653,96 60 
816696,26 61 
817716,97 62 
818022,76 64 
818404,73 121 
818954,92 125 
819236,7 137 
819465,22 66 
820015,39 144 
820017,36 144 
820018,48 144 
821396,87 101 
821398,9 100 
821398,9 51 
821433,1 1
821433,1 2
821433,1 2
821433,1 60 
821771,31 111 
822040,4 114 
822082,05 60 
822293,05 61 
823315,22 62 
823691,11 64 
824002,26 121 
824551,88 125 
824889,76 137 
825060,54 65 
825612,14 144 
825613,72 144 
825615,27 144 
827388,2 101 
827389,89 100 
827389,89 51 
827430,41 1
827430,41 2
827430,41 2
827430,41 60 
827690,85 111 
828454,6 114 
828496,64 60 
828923,63 61 
829946,2 62 
830091,52 64 
830475,48 121 
831036,46 125 
831311,05 137 
831558,47 65 
832122,11 144 
832124 144 
832125,39 144 
832589,49 101 
832590,77 100 
832590,77 51 
832629,08 2
832629,08 2
832629,08 2
832629,08 60 
832659,9 61 
833679,82 62 
833930,75 64 
834210,16 121 
834736,45 125 
835094,86 137 
835259,15 66 
835808,76 144 
835810,67 144 
835811,71 144 
837271,95 101 
837273,12 100 
837273,12 51 
837310,57 1
837310,57 2
837310,57 1
837310,57 60 
837610,98 111 
839198,05 114 
839245,01 60 
839730,94 61 
840742,6 62 
841209,69 64 
841607,21 121 
842135,21 125 
842336,95 137 
842655,78 65 
843207,48 144 
843209,18 144 
843210,44 144 
843684,49 101 
843686,54 100 
843686,54 51 
843725,09 1
843725,09 2
843725,09 2
843725,09 60 
843812,61 61 
844826,49 62 
845325,89 64 
845593 121 
846116,66 125 
846349,53 137 
846638,74 65 
847192,07 144 
847197,1 144 
847198,58 144 
847665,93 101 
847667,09 100 
847667,09 51 
847707,03 2
847707,03 2
847707,03 2
847707,03 60 
847864,68 61 
847873,8 63 
847890,29 60 
849553,26 111 
849670,27 114 
849709,66 60 
849802,5 61 
850822,25 62 
850941,75 64 
851460,76 121 
852011,02 125 
852519,59 66 
853100,3 144 
853102,66 144 
853125,62 144 
853563,71 101 
853564,89 100 
853564,89 51 
853604,76 1
853604,76 1
853604,76 1
853604,76 60 
853722,48 111 
854278,23 114 
854321,84 60 
854731,06 61 
855754,09 62 
855937,06 64 
856262,8 121 
856798,32 125 
857317,77 65 
857339,19 137 
857868,88 144 
857870,89 144 
857872,25 144 
858345,76 101 
858346,92 100 
858346,92 51 
858387,86 1
858387,86 1
858387,86 2
858387,86 60 
858427,11 61 
859461,52 62 
859714,27 64 
860029,34 121 
860595,55 125 
860818,08 137 
861116,49 65 
861669,55 144 
861671,05 144 
861672,7 144 
862145,23 101 
862146,47 100 
862146,47 51 
862186,02 1
862186,02 2
862186,02 1
862186,02 60 
862216,01 61 
863235,32 62 
863422,61 64 
863725,48 121 
864290,28 125 
864582,28 137 
864798,24 65 
865350,74 144 
865352,45 144 
865357,68 144 
865827,53 101 
865828,75 100 
865828,75 51 
865868,78 2
865868,78 2
865868,78 2
865868,78 60 
865963,94 61 
866983,82 62 
867171,54 64 
867526,84 121 
868065,63 125 
868490,47 137 
868584,2 66 
869133,47 144 
869137,24 144 
869139,45 144 
870804,59 101 
870806,27 100 
870806,27 51 
870849,46 1
870849,46 2
870849,46 2
870849,46 60 
871156,71 111 
871846,54 114 
871882,49 60 
872186,86 61 
873198,36 62 
873934,53 64 
874282,96 121 
874814,61 125 
875319,69 137 
875386,59 65 
875881,03 144 
875884,15 144 
875885,59 144 
876356,7 101 
876357,84 100 
876357,84 51 
876398,82 1
876398,82 2
876398,82 2
876398,82 60 
876538,91 61 
877547,99 62 
877611,36 64 
878007,33 121 
878570,56 125 
878616,96 137 
879076,99 65 
879629,16 144 
879630,63 144 
879632,28 144 
880105,52 101 
880106,69 100 
880106,69 51 
880146,46 1
880146,46 2
880146,46 2
880146,46 60 
880326,47 61 
881345,26 62 
881479,83 64 
881892,1 121 
882421,32 125 
882773,49 137 
882942,57 65 
883496,21 144 
883497,9 144 
883499,63 144 
883971,7 101 
883972,86 100 
883972,86 51 
884012,97 1
884012,97 2
884012,97 2
884012,97 60 
884207,45 61 
885154,33 63 
885162,81 60 
885579,13 111 
885956,58 114 
885994,3 60 
886123,26 61 
887143,59 62 
887372,88 64 
887677,78 121 
888204,49 125 
888495,02 137 
888723,87 65 
889275,35 144 
889277,5 144 
889278,95 144 
889751,49 101 
889752,61 100 
889752,61 51 
889793,23 1
889793,23 2
889793,23 1
889793,23 60 
889856,03 61 
890664,24 63 
890676,28 60 
891161,04 111 
891309,98 114 
891359,4 60 
891511,49 61 
892525,79 62 
892845,54 64 
893187,71 121 
893739,1 125 
894044,32 137 
894255,1 65 
894807,05 144 
894808,89 144 
894809,96 144 
895283,77 101 
895284,99 100 
895284,99 51 
895324,69 1
895324,69 2
895324,69 2
895324,69 60 
895446,87 61 
896459,49 62 
896474,57 64 
896899,74 121 
897483,08 125 
897868,22 137 
898003,32 65 
898558,63 144 
898560,81 144 
898562,23 144 
899032,39 101 
899034,38 100 
899034,38 51 
899073,58 2
899073,58 2
899073,58 2
899073,58 60 
899276,42 61 
900223,95 63 
900239,84 60 
900615,6 111 
900809,56 114 
900856,41 60 
900935,01 61 
901958,39 62 
902278,57 64 
902574,6 121 
903102,25 125 
903482,35 137 
903618,42 66 
904170,09 144 
904171,67 144 
904172,72 144 
904647,91 101 
904649,14 100 
904649,14 51 
904688,36 2
904688,36 2
904688,36 1
904688,36 60 
904730,24 61 
905760,37 62 
905942,63 64 
906311,87 121 
906867,23 125 
907071,32 137 
907385,42 66 
907936,1 144 
907937,61 144 
907938,88 144 
909381,45 101 
909383,02 100 
909383,02 51 
909420,13 1
909420,13 2
909420,13 2
909420,13 60 
909726,03 111 
910122,9 114 
910169,91 60 
910256,04 61 
911272,04 62 
911906,4 64 
912202,73 121 
912737,83 125 
913130,92 137 
913248,84 65 
913804,02 144 
913805,81 144 
913807,09 144 
914277,23 101 
914278,38 100 
914278,38 51 
914318,52 1
914318,52 1
914318,52 2
914318,52 60 
914354,67 61 
915316,66 63 
915334,67 60 
915767,36 111 
916035,26 114 
916070,16 60 
916270,17 61 
917283,1 62 
917444,74 64 
917834,13 121 
918396,67 125 
918813,1 137 
918916,11 65 
919465,89 144 
919467,29 144 
919470,85 144 
919941,79 101 
919942,94 100 
919942,94 51 
919983,58 1
919983,58 2
919983,58 2
919983,58 60 
921653,15 111 
921729,23 114 
921785,55 60 
921805,35 61 
922833,14 62 
922946,96 64 
923312,16 121 
923842,21 125 
924026,91 137 
924362,81 65 
924913,43 144 
924915,04 144 
924916,86 144 
925390,65 101 
925391,83 100 
925391,83 51 
925431,52 1
925431,52 1
925431,52 2
925431,52 60 
925467,23 61 
926481,59 62 
926873,4 64 
927190,49 121 
927752,84 125 
928078,92 137 
928261,25 65 
928813,28 144 
928814,73 144 
928816,22 144 
929290,18 101 
929291,34 100 
929291,34 51 
929330,41 2
929330,41 2
929330,41 2
929330,41 60 
929430,96 61 
930445,94 62 
930576,99 64 
930937,44 121 
931470,64 125 
931740,47 137 
931992,75 66 
932546,71 144 
932549,12 144 
932550,63 144 
934101,14 101 
934102,51 100 
934102,51 51 
934145,37 1
934145,37 2
934145,37 2
934145,37 60 
934486,64 111 
934843,62 114 
934879,64 60 
935021,78 61 
936043,84 62 
936456,79 64 
936792,45 121 
937320,07 125 
937660,89 137 
937840,34 65 
938395,92 144 
938398,32 144 
938402,57 144 
938869,47 101 
938870,79 100 
938870,79 51 
938910,66 1
938910,66 1
938910,66 2
938910,66 60 
939286,84 61 
940224,05 63 
940243,31 60 
940592,41 111 
940807,35 114 
940843,86 60 
940941,56 61 
941959,51 62 
942192,51 64 
942514,75 121 
943037,57 125 
943463,3 137 
943560,25 65 
944107,08 144 
944108,56 144 
944109,86 144 
944584,56 101 
944585,8 100 
944585,8 51 
944626,49 2
944626,49 1
944626,49 2
944626,49 60 
944864,08 61 
945876,98 62 
945909,16 64 
946224,46 121 
946756,06 125 
947272,34 66 
947293,46 137 
947821,99 144 
947823,57 144 
947827,28 144 
948300,3 101 
948301,46 100 
948301,46 51 
948340,74 1
948340,74 1
948340,74 1
948340,74 60 
949760,14 61 
950773,6 62 
950804,06 64 
951170,74 121 
951697,21 125 
951943,03 137 
952219,99 65 
952754,93 101 
952812,03 8
952812,03 53 
952883,91 100 
952883,91 53 
952908,68 1
952908,68 1
952908,68 1
952908,68 60 
952913,85 61 
952939,37 63 
952960,9 60 
953415,63 61 
954432,48 63 
954455,16 60 
954953,45 111 
955036,47 114 
955088,56 60 
955222,03 61 
956187,14 63 
956204,68 60 
956592,58 111 
956795,8 114 
956837,78 60 
957018,43 61 
958037,3 62 
958346,23 64 
958722,37 121 
959248,61 125 
959547,66 137 
959767,59 65 
960317,91 144 
960319,49 144 
960320,88 144 
960796,5 101 
960797,65 100 
960797,65 53 
960836,57 1
960836,57 2
960836,57 2
960836,57 60 
960889,94 61 
961905,37 62 
961962,72 64 
962343,31 121 
962878,59 125 
963135,17 137 
963399,74 66 
963952,62 144 
963954,56 144 
963955,94 144 
966035,81 101 
966037,24 100 
966037,24 53 
966084,8 1
966084,8 2
966084,8 2
966084,8 60 
966336,99 111 
966726,69 114 
966768,08 60 
966865,05 61 
967883,96 62 
968069,02 64 
968464,87 121 
969000,67 125 
969386,8 137 
969513,88 66 
970065,46 144 
970067,1 144 
970068,89 144 
970542,4 101 
970543,59 100 
970543,59 53 
970583,49 2
970583,49 2
970583,49 2
970583,49 60 
970619,49 112 
970669,65 114 
970734,22 60 
970857,02 61 
971865,57 62 
972134,57 64 
972478,12 121 
973041,92 125 
973416,76 137 
973563,91 66 
974114,18 144 
974117,54 144 
974119,24 144 
976200,68 101 
976201,91 100 
976201,91 53 
976248,34 1
976248,34 1
976248,34 2
976248,34 60 
977654,31 61 
978663,75 62 
979229,43 64 
979502,67 121 
980050,46 125 
980273,05 137 
980561,84 66 
981112,65 144 
981114,41 144 
981115,58 144 
982548,97 101 
982550,6 100 
982550,6 53 
982596,37 1
982596,37 2
982596,37 1
982596,37 60 
982849,63 113 
983470,13 114 
983513,43 60 
983943,1 61 
984962,02 62 
985319,67 64 
985629,75 122 
986157,27 125 
986366,01 137 
986463,25 133 
986542,41 137 
986675,96 66 
987215,24 144 
987217,19 144 
987266,14 144 
989029,36 101 
989030,63 100 
989030,63 53 
989077,42 2
989077,42 2
989077,42 2
989077,42 60 
989366,17 113 
989524,66 114 
989561,27 60 
989796,31 61 
990810,33 62 
991194,38 64 
991486,94 122 
992045,18 125 
992289,51 137 
992556,59 66 
993106,9 144 
993108,5 144 
993110,38 144 
995212,12 101 
995213,6 100 
995213,6 53 
995259,95 1
995259,95 2
995259,95 2
995259,95 60 
995585,93 112 
995907,35 114 
995960,24 60 
996149,53 61 
997157,6 62 
997651,01 64 
997992 122 
998516,95 125 
998850,04 137 
999038,54 66 
999588,94 144 
999590,52 144 
999591,63 144 
1001431,11 101 
1001432,82 100 
1001432,82 53 
1001474,37 1
1001474,37 2
1001474,37 2
1001474,37 60 
1001827,15 112 
1001938,87 114 
1001973,33 60 
1002140,92 61 
1003155,63 62 
1003400,83 64 
1003681,66 123 
1004212,9 125 
1004293,01 137 
1004735,94 65 
1005287,24 144 
1005288,62 144 
1005289,59 144 
1007207,35 101 
1007208,5 100 
1007208,5 53 
1007254,64 1
1007254,64 1
1007254,64 2
1007254,64 60 
1007519,6 113 
1007638,26 114 
1007687,75 60 
1011701,7 61 
1012719,86 62 
1013071,73 64 
1013369,46 123 
1013930,08 125 
1014121,91 137 
1014448,92 65 
1015000,37 144 
1015002,06 144 
1015003,05 144 
1015478,1 101 
1015479,34 100 
1015479,34 53 
1015519,75 1
1015519,75 1
1015519,75 1
1015519,75 60 
1015561,89 61 
1016588,47 62 
1016876,21 64 
1017219,65 123 
1017766,75 125 
1018078,83 137 
1018282,27 65 
1018832,39 144 
1018833,76 144 
1018834,77 144 
1019309,39 101 
1019310,63 100 
1019310,63 53 
1019351,76 1
1019351,76 2
1019351,76 2
1019351,76 60 
1019405,48 61 
1020418,6 62 
1020538,12 64 
1020859,56 123 
1021392,84 125 
1021750,72 137 
1021912,5 65 
1022465,15 144 
1022467,14 144 
1022468,21 144 
1022941,61 101 
1022942,77 100 
1022942,77 53 
1022983,79 1
1022983,79 2
1022983,79 2
1022983,79 60 
1023108,43 61 
1024121,44 62 
1024402,56 64 
1024672 123 
1025194,25 125 
1025476,72 137 
1025712,55 65 
1026264,67 144 
1026266,72 144 
1026267,92 144 
1026740,13 101 
1026741,47 100 
1026741,47 53 
1026782,58 2
1026782,58 2
1026782,58 2
1026782,58 60 
1026812,18 61 
1027832,92 62 
1027970,63 64 
1028351,26 123 
1028873,74 125 
1029395,03 66 
1029957,25 144 
1029961,36 144 
1029962,75 144 
1031588,19 101 
1031589,42 100 
1031589,42 53 
1031630,15 1
1031630,15 2
1031630,15 2
1031630,15 60 
1031982,06 113 
1032059,11 114 
1032083,86 60 
1033940,88 61 
1034110,78 63 
1034130,01 60 
1034569,62 61 
1035549 63 
1035562,76 60 
1035891,18 113 
1036091,16 114 
1036128,6 60 
1036428,74 61 
1037445,25 62 
1037560,23 64 
1037992,2 123 
1038518,42 125 
1039042,57 65 
1039113,11 137 
1039589,67 144 
1039591,27 144 
1039592,48 144 
1041422,85 101 
1041424,03 100 
1041424,03 53 
1041461,07 2
1041461,07 2
1041461,07 1
1041461,07 60 
1041696,09 113 
1041995,9 114 
1042043,24 60 
1042251,11 61 
1043261,6 62 
1043450,96 64 
1043733,07 123 
1044281,96 125 
1044790,56 66 
1045026,86 137 
1045340,63 144 
1045344,64 144 
1045345,78 144 
1048022,31 101 
1048023,48 100 
1048023,48 53 
1048058,22 1
1048058,22 2
1048058,22 2
1048058,22 60 
1048325,76 113 
1048522,63 114 
1048574,23 60 
1048733,96 61 
1049757,28 62 
1049916,57 64 
1050248,6 123 
1050778,77 125 
1051232,05 137 
1051303,03 65 
1051839,54 144 
1051841,14 144 
1051846,16 144 
1052317,44 101 
1052318,7 100 
1052318,7 53 
1052356,84 1
1052356,84 2
1052356,84 2
1052356,84 60 
1052387,08 61 
1053407,28 62 
1053430,39 64 
1053786,29 123 
1054316,74 125 
1054666,19 137 
1054836,38 65 
1055384,42 144 
1055386,01 144 
1055387,22 144 
1055863,92 101 
1055865,17 100 
1055865,17 53 
1055905,43 2
1055905,43 2
1055905,43 2
1055905,43 60 
1057157,89 61 
1058098,84 63 
1058121,99 60 
1058557,38 113 
1058681,07 114 
1058720,98 60 
1058983,81 61 
1060004,02 62 
1060020,82 64 
1060359,07 123 
1060896,03 125 
1061332,81 137 
1061416,98 66 
1061970,71 144 
1061972,94 144 
1061974,33 144 
1063788 101 
1063789,22 100 
1063789,22 53 
1063836,01 1
1063836,01 2
1063836,01 2
1063836,01 60 
1064256,9 61 
1065270,05 62 
1066015,6 64 
1066292,98 123 
1066840,73 125 
1067099 137 
1067348,76 65 
1067902,94 144 
1067904,92 144 
1067906,49 144 
1069818,28 101 
1069821,27 100 
1069821,27 53 
1069867,52 1
1069867,52 2
1069867,52 2
1069867,52 60 
1070348,66 61 
1071366,33 62 
1071695,99 64 
1071979,97 123 
1072524 125 
1072892,23 137 
1073045,9 65 
1073597,42 144 
1073599,19 144 
1073600,58 144 
1075861,25 101 
1075862,36 100 
1075862,36 53 
1075898,76 1
1075898,76 2
1075898,76 2
1075898,76 60 
1076456,6 61 
1077466,04 62 
1077695,31 64 
1077989,22 123 
1078510,36 125 
1078877,68 137 
1079027,73 65 
1079579,9 144 
1079581,41 144 
1079582,67 144 
1082540,3 101 
1082541,8 100 
1082541,8 53 
1082580,05 1
1082580,05 1
1082580,05 2
1082580,05 60 
1082798,22 113 
1082978,44 114 
1083013,15 60 
1083194,01 61 
1084212,46 62 
1084229,44 64 
1084548,18 123 
1085075,92 125 
1085594,02 65 
1085694 137 
1086143,84 144 
1086145,53 144 
1086149,14 144 
1088124,94 101 
1088126,14 100 
1088126,14 53 
1088161,94 1
1088161,94 2
1088161,94 2
1088161,94 60 
1088775,8 61 
1089793,1 62 
1090368,86 64 
1090647,58 123 
1091167,73 125 
1091690,06 65 
1091864 137 
1092243 144 
1092244,71 144 
1092246,23 144 
1094058,86 101 
1094060,14 100 
1094060,14 53 
1094109,54 2
1094109,54 2
1094109,54 2
1094109,54 60 
1094684,98 61 
1095692,91 62 
1096523,15 64 
1096810,22 123 
1097332,39 125 
1097855,5 66 
1098259,5 137 
1098406,48 144 
1098408,42 144 
1098409,43 144 
1100528,96 101 
1100530,5 100 
1100530,5 53 
1100574,37 1
1100574,37 2
1100574,37 1
1100574,37 60 
1101242,85 61 
1102255,97 62 
1103470,88 64 
1103737,47 123 
1104293,61 125 
1104737,98 137 
1104807,52 65 
1105354,67 144 
1105356,39 144 
1105358,05 144 
1107582,92 101 
1107584,22 100 
1107584,22 53 
1107622,12 1
1107622,12 1
1107622,12 1
1107622,12 60 
1108297,58 61 
1109306,45 62 
1109337,65 64 
1109719,67 123 
1110251,37 125 
1110568,48 137 
1110767,11 65 
1111318,88 144 
1111320,45 144 
1111321,89 144 
1113246,75 101 
1113247,89 100 
1113247,89 53 
1113286,46 1
1113286,46 1
1113286,46 2
1113286,46 60 
1113550,52 113 
1113707,02 114 
1113752,91 60 
1113932,51 61 
1113950,96 63 
1113969,42 60 
1115418,92 61 
1115613,05 63 
1115635,62 60 
1115941,67 61 
1116952,37 62 
1117751,92 64 
1118028,06 123 
1118560,13 125 
1118941,19 137 
1119082,57 65 
1119636,04 144 
1119638,06 144 
1119639,78 144 
1120110,58 101 
1120111,76 100 
1120111,76 53 
1120151,35 1
1120151,35 2
1120151,35 2
1120151,35 60 
1120182,93 61 
1121201,95 62 
1121235,72 64 
1121550,97 123 
1122094,37 125 
1122575,27 137 
1122638,44 65 
1123164,77 144 
1123166,58 144 
1123167,63 144 
1125473,47 101 
1125474,62 100 
1125474,62 53 
1125515,88 1
1125515,88 2
1125515,88 2
1125515,88 60 
1126176,12 61 
1127198,1 62 
1129147,09 64 
1129446,07 123 
1129974,39 125 
1130423,86 137 
1130498,57 65 
1131048,02 144 
1131050,52 144 
1131051,53 144 
1131524,14 101 
1131525,35 100 
1131525,35 53 
1131564,09 1
1131564,09 2
1131564,09 2
1131564,09 60 
1131602,4 61 
1132636,4 62 
1132695,77 64 
1133040,94 123 
1133597,34 125 
1133904,04 137 
1134109,12 65 
1134660,87 144 
1134662,39 144 
1134663,65 144 
1135139,13 101 
1135140,39 100 
1135140,39 53 
1135181,36 2
1135181,36 2
1135181,36 2
1135181,36 60 
1136770,48 61 
1137778,49 62 
1138003,57 64 
1138270,9 123 
1138816,12 125 
1139324,75 66 
1139660,07 137 
1139877,07 144 
1139879,22 144 
1139880,53 144 
1141975,74 101 
1141977,2 100 
1141977,2 53 
1142011,32 1
1142011,32 2
1142011,32 1
1142011,32 60 
1142381,43 113 
1142490,96 114 
1142512,31 60 
1142875,63 61 
1143892,4 62 
1144042,72 64 
1144361,13 123 
1144907,56 125 
1145423,32 65 
1145534,99 137 
1145977,42 144 
1145979,87 144 
1145981,66 144 
1147528,99 101 
1147530,33 100 
1147530,33 53 
1147575,2 1
1147575,2 2
1147575,2 2
1147575,2 60 
1147890,89 113 
1147964,81 114 
1148027,26 60 
1148189,38 61 
1148216,92 63 
1148225,01 60 
1148412,88 61 
1148795,71 63 
1148808,18 60 
1150194,97 61 
1151206,83 62 
1151518,52 64 
1151763,12 123 
1152284,18 125 
1152744,57 137 
1152811,54 65 
1153358,49 144 
1153360,44 144 
1153361,76 144 
1155060,17 101 
1155061,28 100 
1155061,28 53 
1155106,94 1
1155106,94 2
1155106,94 2
1155106,94 60 
1155437,84 113 
1155519,82 114 
1155559,59 60 
1157157,46 61 
1158171,19 62 
1158378,82 64 
1158647,53 123 
1159178,04 125 
1159456,93 137 
1159701,74 65 
1160252,98 144 
1160254,52 144 
1160255,57 144 
1160730,53 101 
1160731,69 100 
1160731,69 53 
1160772,25 2
1160772,25 2
1160772,25 2
1160772,25 60 
1164511,87 113 
1164605,64 114 
1164672,36 60 
1164840,86 61 
1165852,36 62 
1166431,05 64 
1166674,08 123 
1167196,32 125 
1167419,51 137 
1167716 66 
1168273,24 144 
1168275,04 144 
1168278,99 144 
1169876,12 101 
1169877,63 100 
1169877,63 53 
1169917,8 1
1169917,8 2
1169917,8 2
1169917,8 60 
1170186,29 112 
1170433,84 114 
1170484,33 60 
1170746,09 61 
1171768,35 62 
1172225,93 64 
1172629,06 122 
1173161,09 125 
1173533,19 137 
1173680,38 66 
1174231,57 144 
1174233,08 144 
1174234,26 144 
1174709,29 101 
1174710,52 100 
1174710,52 53 
1174750,62 2
1174750,62 2
1174750,62 2
1174750,62 60 
1174786,32 111 
1175307,51 114 
1175350,08 60 
1175466,87 61 
1176482,36 62 
1176905,76 64 
1177216,39 122 
1177760,59 125 
1178278,14 66 
1178312,02 137 
1178832,78 144 
1178834,39 144 
1178835,57 144 
1178868,78 143 
1178976,68 144 
1178981,23 144 
1179030,55 144 
1179306,24 101 
1179307,4 100 
1179307,4 53 
1179348,29 1
1179348,29 1
1179348,29 2
1179348,29 60 
1179538,28 61 
1180548,32 62 
1180889,23 64 
1181189,47 123 
1181722,59 125 
1182145,02 137 
1182245,4 65 
1182798,36 144 
1182800,26 144 
1182801,7 144 
1184557,75 101 
1184558,91 100 
1184558,91 53 
1184596,37 2
1184596,37 2
1184596,37 2
1184596,37 60 
1184895,24 113 
1185030,28 114 
1185079,5 60 
1185290,71 61 
1186312,13 62 
1186511,74 64 
1186837,26 123 
1187390,91 125 
1187686,61 137 
1187908,14 66 
1188443,96 101 
1188500,3 8
1188500,3 52 
1188560,71 100 
1188560,71 52 
1188580,01 2
1188580,01 2
1188580,01 2
1188580,01 60 
1188736,78 61 
1189746,87 62 
1190199,98 64 
1190535,28 123 
1191070,21 125 
1191591,76 66 
1191788,68 137 
1192143,76 144 
1192145,81 144 
1192147,12 144 
1192593,6 142 
1192642,97 101 
1192644,18 100 
1192644,18 52 
1192698,35 1
1192698,35 2
1192698,35 2
1192698,35 60 
1192764,16 112 
1193273,6 114 
1193310,37 60 
1193336,97 113 
1193387,69 114 
1193412,8 60 
1193663,53 61 
1194675,52 62 
1194937,91 64 
1195284,28 122 
1195833,29 125 
1196161 137 
1196255,21 133 
1196372,93 65 
1196379,5 137 
1196902,43 144 
1196904,73 144 
1197038,69 144 
1197369,15 101 
1197370,47 100 
1197370,47 52 
1197409,27 1
1197409,27 2
1197409,27 2
1197409,27 60 
1197446,3 61 
1198478,45 62 
1199602,22 64 
1199897,73 122 
1200417,6 125 
1200793,05 137 
1200938,48 65 
1201490,19 144 
1201491,58 144 
1201492,91 144 
1201993,2 101 
1201994,38 100 
1201994,38 52 
1202041,68 2
1202041,68 2
1202041,68 2
1202041,68 60 
1202081,22 61 
1202199,76 63 
1202207,51 60 
1203350,49 61 
1203382,36 63 
1203407,73 60 
1203836,11 61 
1204856,85 62 
1205108,66 64 
1205397,32 122 
1205953,62 125 
1206470,65 66 
1207030,41 144 
1207034,7 144 
1207257,48 144 
1207497,92 101 
1207499,15 100 
1207499,15 52 
1207539,3 1
1207539,3 1
1207539,3 2
