TotalRequired,  200
3500076,5 61 
3501086,36 62 
3502193,91 64 
3502524,28 121 
3503076,13 125 
3503401,39 137 
3503583,36 65 
3504131,63 144 
3504132,9 144 
3504133,89 144 
3504610,85 101 
3504611,96 100 
3504611,96 53 
3504651,73 1
3504651,73 2
3504651,73 2
3504651,73 60 
3505114,98 61 
3506133,95 62 
3506152,4 64 
3506537,69 121 
3507057,1 125 
3507146,11 137 
3507566,13 66 
3508112,48 144 
3508114,09 144 
3508115,45 144 
3509827,85 101 
3509830,08 100 
3509830,08 53 
3509866,78 1
3509866,78 2
3509866,78 2
3509866,78 60 
3510148,59 111 
3511086,4 114 
3511132,67 60 
3511439,63 61 
3512450,22 62 
3512745,5 64 
3513024,45 121 
3513600,21 125 
3513848,53 137 
3514112,03 66 
3514661,34 144 
3514662,9 144 
3514664,26 144 
3519017,2 101 
3519019,99 100 
3519019,99 53 
3519064,83 1
3519064,83 2
3519064,83 2
3519064,83 60 
3519284,86 111 
3521559,41 114 
3521596,13 60 
3606225,55 61 
3606326,82 63 
3606335,19 60 
3606439,78 61 
3607252,33 63 
3607267,82 60 
3607507,95 111 
3608289,77 114 
3608334,4 60 
3608700,32 61 
3609716,61 62 
3610522,15 64 
3610784,31 122 
3611310,24 125 
3611377,17 137 
3611829,82 66 
3612377,72 144 
3612379,26 144 
3612380,39 144 
3614370,2 101 
3614372,51 100 
3614372,51 53 
3614416,71 1
3614416,71 2
3614416,71 1
3614416,71 60 
3614628 112 
3614899,18 114 
3614948,71 60 
3616553,7 61 
3617563,92 62 
3618137,32 64 
3618374,23 122 
3618903,36 125 
3619220,75 137 
3619411,08 65 
3619959,01 144 
3619960,48 144 
3619961,52 144 
3620440,66 101 
3620441,69 100 
3620441,69 53 
3620480,37 1
3620480,37 2
3620480,37 2
3620480,37 60 
3620766,45 61 
3621779,18 62 
3621888,05 64 
3622142,64 122 
3622700,14 125 
3622912,45 137 
3623210,85 66 
3623758,02 144 
3623759,45 144 
3623760,34 144 
3625425,25 101 
3625428,12 100 
3625428,12 53 
3625462,51 1
3625462,51 2
3625462,51 2
3625462,51 60 
3625816,12 112 
3625962,89 114 
3626011,49 60 
3626176,36 61 
3627194,83 62 
3628418,19 64 
3628696,45 122 
3629218,96 125 
3629304,24 137 
3629740,45 66 
3630290 144 
3630291,04 144 
3630291,9 144 
3631945,61 101 
3631947,59 100 
3631947,59 53 
3631993,2 1
3631993,2 2
3631993,2 2
3631993,2 60 
3632264,46 111 
3634337,55 114 
3634375,9 60 
3634564,57 61 
3635575,02 62 
3636193,97 64 
3636470,08 121 
3636999,13 125 
3637161,17 137 
3637522,46 66 
3638087,51 144 
3638089,18 144 
3638090,32 144 
3644748,11 101 
3644750,03 100 
3644750,03 53 
3644790,09 2
3644790,09 1
3644790,09 2
3644790,09 60 
3652249 111 
3652875,68 114 
3652920 60 
3697774,32 61 
3697828,4 63 
3697838,05 60 
3697976,81 61 
3698403,18 63 
3698421,37 60 
3698914,38 61 
3699028,61 63 
3699039,77 60 
3699393,5 111 
3700188,61 114 
3700222,17 60 
3700936,65 61 
3701953,35 62 
3702276,15 64 
3702546,42 121 
3703076,85 125 
3703225,56 137 
3703599,61 65 
3704149,2 144 
3704150,57 144 
3704151,47 144 
3704627,43 101 
3704628,49 100 
3704628,49 53 
3704669,29 2
3704669,29 2
3704669,29 2
3704669,29 60 
3704959,88 61 
3705969,6 62 
3706057,87 64 
3706389,43 121 
3706950,78 125 
3707062,67 137 
3707466,19 66 
3708014,93 144 
3708016,38 144 
3708017,57 144 
3710101,95 101 
3710104,07 100 
3710104,07 53 
3710150,89 2
3710150,89 2
3710150,89 2
3710150,89 60 
3710410,83 111 
3710963,09 114 
3711001,39 60 
3711468,35 61 
3712482,82 62 
3712912,25 64 
3713203,34 121 
3713724,12 125 
3713918,05 137 
3714247,28 66 
3714811,83 144 
3714813,24 144 
3714814,43 144 
3717770,72 101 
3717773,15 100 
3717773,15 53 
3717814,94 1
3717814,94 1
3717814,94 1
3717814,94 60 
3718070,25 111 
3719189,7 114 
3719231 60 
3719418,41 61 
3720429,73 62 
3720505,49 64 
3720864,01 123 
3721389,01 125 
3721796,59 137 
3721911,9 65 
3722459,37 144 
3722460,86 144 
3722462,19 144 
3722938,5 101 
3722939,6 100 
3722939,6 53 
3722979,91 1
3722979,91 1
3722979,91 1
3722979,91 60 
3723422,34 61 
3724431,89 62 
3724488,56 64 
3724844,1 123 
3725368,5 125 
3725681,02 137 
3725876,4 65 
3726424,38 144 
3726426,25 144 
3726427,5 144 
3726903,58 101 
3726904,66 100 
3726904,66 53 
3726945,27 2
3726945,27 1
3726945,27 2
3726945,27 60 
3727032,49 61 
3728045,08 62 
3728163,21 64 
3728457,41 123 
3729007,04 125 
3729458,53 137 
3729526,37 66 
3730060 101 
3730112,72 8
3730112,72 51 
3730184,77 100 
3730184,77 51 
3730194,67 1
3730194,67 2
3730194,67 2
3730194,67 60 
3730309,12 61 
3731326,34 62 
3731964,38 64 
3732282,77 123 
3732801,89 125 
3733324,62 66 
3733640,43 137 
3733871,64 144 
3733872,95 144 
3733873,9 144 
3734352,67 101 
3734353,75 100 
3734353,75 51 
3734392,97 1
3734392,97 2
3734392,97 2
3734392,97 60 
3734467,72 61 
3735478,01 62 
3736905,9 64 
3745483,54 252 
3745483,54 101 
3745485,12 100 
3745485,12 51 
3745505,85 1
3745505,85 2
3745505,85 2
3745505,85 60 
3813694,78 61 
3814526,82 63 
3814549,6 60 
3814786,49 111 
3815159,92 114 
3815199,35 60 
3815414,21 61 
3816432,46 62 
3816796,88 64 
3817090,08 121 
3817619,21 125 
3817819,03 137 
3818128,92 65 
3818662,35 144 
3818663,99 144 
3818664,95 144 
3819140 101 
3819141,15 100 
3819141,15 51 
3819181,72 2
3819181,72 2
3819181,72 2
3819181,72 60 
3819453,3 61 
3820430,76 63 
3820447,59 60 
3820793,42 111 
3821196,08 114 
3821231,82 60 
3821538,17 61 
3822548,34 62 
3823776,81 64 
3824056,81 121 
3824585,93 125 
3824832,86 137 
3825092,94 66 
3825626,18 144 
3825628,22 144 
3825629,84 144 
3828755,36 101 
3828757,34 100 
3828757,34 51 
3828795,23 1
3828795,23 1
3828795,23 2
3828795,23 60 
3829066,76 111 
3829430,63 114 
3829478,03 60 
3829619,82 61 
3830630,9 62 
3831522,61 64 
3831823,84 121 
3832350,35 125 
3832672,3 137 
3832859,21 65 
3833389,67 144 
3833391,38 144 
3833392,54 144 
3833868,58 101 
3833869,7 100 
3833869,7 51 
3833911,49 1
3833911,49 2
3833911,49 2
3833911,49 60 
3834863,08 61 
3835876,96 62 
3836282,12 64 
3836552,26 121 
3837065,86 125 
3837346,67 137 
3837590,07 65 
3838123,58 144 
3838125,32 144 
3838126,75 144 
3838601,42 101 
3838602,48 100 
3838602,48 51 
3838642,08 1
3838642,08 1
3838642,08 2
3838642,08 60 
3838866,04 61 
3839874,56 62 
3840126,35 64 
3840403,55 121 
3840915,08 125 
3841228,83 137 
3841421,14 65 
3841955,58 144 
3841956,86 144 
3841958,41 144 
3842432,46 101 
3842433,49 100 
3842433,49 51 
3842473,9 1
3842473,9 2
3842473,9 2
3842473,9 60 
3842790,34 61 
3843806,91 62 
3843969,07 64 
3844285,53 121 
3844806,56 125 
3845058,8 137 
3845319,11 65 
3845852,08 144 
3845853,3 144 
3845854,41 144 
3846332,5 101 
3846333,53 100 
3846333,53 51 
3846372,86 1
3846372,86 2
3846372,86 2
3846372,86 60 
3846708,84 61 
3847692,26 63 
3847705,35 60 
3848024,9 111 
3848318,1 114 
3848355,08 60 
3848655,8 61 
3849671,53 62 
3850234,05 64 
3850543,79 121 
3851073,1 125 
3851411,23 137 
3851586,04 65 
3852116,38 144 
3852117,94 144 
3852119 144 
3852596,19 101 
3852597,36 100 
3852597,36 51 
3852637,13 2
3852637,13 2
3852637,13 1
3852637,13 60 
3852958,56 61 
3853969,03 62 
3854282,13 64 
3854577,18 121 
3855092,86 125 
3855210,57 137 
3855600,7 66 
3856132,7 144 
3856134,09 144 
3856135,05 144 
3860073,47 101 
3860076,16 100 
3860076,16 51 
3860119,23 1
3860119,23 2
3860119,23 1
3860119,23 60 
3860476,51 111 
3861239,08 114 
3861284,22 60 
3861502,84 61 
3862516,36 62 
3863487,52 64 
3863771,11 122 
3864291,36 125 
3864499,84 137 
3864813,65 65 
3865346,05 144 
3865347,54 144 
3865348,69 144 
3865824,57 101 
3865825,61 100 
3865825,61 51 
3865866,05 1
3865866,05 2
3865866,05 2
3865866,05 60 
3866030,58 61 
3867048,33 62 
3867142,54 64 
3867512,86 122 
3868023,51 125 
3868369,45 137 
3868546,1 66 
3869078,2 144 
3869079,93 144 
3869081,39 144 
3877551,71 101 
3877553,62 100 
3877553,62 51 
3877595,56 1
3877595,56 1
3877595,56 2
3877595,56 60 
3905248,77 61 
3906271,58 62 
3906692,25 64 
3906985,52 121 
3907509,56 125 
3908016 65 
3908104,72 137 
3908564,94 144 
3908566,38 144 
3908567,4 144 
3909044,79 101 
3909045,87 100 
3909045,87 51 
3909085,19 1
3909085,19 2
3909085,19 1
3909085,19 60 
3909348,49 61 
3910367,29 62 
3910901,93 64 
3911281,73 121 
3911641,37 124 
3915075,72 121 
3915650,34 125 
3915966,23 137 
3916162,92 65 
3916713,05 144 
3916714,69 144 
3916716,1 144 
3917191,25 101 
3917192,47 100 
3917192,47 51 
3917232,89 1
3917232,89 2
3917232,89 2
3917232,89 60 
3917606,62 61 
3918616,5 62 
3918921,78 64 
3919201,31 121 
3919721,27 125 
3920180,51 137 
3920243,63 65 
3920777,29 144 
3920778,69 144 
3920779,75 144 
3921256,83 101 
3921257,97 100 
3921257,97 51 
3921297,93 1
3921297,93 1
3921297,93 2
3921297,93 60 
3921617,69 61 
3922630,55 62 
3922770,06 64 
3923052,17 121 
3923570,59 125 
3923853,53 137 
3924078,5 65 
3924627,76 144 
3924629,53 144 
3924630,92 144 
3925105,77 101 
3925106,87 100 
3925106,87 51 
3925146,66 1
3925146,66 2
3925146,66 2
3925146,66 60 
3925557,56 61 
3926272,5 63 
3926282,69 60 
3926563,24 111 
3926905,15 114 
3926945,84 60 
3927189,21 61 
3928212,48 62 
3928718,37 64 
3929032,41 121 
3929552,11 125 
3930059,61 65 
3930066,95 137 
3930607,96 144 
3930609,49 144 
3930610,48 144 
3931087,01 101 
3931088,14 100 
3931088,14 51 
3931128,12 1
3931128,12 2
3931128,12 2
3931128,12 60 
3931371,73 61 
3932393,67 62 
3932581,82 64 
3932885 121 
3933415,2 125 
3933821,23 137 
3933925,24 65 
3934473,02 144 
3934474,58 144 
3934475,74 144 
3934953,41 101 
3934955,53 100 
3934955,53 51 
3934993,59 2
3934993,59 2
3934993,59 1
3934993,59 60 
3935270,82 61 
3936292,73 62 
3936658,23 64 
3936945,65 121 
3937467,3 125 
3937753,78 137 
3937990,58 66 
3938539,33 144 
3938540,62 144 
3938541,56 144 
3940827,84 101 
3940830,38 100 
3940830,38 51 
3940874,83 2
3940874,83 2
3940874,83 2
3940874,83 60 
3941099,44 111 
3942372,29 114 
3942407,6 60 
3942582,65 61 
3943590,23 62 
3944103,22 64 
3944358,37 121 
3944881,13 125 
3945403,43 66 
3945481,99 137 
3945953,23 144 
3945955,44 144 
3945957,19 144 
3946431,65 101 
3946432,71 100 
3946432,71 51 
3946473,51 1
3946473,51 2
3946473,51 2
3946473,51 60 
3947042,03 61 
3948056,33 62 
3948524,25 64 
3948870,97 121 
3949396,28 125 
3949625,86 137 
3949919,59 65 
3950468,36 144 
3950469,82 144 
3950470,77 144 
3950946,75 101 
3950947,94 100 
3950947,94 51 
3950988,14 1
3950988,14 1
3950988,14 2
3950988,14 60 
3951279,09 61 
3952160,92 63 
3952172,3 60 
3952480,16 111 
3952608,2 114 
3952655,07 60 
3952874,48 61 
3953887,15 62 
3954137,17 64 
3954405,71 121 
3954928,79 125 
3955209,64 137 
3955450,21 65 
3955998,8 144 
3956000,31 144 
3956001,6 144 
3956478,12 101 
3956479,2 100 
3956479,2 51 
3956520,36 1
3956520,36 2
3956520,36 1
3956520,36 60 
3957112,13 61 
3958122,47 62 
3958440,52 64 
3958771,03 121 
3959292,13 125 
3959589,93 137 
3959800,66 65 
3960349,25 144 
3960352,97 144 
3960354,06 144 
3960828,24 101 
3960829,53 100 
3960829,53 51 
3960868,24 1
3960868,24 2
3960868,24 2
3960868,24 60 
3961102,45 61 
3962117,6 62 
3962286,14 64 
3962588,58 121 
3963116,49 125 
3963206,13 137 
3963632,65 65 
3964179,63 144 
3964181,08 144 
3964182,22 144 
3964659,23 101 
3964660,47 100 
3964660,47 51 
3964700,62 2
3964700,62 2
3964700,62 1
3964700,62 60 
3965008,12 61 
3966018,48 62 
3966038,51 64 
3966348,38 121 
3966917,26 125 
3967133,72 137 
3967431,17 66 
3967979,04 144 
3967980,68 144 
3967981,75 144 
3970007,06 101 
3970009,23 100 
3970009,23 51 
3970048,78 2
3970048,78 2
3970048,78 2
3970048,78 60 
3970682,06 61 
3971697,22 62 
3972048,13 64 
3972424,62 122 
3972568,78 124 
3972837,17 121 
3973422,28 125 
3973539,2 137 
3973943,83 66 
3974492,52 144 
3974493,98 144 
3974495,08 144 
3976388,24 101 
3976389,34 100 
3976389,34 51 
3976430,19 1
3976430,19 2
3976430,19 2
3976430,19 60 
3977399,8 61 
3978411,7 62 
3978531,07 64 
3978822,29 123 
3979352,3 125 
3979612,26 137 
3979860,71 66 
3980425,26 144 
3980426,8 144 
3980427,96 144 
3980887,91 101 
3980889,1 100 
3980889,1 51 
3980928,02 1
3980928,02 2
3980928,02 2
3980928,02 60 
3980985,37 111 
3982981,22 114 
3983027,64 60 
3993139,69 61 
3994157,31 62 
3994293,31 64 
4002633,27 121 
4003202,83 125 
4003266,7 137 
4003717,33 65 
4004267,36 144 
4004268,75 144 
4004271,89 144 
4004745,96 101 
4004747,12 100 
4004747,12 51 
4004788,18 1
4004788,18 1
4004788,18 2
4004788,18 60 
4005205,98 61 
4006220,43 62 
4007261,27 64 
4007581,78 121 
4008028,45 124 
4008433,85 121 
4008658,55 124 
4011367,69 121 
4011891,72 125 
4011986,22 137 
4012399,43 65 
4012948,68 144 
4012950,24 144 
4012951,3 144 
4013427,68 101 
4013428,86 100 
4013428,86 51 
4013467,97 1
4013467,97 2
4013467,97 2
4013467,97 60 
4014141,38 61 
4014951,39 63 
4014967,07 60 
4015212 111 
4016165,69 114 
4016200,8 60 
4016831,13 61 
4017850,67 62 
4018253,3 64 
4018528,46 121 
4019056,08 125 
4019184,64 137 
4019564,51 65 
4020111,3 144 
4020112,79 144 
4020114,25 144 
4020597 101 
4020598,07 100 
4020598,07 51 
4020632,56 1
4020632,56 2
4020632,56 2
4020632,56 60 
4021075,26 61 
4021993,58 63 
4022014,62 60 
4022276,18 111 
4022872 114 
4022914,36 60 
4074488,44 61 
4075393,32 63 
4075413,82 60 
4075748,48 111 
4076235,31 114 
4076281,33 60 
4076482,54 61 
4077496,55 62 
4077946,78 64 
4078214,94 122 
4078738,33 125 
4078986,72 137 
4079260,64 66 
4079808,87 144 
4079810,55 144 
4079811,45 144 
4081209,62 101 
4081211,71 100 
4081211,71 51 
4081261,95 1
4081261,95 2
4081261,95 1
4081261,95 60 
4081463,14 111 
4082250,39 114 
4082295,14 60 
4083084,37 61 
4084094,17 62 
4084482,34 64 
4084750,92 123 
4085299,03 125 
4085585,79 137 
4085807,06 66 
4086356,29 144 
4086358,59 144 
4086360,48 144 
4087816,32 101 
4087818,43 100 
4087818,43 51 
4087859,87 1
4087859,87 2
4087859,87 2
4087859,87 60 
4088062,19 111 
4088813,09 114 
4088859,38 60 
4089301,85 61 
4090311,55 62 
4090890,3 64 
4091178,39 121 
4091747,21 125 
4091787,13 137 
4092255,95 65 
4092804,71 144 
4092806,27 144 
4092807,29 144 
4093283,22 101 
4093284,35 100 
4093284,35 51 
4093324,93 1
4093324,93 1
4093324,93 2
4093324,93 60 
4094452,79 111 
4095419,71 114 
4095457,64 60 
4095920,49 61 
4096940,91 62 
4097016,8 64 
4097267,93 121 
4097796,24 125 
4098178,67 137 
4098304,52 65 
4098852,77 144 
4098854,18 144 
4098857,52 144 
4099332,23 101 
4099333,26 100 
4099333,26 51 
4099372,87 1
4099372,87 2
4099372,87 2
4099372,87 60 
4099906,55 61 
4100900,42 63 
4100922,05 60 
4101249,96 111 
4101773,17 114 
4101821,74 60 
4102130,52 61 
4103140,83 62 
4103392,11 64 
4103742,19 121 
4104262,51 125 
4104507,11 137 
4104784,69 65 
4105334,13 144 
4105336,21 144 
4105337,38 144 
4105812,35 101 
4105813,38 100 
4105813,38 51 
4105853,98 2
4105853,98 2
4105853,98 2
4105853,98 60 
4106188,45 61 
4107202,56 62 
4107376,61 64 
4107633,84 121 
4108207,27 125 
4108552,85 137 
4108717,02 66 
4109282,07 144 
4109283,76 144 
4109285,26 144 
4110718,42 101 
4110720,69 100 
4110720,69 51 
4110769,15 1
4110769,15 2
4110769,15 2
4110769,15 60 
4110972,94 111 
4111712,26 114 
4111751,84 60 
4112245,57 61 
4113268,29 62 
4113634,63 64 
4113915,31 121 
4114440,74 125 
4114475,5 137 
4114965,32 65 
4115514,08 144 
4115515,64 144 
4115516,96 144 
4115993,36 101 
4115994,53 100 
4115994,53 51 
4116035,28 2
4116035,28 2
4116035,28 2
4116035,28 60 
4116469,24 61 
4117303,28 63 
4117317,09 60 
4117875,31 111 
4118234,78 114 
4118283,01 60 
4118413,97 61 
4119433,31 62 
4119704,35 64 
4120057,26 121 
4120636,16 125 
4120864,65 137 
4121145,84 66 
4121694,6 144 
4121696,15 144 
4121697,28 144 
4122175,5 101 
4122176,65 100 
4122176,65 51 
4122217,76 1
4122217,76 1
4122217,76 1
4122217,76 60 
4122301,35 61 
4123314,43 62 
4124208,05 64 
4124531,71 121 
4125056,35 125 
4125265,2 137 
4125578,7 65 
4126127,38 144 
4126129,04 144 
4126130,42 144 
4126606,78 101 
4126608,45 100 
4126608,45 51 
4126649,13 2
4126649,13 2
4126649,13 2
4126649,13 60 
4126984,87 61 
4127997,01 62 
4128025,08 64 
4128462,38 121 
4128987,68 125 
4129073,16 137 
4129493,82 66 
4130041,93 144 
4130043,6 144 
4130044,82 144 
4130521,95 101 
4130523,02 100 
4130523,02 51 
4130563,42 2
4130563,42 1
4130563,42 2
4130563,42 60 
4130736,68 61 
4131745,94 62 
4132938,74 64 
4133188,6 121 
4133718,76 125 
4133986,65 137 
4134226,72 66 
4134774,64 144 
4134776,46 144 
4134777,52 144 
4138753,85 101 
4138756,02 100 
4138756,02 51 
4138793,15 2
4138793,15 1
4138793,15 2
4138793,15 60 
4146835,61 61 
4147701,72 63 
4147723,47 60 
4147985,97 111 
4148738,23 114 
4148773,88 60 
4149446,54 61 
4150455,15 62 
4150940,3 64 
4151320,09 121 
4151846,11 125 
4152368,01 66 
4152905,67 101 
4152973,62 8
4152973,62 53 
4153043,32 100 
4153043,32 53 
4153055,37 1
4153055,37 2
4153055,37 2
4153055,37 60 
4153062,96 111 
4153401,04 114 
4153438,8 60 
4153635,9 61 
4154655,17 62 
4155181,92 64 
4155474,9 121 
4155997,87 125 
4156245,21 137 
4156517,97 66 
4157066,5 144 
4157068,14 144 
4157070,56 144 
4159002,19 101 
4159004,29 100 
4159004,29 53 
4159052,86 1
4159052,86 2
4159052,86 2
4159052,86 60 
4159289,99 112 
4159577,64 114 
4159620,63 60 
4159938,93 61 
4160952,42 62 
4161625,63 64 
4161906,93 122 
4162426,48 125 
4162514,24 137 
4162949,31 66 
4163514,09 144 
4163515,6 144 
4163516,81 144 
4164771,36 101 
4164773,42 100 
4164773,42 53 
4164817,97 1
4164817,97 2
4164817,97 1
4164817,97 60 
4165369,36 61 
4166384,12 62 
4167571,88 64 
4167853,65 122 
4168392,72 125 
4168897,72 137 
4168962,6 66 
4169464,57 144 
4169465,88 144 
4169467,03 144 
4169941,86 101 
4169942,92 100 
4169942,92 53 
4169983,94 1
4169983,94 2
4169983,94 2
4169983,94 60 
4171144,48 111 
4171464,38 114 
4171499,4 60 
4172577,95 61 
4173597,72 62 
4173812 64 
4174083,98 121 
4174614,9 125 
4174668,49 137 
4175128,26 66 
4175692,21 144 
4175693,72 144 
4175695 144 
4176156,01 101 
4176157,11 100 
4176157,11 53 
4176197,84 1
4176197,84 2
4176197,84 2
4176197,84 60 
4179151,37 61 
4180161,94 62 
4180582,03 64 
4180842,64 121 
4181369,22 125 
4181600,97 137 
4181876,67 66 
4182425,23 144 
4182426,93 144 
4182428,58 144 
4186779,37 101 
4186781,31 100 
4186781,31 53 
4186827,37 1
4186827,37 1
4186827,37 2
4186827,37 60 
4187979,8 61 
4188993,21 62 
4189322,03 64 
4189609,06 122 
4190134,18 125 
4190656,86 65 
4191228,53 144 
4191229,81 144 
4191701,07 101 
4191702,15 100 
4191702,15 53 
4191726,03 1
4191726,03 2
4191726,03 1
4191726,03 60 
4191731,39 112 
4191795,04 114 
4191859,36 60 
4192227,19 61 
4193242,66 62 
4193289,65 64 
4193627,02 122 
4194197,3 125 
4194606,72 137 
4194706,02 66 
4195254,62 144 
4195256,76 144 
4195257,84 144 
4195734,19 101 
4195735,4 100 
4195735,4 53 
4195774,72 1
4195774,72 1
4195774,72 2
4195774,72 60 
4195806,22 61 
4196827,23 62 
4196840,87 64 
4197152,06 122 
4197680,06 125 
4198060,59 137 
4198189,25 65 
4198736,38 144 
4198737,62 144 
4198738,61 144 
4199216,81 101 
4199217,94 100 
4199217,94 53 
4199257,85 2
4199257,85 2
4199257,85 2
4199257,85 60 
4199515,42 61 
4200525,91 62 
4200816,36 64 
4201072,98 122 
4201596,52 125 
4202118,45 66 
4202143,33 137 
4202684,27 144 
4202686,16 144 
4202687,44 144 
4203147,61 101 
4203148,72 100 
4203148,72 53 
4203188,86 2
4203188,86 2
4203188,86 2
4203188,86 60 
4203234,58 61 
4204255,22 62 
4204359,33 64 
4204675,11 122 
4205197,29 125 
4205610,87 137 
4205718,51 66 
4206267,51 144 
4206270,26 144 
4206271,52 144 
4208447,91 101 
4208449,86 100 
4208449,86 53 
4208487,1 1
4208487,1 1
4208487,1 2
4208487,1 60 
4208723,78 112 
4209454,22 114 
4209503,01 60 
4209840,92 61 
4210852,81 62 
4212749,23 64 
4213010,38 122 
4213539,24 125 
4214048,11 65 
4214053,02 137 
4214581,39 144 
4214582,72 144 
4214583,64 144 
4215060,21 101 
4215061,41 100 
4215061,41 53 
4215102,37 1
4215102,37 1
4215102,37 1
4215102,37 60 
4215351,6 61 
4216358,69 63 
4216367,7 60 
4216719,46 112 
4217171,69 114 
4217217,27 60 
4217485,97 61 
4218500,55 62 
4218672,26 64 
4218928,74 122 
4219441,24 125 
4219737,77 137 
4219962,8 65 
4220496,29 144 
4220497,62 144 
4220498,56 144 
4220974,78 101 
4220975,94 100 
4220975,94 53 
4221016,15 1
4221016,15 2
4221016,15 2
4221016,15 60 
4221313,29 61 
4222331,68 62 
4222510,92 64 
4222828,84 122 
4223356,14 125 
4223594,07 137 
4223862,1 66 
4224393,64 144 
4224395,11 144 
4224396,13 144 
4225863,1 101 
4225864,96 100 
4225864,96 53 
4225899,46 1
4225899,46 2
4225899,46 2
4225899,46 60 
4226264,11 112 
4227316,38 114 
4227364,9 60 
4227609,85 61 
4228629,65 62 
4228973,22 64 
4229239,17 122 
4229770,28 125 
4230278,46 66 
4230387,71 137 
4230809,35 144 
4230811,4 144 
4230813,95 144 
4231287,73 101 
4231288,8 100 
4231288,8 53 
4231329,45 2
4231329,45 2
4231329,45 2
4231329,45 60 
4231569,76 61 
4232580,19 62 
4233762,71 64 
4234044,52 122 
4234555,68 125 
4234814,15 137 
4235076,28 66 
4235607,22 144 
4235608,76 144 
4235609,82 144 
4237680,99 101 
4237682,95 100 
4237682,95 53 
4237727,34 1
4237727,34 2
4237727,34 2
4237727,34 60 
4238051,07 112 
4238496,62 114 
4238544,46 60 
4239235,39 61 
4239374,26 63 
4239393,21 60 
4254600,24 61 
4255482,96 63 
4255504,92 60 
4255512,44 61 
4255534,22 63 
4255556,63 60 
4255856,17 111 
4256524,93 114 
4256571,88 60 
4256980,56 61 
4258003,6 62 
4258213,5 64 
4258477,07 121 
4258993,35 125 
4259090,77 137 
4259500,02 66 
4260034,3 144 
4260035,79 144 
4260036,85 144 
4263583,43 101 
4263585,6 100 
4263585,6 53 
4263621,49 1
4263621,49 2
4263621,49 2
4263621,49 60 
4263891,22 111 
4264453,09 114 
4264502,02 60 
4264666,39 61 
4265684,86 62 
4265868,02 64 
4266302,28 121 
4266808,5 125 
4267013,78 137 
4267331,45 66 
4267870,49 144 
4267872,23 144 
4267873,28 144 
4268343,77 101 
4268344,93 100 
4268344,93 53 
4268384,49 2
4268384,49 2
4268384,49 2
4268384,49 60 
4268400,17 61 
4269417,2 62 
4271599,17 64 
4271923,16 121 
4272437,73 125 
4272946,25 137 
4272996,9 66 
4273477,77 144 
4273479,04 144 
4273480,07 144 
4275402,06 101 
4275404,33 100 
4275404,33 53 
4275448,21 1
4275448,21 2
4275448,21 2
4275448,21 60 
4275877,96 112 
4276662,77 114 
4276698,97 60 
4277236,75 61 
4278246,68 62 
4278777,77 64 
4279122,93 122 
4279638,65 125 
4280128,9 137 
4280177,97 66 
4280692,21 144 
4280693,65 144 
4280694,68 144 
4281173,05 101 
4281174,25 100 
4281174,25 53 
4281214,31 1
4281214,31 2
4281214,31 1
4281214,31 60 
4281792,65 111 
4283936,27 114 
4283978,59 60 
4284415,22 111 
4285424,98 114 
4285461,76 60 
4285857,41 61 
4286878,24 62 
4287332,59 64 
4287597,72 123 
4288119,2 125 
4288145,29 137 
4288639,91 65 
4289173,04 144 
4289174,7 144 
4289175,65 144 
4289652,61 101 
4289653,65 100 
4289653,65 53 
4289693,82 1
4289693,82 1
4289693,82 2
4289693,82 60 
4297076,79 61 
4298090,51 62 
4300229,06 64 
4300473,22 122 
4301026,75 125 
4301537,21 65 
4301635,24 137 
4302083,78 144 
4302085,81 144 
4302087,04 144 
4302564,88 101 
4302565,92 100 
4302565,92 53 
4302607,54 2
4302607,54 2
4302607,54 2
4302607,54 60 
4302785,24 61 
4303573,05 63 
4303589,97 60 
4303924,17 112 
4304067,07 114 
4304105,25 60 
4304317,76 61 
4305337,83 62 
4305653,27 64 
4305933,44 122 
4306462,85 125 
4306890,68 137 
4306985,24 66 
4307534,64 144 
4307536,44 144 
4307537,46 144 
4309177,89 101 
4309179,84 100 
4309179,84 53 
4309220,52 1
4309220,52 2
4309220,52 2
4309220,52 60 
4309488,99 111 
4309878,7 114 
4309920,01 60 
4310068,64 61 
4311085,82 62 
4312181,14 64 
4312523,53 122 
4313042,55 125 
4313382,6 137 
4313549,95 66 
4314098,04 144 
4314099,39 144 
4314100,32 144 
4319246,6 101 
4319248,54 100 
4319248,54 53 
4319283,85 1
4319283,85 2
4319283,85 1
4319283,85 60 
4319710,01 61 
4320719,75 62 
4320926,19 64 
4321244,51 122 
4321817,19 125 
4322329,1 66 
4322718,81 137 
4322879 144 
4322880,73 144 
4322882,25 144 
4327299,26 101 
4327301,29 100 
4327301,29 53 
4327348,76 1
4327348,76 2
4327348,76 2
4327348,76 60 
4327635,02 112 
4327850,09 114 
4327897,44 60 
4328245,75 61 
4329263,99 62 
4330893,2 64 
4331481,84 122 
4332004,53 125 
4332380,54 137 
4332526,03 66 
4333089,46 144 
4333091,27 144 
4333092,44 144 
4333554,92 101 
4333556 100 
4333556 53 
4333596,03 1
4333596,03 1
4333596,03 1
4333596,03 60 
4333637,6 61 
4334650,65 62 
4334858,34 64 
4335202,75 121 
4335734,37 125 
4335852,89 137 
4336241,86 65 
4336790,62 144 
4336792,28 144 
4336793,4 144 
4337270 101 
4337271,14 100 
4337271,14 53 
4337312,65 1
