TotalRequired,  150
3777659,48 2
3777659,48 2
3777659,48 60 
3777871,59 61 
3777891,33 63 
3777909,6 60 
3778385,82 61 
3779048,6 63 
3779061,41 60 
3779463,94 111 
3779980,74 114 
3780025,37 60 
3781995,71 111 
3786569,27 114 
3786606,31 60 
3815356,86 111 
3816650,69 114 
3816696,4 60 
3825128,99 61 
3826009,98 63 
3826027,09 60 
3826388,47 113 
3826716,77 114 
3826759,67 60 
3827063,26 61 
3828077,01 62 
3828400,59 64 
3828830,45 121 
3829350,16 125 
3829847,21 137 
3829905,67 65 
3830419,62 144 
3830421,18 144 
3830422,57 144 
3830901,4 101 
3830902,67 100 
3830902,67 51 
3830941,82 1
3830941,82 2
3830941,82 2
3830941,82 60 
3831064,54 61 
3832076,93 62 
3832663,49 64 
3832975,63 121 
3833545,54 125 
3833906,19 137 
3834055,04 65 
3834585,22 144 
3834586,97 144 
3834587,93 144 
3835066,45 101 
3835067,69 100 
3835067,69 51 
3835106,97 2
3835106,97 2
3835106,97 2
3835106,97 60 
3835164,11 61 
3836177,21 62 
3836445,34 64 
3836805,76 121 
3837329,65 125 
3837656,1 137 
3837835,32 66 
3838400,5 144 
3838402,14 144 
3838403,33 144 
3840246,62 101 
3840248,04 100 
3840248,04 51 
3840288,66 1
3840288,66 1
3840288,66 2
3840288,66 60 
3840599,43 111 
3841741,29 114 
3841788,01 60 
3841963,38 61 
3842987,28 62 
3843217,01 64 
3843620,55 121 
3844112,11 125 
3844483,41 137 
3844634,72 65 
3845181,69 144 
3845183,06 144 
3845184,02 144 
3845663,15 101 
3845665,21 100 
3845665,21 51 
3845704,35 1
3845704,35 2
3845704,35 2
3845704,35 60 
3846050,6 61 
3846852,7 63 
3846869,93 60 
3847282,1 111 
3847554,83 114 
3847588,57 60 
3847814,64 61 
3848836,12 62 
3849489,72 64 
3849807,49 121 
3850326,18 125 
3850735,28 137 
3850849,82 65 
3851385,47 144 
3851386,91 144 
3851387,93 144 
3851859,61 101 
3851860,75 100 
3851860,75 51 
3851901,61 1
3851901,61 2
3851901,61 2
3851901,61 60 
3851994,47 61 
3853002,56 62 
3853043,87 64 
3853375,89 121 
3853935,77 125 
3854278,15 137 
3854449,34 65 
3854995,58 144 
3854997,18 144 
3854998,4 144 
3855475,92 101 
3855477,09 100 
3855477,09 51 
3855517,06 1
3855517,06 2
3855517,06 2
3855517,06 60 
3855801,78 61 
3856632,84 63 
3856650,02 60 
3857036,06 111 
3857231,35 114 
3857266,37 60 
3857488,64 61 
3858500,85 62 
3858560,68 64 
3858959,89 121 
3859498,64 125 
3859822,46 137 
3860012,95 65 
3860578,17 144 
3860579,85 144 
3860581,15 144 
3861039,78 101 
3861040,99 100 
3861040,99 51 
3861082,22 2
3861082,22 1
3861082,22 2
3861082,22 60 
3861185,06 61 
3862199,39 62 
3862306,05 64 
3862782,83 121 
3863359,36 125 
3863591,78 137 
3863877,49 66 
3864425,5 144 
3864427,21 144 
3864428,7 144 
3864905,17 101 
3864906,31 100 
3864906,31 51 
3864947,21 1
3864947,21 2
3864947,21 1
3864947,21 60 
3865024,82 61 
3866047,18 62 
3877187,57 64 
3877189,38 252 
3877189,38 101 
3877193,21 100 
3877193,21 51 
3877212,34 1
3877212,34 2
3877212,34 1
3877212,34 60 
3918645,48 61 
3918661,47 63 
3918678,93 60 
3918991,82 111 
3919636,63 114 
3919679,62 60 
3930497,75 61 
3931508,92 62 
3932699,22 64 
3933117,93 121 
3933677,63 125 
3934187,35 65 
3934740,49 144 
3934742,1 144 
3934743,26 144 
3935216,05 101 
3935218,07 100 
3935218,07 51 
3935257,23 1
3935257,23 1
3935257,23 2
3935257,23 60 
3935288,99 61 
3936307,52 62 
3940238,2 64 
3940690,83 121 
3941238,25 125 
3941751,12 65 
3942255,62 144 
3942258,1 144 
3942746,4 101 
3942747,53 100 
3942747,53 51 
3942771,89 1
3942771,89 2
3942771,89 2
3942771,89 60 
3942776,88 111 
3943218,37 114 
3943254,88 60 
3943975,05 61 
3944813,45 63 
3944823,28 60 
3945162,51 111 
3945724,36 114 
3945770,47 60 
3946030,4 61 
3947053,95 62 
3948016,59 64 
3957062,06 252 
3957062,06 101 
3957063,89 100 
3957063,89 51 
3957084,16 1
3957084,16 2
3957084,16 2
3957084,16 60 
4005532,81 61 
4006552,68 62 
4006951,28 64 
4007302,3 121 
4007685,4 124 
4008165 121 
4008717,59 125 
4008834,17 137 
4009231,46 65 
4009777,58 144 
4009779,24 144 
4009780,57 144 
4010571,87 101 
4010573,76 100 
4010573,76 51 
4010616,02 1
4010616,02 2
4010616,02 2
4010616,02 60 
4011115,55 61 
4012132,78 62 
4012305,81 64 
4012741,35 121 
4013269,61 125 
4013639,41 137 
4013778,74 65 
4014326,49 144 
4014328,14 144 
4014329,29 144 
4014807,41 101 
4014808,59 100 
4014808,59 51 
4014847,79 2
4014847,79 2
4014847,79 2
4014847,79 60 
4015144,26 61 
4016163,59 62 
4016407,22 64 
4016779,88 121 
4017337,57 125 
4017791,74 137 
4017863,31 66 
4018408,58 144 
4018410,43 144 
4018411,76 144 
4020982,68 101 
4020984,13 100 
4020984,13 51 
4021028,95 1
4021028,95 2
4021028,95 1
4021028,95 60 
4021294,98 111 
4023469,81 114 
4023512,37 60 
4023981 61 
4024994,56 62 
4025545,74 64 
4025976,91 122 
4026529,15 125 
4026889,95 137 
4027041 65 
4027587,48 144 
4027588,84 144 
4027589,85 144 
4028068,63 101 
4028069,79 100 
4028069,79 51 
4028110,03 1
4028110,03 2
4028110,03 2
4028110,03 60 
4028385,55 61 
4029395,47 62 
4029670,38 64 
4030013,95 122 
4030532,6 125 
4031028,32 137 
4031087,93 66 
4031587,45 144 
4031589,03 144 
4031590,14 144 
4033353,25 101 
4033354,94 100 
4033354,94 51 
4033391,83 1
4033391,83 2
4033391,83 2
4033391,83 60 
4033766 61 
4034777,03 62 
4035381,27 64 
4035731,26 122 
4036291,18 125 
4036693,86 137 
4036805,32 66 
4037351,46 144 
4037353,13 144 
4037354,23 144 
4040731,24 101 
4040732,82 100 
4040732,82 51 
4040772,69 1
4040772,69 1
4040772,69 2
4040772,69 60 
4041068,27 112 
4041220,47 114 
4041255,74 60 
4041506,8 61 
4042522,3 62 
4042942,84 64 
4043256,21 123 
4043793,77 125 
4044045,82 137 
4044303,49 65 
4044849,61 144 
4044851,08 144 
4044852,38 144 
4045329,7 101 
4045330,92 100 
4045330,92 51 
4045372,79 2
4045372,79 2
4045372,79 2
4045372,79 60 
4045598,35 61 
4046621,02 62 
4046672,09 64 
4047001,03 123 
4047524,77 125 
4047917,34 137 
4048034,41 66 
4048580,68 144 
4048582,43 144 
4048583,82 144 
4051176,5 101 
4051177,96 100 
4051177,96 51 
4051219,2 1
4051219,2 2
4051219,2 1
4051219,2 60 
4051856,41 61 
4052869,12 62 
4053307,25 64 
4053721,85 121 
4054268,16 125 
4054655,5 137 
4054780,39 65 
4055328 144 
4055329,54 144 
4055330,78 144 
4055809,69 101 
4055810,92 100 
4055810,92 51 
4055850,88 1
4055850,88 2
4055850,88 2
4055850,88 60 
4055969,3 61 
4056983,76 62 
4057163,96 64 
4057543,14 121 
4058097,54 125 
4058497,63 137 
4058614,38 65 
4059146,8 144 
4059148,13 144 
4059149,6 144 
4059624,94 101 
4059626,15 100 
4059626,15 51 
4059666,44 1
4059666,44 1
4059666,44 2
4059666,44 60 
4059723,77 61 
4060736,94 62 
4060998,5 64 
4061399,95 121 
4061923,55 125 
4062242,8 137 
4062445,69 65 
4062993,3 144 
4062994,53 144 
4062995,45 144 
4063473,26 101 
4063474,48 100 
4063474,48 51 
4063515,28 2
4063515,28 2
4063515,28 2
4063515,28 60 
4063554,65 61 
4064583,18 62 
4064885,72 64 
4065251,51 121 
4065797,29 125 
4066257,3 137 
4066326,72 66 
4066859,6 144 
4066862,61 144 
4066863,67 144 
4068999,44 101 
4069000,97 100 
4069000,97 51 
4069048,35 1
4069048,35 2
4069048,35 1
4069048,35 60 
4069397,23 111 
4073120 114 
4073161,9 60 
4073417,18 61 
4074430,26 62 
4074807,65 64 
4075151,64 121 
4075697,39 125 
4076206,86 65 
4076583,82 137 
4076754,69 144 
4076756,06 144 
4076756,99 144 
4077235,17 101 
4077236,33 100 
4077236,33 51 
4077277,43 1
4077277,43 2
4077277,43 2
4077277,43 60 
4077452,59 61 
4078461,64 62 
4078793,92 64 
4079074,01 121 
4079640,71 125 
4080155,72 65 
4080180,17 137 
4080704,12 144 
4080705,69 144 
4080707,16 144 
4081184,03 101 
4081185,22 100 
4081185,22 51 
4081226,04 2
4081226,04 2
4081226,04 2
4081226,04 60 
4081528,01 61 
4082542,11 62 
4082793,66 64 
4083115,67 121 
4083676,16 125 
4084135,57 137 
4084202,74 66 
4084737,1 144 
4084738,86 144 
4084739,77 144 
4085216,99 101 
4085218,32 100 
4085218,32 51 
4085257,87 1
4085257,87 1
4085257,87 2
4085257,87 60 
4085442,05 61 
4086458,71 62 
4088012,51 64 
4088412,01 121 
4088932,34 125 
4089314,38 137 
4089453,73 65 
4090000,44 144 
4090001,91 144 
4090003,03 144 
4090481,98 101 
4090483,17 100 
4090483,17 51 
4090523,19 2
4090523,19 2
4090523,19 2
4090523,19 60 
4090804,24 61 
4091822,22 62 
4092275,56 64 
4092648,47 121 
4093221,26 125 
4093397,62 137 
4093734,54 66 
4094283,24 144 
4094285,3 144 
4094286,47 144 
4096991,23 101 
4096992,91 100 
4096992,91 51 
4097037,4 2
4097037,4 1
4097037,4 2
4097037,4 60 
4097355,42 111 
4098129,77 114 
4098187,18 60 
4098363,12 61 
4099371,2 62 
4099687,42 64 
4100033,72 121 
4100560,01 125 
4100969,07 137 
4101081,87 66 
4101630,81 144 
4101632,29 144 
4101633,26 144 
4103210,98 101 
4103212,53 100 
4103212,53 51 
4103252,11 2
4103252,11 1
4103252,11 2
4103252,11 60 
4103556,9 61 
4104569,09 62 
4105220,11 64 
4105650,75 121 
4106217,51 125 
4106599,6 137 
4106730,7 66 
4107266,4 101 
4107306 8
4107306 53 
4107387,31 100 
4107387,31 53 
4107401,08 1
4107401,08 1
4107401,08 1
4107401,08 60 
4107787,56 61 
4108801,65 62 
4109433,45 64 
4109894,8 121 
4110423,46 125 
4110945,34 65 
4111513,3 144 
4111515,51 144 
4111975,08 101 
4111976,26 100 
4111976,26 53 
4111999,51 2
4111999,51 2
4111999,51 2
4111999,51 60 
4112004,98 111 
4112328,1 114 
4112365,98 60 
4112776,94 61 
4113755,05 63 
4113767 60 
4114162,66 111 
4114631,63 114 
4114665,02 60 
4116413,71 61 
4116450,54 63 
4116464,43 60 
4116768,3 111 
4117148,85 114 
4117197,25 60 
4117394,96 61 
4118415,58 62 
4118965,22 64 
4119329,84 121 
4119895,76 125 
4120327,19 137 
4120410,14 66 
4120959,56 144 
4120961,16 144 
4120962,36 144 
4123252,73 101 
4123253,93 100 
4123253,93 53 
4123295,46 2
4123295,46 1
4123295,46 2
4123295,46 60 
4123558,41 111 
4125103,49 114 
4125145,06 60 
4125443,16 61 
4126462,48 62 
4127537,74 64 
4127958,45 123 
4128497,21 125 
4128781,84 137 
4129007,18 66 
4129557,1 144 
4129558,63 144 
4129559,63 144 
4132484,26 101 
4132485,7 100 
4132485,7 53 
4132525,79 1
4132525,79 2
4132525,79 1
4132525,79 60 
4132865,23 111 
4133178,58 114 
4133225,57 60 
4136722,27 61 
4137740,63 62 
4138235,52 64 
4138560,44 121 
4139080,77 125 
4139373,52 137 
4139604,65 65 
4140151,32 144 
4140152,67 144 
4140153,7 144 
4140631,09 101 
4140632,46 100 
4140632,46 53 
4140673,06 1
4140673,06 2
4140673,06 2
4140673,06 60 
4140810,46 61 
4140947,38 63 
4140957,66 60 
4141410,88 61 
4142425,15 62 
4142673,13 64 
4143051,49 121 
4143577,39 125 
4143908,25 137 
4144085,34 66 
4144633,97 144 
4144635,52 144 
4144636,66 144 
4145114,78 101 
4145115,92 100 
4145115,92 53 
4145155,35 1
4145155,35 2
4145155,35 2
4145155,35 60 
4145192,42 61 
4146225 62 
4148101,39 64 
4148547,48 121 
4149077,43 125 
4149545,4 137 
4149616,99 66 
4150148,11 144 
4150149,84 144 
4150151,41 144 
4150628,82 101 
4150629,94 100 
4150629,94 53 
4150686,65 1
4150686,65 2
4150686,65 2
4150686,65 60 
4153162,74 61 
4154185,29 62 
4154623,6 64 
4154927,66 123 
4155456,44 125 
4155801,89 137 
4155963,97 65 
4156512,37 144 
4156514,11 144 
4156515,43 144 
4156993,34 101 
4156994,53 100 
4156994,53 53 
4157034,44 1
4157034,44 2
4157034,44 2
4157034,44 60 
4157583,45 61 
4158415,19 63 
4158434,14 60 
4158748,99 113 
4158839,9 114 
4158884,03 60 
4278661,52 61 
4279677,64 62 
4280555,37 64 
4280999,5 121 
4281530,37 125 
4281696,63 137 
4282040,88 66 
4282588,63 144 
4282590,09 144 
4282591,56 144 
4284961,29 101 
4284962,56 100 
4284962,56 53 
4285010,02 1
4285010,02 2
4285010,02 2
4285010,02 60 
4285691,59 61 
4286710,01 62 
4287557,94 64 
4288035,95 121 
4288603,31 125 
4288853,87 137 
4289121,35 66 
4289669,69 144 
4289671,53 144 
4289673,04 144 
4291495,44 101 
4291496,86 100 
4291496,86 53 
4291540,05 1
4291540,05 2
4291540,05 1
4291540,05 60 
4292434,38 61 
4293456,28 62 
4294215,52 64 
4294744,09 123 
4295291,72 125 
4295753,3 137 
4295818,04 65 
4296349,49 144 
4296350,89 144 
4296351,94 144 
4296830,95 101 
4296832,22 100 
4296832,22 53 
4296871,65 1
4296871,65 2
4296871,65 2
4296871,65 60 
4297438,46 61 
4298455,35 62 
4298581,09 64 
4298967,66 123 
4299507,58 125 
4300016,62 65 
4300275,17 137 
4300566,14 144 
4300567,9 144 
4300569,31 144 
4301046,22 101 
4301047,49 100 
4301047,49 53 
4301086,76 2
4301086,76 1
4301086,76 2
4301086,76 60 
4301208,48 61 
4301258,19 63 
4301271,15 60 
4301599,58 61 
4302621,08 62 
4303073,42 64 
4303360,86 123 
4303889,47 125 
4304398,99 66 
4304832,49 137 
4304963,25 144 
4304964,99 144 
4304966,46 144 
4308048,89 101 
4308050,57 100 
4308050,57 53 
4308085,76 1
4308085,76 2
4308085,76 2
4308085,76 60 
4308788,67 61 
4309802,75 62 
4310644,33 64 
4310964,18 123 
4311488,92 125 
4311998,32 65 
4312011,45 137 
4312487,79 133 
4312565,65 144 
4312567,13 144 
4312568,31 144 
4313043,28 101 
4313044,51 100 
4313044,51 53 
4313083,7 1
4313083,7 2
4313083,7 2
4313083,7 60 
4313699,95 61 
4314715,76 62 
4314843,68 64 
4315210,37 123 
4315736,35 125 
4316077,23 137 
4316245,19 65 
4316808,21 144 
4316809,71 144 
4316811,35 144 
4317273,92 101 
4317275,06 100 
4317275,06 53 
4317315,55 1
4317315,55 2
4317315,55 1
4317315,55 60 
4317815,97 61 
4318737,2 63 
4318749,52 60 
4319084,53 113 
4319165,64 114 
4319214,45 60 
4319443,74 61 
4320465,43 62 
4320855,41 64 
4321193,7 123 
4321719,7 125 
4322227,97 65 
4322438,81 137 
4322697,18 133 
4322792,55 144 
4322794,3 144 
4322795,85 144 
4323272,3 101 
4323273,52 100 
4323273,52 53 
4323312,99 1
4323312,99 2
4323312,99 2
4323312,99 60 
4323889,45 61 
4324912,46 62 
4325121,95 64 
4325474,93 123 
4326000,56 125 
4326507,34 137 
4326526,82 65 
4327057,37 144 
4327058,81 144 
4327059,68 144 
4327537,32 101 
4327538,46 100 
4327538,46 53 
4327577,94 2
4327577,94 2
4327577,94 2
4327577,94 60 
4327911,08 61 
4328927 62 
4329078,3 64 
4329443,44 123 
4329969,98 125 
4330159,16 137 
4330490,51 66 
4331039,18 144 
4331041,82 144 
4331043,1 144 
4333836,87 101 
4333838,22 100 
4333838,22 53 
4333876,35 1
4333876,35 1
4333876,35 2
4333876,35 60 
4334224,97 113 
4334309,73 114 
4334359,3 60 
4334636,3 61 
4335659,35 62 
4336031,17 64 
4336315,89 123 
4336860,09 125 
4337371,72 65 
4337927,33 144 
4337929,28 144 
4337989,83 144 
4338400,68 101 
4338401,99 100 
4338401,99 53 
4338441,11 1
4338441,11 1
4338441,11 2
4338441,11 60 
4339036,82 61 
4340034,39 63 
4340057,41 60 
4340758,33 61 
4341774,12 62 
4342523,32 64 
4342882,11 123 
4343451,78 125 
4343854,09 137 
4343970,62 65 
4344519,66 144 
4344521,06 144 
4344522,27 144 
4344998,56 101 
4344999,67 100 
4344999,67 53 
4345039,13 2
4345039,13 2
4345039,13 1
4345039,13 60 
4345581,8 61 
4346607,01 62 
4347031,72 64 
4347364,87 123 
4347933,64 125 
4348451,61 66 
4348612,14 137 
4348999,81 144 
4349001,51 144 
4349002,86 144 
4352514,11 101 
4352515,59 100 
4352515,59 53 
4352553,71 1
4352553,71 2
4352553,71 2
4352553,71 60 
4352829,86 113 
4353068,09 114 
4353103,91 60 
4353519,38 61 
4354535,78 62 
4354893,23 64 
4355206,39 123 
4355724,12 125 
4356048,03 137 
4356231,92 65 
4356779,89 144 
4356781,47 144 
4356782,52 144 
4357260,29 101 
4357261,54 100 
4357261,54 53 
4357301,6 1
4357301,6 2
4357301,6 2
4357301,6 60 
4357748,35 61 
4358767,11 62 
4358786,99 64 
4359067,68 123 
4359607,14 125 
4359998,35 137 
4360131,76 65 
4360677,7 144 
4360679,05 144 
4360679,93 144 
4361160,48 101 
4361161,8 100 
4361161,8 53 
4361200,26 1
4361200,26 2
4361200,26 2
4361200,26 60 
4361740,25 61 
4362649,67 63 
4362666,8 60 
4363334,04 61 
4364350,5 62 
4365076,46 64 
4365395,23 123 
4365922,9 125 
4366442,7 137 
4366509,07 65 
4366994,52 144 
4366996,12 144 
4366997,14 144 
4367474,81 101 
4367475,95 100 
4367475,95 53 
4367515,18 1
4367515,18 2
4367515,18 2
4367515,18 60 
4368219,97 61 
4369232,34 62 
4369314,48 64 
4369633,85 123 
4370181,2 125 
4370695,46 65 
4371170,03 137 
4371278,2 144 
4371280,79 144 
4371282,7 144 
4371756,61 101 
4371757,78 100 
4371757,78 53 
4371796,84 1
4371796,84 1
4371796,84 1
4371796,84 60 
4371865,81 61 
4372880,22 62 
4372984,79 64 
4373381,36 123 
4373902,43 125 
4374343,31 137 
4374410,19 65 
4374958,27 144 
4374960,22 144 
4374961,66 144 
4375437,09 101 
4375438,31 100 
4375438,31 53 
4375478,86 2
4375478,86 2
4375478,86 2
4375478,86 60 
4376057,24 61 
4377028,03 63 
4377045,57 60 
4377396,11 113 
4377476,85 114 
4377495,65 60 
4377808,83 61 
4378827,83 62 
4379245,41 64 
4379535,32 123 
4380079,26 125 
4380575,42 137 
4380637,5 66 
4381138,89 144 
4381140,5 144 
4381141,73 144 
4384514,61 101 
4384516,08 100 
4384516,08 53 
4384559,44 1
4384559,44 2
4384559,44 2
4384559,44 60 
4385333,77 61 
4386344,24 62 
4388311,4 64 
4388802,99 121 
4389094,92 124 
4398285,58 121 
4398853,63 125 
4399343,4 137 
4399398,28 66 
4399914,63 144 
4399916,89 144 
4399918,44 144 
4402351,61 101 
4402352,84 100 
4402352,84 53 
4402388,15 1
4402388,15 2
4402388,15 1
4402388,15 60 
4448890,59 111 
4450837,81 114 
4450887,3 60 
4451170,06 61 
4452085,99 63 
4452104,02 60 
4453687,68 61 
4454703,9 62 
4456115,25 64 
4456472,26 123 
4456991,93 125 
4457370,23 137 
4457497,7 65 
4458047,06 144 
4458048,69 144 
4458050,34 144 
4458527,73 101 
4458528,94 100 
4458528,94 53 
4458568,14 1
4458568,14 2
4458568,14 2
4458568,14 60 
4458800,01 61 
4459817,3 62 
4460767,49 64 
4461098,43 123 
4461623,04 125 
4462131,76 65 
4462684 144 
4462686,35 144 
4462792,28 144 
4463159,09 101 
4463161,12 100 
4463161,12 53 
4463200 1
4463200 2
4463200 2
4463200 60 
4463339,82 61 
4464351,83 62 
4464925,41 64 
4465243,14 123 
4465772,67 125 
4466296,91 65 
4466357,49 137 
4466843,8 144 
4466845,2 144 
4466846,18 144 
4467323,87 101 
4467325,07 100 
4467325,07 53 
4467365,47 1
4467365,47 2
4467365,47 2
4467365,47 60 
4467786,7 61 
4468800,67 62 
4468840,16 64 
4469161,83 123 
4469701,96 125 
4470213,29 65 
4470765,22 144 
4470766,78 144 
4471052,27 144 
4471239,93 101 
4471241,24 100 
4471241,24 53 
4471280,96 2
4471280,96 2
4471280,96 2
4471280,96 60 
4471578,48 61 
4472596,7 62 
4472689,12 64 
4472991,59 123 
4473520,77 125 
4474044,2 66 
4474069,74 137 
4474590,37 144 
4474591,94 144 
4474593,02 144 
4477091,45 101 
4477092,91 100 
4477092,91 53 
4477128,84 1
4477128,84 1
4477128,84 2
4477128,84 60 
4477343,97 61 
4478361,27 62 
4479170,71 64 
4479515,41 123 
4480049,71 125 
4480559,54 65 
4481112,47 144 
4481114,26 144 
4481260,51 144 
4481586,11 101 
4481587,31 100 
4481587,31 53 
4481627,23 1
4481627,23 2
4481627,23 2
4481627,23 60 
4481701,87 61 
4482702,5 63 
4482711,02 60 
4483004,87 113 
4483114,81 114 
4483144,07 60 
4483416,3 61 
4484428,16 62 
4484797,07 64 
4485099,61 123 
4485654,99 125 
4486172,21 65 
4486199,39 137 
4486735,62 144 
4486737,61 144 
4486738,82 144 
4487201,84 101 
4487203,07 100 
4487203,07 53 
4487242,41 1
4487242,41 2
4487242,41 2
4487242,41 60 
4487446,23 61 
4488459,81 62 
4488687,66 64 
4489020,5 123 
4489561,99 125 
4490072,72 65 
4490151,24 137 
4490620,08 144 
4490621,94 144 
4490623,8 144 
4490739,66 143 
4490844,32 144 
4490846,06 144 
4490849,64 144 
4491099,48 101 
4491100,69 100 
4491100,69 53 
4491140,96 1
4491140,96 2
4491140,96 2
4491140,96 60 
4491367,63 61 
4492295,45 63 
4492307,16 60 
4492931,35 61 
4493941,84 62 
4494357,55 64 
4494639,44 123 
4495161,17 125 
4495668,75 65 
4495906,47 137 
4496217,72 144 
4496219,35 144 
4496222,64 144 
4496428,28 143 
4496511,44 144 
4496513,31 144 
4496514,53 144 
4496698,52 101 
4496700,57 100 
4496700,57 53 
4496739,04 1
4496739,04 1
4496739,04 2
4496739,04 60 
4497048,68 61 
4498071,94 62 
4498240,87 64 
4498580,6 123 
4499119 125 
4499634,45 65 
4499637,31 137 
4500183,23 144 
4500185,06 144 
4500186,37 144 
4500663,23 101 
4500664,4 100 
4500664,4 53 
4500704,76 2
4500704,76 1
4500704,76 2
4500704,76 60 
4500958,85 61 
4501970,98 62 
4502070,68 64 
4502421,49 123 
4502943,94 125 
4503321,41 137 
4503467,39 66 
4504015,02 144 
4504016,63 144 
4504018,07 144 
4507618,28 101 
4507619,77 100 
4507619,77 53 
4507653,35 1
4507653,35 1
4507653,35 1
4507653,35 60 
4507933,66 113 
4508039,2 114 
4508085,3 60 
4508549,71 61 
4509567,58 62 
4509905,17 64 
4510191,8 123 
4510721,82 125 
4511232,3 65 
4511783,83 144 
4511785,52 144 
4512015,45 144 
4512258,49 101 
4512259,63 100 
4512259,63 53 
4512300,46 2
4512300,46 1
4512300,46 2
4512300,46 60 
4512427,48 61 
4513450,28 62 
4513694,15 64 
4514023,17 123 
4514544,03 125 
4515062,19 66 
4515251,41 137 
4515599,59 101 
4515653,2 8
4515653,2 52 
4515694,37 100 
4515694,37 52 
4515716,33 1
4515716,33 2
4515716,33 2
4515716,33 60 
4515879,97 61 
4516898,56 62 
4518053,15 64 
4518431,03 123 
4518954,01 125 
4519421,32 137 
4519478,24 66 
4520008,58 144 
4520009,91 144 
4520010,84 144 
4522863,16 101 
4522864,47 100 
4522864,47 52 
4522914 2
4522914 2
4522914 2
4522914 60 
4523191,05 111 
4523929,91 114 
4523963,61 60 
4524224,02 61 
4525245,93 62 
4525861,37 64 
4526194,55 121 
4526723,77 125 
4527167,87 137 
4527241,87 66 
4527790,36 144 
4527791,76 144 
4527792,74 144 
4531444,98 101 
4531446,45 100 
4531446,45 52 
4531494,44 1
4531494,44 1
4531494,44 2
4531494,44 60 
4531817,52 112 
4531905,5 114 
4531944,3 60 
4532163,2 61 
4533176,33 62 
4533745,91 64 
4534077,24 121 
4534639,98 125 
4535156,9 65 
4535709,94 144 
4535712,41 144 
4535826,28 144 
4536184,52 101 
4536185,71 100 
4536185,71 52 
4536226,26 2
4536226,26 2
4536226,26 2
4536226,26 60 
4536482,49 61 
4537493,31 62 
4537630,04 64 
4537995,16 121 
4538519,87 125 
4539037,94 66 
4539203,26 137 
4539586,01 144 
4539587,43 144 
4539588,39 144 
4540066,76 101 
4540067,9 100 
4540067,9 52 
4540107,92 1
4540107,92 2
4540107,92 2
4540107,92 60 
4540161,83 61 
4541177,99 62 
4543580,03 64 
4543885,53 121 
4544412,63 125 
4544936,19 66 
4545490,87 144 
4545492,85 144 
4545637,8 144 
4545965,33 101 
4545966,57 100 
4545966,57 52 
4546006,73 1
4546006,73 2
4546006,73 2
4546006,73 60 
4548350,33 61 
4549373,96 62 
4552113,18 64 
4559379,97 252 
4559379,97 101 
4559381,81 100 
4559381,81 52 
4559402,63 1
4559402,63 2
4559402,63 2
4559402,63 60 
4580112,63 61 
4580207,38 63 
4580228,39 60 
4580271,96 61 
4581294,15 62 
4581655,11 64 
4581998,78 121 
4582517,29 125 
4583023,28 137 
4583041,53 66 
4583571,64 144 
4583573,19 144 
4583574,29 144 
4584052,77 101 
4584054,05 100 
4584054,05 52 
4584093,78 1
4584093,78 2
4584093,78 1
4584093,78 60 
4584123,04 61 
4585144,21 62 
4586744,03 64 
4587188,54 121 
4587715,65 125 
4588195,49 137 
4588253,18 66 
4588769,42 144 
4588771,04 144 
4588773,96 144 
4590689,5 101 
4590690,78 100 
4590690,78 52 
4590741,53 1
4590741,53 2
4590741,53 1
4590741,53 60 
4591247,23 111 
4591330,11 114 
4591357,9 60 
4591546,43 61 
4592558,34 62 
4592649,83 64 
4593121,22 123 
4593647,17 125 
4593933,91 137 
4594170,68 65 
4594719,23 144 
4594721,12 144 
4594722,8 144 
4595199,74 101 
4595201,01 100 
4595201,01 52 
4595239,94 1
4595239,94 1
4595239,94 2
4595239,94 60 
4595339,39 61 
4596356,57 62 
4596707,15 64 
4596963,14 123 
4597491,15 125 
4598002,71 66 
4598011,23 137 
4598549,87 144 
4598551,45 144 
4598552,88 144 
4600086,64 101 
4600087,84 100 
4600087,84 52 
4600123,83 1
4600123,83 2
4600123,83 2
4600123,83 60 
4600422,43 111 
4601375,01 114 
4601421,14 60 
4601721,38 61 
4602738,13 62 
4604407,18 64 
4604768,55 121 
4605293,66 125 
4605704,98 137 
4605815,47 66 
4606389,99 144 
4606392,11 144 
4606394,09 144 
4608140,96 101 
4608142,66 100 
4608142,66 52 
4608185,88 1
4608185,88 2
4608185,88 1
4608185,88 60 
4608459,43 113 
4608642,46 114 
4608685,52 60 
4608977,77 61 
4610001 62 
4610947,4 64 
4611316,72 121 
4611884,13 125 
4612101,62 137 
4612397,44 66 
4612947,18 144 
4612948,7 144 
4612949,71 144 
4613425,08 101 
4613426,19 100 
4613426,19 52 
4613467,23 1
4613467,23 1
4613467,23 2
4613467,23 60 
4613802,04 61 
4614815,96 62 
4616665,7 64 
4617023,69 121 
4617568,05 125 
4617897,32 137 
4618079,07 65 
4618627,61 144 
4618629,24 144 
4618630,42 144 
4619107,47 101 
4619108,61 100 
4619108,61 52 
4619148,66 2
4619148,66 2
4619148,66 2
4619148,66 60 
4619438,18 61 
4620449,32 62 
4620515,92 64 
4620847,12 121 
4621371,07 125 
4621759,21 137 
4621879,69 66 
4622426,74 144 
4622428,58 144 
4622429,87 144 
4624726,05 101 
4624727,64 100 
4624727,64 52 
4624780,12 1
4624780,12 2
4624780,12 2
4624780,12 60 
4629726,57 61 
4630744,51 62 
