TotalRequired,  300
890773,61 137 
891157,4 66 
891607,14 144 
891608,73 144 
891609,88 144 
893389,42 101 
893392,49 100 
893392,49 51 
893426,96 2
893426,96 1
893426,96 2
893426,96 60 
893800,69 111 
894005,45 114 
894027,09 60 
894305,74 61 
895325,03 62 
895719,6 64 
896066,4 121 
896598,5 125 
896804,3 137 
897106,36 66 
897555,75 144 
897557,24 144 
897558,31 144 
898097,52 101 
898099,07 100 
898099,07 51 
898142,63 2
898142,63 1
898142,63 2
898142,63 60 
898506,54 61 
899527,48 62 
900396,26 64 
900794,24 121 
901318 125 
901494,53 137 
901839,62 66 
902272,27 101 
902313,53 8
902313,53 53 
902377,04 100 
902377,04 53 
902390,4 1
902390,4 2
902390,4 1
902390,4 60 
903361,01 61 
904373,57 62 
905044,97 64 
905450,02 121 
906019,28 125 
906267,73 137 
906534,72 66 
906983,98 144 
906985,59 144 
906986,91 144 
907463,28 101 
907464,52 100 
907464,52 53 
907505,06 1
907505,06 2
907505,06 2
907505,06 60 
907689,83 61 
908704,4 62 
909252,78 64 
909551,52 123 
910078,11 125 
910282,15 137 
910601,42 65 
911050,25 144 
911052,18 144 
911053,6 144 
911529,4 101 
911530,65 100 
911530,65 53 
911570,48 2
911570,48 2
911570,48 2
911570,48 60 
911606,33 61 
911619,52 63 
911638,17 60 
912000,17 61 
913019,74 62 
913138,13 64 
913451,62 123 
913991,51 125 
914256,5 137 
914500,54 66 
914948,57 144 
914950,19 144 
914951,14 144 
917299,52 101 
917300,97 100 
917300,97 53 
917335,58 2
917335,58 1
917335,58 2
917335,58 60 
918005,42 61 
918959,39 63 
918967,71 60 
919519,95 61 
920534,72 62 
920551,09 64 
922287,26 123 
922821,32 125 
922894,36 137 
923331,43 66 
923778,93 144 
923780,57 144 
923781,61 144 
924706,49 101 
924708,01 100 
924708,01 53 
924750,71 1
924750,71 2
924750,71 1
924750,71 60 
926548,59 61 
927563,96 62 
928090,89 64 
928385,44 123 
928906,01 125 
929427,05 65 
929446,08 137 
929877,11 144 
929878,83 144 
929880,47 144 
930357,87 101 
930359,12 100 
930359,12 53 
930397,44 1
930397,44 2
930397,44 2
930397,44 60 
930459,26 61 
931454,88 63 
931464,61 60 
931816,06 113 
931896,1 114 
931932,47 60 
932115,17 61 
933130,18 62 
933344,02 64 
933660,53 123 
934186,89 125 
934710,45 65 
934827,02 137 
935142,17 144 
935143,74 144 
935144,95 144 
935620,57 101 
935623,01 100 
935623,01 53 
935662,57 1
935662,57 1
935662,57 2
935662,57 60 
936175 61 
937107,15 63 
937128,61 60 
937735,43 61 
938687,66 63 
938711,56 60 
939077,64 113 
939167,74 114 
939211,18 60 
939439,53 61 
940460,58 62 
940828,24 64 
941113,12 123 
941639,27 125 
942108,48 137 
942173,65 65 
942606,35 144 
942607,98 144 
942609,11 144 
943085,62 101 
943086,81 100 
943086,81 53 
943126,6 1
943126,6 2
943126,6 2
943126,6 60 
943307 61 
943360,6 63 
943377,74 60 
945224,37 61 
946242,3 62 
946295,16 64 
946616,5 123 
947146,09 125 
947655,87 65 
947705,45 137 
948104,15 144 
948105,84 144 
948106,88 144 
948583,83 101 
948585,03 100 
948585,03 53 
948625,19 1
948625,19 2
948625,19 2
948625,19 60 
948661,91 61 
949653,24 63 
949674,52 60 
950276,46 61 
951290,31 62 
951307,26 64 
951663,62 123 
952182,11 125 
952360,17 137 
952703,28 65 
953153,16 144 
953154,62 144 
953156,28 144 
953631,54 101 
953632,7 100 
953632,7 53 
953673,45 1
953673,45 2
953673,45 2
953673,45 60 
953878,61 61 
954890,12 62 
955202,94 64 
955497,45 123 
956024,8 125 
956337,77 137 
956535,95 65 
956984,69 144 
956986,16 144 
956987,32 144 
959190,37 101 
959191,96 100 
959191,96 53 
959239,13 1
959239,13 1
959239,13 2
959239,13 60 
959513,61 113 
959704,58 114 
959739,98 60 
960078,94 61 
961090,36 62 
961260,76 64 
961893,19 123 
962428,13 125 
962730,44 137 
962951,45 65 
963383,82 144 
963385,43 144 
963386,6 144 
963862,65 101 
963863,92 100 
963863,92 53 
963903,51 2
963903,51 2
963903,51 2
963903,51 60 
964002,49 61 
965019,52 62 
965302,4 64 
965638,8 123 
966172,67 125 
966416,23 137 
966682,41 66 
967130,06 144 
967131,58 144 
967133,02 144 
969168,32 101 
969169,98 100 
969169,98 53 
969219,18 1
969219,18 2
969219,18 1
969219,18 60 
969504,72 113 
970236,34 114 
970269,22 60 
970732,13 61 
971750,54 62 
971974,04 64 
972284,55 123 
972806,85 125 
973201 137 
973330,58 65 
973779,34 144 
973780,69 144 
973782,16 144 
974258,24 101 
974259,52 100 
974259,52 53 
974302,04 1
974302,04 2
974302,04 2
974302,04 60 
974336,95 61 
975352,18 62 
975426,53 64 
975849,53 123 
976386,52 125 
976820,61 137 
976895,11 65 
977328,71 144 
977330,23 144 
977331,34 144 
977807,52 101 
977808,82 100 
977808,82 53 
977848,54 1
977848,54 2
977848,54 1
977848,54 60 
978072,07 61 
979083,12 62 
979225,61 64 
979569,25 123 
980101,77 125 
980416,51 137 
980611,67 65 
981036,71 144 
981038,18 144 
981039,53 144 
981523,59 101 
981524,78 100 
981524,78 53 
981565,24 1
981565,24 2
981565,24 2
981565,24 60 
981646,3 61 
981715,91 63 
981730,67 60 
983328,77 61 
984346,41 62 
984414,86 64 
984757,1 123 
985272,01 125 
985477,62 137 
985792,95 65 
986241,78 144 
986243,42 144 
986244,4 144 
986722,06 101 
986723,32 100 
986723,32 53 
986763,81 1
986763,81 1
986763,81 2
986763,81 60 
987660,8 61 
988494,26 63 
988511,62 60 
989335,29 61 
990345,66 62 
990732,52 64 
991021,29 123 
991549,42 125 
991742,15 137 
992060,45 65 
992506,72 144 
992508,67 144 
992509,89 144 
994069,59 101 
994071,12 100 
994071,12 53 
994109,87 1
994109,87 2
994109,87 2
994109,87 60 
994434,79 113 
994494,75 114 
994543,01 60 
997236,84 61 
998013,64 63 
998025,41 60 
998321,75 113 
998445,71 114 
998491,81 60 
998714,27 61 
999727,58 62 
1000175,11 64 
1000481,03 123 
1001009,24 125 
1001360,3 137 
1001520,21 65 
1001954,48 144 
1001956,02 144 
1001957,05 144 
1002434,09 101 
1002435,26 100 
1002435,26 53 
1002473,91 2
1002473,91 2
1002473,91 2
1002473,91 60 
1002592,73 61 
1003606,78 62 
1003848,34 64 
1004417,49 123 
1004946,12 125 
1005158,48 137 
1005452,79 66 
1005900,85 144 
1005902,41 144 
1005903,44 144 
1008030,13 101 
1008031,75 100 
1008031,75 53 
1008072,17 1
1008072,17 2
1008072,17 1
1008072,17 60 
1008357,72 113 
1008506,92 114 
1008554,97 60 
1008813,44 61 
1009826,15 62 
1010383,87 64 
1010689,19 123 
1011210,18 125 
1011500,91 137 
1011717,74 65 
1012166,04 144 
1012167,26 144 
1012168,35 144 
1012646,69 101 
1012647,95 100 
1012647,95 53 
1012688,11 1
1012688,11 1
1012688,11 2
1012688,11 60 
1014661,1 61 
1015672,3 62 
1015799,16 64 
1016196,5 123 
1016726,34 125 
1016940,58 137 
1017248,35 65 
1017698,48 144 
1017700,03 144 
1017701,37 144 
1018176,96 101 
1018178,19 100 
1018178,19 53 
1018218,57 1
1018218,57 2
1018218,57 2
1018218,57 60 
1018326,16 61 
1018432,03 63 
1018452,23 60 
1020098,1 61 
1021117,06 62 
1021465,33 64 
1021795,73 123 
1022292,74 125 
1022701,49 137 
1022815,65 65 
1023261,57 144 
1023263,27 144 
1023264,31 144 
1023742,11 101 
1023743,39 100 
1023743,39 53 
1023783,7 1
1023783,7 2
1023783,7 2
1023783,7 60 
1023826,08 61 
1024849,69 62 
1024980,37 64 
1025355,64 123 
1025872,3 125 
1026381,17 65 
1026835,45 144 
1026837,24 144 
1027298,39 144 
1027315,86 101 
1027316,97 100 
1027316,97 53 
1027365,78 1
1027365,78 2
1027365,78 1
1027365,78 60 
1029208,19 61 
1030230,54 62 
1030435,49 64 
1030770,95 123 
1031303,93 125 
1031718,4 137 
1031827,29 65 
1032292,44 144 
1032294,42 144 
1032296,47 144 
1032402,78 143 
1032509,14 144 
1032511,07 144 
1032512,13 144 
1032756,25 101 
1032757,45 100 
1032757,45 53 
1032797,52 1
1032797,52 2
1032797,52 2
1032797,52 60 
1035820,68 61 
1036829,87 62 
1036886,68 64 
1037305,61 123 
1037835,01 125 
1038054,8 137 
1038342,54 65 
1038790,92 144 
1038792,72 144 
1038793,96 144 
1039269,81 101 
1039271,02 100 
1039271,02 53 
1039311,72 2
1039311,72 2
1039311,72 2
1039311,72 60 
1039407,35 61 
1040428,15 62 
1040594,71 64 
1040915,52 123 
1041433,63 125 
1041640,71 137 
1041958,51 66 
1042405,97 144 
1042407,66 144 
1042408,84 144 
1044200,57 101 
1044202,01 100 
1044202,01 53 
1044243,39 2
1044243,39 2
1044243,39 2
1044243,39 60 
1044566,77 113 
1044650,33 114 
1044693,21 60 
1044930,54 61 
1045943,14 62 
1046512,73 64 
1046811,78 123 
1047343,44 125 
1047610,71 137 
1047855,72 66 
1048304,81 144 
1048306,38 144 
1048307,68 144 
1048785,13 101 
1048786,29 100 
1048786,29 53 
1048825,18 1
1048825,18 1
1048825,18 2
1048825,18 60 
1048868,14 61 
1049892,25 62 
1050055,23 64 
1050420,59 121 
1050988,32 125 
1051042,98 137 
1051504,93 65 
1051952,86 144 
1051954,53 144 
1051955,6 144 
1052433,55 101 
1052435,83 100 
1052435,83 53 
1052474,07 1
1052474,07 2
1052474,07 2
1052474,07 60 
1052629,36 61 
1053641,01 62 
1053976,02 64 
1054340,71 121 
1054890,87 125 
1055404,26 66 
1055457,56 137 
1055852,22 144 
1055853,84 144 
1055855,07 144 
1056331,01 101 
1056332,27 100 
1056332,27 53 
1056373,98 1
1056373,98 2
1056373,98 2
1056373,98 60 
1056895,66 61 
1057907,8 62 
1058276,37 64 
1058694,03 121 
1059240,06 125 
1059552,33 137 
1059750,83 66 
1060183,35 144 
1060185,04 144 
1060186,45 144 
1060662,94 101 
1060664,08 100 
1060664,08 53 
1060704,8 1
1060704,8 2
1060704,8 2
1060704,8 60 
1074351,88 111 
1074438,49 114 
1074467,69 60 
1075149,45 111 
1075283,62 114 
1075317,32 60 
1075581,32 61 
1076598,86 62 
1082364,49 64 
1082809,06 121 
1083362,14 125 
1083384,07 137 
1083878,44 66 
1084325,42 144 
1084326,91 144 
1084327,85 144 
1086262,99 101 
1086264,42 100 
1086264,42 53 
1086313,01 1
1086313,01 1
1086313,01 2
1086313,01 60 
1086606,78 112 
1086722,51 114 
1086762,92 60 
1087062,91 61 
1088079,01 62 
1089712,46 64 
1090021,72 123 
1090521,73 125 
1091043,82 65 
1091123,09 137 
1091478,92 144 
1091480,7 144 
1091482,08 144 
1091953,75 101 
1091954,87 100 
1091954,87 53 
1091994,37 1
1091994,37 2
1091994,37 2
1091994,37 60 
1092097,52 61 
1093020,62 63 
1093028,29 60 
1093402,41 113 
1093504,05 114 
1093543,68 60 
1093842,3 61 
1094680,85 63 
1094694,88 60 
1095384,29 61 
1096395,51 62 
1096600,64 64 
1096933,03 123 
1097475,96 125 
1097739,26 137 
1097989,86 65 
1098439,41 144 
1098440,78 144 
1098441,83 144 
1100228,51 101 
1100230,5 100 
1100230,5 53 
1100274,95 2
1100274,95 2
1100274,95 2
1100274,95 60 
1100864,77 61 
1101875,26 62 
1101930,56 64 
1102333,11 123 
1102877,85 125 
1103163,13 137 
1103387,03 66 
1103818,85 144 
1103820,62 144 
1103822,02 144 
1107623,29 101 
1107624,78 100 
1107624,78 53 
1107672,47 1
1107672,47 2
1107672,47 1
1107672,47 60 
1107932,35 113 
1108824,37 114 
1108872,19 60 
1109848,24 61 
1110722,39 63 
1110737,87 60 
1111112,86 112 
1111193,88 114 
1111237,87 60 
1111379,81 61 
1112389,09 62 
1112594,29 64 
1112948,39 121 
1113519,6 125 
1113616,96 137 
1114034,3 66 
1114482,73 144 
1114484,3 144 
1114485,54 144 
1116157,25 101 
1116159,9 100 
1116159,9 53 
1116203,17 1
1116203,17 2
1116203,17 2
1116203,17 60 
1121684,94 61 
1122700,77 62 
1122910,65 64 
1123222,61 121 
1123767,99 125 
1123852,14 137 
1124281,42 66 
1124729,35 144 
1124730,97 144 
1124732,03 144 
1127076,51 101 
1127077,95 100 
1127077,95 53 
1127116,05 1
1127116,05 2
1127116,05 2
1127116,05 60 
1127423,19 111 
1127657,87 114 
1127698,95 60 
1127862,79 61 
1128883,28 62 
1129648,86 64 
1129986,65 122 
1130537,6 125 
1130609,96 137 
1131044,56 66 
1131493,24 144 
1131494,9 144 
1131496,01 144 
1135607,14 101 
1135608,69 100 
1135608,69 53 
1135646,63 1
1135646,63 2
1135646,63 2
1135646,63 60 
1135942,78 112 
1136628,33 114 
1136663,77 60 
1137385,33 61 
1138396,59 62 
1138798,35 64 
1139132,33 122 
1139693,97 125 
1139811,18 137 
1140208,32 66 
1140671,53 144 
1140673,42 144 
1140674,82 144 
1141136,31 101 
1141137,53 100 
1141137,53 53 
1141194,93 2
1141194,93 2
1141194,93 2
1141194,93 60 
1160524,92 61 
1161538,78 62 
1161705,93 64 
1162058,11 121 
1162620,07 125 
1162821,37 137 
1163133,58 66 
1163568,57 144 
1163570,4 144 
1163571,48 144 
1163942,46 142 
1164050,83 144 
1164052,43 144 
1164054,91 101 
1164056,54 100 
1164056,54 53 
1164088,39 1
1164088,39 1
1164088,39 2
1164088,39 60 
1164105,38 112 
1164702,87 114 
1164736,91 60 
1165347,06 61 
1166370,48 62 
1166864,17 64 
1167239,23 123 
1167770,75 125 
1168034,29 137 
1168283,75 65 
1168730,29 144 
1168731,74 144 
1168733,03 144 
1169211,16 101 
1169212,41 100 
1169212,41 53 
1169253,54 2
1169253,54 1
1169253,54 2
1169253,54 60 
1169335,97 61 
1170353 62 
1170520,88 64 
1170841,71 123 
1171373,69 125 
1171881,43 66 
1172316,71 101 
1172386,75 8
1172386,75 51 
1172430,62 100 
1172430,62 51 
1172451,83 2
1172451,83 2
1172451,83 2
1172451,83 60 
1172458,66 113 
1173003,54 114 
1173034,12 60 
1174021,11 61 
1175033,53 62 
1175330,97 64 
1175631,62 123 
1176184,58 125 
1176600,28 137 
1176697,25 66 
1177143,75 144 
1177145,37 144 
1177146,55 144 
1179115,15 101 
1179116,65 100 
1179116,65 51 
1179166,52 1
1179166,52 2
1179166,52 1
1179166,52 60 
1179457,81 113 
1179584,83 114 
1179631,96 60 
1179898,81 61 
1180913,96 62 
1182138,32 64 
1182521,39 123 
1183049,98 125 
1183217,09 137 
1183560,14 66 
1183992,16 144 
1183993,62 144 
1183995,05 144 
1184466,71 142 
1184496,33 101 
1184497,6 100 
1184497,6 51 
1184547,8 1
1184547,8 2
1184547,8 2
1184547,8 60 
1184614,65 112 
1184999,59 114 
1185046,87 60 
1185071,42 113 
1185109,51 114 
1185137,49 60 
1185612,21 61 
1186628,95 62 
1187003,57 64 
1187334,75 122 
1187852,87 125 
1188091,74 137 
1188360,16 66 
1188806,98 144 
1188808,6 144 
1188810,13 144 
1190095,54 101 
1190096,97 100 
1190096,97 51 
1190145,38 1
1190145,38 1
1190145,38 2
1190145,38 60 
1190420,9 111 
1190729,61 114 
1190778,16 60 
1191021,35 61 
1192044,78 62 
1192576,26 64 
1192933,95 121 
1193480,84 125 
1193686,38 137 
1193990,16 65 
1194440,73 144 
1194442,21 144 
1194443,26 144 
1194919,02 101 
1194920,27 100 
1194920,27 51 
1194960,35 1
1194960,35 2
1194960,35 2
1194960,35 60 
1195044,79 61 
1196058,6 62 
1196209,51 64 
1196582,59 121 
1197087,92 125 
1197410,24 137 
1197607,66 65 
1198053,98 144 
1198056,43 144 
1198058,19 144 
1198534,02 101 
1198535,18 100 
1198535,18 51 
1198592,76 1
1198592,76 2
1198592,76 1
1198592,76 60 
1198726,54 61 
1199693,6 63 
1199708,56 60 
1200116,49 111 
1200286,71 114 
1200325,17 60 
1200552,32 61 
1201557,99 63 
1201574,69 60 
1201912,13 111 
1202121,56 114 
1202157,69 60 
1202379,55 61 
1203391,58 62 
1203475,13 64 
1203817,83 121 
1204391,59 125 
1204532,65 137 
1204903,85 65 
1205352,23 144 
1205353,95 144 
1205354,94 144 
1205832,63 101 
1205833,74 100 
1205833,74 51 
1205873,53 1
1205873,53 2
1205873,53 2
1205873,53 60 
1206133,56 61 
1207116,61 63 
1207139,5 60 
1207556,84 111 
1207661,14 114 
1207706,04 60 
1207950,6 61 
1208970,14 63 
1208989,99 60 
1209332,45 111 
1209411,68 114 
1209440,07 60 
1209700,12 61 
1210720,81 62 
1210963,33 64 
1211300,41 121 
1211867,92 125 
1212067,76 137 
1212384,13 65 
1212816,58 144 
1212818,43 144 
1212819,58 144 
1213296,22 101 
1213297,34 100 
1213297,34 51 
1213337,48 1
1213337,48 2
1213337,48 2
1213337,48 60 
1213575,44 61 
1214589,67 62 
1214745,73 64 
1215112,91 121 
1215642,73 125 
1215768,38 137 
1216149,71 65 
1216599,34 144 
1216600,77 144 
1216602,62 144 
1217240,41 101 
1217241,77 100 
1217241,77 51 
1217286,37 1
1217286,37 1
1217286,37 2
1217286,37 60 
1217636,35 111 
1218104,36 114 
1218153,92 60 
1218351,96 61 
1218369,62 63 
1218385,8 60 
1218659,28 61 
1219643,09 63 
1219653,46 60 
1219992,95 111 
1220519,18 114 
1220551,96 60 
1221430,95 61 
1222451,62 62 
1222910,16 64 
1223246,29 121 
1223774,93 125 
1223980,85 137 
1224298,24 65 
1224745,46 144 
1224746,95 144 
1224748,21 144 
1225225,72 101 
1225226,88 100 
1225226,88 51 
1225267,86 2
1225267,86 2
1225267,86 2
1225267,86 60 
1225424,3 61 
1226435,5 62 
1226573,35 64 
1226897,24 121 
1227422,45 125 
1227544,64 137 
1227946,88 66 
1228394,57 144 
1228396,24 144 
1228397,73 144 
1229978,1 101 
1229979,75 100 
1229979,75 51 
1230015,84 2
1230015,84 1
1230015,84 2
1230015,84 60 
1230361,14 111 
1230498,02 114 
1230532,07 60 
1230708,3 61 
1231730,93 62 
1231748,39 64 
1232079,9 121 
1232636,48 125 
1232888,23 137 
1233145,04 66 
1233593,84 144 
1233595,17 144 
1233596,19 144 
1234073,76 101 
1234074,96 100 
1234074,96 51 
1234114,28 1
1234114,28 2
1234114,28 2
1234114,28 60 
1234334,3 61 
1235346,95 62 
1235813,88 64 
1236130,19 121 
1236681,1 125 
1237176,75 137 
1237238,11 65 
1237641,61 144 
1237643,34 144 
1237644,33 144 
1238122,04 101 
1238123,61 100 
1238123,61 51 
1238164,01 1
1238164,01 2
1238164,01 2
1238164,01 60 
1238265,1 61 
1239280,63 62 
1239906,31 64 
1240234,11 121 
1240752,14 125 
1241199,22 137 
1241260,76 65 
1241707,19 144 
1241709,01 144 
1241710,57 144 
1242187,64 101 
1242188,94 100 
1242188,94 51 
1242228,01 1
1242228,01 2
1242228,01 2
1242228,01 60 
1242383,97 61 
1243311,33 63 
1243327,5 60 
1243709,09 111 
1243986,72 114 
1244010,69 60 
1244372,55 61 
1245308,03 63 
1245326,83 60 
1245653,84 111 
1245847,47 114 
1245893,51 60 
1246078,56 61 
1247094,28 62 
1247475,18 64 
1247790,71 121 
1248355,84 125 
1248524,68 137 
1248873,77 65 
1249306,78 144 
1249308,35 144 
1249309,43 144 
1250542,63 101 
1250543,84 100 
1250543,84 51 
1250592,17 1
1250592,17 2
1250592,17 2
1250592,17 60 
1250946,77 111 
1251029,62 114 
1251075,01 60 
1251231,89 61 
1252242,91 62 
1252554,17 64 
1252850,69 121 
1253420,87 125 
1253794,43 137 
1253938,6 65 
1254369,97 144 
1254373,01 144 
1254374,55 144 
1254849,25 101 
1254850,4 100 
1254850,4 51 
1254890,69 2
1254890,69 2
1254890,69 1
1254890,69 60 
1254975,63 61 
1255989,84 62 
1256006,96 64 
1256390,34 121 
1256920,1 125 
1257004,06 137 
1257437,19 66 
1257868,5 144 
1257870,01 144 
1257871,06 144 
1258350,42 101 
1258351,66 100 
1258351,66 51 
1258389,93 1
1258389,93 2
1258389,93 2
1258389,93 60 
1259044,19 61 
1260057,01 62 
1260713,42 64 
1261050,51 121 
1261578,57 125 
1261724,04 137 
1262101,3 65 
1262550,42 144 
1262552,12 144 
1262553,47 144 
1263030,59 101 
1263031,74 100 
1263031,74 51 
1263071,47 1
1263071,47 2
1263071,47 1
1263071,47 60 
1263248,81 61 
1264270,48 62 
1264344,88 64 
1264697,05 121 
1265226,42 125 
1265447,82 137 
1265733,98 65 
1266182,71 144 
1266184,39 144 
1266188 144 
1267314,34 101 
1267315,48 100 
1267315,48 51 
1267353,46 1
1267353,46 1
1267353,46 2
1267353,46 60 
1268113,49 61 
1269062,74 63 
1269085,86 60 
1269442,26 111 
1270061,04 114 
1270102,39 60 
1270598,94 61 
1271437,58 63 
1271451,65 60 
1271754,54 111 
1271867,81 114 
1271903,05 60 
1272051,26 61 
1273067,88 62 
1273908,26 64 
1274260,33 121 
1274812,06 125 
1275078,21 137 
1275331,34 65 
1275779,48 144 
1275781,3 144 
1275782,31 144 
1276871,25 101 
1276872,63 100 
1276872,63 51 
1276916,71 1
1276916,71 2
1276916,71 2
1276916,71 60 
1277304,01 111 
1277785,7 114 
1277833,36 60 
1278275,41 61 
1279298,65 62 
1279491,69 64 
1279832,86 121 
1280355,36 125 
1280750,33 137 
1280862,25 65 
1281310,73 144 
1281312,35 144 
1281313,9 144 
1281789,77 101 
1281790,93 100 
1281790,93 51 
1281831,93 1
1281831,93 2
1281831,93 2
1281831,93 60 
1282337,32 61 
1283034,03 63 
1283048,05 60 
1283411,45 111 
1283658,19 114 
1283697,57 60 
1283776,85 61 
1284797,04 62 
1285080,17 64 
1285392,13 121 
1285919,82 125 
1286096,22 137 
1286427,38 65 
1286875,52 144 
1286877,16 144 
1286878,28 144 
1288154,01 101 
1288155,62 100 
1288155,62 51 
1288197,3 1
1288197,3 2
1288197,3 2
1288197,3 60 
1288488,99 111 
1288626,1 114 
1288662,93 60 
1288946,04 61 
1289963,63 62 
1290110,6 64 
1290454,52 121 
1291015 125 
1291150,83 137 
1291525,2 65 
1291974,41 144 
1291976,11 144 
1291977,23 144 
1292453 101 
1292454,19 100 
1292454,19 51 
1292494,92 1
1292494,92 1
1292494,92 1
1292494,92 60 
1292586,59 61 
1293562,69 63 
1293578,69 60 
1293973,91 111 
1294087,16 114 
1294127,48 60 
1294411,02 61 
1295427,17 62 
1295652,46 64 
1295996,98 121 
1296517,95 125 
1296690,71 137 
1297040,94 65 
1297489,39 144 
1297492,01 144 
1297493,57 144 
1297969,48 101 
1297970,75 100 
1297970,75 51 
1298009,87 1
1298009,87 2
1298009,87 2
1298009,87 60 
1298328,59 61 
1299336,02 63 
1299344,02 60 
1299684,99 111 
1299854,33 114 
1299892,34 60 
1300092,05 61 
1301108,15 62 
1301126,39 64 
1301426,04 121 
1301988,22 125 
1302044,6 137 
1302505,47 65 
1302953,55 144 
1302955,29 144 
1302956,74 144 
1303432,89 101 
1303434,03 100 
1303434,03 51 
1303474,52 1
1303474,52 2
1303474,52 2
1303474,52 60 
1303638,53 61 
1304657,63 62 
1304792,26 64 
1305107,98 121 
1305673,96 125 
1305939,69 137 
1306186,67 65 
1306634,44 144 
1306635,97 144 
1306637,64 144 
1307115,47 101 
1307116,65 100 
1307116,65 51 
1307157,67 2
1307157,67 1
1307157,67 2
1307157,67 60 
1307258,6 61 
1308271,97 62 
1308357,9 64 
1308664,88 121 
1309169,88 125 
1309379,44 137 
1309686,18 66 
1310120,44 144 
1310121,95 144 
1310123,6 144 
1310598,61 101 
1310599,91 100 
1310599,91 51 
1310638,82 1
1310638,82 2
1310638,82 1
1310638,82 60 
1321236,8 61 
1322251,61 62 
1322269,66 64 
1322600,94 121 
1323128,41 125 
1323250,44 137 
1323648,13 65 
1324112,68 144 
1324114,52 144 
1324116,17 144 
1324592,6 101 
1324593,85 100 
1324593,85 51 
1324634,39 1
1324634,39 2
1324634,39 2
1324634,39 60 
1324880,96 61 
1325901,96 62 
1325917,52 64 
1326316,97 121 
1326840,11 125 
1327137,01 137 
1327348,01 65 
1327796,67 144 
1327798,4 144 
1327799,71 144 
1328275,98 101 
1328277,17 100 
1328277,17 51 
1328316,33 2
1328316,33 2
1328316,33 2
1328316,33 60 
1328484,16 61 
1329433,46 63 
1329449,18 60 
1329863,19 111 
1329990,24 114 
1330033,81 60 
1330363,43 61 
1331381,85 62 
1331467,14 64 
1331844,93 121 
1332380,68 125 
1332508,08 137 
1332894,92 66 
1333342,14 144 
1333343,67 144 
1333344,72 144 
1335303,22 101 
1335305,05 100 
1335305,05 51 
1335347,35 1
1335347,35 2
1335347,35 2
1335347,35 60 
1335660,49 111 
1335881,42 114 
1335913,78 60 
1336365,56 61 
1337380,02 62 
1337597,43 64 
1337932,35 121 
1338437,3 125 
1338487,28 137 
1338960,05 65 
1339393,41 144 
1339394,79 144 
1339395,85 144 
1339871,63 101 
1339872,91 100 
1339872,91 51 
1339912,55 1
1339912,55 2
1339912,55 2
1339912,55 60 
1340016,74 61 
1341029,48 62 
1341329,33 64 
1341645,6 121 
1342211,82 125 
1342412,39 137 
1342726,7 65 
1343174,8 144 
1343176,16 144 
1343177,37 144 
1343654,03 101 
1343656,16 100 
1343656,16 51 
1343694,86 1
1343694,86 2
1343694,86 2
1343694,86 60 
1343981,55 61 
1344578,42 63 
1344594,34 60 
1345315,78 61 
1346292,45 63 
1346310,31 60 
1349971,43 61 
1350586,1 63 
1350609,33 60 
1350654,64 111 
1350977,76 114 
1351025,5 60 
1351691,89 61 
1352144,14 63 
1352158,63 60 
1355319,45 111 
1355649,66 114 
1355690,72 60 
1355993,3 61 
1357007,08 62 
1357536,07 64 
1357841,28 121 
1358354,37 125 
1358668,96 137 
1358869,32 65 
1359303,42 144 
1359306,09 144 
1359307,66 144 
1359781,46 101 
1359782,71 100 
1359782,71 51 
1359822,67 1
1359822,67 2
1359822,67 1
1359822,67 60 
1360027,73 61 
1361040,08 62 
1361138,05 64 
1361520,3 121 
1362044,46 125 
1362449,93 137 
1362553 65 
1363000,94 144 
1363002,42 144 
1363003,81 144 
1363480,1 101 
1363481,27 100 
1363481,27 51 
1363522,85 1
1363522,85 2
1363522,85 2
1363522,85 60 
1363604,17 61 
1363732,41 63 
1363754,65 60 
1364140,56 61 
1365056,59 63 
1365070,89 60 
1365416,49 111 
1365811,39 114 
1365854,05 60 
1366060,58 61 
1367071,74 62 
1367626,24 64 
1367909,87 121 
1368469,02 125 
1368660,26 137 
1368983,33 65 
1369432,85 144 
1369434,29 144 
1369435,48 144 
1369912,32 101 
1369913,59 100 
1369913,59 51 
1369952,97 2
1369952,97 1
1369952,97 2
1369952,97 60 
1370160,95 61 
1371112,45 63 
1371120,51 60 
1371490,59 111 
1371694,37 114 
1371735,35 60 
1371927,71 61 
1372936,85 62 
1373090,56 64 
1373440,8 121 
1374001,83 125 
1374356,99 137 
1374514,62 66 
1374964,27 144 
1374966 144 
1374967,76 144 
1375443,84 101 
1375444,99 100 
1375444,99 51 
1375485,38 1
1375485,38 2
1375485,38 2
1375485,38 60 
1379441,64 61 
1380302,41 63 
1380315,86 60 
1380588,41 111 
1381109,93 114 
1381148,88 60 
1392332,28 61 
1393346,55 62 
1393419,53 64 
1393816,67 123 
1394335,9 125 
1394642,5 137 
1394857,23 66 
1395289,5 144 
1395290,95 144 
1395291,95 144 
1397508,8 101 
1397510,04 100 
1397510,04 51 
1397544,17 1
1397544,17 2
1397544,17 2
1397544,17 60 
1397839,7 112 
1398221,09 114 
1398261,28 60 
1398692,59 61 
1399708,84 62 
1400102,43 64 
1400395,38 122 
1400919,16 125 
1401102,93 137 
1401438,3 66 
1401888,7 144 
1401890,47 144 
1401891,86 144 
1402368,19 101 
1402369,59 100 
1402369,59 51 
1402409,77 2
1402409,77 2
