TotalRequired,  300
t_hold_target,  450
T_Hold_Lev,  1000


1354805,86 2
1354805,86 2
1354805,86 60 
1355028,7 111 
1355491,15 114 
1355538,99 60 
1355624,5 61 
1356638,27 62 
1357255,96 64 
1357568,21 121 
1358095,37 125 
1358420,03 137 
1358619,21 66 
1359066,92 144 
1359068,35 144 
1359069,68 144 
1359499,25 142 
1359552,49 101 
1359553,66 100 
1359553,66 53 
1359604,43 1
1359604,43 2
1359604,43 2
1359604,43 60 
1359673,47 112 
1359974,22 114 
1360020,71 60 
1360459,02 61 
1361471,88 62 
1361738,99 64 
1362050,84 122 
1362560,84 125 
1362741,65 137 
1363083,17 66 
1363514,56 144 
1363516,19 144 
1363517,78 144 
1363995,23 101 
1363996,43 100 
1363996,43 53 
1364036,49 1
1364036,49 2
1364036,49 2
1364036,49 60 
1364069,69 61 
1365089,94 62 
1365160,75 64 
1365538,5 123 
1366058,69 125 
1366341,82 137 
1366565 65 
1367014,57 144 
1367016,3 144 
1367017,39 144 
1367494,99 101 
1367496,26 100 
1367496,26 53 
1367535,29 1
1367535,29 2
1367535,29 2
1367535,29 60 
1367586,97 61 
1368603,06 62 
1368783,04 64 
1369116,76 123 
1369641,93 125 
1370165,67 65 
1370173,43 137 
1370597,34 144 
1370598,69 144 
1370599,81 144 
1371077,35 101 
1371078,63 100 
1371078,63 53 
1371117,13 1
1371117,13 2
1371117,13 1
1371117,13 60 
1371192 61 
1372200,54 62 
1372639,7 64 
1372914,02 123 
1373457,28 125 
1373980,2 65 
1374434,94 144 
1374436,94 144 
1374461,98 144 
1376168,71 101 
1376170,16 100 
1376170,16 53 
1376215,46 1
1376215,46 1
1376215,46 2
1376215,46 60 
1376773,16 61 
1377783,35 62 
1378163,68 64 
1378443,66 123 
1378986,27 125 
1379494,23 65 
1379580,47 137 
1379943,15 144 
1379945,05 144 
1379946,33 144 
1380422,27 101 
1380423,55 100 
1380423,55 53 
1380464,09 1
1380464,09 2
1380464,09 2
1380464,09 60 
1380506,03 61 
1381531,84 62 
1381782,23 64 
1382051,75 123 
1382575,48 125 
1383093,83 65 
1383549,51 144 
1383551,43 144 
1383636,28 144 
1384021,57 101 
1384022,75 100 
1384022,75 53 
1384063,1 1
1384063,1 2
1384063,1 1
1384063,1 60 
1384095,3 61 
1385113,97 62 
1385377,81 64 
1385648,57 123 
1386168,67 125 
1386591,3 137 
1386691,32 65 
1387141,1 144 
1387143,04 144 
1387144,63 144 
1387620,43 101 
1387621,63 100 
1387621,63 53 
1387661,82 1
1387661,82 2
1387661,82 1
1387661,82 60 
1387708,79 61 
1388666,86 63 
1388678,05 60 
1389023,83 113 
1389135,38 114 
1389177,96 60 
1389436,55 61 
1390445,19 62 
1390460,79 64 
1390774,4 123 
1391301 125 
1391825,35 65 
1391900,77 137 
1392272,84 144 
1392274,5 144 
1392275,98 144 
1392753,44 101 
1392754,72 100 
1392754,72 53 
1392794,57 1
1392794,57 2
1392794,57 2
1392794,57 60 
1392852,23 61 
1393388,11 63 
1393409,9 60 
1394024,8 61 
1394068,3 63 
1394076,41 60 
1394592,62 61 
1395608,37 62 
1395710,71 64 
1396129,51 123 
1396681,18 125 
1397078,34 137 
1397204,82 65 
1397654,33 144 
1397656,05 144 
1397657,68 144 
1398133,66 101 
1398134,85 100 
1398134,85 53 
1398176,13 2
1398176,13 2
1398176,13 2
1398176,13 60 
1398273,74 61 
1399292,12 62 
1399354,89 64 
1399678,44 123 
1400199,51 125 
1400474,34 137 
1400722 66 
1401170,13 144 
1401171,67 144 
1401173,03 144 
1402765,24 101 
1402766,75 100 
1402766,75 53 
1402806,86 1
1402806,86 2
1402806,86 2
1402806,86 60 
1403383,56 61 
1404406,01 62 
1404758,73 64 
1405014,21 123 
1405558,9 125 
1405785,61 137 
1406068,35 65 
1406502,99 144 
1406504,58 144 
1406505,76 144 
1406980,85 101 
1406982,09 100 
1406982,09 53 
1407005,6 2
1407005,6 2
1407005,6 1
1407005,6 60 
1407382,04 61 
1408406,41 62 
1408455,55 64 
1408787,84 123 
1409277,78 125 
1409389,52 137 
1409802,06 66 
1410232,03 144 
1410233,8 144 
1410235 144 
1411989,55 101 
1411991,08 100 
1411991,08 53 
1412021,46 1
1412021,46 2
1412021,46 2
1412021,46 60 
1412269,92 113 
1412484,68 114 
1412503,56 60 
1412849,23 61 
1413871,01 62 
1414060,1 64 
1414351,41 123 
1414830,04 125 
1415176,07 137 
1415349,92 65 
1415773,67 144 
1415775,06 144 
1415777,2 144 
1416262,1 101 
1416263,24 100 
1416263,24 53 
1416302,86 1
1416302,86 2
1416302,86 2
1416302,86 60 
1416349,47 61 
1417368,91 62 
1417457,3 64 
1417766,14 123 
1418320,94 125 
1418466,37 137 
1418830,99 65 
1419278,98 144 
1419280,55 144 
1419281,84 144 
1419759,7 101 
1419760,88 100 
1419760,88 53 
1419802 1
1419802 1
1419802 2
1419802 60 
1419841,87 61 
1420869,91 62 
1420978,69 64 
1421289,1 123 
1421824,71 125 
1422348,15 65 
1422392 137 
1422795,93 144 
1422798,05 144 
1422799,13 144 
1423275,84 101 
1423277,13 100 
1423277,13 53 
1423316,59 1
1423316,59 2
1423316,59 2
1423316,59 60 
1423498,74 61 
1424517,52 62 
1424937,44 64 
1425227,03 123 
1425753,55 125 
1426093,21 137 
1426263,23 65 
1426712,19 144 
1426714,37 144 
1426715,51 144 
1427190,38 101 
1427191,57 100 
1427191,57 53 
1427232,35 1
1427232,35 1
1427232,35 2
1427232,35 60 
1427657,12 61 
1428611,68 63 
1428632,29 60 
1429167,75 61 
1430181,09 62 
1430795,86 64 
1431105,68 123 
1431634,98 125 
1432064,17 137 
1432146,25 65 
1432578,24 144 
1432579,93 144 
1432581,05 144 
1433055,03 101 
1433056,3 100 
1433056,3 53 
1433096,65 1
1433096,65 2
1433096,65 1
1433096,65 60 
1433156,1 61 
1433316,17 63 
1433330,78 60 
1433722,27 61 
1434592,46 63 
1434612,82 60 
1434898,55 113 
1434987,49 114 
1435029,4 60 
1435278,77 61 
1436296,28 62 
1436449,79 64 
1436756,68 123 
1437299,38 125 
1437717,46 137 
1437809,05 65 
1438257,59 144 
1438259,09 144 
1438260,71 144 
1438737,31 101 
1438738,43 100 
1438738,43 53 
1438778,22 1
1438778,22 2
1438778,22 2
1438778,22 60 
1438840,35 61 
1439860,66 62 
1440140,86 64 
1440409,1 123 
1440932,63 125 
1441122,35 137 
1441442,78 65 
1441889,6 144 
1441891,49 144 
1441892,88 144 
1442369,58 101 
1442370,76 100 
1442370,76 53 
1442410,28 1
1442410,28 2
1442410,28 2
1442410,28 60 
1442474,15 61 
1443492,48 62 
1443607 64 
1443941,87 123 
1444493,26 125 
1444732,19 137 
1445007,32 65 
1445470,6 144 
1445472,36 144 
1445473,96 144 
1445936,29 101 
1445937,51 100 
1445937,51 53 
1445975,85 1
1445975,85 2
1445975,85 2
1445975,85 60 
1446069,72 61 
1447093,36 62 
1447116,64 64 
1447478,16 123 
1448011,53 125 
1448237,57 137 
1448521,94 65 
1448971,11 144 
1448972,99 144 
1448974,48 144 
1449450,02 101 
1449451,2 100 
1449451,2 53 
1449492,51 1
1449492,51 1
1449492,51 2
1449492,51 60 
1449531,79 61 
1450542,97 62 
1450866,17 64 
1451115,57 123 
1451647,45 125 
1452084,17 137 
1452170,96 65 
1452619,14 144 
1452620,82 144 
1452621,87 144 
1453099,69 101 
1453100,95 100 
1453100,95 53 
1453140,23 2
1453140,23 1
1453140,23 2
1453140,23 60 
1453181,33 61 
1454207,82 62 
1454395,35 64 
1454727,33 123 
1455244,99 125 
1455520,11 137 
1455754,17 66 
1456200,98 144 
1456202,57 144 
1456203,84 144 
1456683,29 101 
1456684,5 100 
1456684,5 53 
1456722,75 2
1456722,75 2
1456722,75 2
1456722,75 60 
1456751,51 61 
1457774,83 62 
1457897,45 64 
1458211,09 123 
1458741,5 125 
1459209,05 137 
1459266,37 66 
1459684,97 144 
1459686,51 144 
1459687,66 144 
1460162,97 101 
1460164,1 100 
1460164,1 53 
1460204,53 1
1460204,53 2
1460204,53 2
1460204,53 60 
1460240,16 61 
1461254,53 62 
1461488,42 64 
1461772,89 123 
1462340,25 125 
1462849,68 65 
1463305,95 144 
1463308,06 144 
1463435,3 144 
1463779,33 101 
1463780,48 100 
1463780,48 53 
1463819,89 1
1463819,89 2
1463819,89 2
1463819,89 60 
1463856,86 61 
1464763,41 63 
1464786,16 60 
1465078,46 113 
1465251,39 114 
1465287,01 60 
1465636,05 61 
1466652,93 62 
1466761,26 64 
1467054,33 123 
1467593,45 125 
1467701,42 137 
1468115,01 65 
1468563,94 144 
1468565,76 144 
1468566,77 144 
1469043,29 101 
1469044,52 100 
1469044,52 53 
1469084,98 1
1469084,98 2
1469084,98 1
1469084,98 60 
1469382,12 61 
1470402,07 62 
1470514,09 64 
1470852,09 123 
1471389,88 125 
1471643,37 137 
1471897,88 65 
1472346,27 144 
1472347,68 144 
1472348,78 144 
1472826,04 101 
1472827,36 100 
1472827,36 53 
1472868,04 1
1472868,04 2
1472868,04 2
1472868,04 60 
1472932,22 61 
1473950,69 62 
1474129,71 64 
1474412,56 123 
1474952,68 125 
1475377,49 137 
1475463,85 65 
1475911,73 144 
1475913,35 144 
1475914,55 144 
1476391,41 101 
1476392,7 100 
1476392,7 53 
1476433,54 1
1476433,54 2
1476433,54 2
1476433,54 60 
1476545,45 61 
1477523,4 63 
1477532,91 60 
1478141,39 61 
1479166,12 62 
1479454,78 64 
1479788,38 123 
1480318,89 125 
1480684,16 137 
1480827,57 65 
1481276,45 144 
1481277,63 144 
1481278,52 144 
1481756,87 101 
1481758,04 100 
1481758,04 53 
1481798,39 2
1481798,39 2
1481798,39 2
1481798,39 60 
1481836,36 61 
1482848,54 62 
1483244,1 64 
1483524,13 123 
1484052,99 125 
1484395,19 137 
1484559,76 66 
1485009,71 144 
1485012,28 144 
1485013,73 144 
1486784,66 101 
1486786,57 100 
1486786,57 53 
1486829,06 1
1486829,06 2
1486829,06 2
1486829,06 60 
1487124,45 113 
1487211,68 114 
1487249,01 60 
1487502,86 61 
1488517,02 62 
1488643,12 64 
1488919,16 123 
1489461,62 125 
1489976,4 65 
1490159,42 137 
1490423,79 144 
1490425,29 144 
1490426,31 144 
1490903,21 101 
1490904,42 100 
1490904,42 53 
1490944,41 1
1490944,41 1
1490944,41 1
1490944,41 60 
1491460,21 61 
1492476,59 62 
1492563,38 64 
1492898,48 123 
1493415,42 125 
1493592,73 137 
1493923,55 65 
1494388,6 144 
1494390,37 144 
1494391,7 144 
1494851,24 101 
1494852,55 100 
1494852,55 53 
1494893,02 1
1494893,02 2
1494893,02 1
1494893,02 60 
1495042,56 61 
1496059,76 62 
1496176,05 64 
1496477,83 123 
1497016,48 125 
1497538,73 65 
1497600,89 137 
1497963,51 144 
1497965,04 144 
1497966,12 144 
1498451,31 101 
1498452,54 100 
1498452,54 53 
1498491,98 1
1498491,98 2
1498491,98 2
1498491,98 60 
1498683,69 61 
1499575,8 63 
1499591,42 60 
1500183,26 61 
1501192,75 62 
1501310,53 64 
1501616,37 123 
1502159,95 125 
1502532,53 137 
1502671,09 65 
1503119,56 144 
1503121,53 144 
1503122,85 144 
1503599,07 101 
1503600,21 100 
1503600,21 53 
1503640,1 1
1503640,1 2
1503640,1 2
1503640,1 60 
1503777,6 61 
1503790,07 63 
1503807,26 60 
1503811,77 61 
1504829,53 63 
1504840,69 60 
1505181,12 113 
1505272,3 114 
1505306,32 60 
1505570,66 61 
1506361,79 63 
1506373,61 60 
1507195,59 61 
1508207,2 62 
1508857,54 64 
1509175,5 123 
1509680,72 125 
1510091,21 137 
1510202,36 65 
1510634,24 144 
1510636,12 144 
1510637,38 144 
1511112,76 101 
1511113,87 100 
1511113,87 53 
1511154,54 2
1511154,54 1
1511154,54 2
1511154,54 60 
1512958,49 61 
1513970,63 62 
1514001,48 64 
1514332,44 123 
1514858,9 125 
1515135,06 137 
1515367,56 66 
1515815,48 144 
1515817,44 144 
1515818,94 144 
1517694,79 101 
1517696,25 100 
1517696,25 53 
1517736,73 2
1517736,73 2
1517736,73 2
1517736,73 60 
1517961,95 111 
1518617,63 114 
1518668,44 60 
1518940,48 61 
1519951,4 62 
1520250,57 64 
1520661,74 122 
1521221,78 125 
1521251,85 137 
1521730,74 66 
1522184,96 144 
1522186,72 144 
1522187,7 144 
1522421,87 141 
1522538,9 144 
1522541,58 144 
1522659,89 101 
1522661,12 100 
1522661,12 53 
1522701,24 2
1522701,24 2
1522701,24 2
1522701,24 60 
1522745,36 111 
1523094,28 114 
1523133,97 60 
1523277,15 61 
1523526 63 
1523534,28 60 
1525917,59 61 
1526933,3 62 
1527369,39 64 
1527636,01 123 
1528170,32 125 
1528655,93 137 
1528712,79 66 
1529127,43 144 
1529128,96 144 
1529130,3 144 
1529607,04 101 
1529608,2 100 
1529608,2 53 
1529648,32 2
1529648,32 2
1529648,32 2
1529648,32 60 
1529674,19 112 
1530161,5 114 
1530198,09 60 
1530528,69 61 
1531549,1 62 
1532903,93 64 
1533236,02 122 
1533796,52 125 
1534088,38 137 
1534310,5 66 
1534772,86 144 
1534775,32 144 
1534778,03 144 
1535223,75 141 
1535278 101 
1535279,23 100 
1535279,23 53 
1535332,69 2
1535332,69 1
1535332,69 2
1535332,69 60 
1535380,43 111 
1536098,51 114 
1536129,58 60 
1536288,48 61 
1537297,7 62 
1537827,63 64 
1538156,93 123 
1538711,9 125 
1538988,11 137 
1539225,53 66 
1539674,05 144 
1539675,54 144 
1539676,62 144 
1540154,65 101 
1540155,91 100 
1540155,91 53 
1540195,08 2
1540195,08 1
1540195,08 2
1540195,08 60 
1540241,35 61 
1540923,56 63 
1540944,56 60 
1542905,56 61 
1543927,18 62 
1545075,6 64 
1545446,63 123 
1545967,34 125 
1546222,31 137 
1546490,73 66 
1546924,69 101 
1546980,02 8
1546980,02 52 
1547017,24 100 
1547017,24 52 
1547042,82 1
1547042,82 2
1547042,82 2
1547042,82 60 
1547530,39 61 
1548541,59 62 
1549338,03 64 
1549653,24 123 
1550166,8 125 
1550509,64 137 
1550688,37 66 
1551118,99 144 
1551121 144 
1551122,51 144 
1553302,98 101 
1553304,42 100 
1553304,42 52 
1553341,23 1
1553341,23 2
1553341,23 2
1553341,23 60 
1553638,56 111 
1553919,86 114 
1553956,75 60 
1554141,02 61 
1555156,64 62 
1555267,98 64 
1555635,58 123 
1556146,61 125 
1556437,75 137 
1556669,43 66 
1557102,61 144 
1557104,06 144 
1557105,44 144 
1557509,03 142 
1557600,02 144 
1557601,73 144 
1557603,85 101 
1557605,16 100 
1557605,16 52 
1557639,21 1
1557639,21 2
1557639,21 2
1557639,21 60 
1557684,23 112 
1558049,94 114 
1558088,88 60 
1558802,82 61 
1559821,82 62 
1560229,81 64 
1560526,71 122 
1561085,2 125 
1561141,55 137 
1561600,96 65 
1562049,12 144 
1562050,56 144 
1562051,59 144 
1562529,44 101 
1562530,56 100 
1562530,56 52 
1562570,71 1
1562570,71 2
1562570,71 2
1562570,71 60 
1562649,48 61 
1563669,83 62 
1563987,92 64 
1564277 122 
1564810,99 125 
1564976,34 137 
1565333,42 65 
1565784,04 144 
1565785,89 144 
1565787,29 144 
1566262,76 101 
1566263,93 100 
1566263,93 52 
1566302,83 1
1566302,83 1
1566302,83 1
1566302,83 60 
1566471,65 61 
1567485,9 62 
1567768,4 64 
1568456,31 122 
1568865,84 124 
1572034,5 122 
1572540,6 125 
1572864,17 137 
1573047,78 65 
1573478,82 144 
1573480,58 144 
1573481,63 144 
1573959,69 101 
1573960,88 100 
1573960,88 52 
1574000,42 1
1574000,42 2
1574000,42 1
1574000,42 60 
1574077 61 
1575099,38 62 
1575190,14 64 
1575496,21 122 
1576067,55 125 
1576496,65 137 
1576581,33 65 
1577003,8 144 
1577005,47 144 
1577007,04 144 
1577490,79 101 
1577492,25 100 
1577492,25 52 
1577532,51 1
1577532,51 2
1577532,51 2
1577532,51 60 
1579262,02 61 
1580265,25 63 
1580281,33 60 
1580574,24 112 
1580847,66 114 
1580881,42 60 
1581171,12 61 
1582181,32 62 
1582359,58 64 
1582679,83 122 
1583245,83 125 
1583720,98 137 
1583775,45 65 
1584209,5 144 
1584211,31 144 
1584212,64 144 
1584689,5 101 
1584690,61 100 
1584690,61 52 
1584731,37 2
1584731,37 2
1584731,37 2
1584731,37 60 
1584775,98 61 
1585798,37 62 
1585926,43 64 
1586222,36 122 
1586797,81 125 
1587090,35 137 
1587310,27 66 
1587758,07 144 
1587759,24 144 
1587760,5 144 
1589501,85 101 
1589503,45 100 
1589503,45 52 
1589545,36 2
1589545,36 1
1589545,36 2
1589545,36 60 
1589819,61 112 
1590482,35 114 
1590528,25 60 
1590880,55 61 
1591893,57 62 
1591911,4 64 
1592267,17 122 
1592824,99 125 
1593001,08 137 
1593340,75 66 
1593779,4 144 
1593780,9 144 
1593782,32 144 
1594253,43 101 
1594254,66 100 
1594254,66 52 
1594294,05 1
1594294,05 2
1594294,05 2
1594294,05 60 
1594322 61 
1595343,86 62 
1595677,39 64 
1595949,34 122 
1596480,58 125 
1596725,47 137 
1596990,03 65 
1597421,39 144 
1597423,3 144 
1597424,36 144 
1597902,04 101 
1597903,4 100 
1597903,4 52 
1597942,59 1
1597942,59 2
1597942,59 2
1597942,59 60 
1598096,45 61 
1598119,41 63 
1598142,5 60 
1599881,89 61 
1600892,66 62 
1600947,08 64 
1601250,24 122 
1601810,37 125 
1602147,39 137 
1602320,78 65 
1602753,68 144 
1602755,38 144 
1602759,15 144 
1603233,72 101 
1603234,94 100 
1603234,94 52 
1603274,03 1
1603274,03 1
1603274,03 1
1603274,03 60 
1603333,25 61 
1604342,81 62 
1604511,03 64 
1604834,81 122 
1605363,39 125 
1605547,18 137 
1605870,38 65 
1606318,82 144 
1606320,56 144 
1606321,48 144 
1606799,24 101 
1606800,36 100 
1606800,36 52 
1606839,39 1
1606839,39 2
1606839,39 2
1606839,39 60 
1607157,59 61 
1607171,58 63 
1607208,91 60 
1607540,97 61 
1608554,77 62 
1608646,37 64 
1608975,33 122 
1609522,91 125 
1609938,29 137 
1610036,38 65 
1610484,8 144 
1610486,35 144 
1610487,55 144 
1610963,08 101 
1610964,25 100 
1610964,25 52 
1611004,91 1
1611004,91 2
1611004,91 2
1611004,91 60 
1611047,57 61 
1612073,99 62 
1612129,98 64 
1612494,42 122 
1613013,58 125 
1613301,57 137 
1613534,14 65 
1613983,21 144 
1613984,68 144 
1613985,75 144 
1614462,68 101 
1614463,93 100 
1614463,93 52 
1614505,02 2
1614505,02 2
1614505,02 2
1614505,02 60 
1614544,77 61 
1615472,01 63 
1615486,57 60 
1615847,98 112 
1616003,52 114 
1616038,59 60 
1616350,16 61 
1617349,93 63 
1617369,21 60 
1617691,13 112 
1617839,33 114 
1617869,06 60 
1618175,95 61 
1619187,73 62 
1619497,79 64 
1619786,39 122 
1620294,25 125 
1620524,86 137 
1620814,82 66 
1621264,19 144 
1621265,76 144 
1621266,89 144 
1622960,82 101 
1622964,34 100 
1622964,34 52 
1623001,47 1
1623001,47 2
1623001,47 2
1623001,47 60 
1623274,64 112 
1623738,14 114 
1623783,88 60 
1624154,49 61 
1625167,5 62 
1625554,82 64 
1625850,22 122 
1626373,66 125 
1626853,35 137 
1626910,33 65 
1627346,23 144 
1627347,92 144 
1627348,96 144 
1627824,72 101 
1627825,95 100 
1627825,95 52 
1627866,31 1
1627866,31 2
1627866,31 1
1627866,31 60 
1627904,09 61 
1628935,81 62 
1629087,9 64 
1629453,06 122 
1630012,26 125 
1630126,76 137 
1630527,82 65 
1630975,32 144 
1630976,85 144 
1630978,07 144 
1631456,68 101 
1631457,83 100 
1631457,83 52 
1631499,05 1
1631499,05 2
1631499,05 2
1631499,05 60 
1631572,99 61 
1632597,17 62 
1632753,84 64 
1633099,05 122 
1633622,17 125 
1633834,45 137 
1633894,54 133 
1633951,35 137 
1634143,91 65 
1634592,62 144 
1634594,1 144 
1634595,3 144 
1635071,73 101 
1635072,95 100 
1635072,95 52 
1635114,65 1
1635114,65 2
1635114,65 2
1635114,65 60 
1635147,98 61 
1636165,7 62 
1636429,33 64 
1636726,59 122 
1637251,75 125 
1637513,64 137 
1637596,42 133 
1637681,42 137 
1637759,35 65 
1638191,58 144 
1638193,29 144 
1638194,76 144 
1638670,42 101 
1638672,62 100 
1638672,62 52 
1638712,38 2
1638712,38 1
1638712,38 2
1638712,38 60 
1638885,16 61 
1639895,83 62 
1640691,26 64 
1641059,33 122 
1641580,99 125 
1641688,02 137 
1642090,63 66 
1642523,23 144 
1642524,68 144 
1642525,54 144 
1642802,25 142 
1642877,25 144 
1642879,13 144 
1643002,88 101 
1643004,03 100 
1643004,03 52 
1643045,66 1
1643045,66 1
1643045,66 2
1643045,66 60 
1643062,53 112 
1643773,91 114 
1643794,38 60 
1643913,36 113 
1643953,29 114 
1643977,15 60 
1644236,15 113 
1644302,29 114 
1644326,94 60 
1644617,67 61 
1645629,19 62 
1646043,31 64 
1646326,65 122 
1646818,99 125 
1647288,31 137 
1647342,42 65 
1647772,44 144 
1647774,16 144 
1647775,41 144 
1648251,09 101 
1648252,46 100 
1648252,46 52 
1648292,71 1
1648292,71 2
1648292,71 2
1648292,71 60 
1648544,08 61 
1649558,39 62 
1649886,49 64 
1650132,87 122 
1650650,4 125 
1651164,11 137 
1651205,32 65 
1651603,29 144 
1651605,22 144 
1651607,08 144 
1652084,25 101 
1652085,49 100 
1652085,49 52 
1652124,61 1
1652124,61 2
1652124,61 2
1652124,61 60 
1652257,04 61 
1653221,07 63 
1653240,64 60 
1653831,01 61 
1654772,41 63 
1654790,21 60 
1655439,08 61 
1656455,76 62 
1656609,83 64 
1656902,57 122 
1657412,75 124 
1660603,73 122 
1661125,64 125 
1661382,95 137 
1661635,41 65 
1662065,78 144 
1662067,89 144 
1662068,91 144 
1662546,15 101 
1662547,38 100 
1662547,38 52 
1662587,74 1
1662587,74 1
1662587,74 2
1662587,74 60 
1662805,84 61 
1663820,27 62 
1663982,18 64 
1664289,08 122 
1664808,8 125 
1664984,24 137 
1665316,08 65 
1665750,06 144 
1665751,71 144 
1665752,99 144 
1666227,93 101 
1666229,08 100 
1666229,08 52 
1666270,01 2
1666270,01 2
1666270,01 2
1666270,01 60 
1666460,65 61 
1666469,49 63 
1666486,8 60 
1666565,08 61 
1667587,09 62 
1667851,03 64 
1668141,8 122 
1668657,8 125 
1669033,62 137 
1669165,26 66 
1669597,23 144 
1669598,79 144 
1669600,35 144 
1670077,14 101 
1670078,74 100 
1670078,74 52 
1670118,98 1
1670118,98 2
1670118,98 2
1670118,98 60 
1670146,93 61 
1671169,62 62 
1671835,44 64 
1672134,21 122 
1672655,54 125 
1672854,11 137 
1673163,94 65 
1673595,72 144 
1673598,35 144 
1673599,63 144 
1674076,65 101 
1674077,77 100 
1674077,77 52 
1674117,27 1
1674117,27 2
1674117,27 1
1674117,27 60 
1674234,43 61 
1674248,92 63 
1674267,67 60 
1678079,2 112 
1678140,77 114 
1678166,31 60 
1678296,27 61 
1679315,81 62 
1679543,92 64 
1679835,01 122 
1680339,55 125 
1680488,14 137 
1680861,22 65 
1681292,94 144 
1681294,33 144 
1681295,35 144 
1681775,11 101 
1681776,22 100 
1681776,22 52 
1681814,97 1
1681814,97 2
1681814,97 2
1681814,97 60 
1682142,32 61 
1683017,71 63 
1683032,64 60 
1683407,2 112 
1683473,22 114 
1683498,07 60 
1683722,09 61 
1684733,26 62 
1684993,7 64 
1685278,5 122 
1685771,83 125 
1686056,28 137 
1686294,84 65 
1686733,22 144 
1686734,75 144 
1686735,71 144 
1687205,43 101 
1687206,56 100 
1687206,56 52 
1687229,6 2
1687229,6 2
1687229,6 1
1687229,6 60 
1687523,76 61 
1688545,58 62 
1688594,13 64 
1688922,44 122 
1689422,89 125 
1689766,08 137 
1689942,75 66 
1690374,05 144 
1690375,64 144 
1690377,04 144 
1691719,63 101 
1691720,74 100 
1691720,74 52 
1691745,01 1
1691745,01 2
1691745,01 2
1691745,01 60 
1695177,84 61 
1696192,66 62 
1696588,09 64 
1696942,28 122 
1697450,37 125 
1697894,46 137 
1697973,25 65 
1698405,33 144 
1698407,03 144 
1698408,27 144 
1698886,87 101 
1698888 100 
1698888 52 
1698925,86 1
1698925,86 1
1698925,86 2
1698925,86 60 
1699061,63 61 
1700075,02 62 
1700236 64 
1700555,17 122 
1701082,68 125 
1701266,31 137 
1701604,79 65 
1702054,54 144 
1702056,23 144 
1702057,51 144 
1702533,62 101 
1702534,74 100 
1702534,74 52 
1702574,69 1
1702574,69 2
1702574,69 2
1702574,69 60 
1702604,16 61 
1703626,19 62 
1703798,77 64 
1704101,01 122 
1704670,49 125 
1704847,43 137 
1705187,76 65 
1705636,13 144 
1705637,71 144 
1705638,84 144 
1706116,55 101 
1706117,77 100 
1706117,77 52 
1706160,55 2
1706160,55 2
1706160,55 2
1706160,55 60 
1706234,83 61 
1707256,4 62 
1707273,44 64 
1707723,18 122 
1708233,27 125 
1708352,43 137 
1708752,86 66 
1709202,97 144 
1709204,49 144 
1709205,59 144 
1709586,02 142 
1709682,04 144 
1709683,74 144 
1709685,96 101 
1709687,47 100 
1709687,47 52 
1709723,57 1
1709723,57 2
1709723,57 2
1709723,57 60 
1709762,96 112 
1710459,08 114 
1710505,33 60 
1711179,68 61 
1711512,75 63 
1711521,64 60 
1712896,65 61 
1713905,79 62 
1714242,68 64 
1714520,14 122 
1715044,29 125 
1715204,3 137 
1715566,43 65 
1716016,52 144 
1716017,99 144 
1716019,15 144 
1716495,6 101 
1716496,83 100 
1716496,83 52 
1716536,79 1
1716536,79 2
1716536,79 2
1716536,79 60 
1716611,04 61 
1717623,72 62 
1717729,28 64 
1718055,89 122 
1718617,8 125 
1718948,93 137 
1719134,26 65 
1719582,11 144 
1719583,47 144 
1719584,83 144 
1720060,68 101 
1720061,96 100 
1720061,96 52 
1720102,15 2
1720102,15 2
1720102,15 2
1720102,15 60 
1720163,64 61 
1721185,74 62 
1721304,36 64 
1721680,24 122 
1722232,47 125 
1722602,36 137 
1722748,3 66 
1723195,76 144 
1723197,69 144 
1723198,88 144 
1724850,22 101 
1724851,72 100 
1724851,72 52 
1724900,56 1
1724900,56 2
1724900,56 1
1724900,56 60 
1725192,12 112 
1725343,58 114 
1725383,59 60 
1725679,48 61 
1726699,87 62 
1726915,75 64 
1727252,33 122 
1727799,89 125 
1727980,9 137 
1728312,24 65 
1728743,63 144 
1728745,46 144 
1728746,55 144 
1729223,79 101 
1729225,02 100 
1729225,02 52 
1729265,91 1
1729265,91 1
1729265,91 1
1729265,91 60 
1729441,09 61 
1730403,28 63 
1730415,84 60 
1730736,8 112 
1730803,89 114 
1730848,77 60 
1731038,78 61 
1732050,59 62 
1732087,57 64 
1732388,31 122 
1732921,75 125 
1733399,27 137 
1733458,88 65 
1733859,24 144 
1733860,6 144 
1733861,75 144 
1734340,06 101 
1734341,26 100 
1734341,26 52 
1734380,77 1
1734380,77 2
1734380,77 2
1734380,77 60 
1734535,87 61 
1735548,2 62 
1735689,21 64 
1735997,95 122 
1736503,41 125 
1736724,35 137 
1737009,76 65 
1737441,76 144 
1737443,65 144 
1737445,27 144 
1737921,86 101 
1737923,08 100 
1737923,08 52 
1737962,98 1
1737962,98 2
1737962,98 2
1737962,98 60 
1738095,17 61 
1739112,58 62 
1739906,96 64 
1740179,14 122 
1740729,8 125 
1741005,76 137 
1741242,76 65 
1741690,17 144 
1741691,75 144 
1741693,44 144 
1741724,78 143 
1741842,16 144 
1741844,16 144 
1741847,66 144 
1742170,88 101 
1742172,25 100 
1742172,25 52 
1742211,64 2
1742211,64 2
1742211,64 2
1742211,64 60 
1742311,06 61 
1743327 62 
1743589,77 64 
1743882,44 122 
1744442,77 125 
1744654,7 137 
