TotalRequired,  100
t_hold_target,  450
T_Hold_Lev,  1000


3609198,13 2
3609198,13 2
3609198,13 60 
3609360,71 61 
3610380,09 62 
3610903,87 64 
3611355,38 122 
3611895,49 125 
3612410,33 66 
3612550,83 137 
3612681,14 133 
3612779,78 137 
3612962,15 144 
3612963,72 144 
3612964,77 144 
3617780,96 101 
3617782,41 100 
3617782,41 52 
3617828,63 1
3617828,63 2
3617828,63 2
3617828,63 60 
3618142,91 112 
3618686,44 114 
3618728,07 60 
3619036,13 61 
3620046,03 62 
3620744,06 64 
3621316,78 123 
3621804,93 125 
3622190,28 137 
3622325,54 66 
3622856,35 144 
3622857,93 144 
3622859,31 144 
3623337,9 101 
3623339,18 100 
3623339,18 52 
3623360,69 1
3623360,69 2
3623360,69 2
3623360,69 60 
3624259,29 61 
3625275,26 62 
3634824,14 64 
3635203,52 121 
3635763,31 125 
3635890,12 137 
3636286,33 66 
3636837,78 144 
3636839,83 144 
3636841,41 144 
3637313,99 101 
3637315,18 100 
3637315,18 52 
3637356,65 2
3637356,65 2
3637356,65 2
3637356,65 60 
3685333,03 61 
3686355,39 62 
3686660,58 64 
3687098,73 121 
3687638,33 125 
3687930,01 137 
3688152,26 66 
3688709,04 144 
3688711,25 144 
3688712,97 144 
3690786,74 101 
3690788,29 100 
3690788,29 52 
3690837,77 1
3690837,77 1
3690837,77 2
3690837,77 60 
3691597,83 61 
3692619,61 62 
3693853,92 64 
3694281,03 123 
3694809,61 125 
3695250,69 137 
3695320,12 65 
3695869,4 144 
3695870,78 144 
3695872,12 144 
3696345,49 101 
3696346,69 100 
3696346,69 52 
3696385,94 1
3696385,94 2
3696385,94 1
3696385,94 60 
3696429,29 61 
3697456,88 62 
3698041,99 64 
3698387,83 123 
3698893,88 125 
3699415,6 66 
3699877,16 137 
3700017,92 144 
3700019,86 144 
3700020,93 144 
3706252,38 101 
3706254,25 100 
3706254,25 52 
3706299,16 1
3706299,16 1
3706299,16 1
3706299,16 60 
3706614,93 113 
3706672,66 114 
3706699,08 60 
3706994,2 61 
3708014,8 62 
3708668,38 64 
3709065,03 123 
3709563,02 125 
3710017,54 137 
3710077,89 65 
3710632,57 144 
3710634,63 144 
3710636,12 144 
3711107,52 101 
3711108,73 100 
3711108,73 52 
3711147,63 1
3711147,63 2
3711147,63 2
3711147,63 60 
3711235,04 61 
3712247,21 62 
3712679,99 64 
3712976,92 123 
3713491,5 125 
3713956,25 137 
3714025,99 66 
3714563,77 144 
3714565,42 144 
3714566,56 144 
3717747,57 101 
3717749,5 100 
3717749,5 52 
3717795,48 1
3717795,48 2
3717795,48 2
3717795,48 60 
3718076,78 113 
3718162,65 114 
3718198,23 60 
3718467,04 61 
3719480,06 62 
3720164,49 64 
3720580,05 123 
3721110,71 125 
3721482,02 137 
3721623,81 66 
3722178,21 144 
3722180,13 144 
3722181,68 144 
3724935,25 101 
3724936,74 100 
3724936,74 52 
3724976,58 2
3724976,58 2
3724976,58 2
3724976,58 60 
3725385,44 111 
3726354,26 114 
3726392,49 60 
3726927,69 61 
3727943,11 62 
3750969,97 64 
3750973,75 252 
3750973,75 101 
3750976,32 100 
3750976,32 52 
3750985,06 2
3750985,06 2
3750985,06 2
3750985,06 60 
3821789,04 111 
3822065,62 114 
3822111,26 60 
3822288,6 61 
3823311,93 62 
3823409,85 64 
3823914,13 123 
3824436,76 125 
3824779,43 137 
3824959,02 66 
3825506,6 144 
3825508,19 144 
3825509,34 144 
3844655,04 101 
3844656,44 100 
3844656,44 52 
3844703,83 2
3844703,83 2
3844703,83 2
3844703,83 60 
3885131,94 61 
3886142,41 62 
3886267,36 64 
3886616,65 123 
3887162,09 125 
3887433,36 137 
3887671,09 66 
3888219,23 144 
3888221,36 144 
3888222,47 144 
3890235,69 101 
3890237,19 100 
3890237,19 52 
3890273,09 2
3890273,09 2
3890273,09 2
3890273,09 60 
3890663,22 111 
3890958,02 114 
3891005,02 60 
3891259,3 61 
3892271,4 62 
3893857,69 64 
3894251,36 123 
3894789,01 125 
3894936,12 137 
3895299,79 66 
3895850,78 144 
3895852,23 144 
3895853,24 144 
3898970,86 101 
3898972,07 100 
3898972,07 52 
3899019,07 2
3899019,07 1
3899019,07 2
3899019,07 60 
3899416,11 111 
3899835,93 114 
3899870,86 60 
3900126,32 61 
3901137,1 62 
3901279,26 64 
3901719,32 123 
3902240,15 125 
3902656,06 137 
3902749,14 65 
3903272,26 144 
3903276,08 144 
3903277,49 144 
3903759,26 101 
3903760,6 100 
3903760,6 52 
3903800,98 2
3903800,98 1
3903800,98 2
3903800,98 60 
3904037,38 61 
3905050,65 62 
3905252,23 64 
3905657,53 123 
3906203,04 125 
3906605,88 137 
3906714,26 65 
3907248,43 101 
3907286,98 8
3907286,98 53 
3907363,98 100 
3907363,98 53 
3907383,03 1
3907383,03 2
3907383,03 2
3907383,03 60 
3907876,28 61 
3908899,14 62 
3909081,93 64 
3909444,95 123 
3909973,86 125 
3910496,66 65 
3911049,67 144 
3911051,39 144 
3911052,57 144 
3911524,03 101 
3911525,22 100 
3911525,22 53 
3911564,94 1
3911564,94 2
3911564,94 2
3911564,94 60 
3911654,92 61 
3912668,04 62 
3913439,48 64 
3913830,9 123 
3914340,07 125 
3914832,64 137 
3914861,38 65 
3915410,42 144 
3915411,86 144 
3915412,82 144 
3915889,2 101 
3915890,51 100 
3915890,51 53 
3915947,14 1
3915947,14 1
3915947,14 1
3915947,14 60 
3916057,23 61 
3917083,39 62 
3917435,17 64 
3917736,92 123 
3918283,82 125 
3918793,12 65 
3918873,43 137 
3919340,24 144 
3919342,04 144 
3919343,2 144 
3919820,65 101 
3919821,89 100 
3919821,89 53 
3919862,17 1
3919862,17 2
3919862,17 2
3919862,17 60 
3919946,62 61 
3920962,89 62 
3921072,29 64 
3921517,58 123 
3922035,13 125 
3922557,92 65 
3922649,11 137 
3923105,69 144 
3923107,57 144 
3923108,94 144 
3923570,78 101 
3923571,9 100 
3923571,9 53 
3923611,39 1
3923611,39 2
3923611,39 2
3923611,39 60 
3923851,38 61 
3924862,85 62 
3925244,19 64 
3925645,95 123 
3926183,05 125 
3926691,79 65 
3927181,05 137 
3927260,2 144 
3927261,86 144 
3927263,03 144 
3929175,86 101 
3929177,03 100 
3929177,03 53 
3929227,06 2
3929227,06 2
3929227,06 1
3929227,06 60 
3929872,44 61 
3930891,96 62 
3931566,91 64 
3931989,68 123 
3932556,8 125 
3933067,79 137 
3933139,36 66 
3933602,7 144 
3933604,28 144 
3933605,77 144 
3937815 101 
3937816,42 100 
3937816,42 53 
3937856,2 1
3937856,2 1
3937856,2 2
3937856,2 60 
3938609,31 61 
3939622,93 62 
3940707,49 64 
3949630,68 252 
3949630,68 101 
3949632,3 100 
3949632,3 53 
3949652,57 1
3949652,57 1
3949652,57 2
3949652,57 60 
3949658,6 61 
3950685,65 62 
3953483,19 64 
3960693,69 252 
3960693,69 101 
3960695,41 100 
3960695,41 53 
3960715,67 1
3960715,67 1
3960715,67 2
3960715,67 60 
4042929,36 61 
4043784,72 63 
4043804,58 60 
4069308,46 61 
4070329,08 62 
4070719,94 64 
4071109,26 121 
4071633,56 125 
4072143,41 65 
4072465,25 137 
4072691,59 144 
4072693,39 144 
4072694,77 144 
4073169,95 101 
4073171,07 100 
4073171,07 53 
4073211,68 1
4073211,68 2
4073211,68 2
4073211,68 60 
4073244,53 61 
4074261,84 62 
4076149,53 64 
4076563,02 121 
4077085,23 125 
4077385,51 137 
4077606,18 66 
4078157,68 144 
4078159,6 144 
4078160,76 144 
4080568,73 101 
4080570,38 100 
4080570,38 53 
4080609,11 2
4080609,11 2
4080609,11 2
4080609,11 60 
4081011,76 111 
4082443,79 114 
4082491,83 60 
4082772,86 61 
4083791,88 62 
4084018,77 64 
4084389,51 123 
4084939,02 125 
4085189,42 137 
4085456,19 66 
4086001,84 144 
4086003,4 144 
4086004,57 144 
4088170,04 101 
4088171,5 100 
4088171,5 53 
4088206,97 1
4088206,97 2
4088206,97 2
4088206,97 60 
4088586,06 112 
4088722,74 114 
4088773,2 60 
4089072,59 61 
4090089,26 62 
4091779,54 64 
4092437,02 121 
4092989,54 125 
4093243,92 137 
4093501,15 66 
4094049,06 144 
4094050,74 144 
4094051,77 144 
4094531,42 101 
4094532,65 100 
4094532,65 53 
4094571,44 1
4094571,44 2
4094571,44 2
4094571,44 60 
4094776,6 61 
4095788,84 62 
4099899,03 64 
4100344,67 121 
4100846,98 125 
4101366,69 66 
4101430,46 137 
4101914,59 144 
4101916,13 144 
4101917,14 144 
4103954,97 101 
4103956,63 100 
4103956,63 53 
4104002,54 1
4104002,54 2
4104002,54 2
4104002,54 60 
4104715,47 61 
4105734,48 62 
4106967,18 64 
4107438,78 121 
4107960,03 125 
4108344,28 137 
4108481,5 66 
4109012,71 144 
4109014,74 144 
4109015,81 144 
4110712,29 101 
4110713,82 100 
4110713,82 53 
4110750,54 1
4110750,54 2
4110750,54 1
4110750,54 60 
4111421,43 61 
4112433,7 62 
4135417,92 64 
4135419,81 252 
4135419,81 101 
4135421,36 100 
4135421,36 53 
4135441,12 1
4135441,12 2
4135441,12 1
4135441,12 60 
4159922,01 61 
4160932 62 
4161349,98 64 
4161706,11 121 
4162226,93 125 
4162746,91 66 
4162751,87 137 
4163294,4 144 
4163295,84 144 
4163297,18 144 
4165698,02 101 
4165699,62 100 
4165699,62 53 
4165747,81 1
4165747,81 2
4165747,81 2
4165747,81 60 
4166266,65 112 
4166356,89 114 
4166397,46 60 
4166756,51 61 
4167780,62 62 
4169613,88 64 
4177789,1 252 
4177789,1 101 
4177790,9 100 
4177790,9 53 
4177812,13 1
4177812,13 2
4177812,13 2
4177812,13 60 
4213653,57 61 
4214665,38 62 
4216111,33 64 
4216504,34 121 
4217022,32 125 
4217489,74 137 
4217557,52 66 
4218093,62 144 
4218095,31 144 
4218096,43 144 
4218573,42 101 
4218574,67 100 
4218574,67 53 
4218613,91 2
4218613,91 2
4218613,91 2
4218613,91 60 
4218843,36 61 
4219863,5 62 
4223004,28 64 
4223460,02 123 
4223969,6 125 
4224121,18 137 
4224491,75 66 
4225015,74 144 
4225018,93 144 
4225020,41 144 
4227815,2 101 
4227816,99 100 
4227816,99 53 
4227861,02 1
4227861,02 1
4227861,02 2
4227861,02 60 
4228216,79 111 
4228758,71 114 
4228794,91 60 
4255609,3 61 
4256620,14 62 
4256946,97 64 
4257377,02 121 
4257907,37 125 
4258416,01 65 
4258905,19 137 
4258978,51 144 
4258980,18 144 
4258981,82 144 
4259459,32 101 
4259460,6 100 
4259460,6 53 
4259501,4 1
4259501,4 1
4259501,4 1
4259501,4 60 
4259565,59 61 
4260582,83 62 
4260805,24 64 
4261189,13 121 
4261707,96 125 
4262068,03 137 
4262228,83 65 
4262794,28 144 
4262796,29 144 
4262797,23 144 
4266320,83 101 
4266322,45 100 
4266322,45 53 
4266364,66 2
4266364,66 2
4266364,66 2
4266364,66 60 
4266837,06 111 
4267553,55 114 
4267582,44 60 
4267938,96 61 
4268947,8 62 
4269391,5 64 
4269751,86 122 
4270252,7 125 
4270760,71 66 
4270975,65 137 
4271291,03 144 
4271292,63 144 
4271294,23 144 
4273126,92 101 
4273128,77 100 
4273128,77 53 
4273179,15 1
4273179,15 2
4273179,15 2
4273179,15 60 
4273497,26 112 
4273571,54 114 
4273596,75 60 
4273854,28 61 
4274863,51 62 
4275849,16 64 
4276269,68 122 
4276832,39 125 
4277165,05 137 
4277298,07 133 
4277378,9 66 
4277382,42 137 
4277865,57 144 
4277867,34 144 
4277868,45 144 
4280004,74 101 
4280006,25 100 
4280006,25 53 
4280044,36 1
4280044,36 1
4280044,36 2
4280044,36 60 
4280766,23 61 
4281776,79 62 
4283244,97 64 
4283694,5 122 
4284223,57 125 
4284551,71 137 
4284631 133 
4284761,39 66 
4284764,97 137 
4285288,26 144 
4285289,66 144 
4285290,58 144 
4287175,11 101 
4287176,62 100 
4287176,62 53 
4287224,57 1
4287224,57 2
4287224,57 2
4287224,57 60 
4287801,62 61 
4288824,65 62 
4289435,79 64 
4289843,92 122 
4290406,43 125 
4290529,51 137 
4290889,52 133 
4290977 66 
4290981,31 137 
4291445,6 144 
4291447,36 144 
4291448,39 144 
4293641,21 101 
4293642,93 100 
4293642,93 53 
4293689,08 1
4293689,08 2
4293689,08 2
4293689,08 60 
4294466,08 61 
4295488,25 62 
4296507,12 64 
4296885,89 122 
4297423,24 125 
4297628,17 137 
4297686,64 133 
4297728,76 137 
4297973,22 66 
4298481,81 144 
4298483,77 144 
4298484,93 144 
4302449,25 101 
4302451,07 100 
4302451,07 53 
4302486,31 1
4302486,31 2
4302486,31 1
4302486,31 60 
4303872,46 61 
4304885,23 62 
4305391,38 64 
4305823,66 121 
4306383,04 125 
4306504,74 137 
4306897,85 66 
4307446,85 144 
4307448,38 144 
4307449,75 144 
4311491,4 101 
4311493,04 100 
4311493,04 53 
4311534,3 2
4311534,3 2
4311534,3 2
4311534,3 60 
4312280,13 61 
4313298,37 62 
4314867,38 64 
4315297,65 122 
4315864,05 125 
4315935,55 137 
4316379,71 66 
4316925,87 144 
4316927,36 144 
4316928,33 144 
4324488,89 101 
4324490,64 100 
4324490,64 53 
4324528,97 1
4324528,97 2
4324528,97 2
4324528,97 60 
4325031,98 111 
4327088,35 114 
4327127,98 60 
4327446,6 61 
4328460,81 62 
4331242,98 64 
4331830,1 123 
4332366,43 125 
4332872,58 65 
4333145,31 137 
4333420,13 144 
4333421,72 144 
4333423,12 144 
4333901,15 101 
4333902,34 100 
4333902,34 53 
4333942,61 1
4333942,61 2
4333942,61 2
4333942,61 60 
4334046,83 61 
4335059,17 62 
4335199,68 64 
4335535,22 123 
4336066,34 125 
4336588,77 65 
4336643,79 137 
4337136,27 144 
4337138,35 144 
4337139,57 144 
4337616,39 101 
4337617,57 100 
4337617,57 53 
4337657,81 2
4337657,81 2
4337657,81 1
4337657,81 60 
4337752,52 61 
4338773,96 62 
4339158,01 64 
4339477,76 123 
4340015,95 125 
4340536,39 66 
4340581,57 137 
4341085,09 144 
4341086,39 144 
4341087,26 144 
4343089,93 101 
4343091,48 100 
4343091,48 53 
4343139,72 1
4343139,72 1
4343139,72 2
4343139,72 60 
4343499,84 113 
4343580,02 114 
4343607,31 60 
4343893,92 61 
4344905,7 62 
4345056,34 64 
4345439,94 123 
4345961,81 125 
4346486 65 
4347038,1 144 
4347039,46 144 
4347040,48 144 
4347512,64 101 
4347513,97 100 
4347513,97 53 
4347554,83 1
4347554,83 2
4347554,83 2
4347554,83 60 
4347615,27 61 
4348639,25 62 
4348983,92 64 
4349315,21 123 
4349844,8 125 
4350368,62 65 
4350583,13 137 
4350757,2 133 
4350937,87 144 
4350939,47 144 
4350941,09 144 
4351412,94 101 
4351414,16 100 
4351414,16 53 
4351453,48 2
4351453,48 1
4351453,48 2
4351453,48 60 
4351627,46 61 
4352637,96 62 
4352776,34 64 
4353135,96 123 
4353685,19 125 
4354200,52 66 
4354451,5 137 
4354748,6 144 
4354750,39 144 
4354751,63 144 
4356823,12 101 
4356825,11 100 
4356825,11 53 
4356869,26 1
4356869,26 2
4356869,26 2
4356869,26 60 
4357180,9 113 
4357274,32 114 
4357317,91 60 
4357541,98 61 
4358550,25 62 
4358844,94 64 
4359171,52 123 
4359678,85 125 
4360055 137 
4360197,98 65 
4360745,55 144 
4360747,08 144 
4360748,07 144 
4360768,57 101 
4360784,98 102 
4362697,29 67 
4364434,39 67 
4366262,69 67 
4367950,17 67 
4369732,7 67 
4371293,57 67 
4373070,06 67 
4374658,2 67 
4376277,75 67 
4378171,23 67 
4379891,4 67 
4381281,07 67 
4383044,35 67 
4384830,58 67 
4386396,69 67 
4388091,83 67 
4389997,13 67 
4392343,6 67 
4394402,57 67 
4396011,07 67 
4397839 67 
4399710,42 67 
4401512,59 67 
4403576,06 67 
4405365,96 67 
4407222,09 67 
4409021,96 67 
4410958,79 67 
4412986,3 67 
4415277,18 67 
4417154,44 67 
4419067,29 67 
