TotalRequired,  320
t_hold_target,  450
T_Hold_Lev,  1000


10205590,6 125 
10206107,19 65 
10206662,86 144 
10206664,95 144 
10206718,51 144 
10207134,77 101 
10207135,93 100 
10207135,93 52 
10207176,54 2
10207176,54 2
10207176,54 1
10207176,54 60 
10228506,01 61 
10229519,1 62 
10230027,39 64 
10230260,99 122 
10230830,87 125 
10231073,12 137 
10231347,66 66 
10231900,9 144 
10231902,48 144 
10231903,63 144 
10232298,16 141 
10232405,02 144 
10232407,13 144 
10232408,67 101 
10232413,09 100 
10232413,09 52 
10232453,35 1
10232453,35 2
10232453,35 2
10232453,35 60 
10232503,36 111 
10232995,13 114 
10233033,87 60 
10233178,38 61 
10234201,41 62 
10234521,19 64 
10234789,56 121 
10235326,07 125 
10235666,17 137 
10235845,09 66 
10236406,79 144 
10236408,44 144 
10236409,57 144 
10236874,76 101 
10236876,02 100 
10236876,02 52 
10236918,33 1
10236918,33 1
10236918,33 2
10236918,33 60 
10269297,7 61 
10270305,75 62 
10270355,69 64 
10270596,21 121 
10271130,26 125 
10271649,92 66 
10271924,93 137 
10272202,6 144 
10272204,17 144 
10272208,1 144 
10272679,29 101 
10272680,53 100 
10272680,53 52 
10272721,01 1
10272721,01 2
10272721,01 2
10272721,01 60 
10279756,13 61 
10280769,3 62 
10280784,65 64 
10281012,55 121 
10281550,4 125 
10282065,87 66 
10282152,21 137 
10282617,11 144 
10282619,83 144 
10282621,99 144 
10286076,4 101 
10286078,53 100 
10286078,53 52 
10286116,42 1
10286116,42 2
10286116,42 1
10286116,42 60 
10286358,91 111 
10286748,74 114 
10286801,43 60 
10286955,7 61 
10287967,09 62 
10288249,67 64 
10288536,65 121 
10289058,01 125 
10289578,8 65 
10289630,68 137 
10290130,62 144 
10290135,25 144 
10290137,02 144 
10290606,21 101 
10290607,31 100 
10290607,31 52 
10290648,89 2
10290648,89 2
10290648,89 2
10290648,89 60 
10291829,52 61 
10291864,77 63 
10291883,63 60 
10292080,03 111 
10292879,62 114 
10292930,62 60 
10293289,93 61 
10294192,92 63 
10294213,49 60 
10294449,22 111 
10295123,38 114 
10295163,44 60 
10295326,68 61 
10296346,9 62 
10297489,45 64 
10297823,84 121 
10298390,47 125 
10298702,93 137 
10298908,46 66 
10299460,84 144 
10299464,69 144 
10299466,12 144 
10299938,11 101 
10299939,26 100 
10299939,26 52 
10299979,14 1
10299979,14 2
10299979,14 2
10299979,14 60 
10300011,76 61 
10301030,26 62 
10301404,33 64 
10301753,69 121 
10302289,15 125 
10302807,45 66 
10303389,81 144 
10303392,02 144 
10303402,83 144 
10303853,1 101 
10303854,54 100 
10303854,54 52 
10303896,92 1
10303896,92 2
10303896,92 1
10303896,92 60 
10304004,85 61 
10305028,08 62 
10306374,14 64 
10306674,14 122 
10307210,46 125 
10307696,11 137 
10307763,91 65 
10308278,51 144 
10308280,54 144 
10308282,5 144 
10308760,62 101 
10308761,86 100 
10308761,86 52 
10308810,17 1
10308810,17 2
10308810,17 2
10308810,17 60 
10309138,49 61 
10310158,86 62 
10310261,23 64 
10310618,86 122 
10311159,23 125 
10311672,18 65 
10311858,63 137 
10312235,12 144 
10312236,69 144 
10312238,54 144 
10312700,13 101 
10312702,01 100 
10312702,01 52 
10312740,81 1
10312740,81 2
10312740,81 2
10312740,81 60 
10312780,28 61 
10313603,71 63 
10313624,26 60 
10313945,29 112 
10314295,29 114 
10314340,28 60 
10314547,17 61 
10315548,09 63 
10315558,17 60 
10315853,42 112 
10316297,67 114 
10316356,54 60 
10316542,56 61 
10316608,99 63 
10316624,52 60 
10316668,16 61 
10316912,52 63 
10316922,58 60 
10317500,78 61 
10317657,43 63 
10317674,35 60 
10317971,32 112 
10318356,77 114 
10318405,76 60 
10318667,77 61 
10319688,24 63 
10319705,37 60 
10319981,55 113 
10320240,06 114 
10320288,3 60 
10320585,88 112 
10320689,58 114 
10320740,84 60 
10320900,36 61 
10321922,1 62 
10322116,22 64 
10322386,8 123 
10322941,42 125 
10323380,15 137 
10323459,47 66 
10324003,51 144 
10324005,41 144 
10324006,4 144 
10324478,88 101 
10324480,02 100 
10324480,02 52 
10324521,38 1
10324521,38 2
10324521,38 2
10324521,38 60 
10324675,96 61 
10325687,64 62 
10329075,27 64 
10329408,89 122 
10329963 125 
10330392,27 137 
10330482,74 65 
10331033,72 144 
10331035,34 144 
10331036,66 144 
10331510,37 101 
10331511,59 100 
10331511,59 52 
10331552,43 2
10331552,43 2
10331552,43 2
10331552,43 60 
10331805,46 61 
10332818,88 62 
10333233,1 64 
10333482,04 122 
10334022,24 125 
10334529,96 66 
10334780,03 137 
10335087,1 144 
10335089,08 144 
10335090,24 144 
10335558,42 101 
10335559,66 100 
10335559,66 52 
10335601,45 1
10335601,45 1
10335601,45 2
10335601,45 60 
10335637,63 61 
10336669,67 62 
10343142,27 64 
10343425,22 122 
10343958,58 125 
10344458,14 137 
10344533,25 65 
10345029,68 144 
10345031,49 144 
10345035,77 144 
10345505,41 101 
10345506,63 100 
10345506,63 52 
10345546,97 1
10345546,97 2
10345546,97 1
10345546,97 60 
10394190,33 61 
10395214,19 62 
10395307,21 64 
10395561,07 121 
10396094,81 125 
10396610,64 65 
10396669,72 137 
10397163,18 144 
10397164,81 144 
10397166,15 144 
10397638,21 101 
10397639,43 100 
10397639,43 52 
10397679,34 2
10397679,34 2
10397679,34 2
10397679,34 60 
10399743,44 111 
10399822,86 114 
10399865,28 60 
10400010,75 61 
10400935,57 63 
10400946,63 60 
10401248,77 111 
10402267,09 114 
10402311,25 60 
10409264,19 61 
10410276,47 62 
10410462,18 64 
10410646,31 122 
10411168,19 125 
10411687,85 66 
10411713,96 137 
10412238,76 144 
10412240,42 144 
10412241,57 144 
10414342,53 101 
10414344,75 100 
10414344,75 52 
10414390,47 1
10414390,47 1
10414390,47 2
10414390,47 60 
10414633,25 113 
10414945,71 114 
10414990,49 60 
10415226,7 61 
10416239,63 62 
10417046,68 64 
10417397,04 122 
10417931,33 125 
10418328,62 137 
10418451,62 65 
10419007,31 144 
10419009,32 144 
10419010,63 144 
10419481,43 101 
10419482,84 100 
10419482,84 52 
10419522,34 1
10419522,34 1
10419522,34 2
10419522,34 60 
10419891,43 61 
10420905,38 62 
10420994,54 64 
10421252,37 122 
10421782,26 125 
10422302,95 65 
10422613,03 137 
10422852,37 144 
10422853,98 144 
10422854,91 144 
10423330,67 101 
10423332 100 
10423332 52 
10423370,83 1
10423370,83 2
10423370,83 2
10423370,83 60 
10423749,49 61 
10424768,36 63 
10424787,46 60 
10425047,81 112 
10425757,56 114 
10425803,87 60 
10426026,25 112 
10426278,93 114 
10426320,5 60 
10426539,32 61 
10427552,96 62 
10427770,99 64 
10428064,69 122 
10428619,5 125 
10429132,05 65 
10429687,54 144 
10429689,07 144 
10429690,43 144 
10430160,8 101 
10430162,1 100 
10430162,1 52 
10430202,81 1
10430202,81 2
10430202,81 2
10430202,81 60 
10433128,98 61 
10434151,14 62 
10434167,32 64 
10434532,33 122 
10435058,81 125 
10435569,11 137 
10435581,45 65 
10436136,21 144 
10436137,92 144 
10436138,99 144 
10436609,02 101 
10436611,15 100 
10436611,15 52 
10436650,75 1
10436650,75 2
10436650,75 1
10436650,75 60 
10505285,15 61 
10506295,87 62 
10506498,78 64 
10506836,36 121 
10507367,29 125 
10507613,62 137 
10507889,71 65 
10508442,37 144 
10508444,38 144 
10508446,13 144 
10508918,02 101 
10508919,29 100 
10508919,29 52 
10508959,2 2
10508959,2 1
10508959,2 2
10508959,2 60 
10509001,51 61 
10509076,01 63 
10509093,27 60 
10511549,79 61 
10511683,98 63 
10511691,75 60 
10513221,16 111 
10513435,56 114 
10513474,45 60 
10513772,02 61 
10514746,03 63 
10514758,04 60 
10515222,83 111 
10515727,47 114 
10515773,4 60 
10517808,97 111 
10518011,82 114 
10518056,38 60 
10518248,83 61 
10519258,33 62 
10519560,75 64 
10519955,75 121 
10520482,35 125 
10521003,21 66 
10521005,71 137 
10521563,15 144 
10521564,59 144 
10521565,68 144 
10522029,92 101 
10522031,07 100 
10522031,07 52 
10522072,6 1
10522072,6 2
10522072,6 1
10522072,6 60 
10522131,72 61 
10523157,11 62 
10523810,31 64 
10524132,7 122 
10524687,76 125 
10525096,43 137 
10525202,01 65 
10525752 144 
10525754,22 144 
10525755,69 144 
10526228,48 101 
10526229,7 100 
10526229,7 52 
10526270,17 1
10526270,17 2
10526270,17 2
10526270,17 60 
10526686,57 61 
10527703,2 62 
10528697,97 64 
10528977,03 122 
10529518,46 125 
10530031,19 65 
10530611,26 144 
10530615,37 144 
10530620,26 144 
10531077,04 101 
10531078,15 100 
10531078,15 52 
10531119,1 1
10531119,1 2
10531119,1 2
10531119,1 60 
10531235,29 61 
10532251,95 62 
10532506,22 64 
10532751,36 122 
10533299,6 125 
10533814,3 65 
10534318,24 144 
10534320,8 144 
10534705,33 144 
10534809,88 101 
10534811,07 100 
10534811,07 52 
10534852,13 1
10534852,13 2
10534852,13 2
10534852,13 60 
10535217,05 61 
10536234,64 62 
10536322,25 64 
10536575,17 122 
10537111,95 125 
10537629,59 65 
10537905,11 137 
10538178,79 144 
10538180,45 144 
10538181,69 144 
10538658,32 101 
10538659,58 100 
10538659,58 52 
10538699,51 2
10538699,51 2
10538699,51 2
10538699,51 60 
10538976,81 61 
10540000,03 62 
10540185,64 64 
10540417,99 122 
10540972,69 125 
10541495,93 66 
10541745,35 137 
10542047,96 144 
10542049,99 144 
10542051,61 144 
10542159,66 142 
10542270,21 144 
10542272,04 144 
10542273,34 144 
10542522,73 101 
10542523,99 100 
10542523,99 52 
10542565,35 2
10542565,35 2
10542565,35 2
10542565,35 60 
10542607,14 61 
10543639,31 62 
10545168,08 64 
10545446,43 122 
10545990,21 125 
10546509,35 66 
10547030,16 144 
10547031,69 144 
10547138,15 144 
10549959,64 101 
10549961,62 100 
10549961,62 52 
10549996,52 2
10549996,52 2
10549996,52 1
10549996,52 60 
10550380,85 112 
10550647,11 114 
10550695,45 60 
10550985,92 61 
10551997,33 62 
10552326,29 64 
10552537,76 121 
10553111,81 125 
10553624,78 65 
10553698,4 137 
10554179,21 144 
10554180,77 144 
10554182,5 144 
10554652,9 101 
10554655,23 100 
10554655,23 52 
10554694,65 1
10554694,65 2
10554694,65 2
10554694,65 60 
10555121,41 61 
10556143,16 62 
10556746,81 64 
10556978,64 121 
10557503,13 125 
10557936,03 137 
10558022,5 66 
10558579,58 144 
10558585,34 144 
10558587,8 144 
10562175,45 101 
10562178,34 100 
10562178,34 52 
10562225,09 1
10562225,09 2
10562225,09 2
10562225,09 60 
10562395,82 111 
10563493,67 114 
10563541,22 60 
10563870,48 61 
10564890,83 62 
10565232,75 64 
10565497,95 121 
10566030,87 125 
10566555,57 66 
10566902,29 137 
10567102 144 
10567103,65 144 
10567104,87 144 
10567581,2 101 
10567582,43 100 
10567582,43 52 
10567623,77 1
10567623,77 2
10567623,77 2
10567623,77 60 
10656819,79 61 
10657844,1 62 
10658127,5 64 
10658377,71 121 
10658935,59 125 
10659131,93 137 
10659455,89 66 
10660009,86 144 
10660011,6 144 
10660012,87 144 
10661809,93 101 
10661812,01 100 
10661812,01 52 
10661858,79 1
10661858,79 1
10661858,79 1
10661858,79 60 
10662133,67 112 
10662445,83 114 
10662493,83 60 
10662824,82 61 
10663841,25 62 
10664538,23 64 
10664943,85 122 
10665501,63 125 
10665800,61 137 
10666020,61 65 
10666574,62 144 
10666576,24 144 
10666577,95 144 
10667049,16 101 
10667050,28 100 
10667050,28 52 
10667090,34 1
10667090,34 2
10667090,34 2
10667090,34 60 
10667606,74 61 
10668623,06 62 
10669020,05 64 
10672118,93 122 
10672650,32 125 
10673167,45 65 
10673754,26 144 
10673755,68 144 
10674212,47 101 
10674213,78 100 
10674213,78 52 
10674238,23 1
10674238,23 1
10674238,23 2
10674238,23 60 
10674243,84 112 
10674762,77 114 
10674804,52 60 
10677692,93 61 
10678674,14 63 
10678686,59 60 
10678927,52 112 
10679141,07 114 
10679186,66 60 
10679401,16 61 
10680419,42 62 
10683561,03 64 
10683898,03 121 
10684429,13 125 
10684892,55 137 
10684973,7 66 
10685502,9 144 
10685504,63 144 
10685506,12 144 
10693783,76 101 
10693785,47 100 
10693785,47 52 
10693831,53 1
10693831,53 2
10693831,53 2
10693831,53 60 
10694024,08 61 
10695048,59 62 
10695447,49 64 
10695640,04 123 
10696186,71 125 
10696711,72 66 
10696915,66 137 
10697266,1 144 
10697267,61 144 
10697268,58 144 
10699457,82 101 
10699460,93 100 
10699460,93 52 
10699497,19 2
10699497,19 2
10699497,19 2
10699497,19 60 
10699663,59 111 
10700234,3 114 
10700279,48 60 
10700454,08 61 
10701464,42 62 
10702409 64 
10702672,64 121 
10703206,08 125 
10703662,99 137 
10703736,78 66 
10704278,85 144 
10704280,36 144 
10704281,72 144 
10704753,82 101 
10704754,96 100 
10704754,96 52 
10704794,72 1
10704794,72 1
10704794,72 1
10704794,72 60 
10704833,02 61 
10705854,98 62 
10711295,81 64 
10711631,81 123 
10712168,06 125 
10712687,31 65 
10713276,8 144 
10713278,71 144 
10713368,74 144 
10715289,08 101 
10715290,84 100 
10715290,84 52 
10715341,22 2
10715341,22 2
10715341,22 2
10715341,22 60 
10715526,84 113 
10716083,06 114 
10716124,13 60 
10716363,02 61 
10717353,88 63 
10717375,18 60 
10717624,77 113 
10717840,74 114 
10717890,12 60 
10722019,6 61 
10723039,07 62 
10723820,7 64 
10724299,43 121 
10724830,41 125 
10725136,37 137 
10725350,72 66 
10725903,11 144 
10725904,94 144 
10725906,19 144 
10726379,06 101 
10726380,21 100 
10726380,21 52 
10726420,47 2
10726420,47 2
10726420,47 2
10726420,47 60 
10775932,31 61 
10776804,77 63 
10776822,44 60 
10777014,62 111 
10777542,84 114 
10777586,98 60 
10777802,3 61 
10778821,56 62 
10779113 64 
10779372,18 121 
10779924,71 125 
10780433,26 66 
10780448,25 137 
10780988,03 144 
10780989,99 144 
10780991,38 144 
10782765,55 101 
10782767,92 100 
10782767,92 52 
10782802,44 2
10782802,44 1
10782802,44 2
10782802,44 60 
10783095,88 111 
10783647,72 114 
10783686,49 60 
10783943,4 61 
10784969,73 62 
10785406,59 64 
10785665,56 121 
10786214,03 125 
10786525,22 137 
10786729,53 66 
10787266,05 101 
10787338,67 8
10787338,67 53 
10787403,88 100 
10787403,88 53 
10787419,13 2
10787419,13 2
10787419,13 1
10787419,13 60 
10787433,55 61 
10788454,92 62 
10788993,75 64 
10789265,35 123 
10789793,71 125 
10790313,24 66 
10790892,87 144 
10790897,73 144 
10790985,67 144 
10794877,98 101 
10794880,55 100 
10794880,55 53 
10794934,16 1
10794934,16 1
10794934,16 2
10794934,16 60 
10795193 111 
10795708,48 114 
10795747,53 60 
10798782,13 61 
10799797,02 62 
10800149,3 64 
10800386,32 123 
10800946,59 125 
10801265,7 137 
10801458,94 65 
10802011,58 144 
10802013,23 144 
10802014,32 144 
10802488,69 101 
10802489,98 100 
10802489,98 53 
10802529,74 1
10802529,74 2
10802529,74 2
10802529,74 60 
10802561,19 61 
10803581,05 62 
10803613,43 64 
10803814,77 123 
10804344,43 125 
10804859,21 65 
10805440,38 144 
10805442,18 144 
10805888,95 144 
10805914,06 101 
10805915,21 100 
10805915,21 53 
10805962,75 1
10805962,75 2
10805962,75 2
10805962,75 60 
10806164,87 61 
10807176,72 62 
10807525,92 64 
10807756,48 123 
10808285,21 125 
10808805,58 65 
10809311,82 144 
10809313,27 144 
10809586,83 144 
10809803,12 101 
10809804,26 100 
10809804,26 53 
10809843,65 1
10809843,65 2
10809843,65 2
10809843,65 60 
10809971,98 61 
10810994,43 62 
10811009,46 64 
10811412,44 123 
10811935,43 125 
10812455,39 65 
10812959,27 144 
10812960,71 144 
10813383,59 144 
10813450,29 101 
10813451,41 100 
10813451,41 53 
10813492,1 2
10813492,1 2
10813492,1 1
10813492,1 60 
10813829,69 61 
10814843,69 62 
10815002,66 64 
10815327,86 123 
10815851,65 125 
10816371,93 66 
10816875,37 144 
10816876,68 144 
10817013,35 144 
10817157,57 143 
10817224,77 144 
10817229,36 144 
10817233,81 144 
10817365,97 101 
10817367,21 100 
10817367,21 53 
10817408,24 1
10817408,24 2
10817408,24 2
10817408,24 60 
10817564,63 61 
10818575,67 62 
10819555,89 64 
10821396,95 123 
10821935,99 125 
10822452,86 65 
10822955,74 144 
10822957,92 144 
10823267,21 144 
10823447,57 101 
10823448,72 100 
10823448,72 53 
10823488,84 1
10823488,84 2
10823488,84 2
10823488,84 60 
10823733,13 61 
10824754,4 62 
10825042,75 64 
10825298,2 123 
10825828,33 125 
10826349,91 65 
10826416,1 137 
10826903,53 144 
10826905,23 144 
10826906,15 144 
10827378,52 101 
10827379,71 100 
10827379,71 53 
10827420,6 1
10827420,6 1
10827420,6 2
10827420,6 60 
10827537,29 61 
10828555,25 62 
10828822,7 64 
10829139,32 123 
10829661,36 125 
10830182,35 65 
10830744,04 144 
10830748,75 144 
10831211,89 101 
10831213,14 100 
10831213,14 53 
10831235,8 1
10831235,8 2
10831235,8 2
10831235,8 60 
10831241,74 113 
10831303,96 114 
10831355,34 60 
10831627,08 61 
10832652,98 62 
10833069,51 64 
10833308,66 123 
10833852,26 125 
10834364,77 65 
10834885,37 144 
10834886,86 144 
10835249,03 144 
10835378,22 101 
10835379,62 100 
10835379,62 53 
10835417,76 1
10835417,76 1
10835417,76 2
10835417,76 60 
10835607,18 61 
10836191,33 63 
10836201,57 60 
10836577,84 61 
10837185,05 63 
10837201,15 60 
10837536,97 113 
10837645,04 114 
10837684,61 60 
10839837,3 113 
10839962,46 114 
10839983,7 60 
10847064,74 61 
10848081 62 
10848404,43 64 
10849307,09 121 
10849541,43 124 
10850104,15 121 
10850446,36 124 
10860453,94 252 
10860453,94 101 
10860455,82 100 
10860455,82 53 
10860476,52 1
10860476,52 1
10860476,52 2
10860476,52 60 
10905790,15 61 
10906811,43 62 
10908437,2 64 
10908694,44 121 
10909217,75 125 
10909738,79 65 
10910135,47 137 
10910276,13 144 
10910279,25 144 
10910280,46 144 
10910753,7 101 
10910754,91 100 
10910754,91 53 
10910793,18 1
10910793,18 2
10910793,18 2
10910793,18 60 
10914907,48 111 
10918485,21 114 
10918524 60 
10919924,07 61 
10920940,05 62 
10921019,39 64 
10921282,31 121 
10921839,52 125 
10922353,78 66 
10922575,83 137 
10922905,67 144 
10922907,34 144 
10922908,51 144 
10925205,45 101 
10925206,69 100 
10925206,69 53 
10925255,95 1
10925255,95 2
10925255,95 2
10925255,95 60 
10925501,96 113 
10925790,93 114 
10925838,15 60 
10926118,74 61 
10927138,67 62 
10928477,42 64 
10928826,63 123 
10929346,31 125 
10929865,53 65 
10930447,66 144 
10930449,17 144 
10930469,82 144 
10930659,34 143 
10930729,8 144 
10930734,45 144 
10930738,91 144 
10930911,75 101 
10930912,98 100 
10930912,98 53 
10930953,05 1
10930953,05 2
10930953,05 2
10930953,05 60 
10931028,47 61 
10932053,67 62 
10932342,73 64 
10932571,3 123 
10933092,83 125 
10933617,4 65 
10934119,19 144 
10934120,66 144 
10934256,47 144 
10934610,23 101 
10934611,41 100 
10934611,41 53 
10934654,31 1
10934654,31 2
10934654,31 2
10934654,31 60 
10934725,69 61 
10935740,41 62 
10936005,34 64 
10936317,93 123 
10936853,48 125 
10937365,51 65 
10937381,63 137 
10937915,62 144 
10937919,03 144 
10937920,46 144 
10938392,32 101 
10938393,5 100 
10938393,5 53 
10938435,13 2
10938435,13 2
10938435,13 2
10938435,13 60 
10938694,91 61 
10939717 62 
10940080,68 64 
10940381,18 123 
10940952,39 125 
10941464,6 66 
10942044,71 144 
10942046,41 144 
10942067,37 144 
10942508,23 101 
10942509,6 100 
10942509,6 53 
10942549,86 1
10942549,86 1
10942549,86 2
10942549,86 60 
10947231,32 61 
10948247,23 62 
10948810,71 64 
10949111,86 121 
10949640,54 125 
10950043,53 137 
10950161,77 65 
10950711,46 144 
10950712,79 144 
10950713,71 144 
10951187,72 101 
10951189,01 100 
10951189,01 53 
10951229,9 2
10951229,9 2
10951229,9 1
10951229,9 60 
10951485,96 61 
10952496,57 62 
10952655,62 64 
10953005,42 121 
10953536,53 125 
10953885,18 137 
10954059,28 66 
10954611,59 144 
10954613,31 144 
10954614,31 144 
10955086,11 101 
10955087,33 100 
10955087,33 53 
10955128,58 1
10955128,58 2
10955128,58 2
10955128,58 60 
10957061,74 111 
10957195,47 114 
10957244,34 60 
10960326,58 111 
10960430,2 114 
10960476,58 60 
10960769,76 61 
10960798,17 63 
10960809,76 60 
10963006,58 61 
10963027,73 63 
10963042,57 60 
10963432,96 111 
10963545,54 114 
10963575,67 60 
10963827,56 61 
10963840,92 63 
10963858,89 60 
10968005,72 111 
10968099,69 114 
10968127 60 
11030054,08 61 
11031070,49 62 
11031212,29 64 
11031473,41 121 
11032024,14 125 
11032534,15 66 
11032949,59 137 
11033102,75 144 
11033104,41 144 
11033105,62 144 
11034912,94 101 
11034914,79 100 
11034914,79 53 
11034953,51 1
11034953,51 2
11034953,51 1
11034953,51 60 
11035177,71 113 
11035496,63 114 
11035535,99 60 
11035806,69 61 
11036817,66 62 
11036982,75 64 
11037216,66 123 
11037763,4 125 
11038282,11 65 
11038853,84 144 
11038855,63 144 
11038974,51 144 
11041110,36 101 
11041112,32 100 
11041112,32 53 
11041152,16 1
11041152,16 1
11041152,16 1
11041152,16 60 
11041395,76 113 
11041750,85 114 
11041799,68 60 
11042061,95 61 
11043082,62 62 
11043186,24 64 
11043490,29 123 
11044025,7 125 
11044546,68 65 
11045049,3 144 
11045050,71 144 
11045148,25 144 
11048108,36 101 
11048110,32 100 
11048110,32 53 
11048148,89 2
11048148,89 2
11048148,89 2
11048148,89 60 
11048402,02 113 
11048499,38 114 
11048549,76 60 
11051858,77 113 
11053217,56 114 
11053263,43 60 
11053481,49 61 
11054496,24 62 
11060834,25 64 
11064503,63 252 
11064503,63 101 
11064505,25 100 
11064505,25 53 
11064525,37 2
11064525,37 2
11064525,37 2
11064525,37 60 
11142915,95 61 
11143933,46 62 
11143949,4 64 
11144192,35 121 
11144727,97 125 
11145246,5 66 
11145423,24 137 
11145776,72 144 
11145778,53 144 
11145779,5 144 
11146256,79 101 
11146257,94 100 
11146257,94 53 
11146298,55 1
11146298,55 2
11146298,55 2
11146298,55 60 
11146318,12 61 
11147358,26 62 
11147606,06 64 
11147956,91 121 
11148488,59 125 
11148876,96 137 
11149012,03 66 
11149543,53 144 
11149545,29 144 
11149546,32 144 
11151313,16 101 
11151314,48 100 
11151314,48 53 
11151348,5 2
11151348,5 2
11151348,5 2
11151348,5 60 
11151694,22 113 
11151833,53 114 
11151879,71 60 
11156443,13 113 
11157110,94 114 
11157163,48 60 
11158225,84 61 
11159244,37 62 
11159290,36 64 
11159594,75 121 
11160133,96 125 
11160658,52 66 
11160669,25 137 
11161209,38 144 
11161211,18 144 
11161212,33 144 
11161686,04 101 
11161687,3 100 
11161687,3 53 
11161726,82 1
11161726,82 1
11161726,82 2
11161726,82 60 
11164892,39 61 
11165908,23 62 
11166021,23 64 
11166281,35 121 
11166817,91 125 
11167221,01 137 
11167339,06 65 
11167889,44 144 
11167890,96 144 
11167892,42 144 
11168365,71 101 
11168366,85 100 
11168366,85 53 
11168407,67 1
11168407,67 2
11168407,67 1
11168407,67 60 
11168865,08 61 
11169745,71 63 
11169757,21 60 
11170075,78 111 
11170795,06 114 
11170840,12 60 
11171031,23 61 
11172042,46 62 
11172387,08 64 
11172679,89 121 
11173202,14 125 
11173718,86 66 
11174282,68 144 
11174287,24 144 
11174407,51 144 
11174747 101 
11174749,08 100 
11174749,08 53 
11174788,75 1
11174788,75 2
11174788,75 2
11174788,75 60 
11174975,04 61 
11175988,26 62 
11176673,13 64 
11176949,33 121 
11177479,11 125 
11177920,77 137 
11178000,34 66 
11178553,48 144 
11178555,32 144 
11178556,44 144 
11179029,19 101 
11179030,36 100 
11179030,36 53 
11179071,03 1
11179071,03 2
11179071,03 2
11179071,03 60 
11181275,2 111 
11182219,52 114 
11182269,73 60 
11182488,93 61 
11183503,46 62 
11185036,65 64 
11185347,17 121 
11185883,2 125 
11186137,84 137 
11186399,17 66 
11186952,89 144 
11186954,43 144 
11186955,75 144 
11187426,91 101 
11187428,09 100 
11187428,09 53 
11187467,9 1
11187467,9 2
11187467,9 2
11187467,9 60 
11286765,02 61 
11287783,6 62 
11287888,14 64 
11288203,93 121 
11288759,32 125 
11288987,69 137 
11289280,2 66 
11289813,46 144 
11289815,13 144 
11289816,57 144 
11294272,39 101 
11294274,24 100 
11294274,24 53 
11294316,55 1
11294316,55 2
11294316,55 2
11294316,55 60 
11294588,61 113 
11295593,95 114 
11295617,4 60 
11295948,25 61 
11296913,99 63 
11296932,39 60 
11297179,84 111 
11297980,33 114 
11298033,41 60 
11298635,88 111 
11299492,53 114 
11299516 60 
11299772,96 61 
11300783,96 62 
11300871,58 64 
11301134,87 121 
11301302,71 124 
11301896,41 121 
11302437,46 125 
11302465,08 137 
11302959,27 66 
11303491,98 144 
11303493,52 144 
11303494,57 144 
11305597,52 101 
11305599,56 100 
11305599,56 53 
11305645,76 2
11305645,76 2
11305645,76 2
11305645,76 60 
11305907,71 111 
11306522,74 114 
11306546,11 60 
11306696,03 61 
11307711,65 62 
11308279,01 64 
11308544,32 122 
11309052,84 125 
11309268,86 137 
11309575,37 66 
11310106,47 144 
11310108,23 144 
11310109,32 144 
11310586,82 101 
11310587,99 100 
11310587,99 53 
11310627,69 1
11310627,69 2
11310627,69 2
11310627,69 60 
11318313,95 111 
11318960,5 114 
11319008,12 60 
11319754,45 61 
11320777,62 62 
11320995,6 64 
11321272,82 121 
11321796,76 125 
11322126,31 137 
11322303,45 66 
11322836,63 144 
11322838,57 144 
11322839,52 144 
11325955,49 101 
11325957,8 100 
11325957,8 53 
11326005,76 1
11326005,76 2
11326005,76 2
11326005,76 60 
11326331,79 111 
11327492,84 114 
11327538,1 60 
11327752,64 61 
11328770,63 62 
11329743,28 64 
11330034,76 121 
11330583,27 125 
11330909,13 137 
11331101,61 66 
11331633,45 144 
11331635,09 144 
11331636,09 144 
11332112,45 101 
11332113,55 100 
11332113,55 53 
11332154,08 2
11332154,08 2
11332154,08 1
11332154,08 60 
11410253,84 61 
11411278,46 62 
11411534,18 64 
11411786,34 121 
11412326,27 125 
11412841,18 66 
11412991,51 137 
11413394,88 144 
11413397,36 144 
11413399,09 144 
11415752,45 101 
11415754,23 100 
11415754,23 53 
11415792,56 1
11415792,56 2
11415792,56 1
11415792,56 60 
11416106,6 111 
11416563,5 114 
11416592,06 60 
11418898,82 111 
11419410,67 114 
11419458,18 60 
11421996,7 61 
11423008,62 62 
11423348,53 64 
11423690,53 123 
11424216,58 125 
11424540,45 137 
11424736,04 65 
11425261,01 144 
11425262,54 144 
11425265,24 144 
11425747,19 101 
11425748,33 100 
11425748,33 53 
11425789,83 1
11425789,83 1
11425789,83 2
11425789,83 60 
11425870,88 61 
11426888,94 62 
11427166,62 64 
11427448,66 123 
11427981,14 125 
11428500,97 65 
11429063,71 144 
11429065,57 144 
11429137,98 144 
11429530 101 
11429531,19 100 
11429531,19 53 
11429572,7 1
11429572,7 2
11429572,7 2
11429572,7 60 
11429620,97 61 
11430639,33 62 
11430948,42 64 
11431187,16 123 
11431714,18 125 
11432233,61 65 
11432754,64 144 
11432755,97 144 
11432787,16 144 
11433246,89 101 
11433248 100 
11433248 53 
11433271,86 1
11433271,86 2
11433271,86 2
11433271,86 60 
11433304,63 61 
11434322,52 62 
11434392,21 64 
11434723,57 123 
11435261,25 125 
11435783,82 65 
11436286,43 144 
11436288,1 144 
11436646,08 144 
11436776,93 101 
11436778,1 100 
11436778,1 53 
11436819,96 1
11436819,96 2
11436819,96 2
11436819,96 60 
