TotalRequired,  320
4445052,77 144 
4445379,6 101 
4445380,78 100 
4445380,78 52 
4445421,2 1
4445421,2 2
4445421,2 2
4445421,2 60 
4445844,85 61 
4446705,17 63 
4446720,3 60 
4447096,44 112 
4447188,38 114 
4447237,13 60 
4447385,01 61 
4448402,5 62 
4448591,68 64 
4448921,01 122 
4449446,92 125 
4449916,01 137 
4449980,54 65 
4450519,37 144 
4450521,07 144 
4450522,41 144 
4450995,74 101 
4450996,92 100 
4450996,92 52 
4451035,87 1
4451035,87 2
4451035,87 2
4451035,87 60 
4451089,81 61 
4452103,75 62 
4452333,56 64 
4452652,83 122 
4453180,74 125 
4453539,95 137 
4453699,12 65 
4454250,98 144 
4454252,69 144 
4454254,01 144 
4454727,6 101 
4454728,77 100 
4454728,77 52 
4454767,89 2
4454767,89 2
4454767,89 2
4454767,89 60 
4454880,17 61 
4455901,05 62 
4456381,54 64 
4456652,4 122 
4457133,97 124 
4457432,09 122 
4457851,99 124 
4458843,67 122 
4459383,97 125 
4459529,96 137 
4459705,73 133 
4459807,84 137 
4459896,8 66 
4460448,5 144 
4460450,02 144 
4460451,17 144 
4460758,99 142 
4460866,07 144 
4460867,51 144 
4460924,18 101 
4460925,71 100 
4460925,71 52 
4460966,06 1
4460966,06 1
4460966,06 1
4460966,06 60 
4461008,69 112 
4461457,07 114 
4461498,94 60 
4461781,19 61 
4462798 62 
4462815,58 64 
4463213,03 122 
4463746,45 125 
4464263,27 65 
4464307,83 137 
4464824,16 144 
4464826,22 144 
4464827,83 144 
4465289,5 101 
4465290,61 100 
4465290,61 52 
4465331 1
4465331 1
4465331 1
4465331 60 
4465470,05 61 
4466480,49 62 
4466721,94 64 
4467100,22 122 
4467650,48 125 
4468161,61 65 
4468221,51 137 
4468712,15 144 
4468713,54 144 
4468714,45 144 
4469189,18 101 
4469190,35 100 
4469190,35 52 
4469229,71 2
4469229,71 1
4469229,71 2
4469229,71 60 
4469410,78 61 
4470429,81 62 
4470734,34 64 
4471058,77 122 
4471617,77 125 
4471998,12 137 
4472125,43 66 
4472661,02 101 
4472719,69 8
4472719,69 53 
4472770,04 100 
4472770,04 53 
4472795,45 1
4472795,45 1
4472795,45 2
4472795,45 60 
4473133,81 61 
4474145,15 62 
4474529,2 64 
4474842,93 122 
4475371,95 125 
4475891,58 66 
4475921,31 137 
4476442,05 144 
4476444,13 144 
4476445,43 144 
4478671,5 101 
4478672,76 100 
4478672,76 53 
4478711,22 2
4478711,22 2
4478711,22 2
4478711,22 60 
4479006,28 112 
4479203,64 114 
4479243,07 60 
4479519,3 61 
4480542,13 62 
4480839,12 64 
4481085,95 122 
4481640,52 124 
4481986,56 122 
4482404,67 124 
4484962,25 122 
4485480,31 125 
4485858,7 137 
4485990,65 66 
4486541,61 144 
4486543,21 144 
4486544,51 144 
4489601,09 101 
4489602,54 100 
4489602,54 53 
4489640,79 1
4489640,79 2
4489640,79 2
4489640,79 60 
4490291,91 61 
4491305,17 62 
4492323,97 64 
4492696,92 122 
4493241,38 125 
4493710,04 137 
4493767,45 66 
4494303,51 144 
4494304,98 144 
4494305,88 144 
4494780,37 101 
4494781,58 100 
4494781,58 53 
4494821,31 1
4494821,31 2
4494821,31 2
4494821,31 60 
4494896,55 61 
4495908,07 62 
4496331,66 64 
4496687,29 122 
4497219,29 125 
4497613,3 137 
4497734,96 66 
4498285,97 144 
4498289,98 144 
4498291,59 144 
4498761,5 101 
4498762,75 100 
4498762,75 53 
4498803,4 1
4498803,4 2
4498803,4 1
4498803,4 60 
4499016,56 61 
4500035,24 62 
4500413,84 64 
4500743,85 122 
4501280,44 125 
4501761,92 137 
4501835,09 65 
4502349,7 144 
4502351,67 144 
4502352,96 144 
4502827,32 101 
4502828,51 100 
4502828,51 53 
4502869,62 2
4502869,62 2
4502869,62 1
4502869,62 60 
4503252,25 61 
4504268,01 62 
4504657,5 64 
4504909,22 122 
4505464,32 125 
4505634,36 137 
4505792,07 132 
4505981,46 65 
4506129,97 137 
4506533,51 144 
4506534,98 144 
4506536,37 144 
4507009,2 101 
4507010,37 100 
4507010,37 53 
4507050,58 1
4507050,58 2
4507050,58 2
4507050,58 60 
4507202,5 61 
4508216,13 62 
4508269,42 64 
4508674,09 122 
4509208,52 125 
4509506,46 137 
4509730,52 66 
4510281,21 144 
4510283,1 144 
4510284,29 144 
4510757,58 101 
4510758,72 100 
4510758,72 53 
4510799,4 1
4510799,4 1
4510799,4 2
4510799,4 60 
4512331,84 61 
4513347,96 62 
4513736,02 64 
4514008,89 122 
4514575,6 125 
4514979,12 137 
4515093,85 66 
4515648,02 144 
4515649,62 144 
4515650,99 144 
4518192,61 101 
4518193,97 100 
4518193,97 53 
4518230,72 1
4518230,72 2
4518230,72 2
4518230,72 60 
4518499,69 112 
4518974 114 
4519013,41 60 
4519480,13 112 
4519568,17 114 
4519613,16 60 
4523684,57 61 
4524696,14 62 
4524998,3 64 
4525439,28 122 
4525973,72 125 
4526146,11 137 
4526490,98 66 
4527042,84 144 
4527044,52 144 
4527045,74 144 
4531320,66 101 
4531322,2 100 
4531322,2 53 
4531359,42 1
4531359,42 2
4531359,42 2
4531359,42 60 
4531625,13 112 
4532122,16 114 
4532160,15 60 
4532541,61 61 
4533557,7 62 
4533767,46 64 
4534112,05 122 
4534633,62 125 
4534939,73 137 
4535154,74 66 
4535705,77 144 
4535707,49 144 
4535708,7 144 
4537698,53 101 
4537700 100 
4537700 53 
4537740,46 2
4537740,46 2
4537740,46 2
4537740,46 60 
4538689,54 61 
4539707,68 62 
4540693,4 64 
4541261,39 121 
4541809,88 125 
4542020,39 137 
4542319,98 66 
4542870,81 144 
4542872,47 144 
4542873,81 144 
4543347 101 
4543348,23 100 
4543348,23 53 
4543388,85 1
4543388,85 2
4543388,85 2
4543388,85 60 
4543419,59 61 
4544441,16 62 
4544569,45 64 
4545017,29 122 
4545545,95 125 
4546067,33 66 
4546081,23 137 
4546620,59 144 
4546622,47 144 
4546623,51 144 
4547096,45 101 
4547097,62 100 
4547097,62 53 
4547137,62 1
4547137,62 2
4547137,62 1
4547137,62 60 
4547235,92 111 
4548458,15 114 
4548503,75 60 
4549319,77 61 
4550336,05 62 
4550842,49 64 
4551192,17 122 
4551715,48 125 
4552231,76 65 
4552791,08 144 
4552794,95 144 
4553261,45 101 
4553262,7 100 
4553262,7 53 
4553285,56 1
4553285,56 1
4553285,56 2
4553285,56 60 
4553291,15 112 
4553446,69 114 
4553486,41 60 
4553973,04 61 
4554984,91 62 
4555233,27 64 
4555527,98 122 
4556067,57 125 
4556291,68 137 
4556581,5 66 
4557132,22 144 
4557135,86 144 
4557137,23 144 
4557609,1 101 
4557610,28 100 
4557610,28 53 
4557650,56 1
4557650,56 1
4557650,56 2
4557650,56 60 
4557683,9 112 
4557972,98 114 
4558017,11 60 
4558313,73 61 
4559332,87 62 
4559881 64 
4560211,98 122 
4560742,93 125 
4561083,93 137 
4561263,78 66 
4561815,01 144 
4561816,92 144 
4561818,51 144 
4562290,72 101 
4562291,93 100 
4562291,93 53 
4562332,4 1
4562332,4 2
4562332,4 2
4562332,4 60 
4562433,11 61 
4563450,14 62 
4564423,65 64 
4564715,84 121 
4565239,01 125 
4565711,69 137 
4565782,13 66 
4566315,92 144 
4566317,83 144 
4566318,88 144 
4566790,9 101 
4566792,12 100 
4566792,12 53 
4566830,87 1
4566830,87 2
4566830,87 2
4566830,87 60 
4567396,71 61 
4568413,08 62 
4568927,77 64 
4569284,05 122 
4569805,98 125 
4570138,5 137 
4570327,4 66 
4570878,31 144 
4570879,85 144 
4570881,02 144 
4571356,09 101 
4571357,26 100 
4571357,26 53 
4571396,15 1
4571396,15 2
4571396,15 2
4571396,15 60 
4571580,59 112 
4573202,33 114 
4573245,49 60 
4573935,68 61 
4574946,11 62 
4575383,86 64 
4575729,9 122 
4576251,85 125 
4576720,62 137 
4576794,86 66 
4577326,32 144 
4577328,28 144 
4577329,53 144 
4577802,4 101 
4577803,57 100 
4577803,57 53 
4577844,03 2
4577844,03 2
4577844,03 2
4577844,03 60 
4578049,49 111 
4578195,58 114 
4578228,31 60 
4580987,82 61 
4582008,84 62 
4582420,36 64 
4582818,17 121 
4583349,37 125 
4583587,26 137 
4583855,55 66 
4584408,36 144 
4584410,1 144 
4584411,49 144 
4586595,2 101 
4586596,58 100 
4586596,58 53 
4586641,01 1
4586641,01 2
4586641,01 1
4586641,01 60 
4587302,03 61 
4588323,27 62 
4592220,98 64 
4592598,23 122 
4593133,63 125 
4593395,59 137 
4593653,78 65 
4594205,37 144 
4594207,08 144 
4594208,29 144 
4594679,79 101 
4594680,96 100 
4594680,96 53 
4594721,73 1
4594721,73 2
4594721,73 1
4594721,73 60 
4595373,83 61 
4595790,06 63 
4595804,75 60 
4596150,44 112 
4596230,75 114 
4596292,11 60 
4596355,39 61 
4597370,92 62 
4597559,98 64 
4598018,95 122 
4598543,64 125 
4598993,46 137 
4599057,99 65 
4599602,61 144 
4599604,3 144 
4599605,56 144 
4600078,33 101 
4600079,57 100 
4600079,57 53 
4600119,9 1
4600119,9 2
4600119,9 2
4600119,9 60 
4600285,93 61 
4601302,32 62 
4601729,48 64 
4602039,18 122 
4602560,36 125 
4602896,05 137 
4603082,52 66 
4603633,81 144 
4603637,25 144 
4603638,74 144 
4604111,38 101 
4604112,66 100 
4604112,66 53 
4604151,92 1
4604151,92 2
4604151,92 1
4604151,92 60 
4608434,01 61 
4609450,15 62 
4609748,55 64 
4610040,88 122 
4610559,07 125 
4610822,55 137 
4611080,48 65 
4611633,23 144 
4611634,87 144 
4611636,18 144 
4612108,92 101 
4612110,07 100 
4612110,07 53 
4612149,3 1
4612149,3 1
4612149,3 2
4612149,3 60 
4612294,44 61 
4613315,46 62 
4613389,71 64 
4613804,46 122 
4614324,34 125 
4614635,63 137 
4614844,8 66 
4615397,05 144 
4615398,57 144 
4615399,67 144 
4617832,85 101 
4617834,27 100 
4617834,27 53 
4617880,72 1
4617880,72 2
4617880,72 2
4617880,72 60 
4618504,16 61 
4619513,4 62 
4621197,45 64 
4621625,11 123 
4622152,5 125 
4622406,15 137 
4622660 65 
4623211,85 144 
4623213,39 144 
4623214,57 144 
4623687,85 101 
4623689,05 100 
4623689,05 53 
4623728,89 1
4623728,89 2
4623728,89 2
4623728,89 60 
4623942,23 61 
4624961,17 62 
4625191,51 64 
4625462,07 123 
4626027,41 125 
4626455,26 137 
4626542,69 65 
4627095,72 144 
4627097,97 144 
4627099,25 144 
4627570,67 101 
4627571,88 100 
4627571,88 53 
4627611 2
4627611 2
4627611 2
4627611 60 
4628068,72 61 
4628741,74 63 
4628760,48 60 
4629119,33 113 
4629183,98 114 
4629213,44 60 
4629406,17 61 
4630423,21 63 
4630443,18 60 
4631072,87 61 
4632092,22 62 
4632395,3 64 
4632722,25 123 
4633250,8 125 
4633772,73 66 
4634083,57 137 
4634324,35 144 
4634325,96 144 
4634327,15 144 
4637548,6 101 
4637550,33 100 
4637550,33 53 
4637590,98 1
4637590,98 1
4637590,98 2
4637590,98 60 
4637940,18 112 
4638017,62 114 
4638044,16 60 
4638305,56 61 
4639324 62 
4640284,07 64 
4640668,4 123 
4641197,28 125 
4641623,6 137 
4641720,51 65 
4642274,24 144 
4642276,13 144 
4642277,53 144 
4642747,68 101 
4642748,86 100 
4642748,86 53 
4642789,24 2
4642789,24 2
4642789,24 2
4642789,24 60 
4643094,82 61 
4644107,17 62 
4644158,89 64 
4644569,9 123 
4645095,21 125 
4645443,52 137 
4645618,6 66 
4646169,13 144 
4646172,45 144 
4646173,84 144 
4646646,11 101 
4646647,23 100 
4646647,23 53 
4646688,27 1
4646688,27 2
4646688,27 2
4646688,27 60 
4648292,24 113 
4648404,15 114 
4648454,07 60 
4648706,91 61 
4649719,63 62 
4650049,62 64 
4650387,95 123 
4650909,21 125 
4651198,17 137 
4651416,54 65 
4651968,2 144 
4651971,91 144 
4651973,17 144 
4652444,68 101 
4652445,92 100 
4652445,92 53 
4652486,22 1
4652486,22 2
4652486,22 2
4652486,22 60 
4652811,54 61 
4653820,55 62 
4653849,28 64 
4654185,36 123 
4654740,05 125 
4655243,88 137 
4655311,97 65 
4655801,91 144 
4655804,06 144 
4655805,56 144 
4656276,27 101 
4656277,42 100 
4656277,42 53 
4656318,13 1
4656318,13 2
4656318,13 2
4656318,13 60 
4656436,76 61 
4657417,71 63 
4657434,3 60 
4658039,1 61 
4659050,81 62 
4659211,49 64 
4659543,64 123 
4660072,16 125 
4660519,56 137 
4660586,84 65 
4661133,55 144 
4661135,08 144 
4661136,17 144 
4661609,27 101 
4661611,18 100 
4661611,18 53 
4661649,76 1
4661649,76 1
4661649,76 1
4661649,76 60 
4661919,53 61 
4662932,05 62 
4662963,92 64 
4663314,96 123 
4663839,32 125 
4664233,62 137 
4664362,87 65 
4664914,71 144 
4664916,04 144 
4664916,93 144 
4664937,99 143 
4665047,85 144 
4665049,6 144 
4665050,81 144 
4665389,88 101 
4665391,06 100 
4665391,06 53 
4665431,91 1
4665431,91 2
4665431,91 2
4665431,91 60 
4665549,53 61 
4666565,53 62 
4666699,65 64 
4667005,6 123 
4667522,38 125 
4667771,18 137 
4668044,49 65 
4668598,19 144 
4668600,04 144 
4668601,32 144 
4669073,9 101 
4669075,14 100 
4669075,14 53 
4669130,5 1
4669130,5 2
4669130,5 2
4669130,5 60 
4669216,69 61 
4670232,79 62 
4671037,55 64 
4671395 123 
4671920,17 125 
4672442,34 65 
4672997,06 144 
4672998,52 144 
4673057,03 144 
4673472,42 101 
4673473,63 100 
4673473,63 53 
4673512,85 1
4673512,85 2
4673512,85 2
4673512,85 60 
4673697,64 61 
4674712,11 62 
4674729,1 64 
4675141,48 123 
4675676,07 125 
4675918,25 137 
4676192,38 65 
4676739,18 144 
4676740,75 144 
4676742,14 144 
4677219,45 101 
4677220,62 100 
4677220,62 53 
4677261,15 2
4677261,15 2
4677261,15 2
4677261,15 60 
4677395,64 61 
4678279,72 63 
4678295,07 60 
4678662,52 113 
4678736,68 114 
4678765,87 60 
4679041,73 61 
4680060,38 62 
4680630,28 64 
4680955,05 123 
4681483,2 125 
4681977,57 137 
4682042,7 66 
4682558,6 144 
4682560,38 144 
4682561,33 144 
4691303,29 101 
4691304,81 100 
4691304,81 53 
4691341,28 1
4691341,28 1
4691341,28 2
4691341,28 60 
4691625,94 113 
4692555,69 114 
4692590,26 60 
4693147,89 61 
4694156,63 62 
4694349,84 64 
4694733,81 123 
4695271,27 125 
4695786,24 65 
4695838,78 137 
4696338,93 144 
4696340,51 144 
4696342,07 144 
4696814,57 101 
4696815,78 100 
4696815,78 53 
4696854,77 1
4696854,77 2
4696854,77 2
4696854,77 60 
4697018,45 61 
4698037,56 62 
4698054,42 64 
4698364,14 123 
4698905,29 125 
4699416,65 65 
4699987,69 144 
4699989,55 144 
4700029,05 144 
4700446,82 101 
4700448,67 100 
4700448,67 53 
4700486,96 2
4700486,96 2
4700486,96 2
4700486,96 60 
4700583,64 61 
4701603,33 62 
4701947,22 64 
4702227,66 123 
4702770,44 125 
4703228,35 137 
4703282,99 66 
4703831,15 144 
4703832,64 144 
4703833,98 144 
4704311,27 101 
4704312,49 100 
4704312,49 53 
4704352,61 1
4704352,61 1
4704352,61 1
4704352,61 60 
4706441,02 61 
4707345,13 63 
4707367,93 60 
4707677,27 111 
4708177,59 114 
4708217,7 60 
4708404,78 61 
4708416,67 63 
4708434,69 60 
4709612,77 61 
4710633,1 62 
4710779,68 64 
4711194,7 122 
4711723,49 125 
4711926,48 137 
4712231,83 65 
4712782,93 144 
4712784,92 144 
4712786,08 144 
4713257,59 101 
4713258,77 100 
4713258,77 53 
4713299,39 2
4713299,39 1
4713299,39 2
4713299,39 60 
4713590,01 61 
4714582,09 63 
4714598,89 60 
4715301,77 61 
4716314,85 62 
4716576,35 64 
4716886,48 122 
4717427,4 125 
4717692,32 137 
4717944,11 66 
4718480,74 101 
4718535,71 8
4718535,71 51 
4718586,91 100 
4718586,91 51 
4718598,78 1
4718598,78 2
4718598,78 2
4718598,78 60 
4718861,39 61 
4719880,65 62 
4720815,21 64 
4721243,87 122 
4721771,14 125 
4721840,04 137 
4722294,22 66 
4722843,25 144 
4722844,82 144 
4722846,21 144 
4726043,46 101 
4726044,88 100 
4726044,88 51 
4726079,69 1
4726079,69 1
4726079,69 1
4726079,69 60 
4726751,05 61 
4727762,28 62 
4728335,37 64 
4728753,86 122 
4729285,34 125 
4729476,86 137 
4729808,55 65 
4729951,95 133 
4730056,91 137 
4730354,05 144 
4730355,58 144 
4730356,61 144 
4730836,8 101 
4730837,98 100 
4730837,98 51 
4730876,93 2
4730876,93 2
4730876,93 2
4730876,93 60 
4731061,9 61 
4732077,3 62 
4732414,83 64 
4732732,78 122 
4733256,18 125 
4733568,12 137 
4733773,27 66 
4734323,63 144 
4734325,04 144 
4734326,35 144 
4735942,14 101 
4735943,73 100 
4735943,73 51 
4735991,9 1
4735991,9 2
4735991,9 2
4735991,9 60 
4740429,13 61 
4740621,52 63 
4740639,93 60 
4741064,43 61 
4742074,4 62 
4742607,67 64 
4742938,98 122 
4743463,76 125 
4743833,95 137 
4743986,26 66 
4744555,94 144 
4744560,13 144 
4744561,65 144 
4747538,55 101 
4747540,11 100 
4747540,11 51 
4747588,14 1
4747588,14 2
4747588,14 2
4747588,14 60 
4747941,84 112 
4748603,92 114 
4748639,53 60 
4749064,02 61 
4750087,53 62 
4751245,61 64 
4751676,82 121 
4752213,21 125 
4752734,67 65 
4752783,68 137 
4753285,3 144 
4753287,25 144 
4753288,23 144 
4753762,54 101 
4753763,71 100 
4753763,71 51 
4753803,59 2
4753803,59 2
4753803,59 2
4753803,59 60 
4754217,46 61 
4755224,48 63 
4755236,73 60 
4755626,37 111 
4756296,07 114 
4756335,47 60 
4757257,95 61 
4758269,53 62 
4758291,54 64 
4758735,51 121 
4759265,33 125 
4759553,39 137 
4759780,7 66 
4760347,11 144 
4760348,82 144 
4760349,87 144 
4760780,66 141 
4760831,93 101 
4760833,14 100 
4760833,14 51 
4760903,18 1
4760903,18 2
4760903,18 1
4760903,18 60 
4760972,31 111 
4761617,19 114 
4761667,15 60 
4762470,24 61 
4763483,1 62 
4764161,4 64 
4764548,78 121 
4765072,58 125 
4765398,8 137 
4765578,82 65 
4766130,02 144 
4766131,84 144 
4766133,23 144 
4766607,77 101 
4766609,71 100 
4766609,71 51 
4766648,43 1
4766648,43 1
4766648,43 2
4766648,43 60 
4766880,37 61 
4767897,14 62 
4768039,11 64 
4768384,31 121 
4768933,58 125 
4769131,91 137 
4769444,99 65 
4769996,28 144 
4769998,05 144 
4770001,05 144 
4770472,96 101 
4770474,13 100 
4770474,13 51 
4770513,84 1
4770513,84 2
4770513,84 2
4770513,84 60 
4770640,49 61 
4771634,22 63 
4771647,28 60 
4772030,58 111 
4772316,99 114 
4772363,22 60 
4772571,44 61 
4773403,75 63 
4773413,79 60 
4773775,86 111 
4774873,33 114 
4774913,41 60 
4775135,73 61 
4776147,54 62 
4776351,66 64 
4776685,92 121 
4777223,43 125 
4777717,64 137 
4777778,47 65 
4778293,93 144 
4778295,73 144 
4778296,96 144 
4778770,93 101 
4778772,19 100 
4778772,19 51 
4778811,17 1
4778811,17 2
4778811,17 2
4778811,17 60 
4779080,68 61 
4780093,83 62 
4780321,61 64 
4780633,57 121 
4781192,42 125 
4781480,07 137 
4781707,32 65 
4782260,44 144 
4782261,93 144 
4782263,27 144 
4782735,34 101 
4782736,53 100 
4782736,53 51 
4782776,48 1
4782776,48 2
4782776,48 2
4782776,48 60 
4782885,5 61 
4783895,95 62 
4784812,45 64 
4785225,88 121 
4785751,28 125 
4786273,57 65 
4786375,64 137 
4786823,49 144 
4786825,33 144 
4786826,36 144 
4787300,07 101 
4787301,25 100 
4787301,25 51 
4787341,57 1
4787341,57 2
4787341,57 2
4787341,57 60 
4787513,33 61 
4788526,65 62 
4788775,49 64 
4789128,2 121 
4789647,36 125 
4789906,2 137 
4790154,95 65 
4790713,53 144 
4790715,48 144 
4790716,72 144 
4791183,36 101 
4791184,51 100 
4791184,51 51 
4791224,76 1
4791224,76 1
4791224,76 2
4791224,76 60 
4791405,81 61 
4792423,04 62 
4793015,05 64 
4793354,87 121 
4793882,63 125 
4794233,69 137 
4794403,47 65 
4794954,5 144 
4794956,23 144 
4794957,55 144 
4795430,42 101 
4795431,61 100 
4795431,61 51 
4795472,24 1
4795472,24 2
4795472,24 2
4795472,24 60 
4795668,94 61 
4796609,1 63 
4796623,08 60 
4797588,93 61 
4798604,93 62 
4799276,36 64 
4799714,17 121 
4800255,5 125 
4800767,95 65 
4800796,11 137 
4801322,45 144 
4801324,48 144 
4801326,17 144 
4801795,97 101 
4801797,2 100 
4801797,2 51 
4801836,9 1
4801836,9 2
4801836,9 1
4801836,9 60 
4802294,28 61 
4803305,58 62 
4803527,5 64 
4803919,25 121 
4804444,06 125 
4804800,38 137 
4804967,2 65 
4805518,95 144 
4805520,57 144 
4805522,12 144 
4805994,76 101 
4805995,9 100 
4805995,9 51 
4806036,18 1
4806036,18 2
4806036,18 2
4806036,18 60 
4806118,4 61 
4807135,58 62 
4807249,53 64 
4807656,84 121 
4808199,36 125 
4808509,3 137 
4808715,04 65 
4809266,11 144 
4809267,72 144 
4809269,04 144 
4809743,53 101 
4809744,7 100 
4809744,7 51 
4809784,2 2
4809784,2 2
4809784,2 2
4809784,2 60 
4809826,54 61 
4810855,23 62 
4811703,73 64 
4812039,07 121 
4812579,79 125 
4812887,6 137 
4813095,98 66 
4813649,4 144 
4813651,2 144 
4813652,52 144 
4815941,21 101 
4815942,59 100 
4815942,59 51 
4815982,25 2
4815982,25 1
4815982,25 2
4815982,25 60 
4816279,35 111 
4816869,42 114 
4816915,1 60 
4817085,59 61 
4818097,46 62 
4818317,58 64 
4818700,86 121 
4819224,2 125 
4819585,94 137 
4819744,33 66 
4820296,77 144 
4820298,47 144 
4820299,7 144 
4822010,19 101 
4822011,6 100 
4822011,6 51 
4822047,88 1
4822047,88 2
4822047,88 2
4822047,88 60 
4822438,93 111 
4822637,37 114 
4822679,77 60 
4822931,98 61 
4823945,78 62 
4824469,1 64 
4824897,64 122 
4825314,18 124 
4825737,19 121 
4826252,5 125 
4826318,26 137 
4826775,55 65 
4827326,32 144 
4827328,03 144 
4827329 144 
4827804,69 101 
4827805,93 100 
4827805,93 51 
4827845 1
4827845 2
4827845 1
4827845 60 
4828076,24 61 
4829093,71 62 
4829254,91 64 
4829586,36 121 
4830119,3 125 
4830459,62 137 
4830639,89 65 
4831202 144 
4831203,94 144 
4831205,5 144 
4831670 101 
4831671,2 100 
4831671,2 51 
4831711,39 1
4831711,39 2
4831711,39 2
4831711,39 60 
4831921,16 61 
4832943,22 62 
4833073,58 64 
4833427,51 121 
4833955,66 125 
4834109,62 137 
4834473,15 65 
4835024,26 144 
4835026,08 144 
4835027,39 144 
4835502,17 101 
4835503,36 100 
4835503,36 51 
4835542,35 1
4835542,35 1
4835542,35 2
4835542,35 60 
4835729,44 61 
4836742,47 62 
4836861,13 64 
4837235,04 121 
4837798,36 125 
4838089,67 137 
4838305,08 65 
4838856,59 144 
4838859,83 144 
4838861,16 144 
4839334,14 101 
4839335,37 100 
4839335,37 51 
4839374,5 2
4839374,5 2
4839374,5 1
4839374,5 60 
4839539,86 61 
4840556,66 62 
4840991,43 64 
4841269,3 121 
4841801,09 125 
4842320,25 66 
4842510,69 137 
4842871,79 144 
4842873,58 144 
4842875,18 144 
4843348,73 101 
4843349,95 100 
4843349,95 51 
4843390,66 1
4843390,66 2
4843390,66 1
4843390,66 60 
4843561,81 111 
4843986,21 114 
4844023,06 60 
4844300,44 61 
4845321,96 62 
4845835,98 64 
4846924,21 121 
4847473,34 125 
4847984,16 65 
4848011,27 137 
4848536,84 144 
4848538,58 144 
4848539,74 144 
4849014,26 101 
4849015,5 100 
4849015,5 51 
4849054,65 2
4849054,65 2
4849054,65 2
4849054,65 60 
4849090,21 61 
4850105,21 62 
4850472,01 64 
4850826,72 121 
4851346,57 125 
4851703,43 137 
4851867,59 66 
4852418,94 144 
4852420,42 144 
4852421,86 144 
4853805,2 101 
4853806,71 100 
4853806,71 51 
4853854,19 1
4853854,19 2
4853854,19 2
4853854,19 60 
4854155,02 111 
4855041,77 114 
4855085,97 60 
4855312,31 61 
4856335,04 62 
4856719,69 64 
4857055,91 121 
4857576,39 125 
4858098,34 65 
4858679,91 144 
4858681,97 144 
4858714,19 144 
4859143,27 101 
4859145,2 100 
4859145,2 51 
4859184,86 1
4859184,86 2
4859184,86 2
4859184,86 60 
4859480,91 61 
4860501,11 62 
4860973,5 64 
4861583,66 121 
4862110,17 125 
4862321,7 137 
4862630,03 65 
4863181,44 144 
4863182,9 144 
4863184,03 144 
4863659,37 101 
4863660,5 100 
4863660,5 51 
4863700,65 1
4863700,65 1
4863700,65 2
4863700,65 60 
4863882,86 61 
4864646,02 63 
4864666,22 60 
4865372,16 111 
4865461,93 114 
4865485,53 60 
4865721,42 61 
4866733,01 62 
4867223,32 64 
4867498,31 121 
4868026,62 125 
4868257,86 137 
4868545,33 65 
4869097,44 144 
4869099,34 144 
4869100,51 144 
4869574,27 101 
4869575,48 100 
4869575,48 51 
4869631,23 1
4869631,23 2
4869631,23 2
4869631,23 60 
4869666,1 61 
4870681,48 62 
4870857,74 64 
4871208,87 121 
4871738,04 125 
4872092,84 137 
4872261,32 65 
4872814,09 144 
4872816,28 144 
4872817,47 144 
4873288,34 101 
4873289,48 100 
4873289,48 51 
4873329,87 2
4873329,87 1
4873329,87 2
4873329,87 60 
4873621,45 61 
4874594,85 63 
4874612,72 60 
4875000,69 111 
4875126,81 114 
4875162,52 60 
4875364,11 61 
4876349,46 63 
4876362,48 60 
4876772,5 111 
4876973,7 114 
4877011,9 60 
4878596,32 61 
4878628,6 63 
4878646,99 60 
4879135,76 111 
4879359,62 114 
4879411,37 60 
4879879 61 
4880893,56 62 
4881156,83 64 
4881529,25 121 
4882054,15 125 
4882523,43 137 
4882595,71 66 
4883128,05 144 
4883129,69 144 
4883131,06 144 
4883601,96 101 
4883603,1 100 
4883603,1 51 
4883643,22 1
4883643,22 2
4883643,22 2
4883643,22 60 
4883677,58 112 
4883885,97 114 
4883926,39 60 
4884270,51 61 
4885293,07 62 
4885706,96 64 
4886060,31 121 
4886582,29 125 
4886777,81 137 
4887089,75 65 
4887642,73 144 
4887644,35 144 
4887645,54 144 
4888116,87 101 
4888118,05 100 
4888118,05 51 
4888158,41 1
4888158,41 2
4888158,41 2
4888158,41 60 
4888743,85 61 
4889757,34 62 
4890041,27 64 
4890328,6 121 
4890872,36 125 
4891261,27 137 
4891387,88 65 
4891938,24 144 
4891939,88 144 
4891941,13 144 
4892415,1 101 
4892416,29 100 
4892416,29 51 
4892457,2 2
4892457,2 2
4892457,2 2
4892457,2 60 
4892492,41 61 
4893496,79 63 
4893507,74 60 
4893832,83 111 
4894133,61 114 
4894172,93 60 
4894337,74 61 
4895356,05 62 
4895807,49 64 
4896114,62 121 
4896673,34 125 
4896913,39 137 
4897185,44 66 
4897738,15 144 
4897740,29 144 
4897741,34 144 
4898213,63 101 
4898214,8 100 
4898214,8 51 
4898255,17 1
4898255,17 1
4898255,17 2
4898255,17 60 
4898927,73 61 
4899939,14 62 
4900777,64 64 
4901146,19 121 
4901679,57 125 
4901949,64 137 
4902202,05 65 
4902752,03 144 
4902754,29 144 
4902756,14 144 
4903229,14 101 
4903230,32 100 
4903230,32 51 
4903270,01 1
4903270,01 2
4903270,01 1
4903270,01 60 
4903536,08 61 
4904393,7 63 
4904404,05 60 
4904817,47 111 
4905363,8 114 
4905402,87 60 
4905752,08 61 
4906660,95 63 
4906669,78 60 
4907081,75 111 
4907836,69 114 
4907885,22 60 
