TotalRequired,  300
t_hold_target,  450
T_Hold_Lev,  1000


3056319,04 137 
3056724,49 66 
3057170,85 144 
3057172,53 144 
3057173,51 144 
3058881,59 101 
3058883,03 100 
3058883,03 53 
3058926,03 1
3058926,03 1
3058926,03 2
3058926,03 60 
3059609,01 61 
3060625,75 62 
3060876,65 64 
3061207,76 122 
3061733,04 125 
3061911,49 137 
3062256,7 65 
3062702,56 144 
3062704,48 144 
3062705,86 144 
3063182,66 101 
3063183,82 100 
3063183,82 53 
3063224,4 1
3063224,4 2
3063224,4 1
3063224,4 60 
3063317,29 61 
3064313,68 63 
3064324,98 60 
3064900,38 61 
3065924,31 62 
3066058,38 64 
3066413,07 122 
3066979,27 125 
3067079,98 137 
3067487,19 66 
3067919,68 144 
3067921,27 144 
3067924,11 144 
3069719,73 101 
3069721,14 100 
3069721,14 53 
3069757,69 1
3069757,69 2
3069757,69 1
3069757,69 60 
3070058,49 112 
3070178,98 114 
3070206,05 60 
3070467,88 61 
3071489 62 
3071858,28 64 
3072224,89 122 
3072794,86 125 
3073032,77 137 
3073318,98 66 
3073743,68 144 
3073745,44 144 
3073746,98 144 
3074230,1 101 
3074231,29 100 
3074231,29 53 
3074271,13 1
3074271,13 2
3074271,13 2
3074271,13 60 
3079392,45 61 
3080402,21 62 
3080609,78 64 
3080991,38 121 
3081527,42 125 
3081629,59 137 
3082049,38 66 
3082496,77 144 
3082498,35 144 
3082499,47 144 
3084243,8 101 
3084245,78 100 
3084245,78 53 
3084284,91 1
3084284,91 1
3084284,91 2
3084284,91 60 
3084611,29 111 
3085167,33 114 
3085200,48 60 
3085738,01 61 
3086750,57 62 
3087208,74 64 
3087585,93 121 
3088092,45 125 
3088523,59 137 
3088613,8 66 
3089062,4 144 
3089063,95 144 
3089065,04 144 
3089541,21 101 
3089543,27 100 
3089543,27 53 
3089582,46 2
3089582,46 2
3089582,46 2
3089582,46 60 
3089624,93 61 
3090653,2 62 
3091472,52 64 
3091821,78 122 
3092356,78 125 
3092469,93 137 
3092879,06 66 
3093342,38 144 
3093344,41 144 
3093345,47 144 
3093806,45 101 
3093807,67 100 
3093807,67 53 
3093847,7 2
3093847,7 2
3093847,7 2
3093847,7 60 
3101332,14 61 
3102332,8 63 
3102345,46 60 
3102653,55 111 
3103017,3 114 
3103061,12 60 
3103345,14 61 
3104336,96 63 
3104345,17 60 
3104923,52 61 
3105943,98 62 
3106010,6 64 
3106448,08 121 
3107014,24 125 
3107218,96 137 
3107523,4 66 
3107972,67 144 
3107974,4 144 
3107975,7 144 
3110957,8 101 
3110959,3 100 
3110959,3 53 
3111008,78 1
3111008,78 2
3111008,78 2
3111008,78 60 
3111284,51 111 
3112066,58 114 
3112109,5 60 
3113395,99 61 
3114407,81 62 
3115126,79 64 
3115493,99 121 
3116032,68 125 
3116304,68 137 
3116555,83 66 
3117001,95 144 
3117003,96 144 
3117004,9 144 
3117860,65 101 
3117862,31 100 
3117862,31 53 
3117908,14 1
3117908,14 2
3117908,14 2
3117908,14 60 
3118168,99 111 
3118312,46 114 
3118356,52 60 
3118499,66 61 
3119522,86 62 
3121852,41 64 
3122209,18 122 
3122760,81 125 
3122888,17 137 
3123284,91 66 
3123734,72 144 
3123736,62 144 
3123740,65 144 
3124213,55 101 
3124214,88 100 
3124214,88 53 
3124254,19 1
3124254,19 2
3124254,19 2
3124254,19 60 
3124474,22 113 
3124671,96 114 
3124720,92 60 
3124946,63 61 
3125972,19 62 
3126346,6 64 
3126683,09 123 
3127227,37 125 
3127427,35 137 
3127749,41 65 
3128199,12 144 
3128200,82 144 
3128202,78 144 
3128677,88 101 
3128679,08 100 
3128679,08 53 
3128720,86 1
3128720,86 2
3128720,86 2
3128720,86 60 
3128941,32 61 
3129904,94 63 
3129919,59 60 
3130279,05 113 
3130358,95 114 
3130386,67 60 
3132583,87 61 
3133602,22 62 
3133692,43 64 
3134057,53 123 
3134609,1 125 
3134814,7 137 
3135131,44 65 
3135566,42 144 
3135568,34 144 
3135569,66 144 
3136042,45 101 
3136043,63 100 
3136043,63 53 
3136083,76 2
3136083,76 2
3136083,76 2
3136083,76 60 
3136363,37 61 
3137382,69 62 
3138380,4 64 
3138713,92 123 
3139240,34 125 
3139518,43 137 
3139763,44 66 
3140209,98 144 
3140211,81 144 
3140213,43 144 
3142132,86 101 
3142134,4 100 
3142134,4 53 
3142181,68 2
3142181,68 2
3142181,68 1
3142181,68 60 
3142491,38 113 
3142616,74 114 
3142664,92 60 
3142904,19 61 
3143916,46 62 
3144052,34 64 
3144380,24 123 
3144936,85 125 
3145404,11 137 
3145463,22 66 
3145909,86 144 
3145911,47 144 
3145912,94 144 
3152658,48 101 
3152660,16 100 
3152660,16 53 
3152711,5 1
3152711,5 1
3152711,5 1
3152711,5 60 
3152997,11 113 
3153142,56 114 
3153178,18 60 
3153428,72 61 
3154353,15 63 
3154362,46 60 
3154725,23 113 
3154829,6 114 
3154877,8 60 
3155104,26 61 
3156127,95 62 
3156716,81 64 
3157059,42 123 
3157583,27 125 
3157820,16 137 
3158122,84 65 
3158573,32 144 
3158575,24 144 
3158576,86 144 
3159051,19 101 
3159052,33 100 
3159052,33 53 
3159092,63 1
3159092,63 2
3159092,63 2
3159092,63 60 
3159216,39 61 
3160230,18 62 
3160449,92 64 
3160770,82 123 
3161313,29 125 
3161596,42 137 
3161821,43 65 
3162273,2 144 
3162275,2 144 
3162276,33 144 
3163976,49 101 
3163977,92 100 
3163977,92 53 
3164024,5 1
3164024,5 1
3164024,5 2
3164024,5 60 
3164344,75 113 
3164436,95 114 
3164474,6 60 
3166333,41 61 
3167357,11 62 
3167728,18 64 
3168034,87 123 
3168577,3 125 
3168756,57 137 
3169087,13 65 
3169538,31 144 
3169539,9 144 
3169541,08 144 
3170014,8 101 
3170016,15 100 
3170016,15 53 
3170057,12 1
3170057,12 2
3170057,12 2
3170057,12 60 
3170130,52 61 
3171091,99 63 
3171105,88 60 
3171764,15 61 
3172775,03 62 
3173030,3 64 
3173306,64 123 
3173828,65 125 
3174236,41 137 
3174352,36 65 
3174800,47 144 
3174802,1 144 
3174803,39 144 
3175280,07 101 
3175281,3 100 
3175281,3 53 
3175322,39 1
3175322,39 2
3175322,39 2
3175322,39 60 
3175362,6 61 
3176389,95 62 
3177139,54 64 
3177444,03 123 
3177977,57 125 
3178142,67 137 
3178501,12 65 
3178949,64 144 
3178951,04 144 
3178952,35 144 
3179427,57 101 
3179428,74 100 
3179428,74 53 
3179470,78 1
3179470,78 2
3179470,78 2
3179470,78 60 
3179516,01 61 
3180536,72 62 
3180920,11 64 
3181179,73 123 
3181725,56 125 
3182083,95 137 
3182249,19 65 
3182699,07 144 
3182700,73 144 
3182702,48 144 
3183178,25 101 
3183179,46 100 
3183179,46 53 
3183218,23 1
3183218,23 1
3183218,23 1
3183218,23 60 
3183335,51 61 
3184350,87 62 
3184410,39 64 
3184732,62 123 
3185272,13 125 
3185532,37 137 
3185779,96 65 
3186214,91 144 
3186217,84 144 
3186218,99 144 
3186692,99 101 
3186694,15 100 
3186694,15 53 
3186733,53 1
3186733,53 1
3186733,53 2
3186733,53 60 
3186788,44 61 
3187801,35 62 
3189354,47 64 
3189688,59 123 
3190225,71 125 
3190312,45 137 
3190747,6 65 
3191194,46 144 
3191196,12 144 
3191197,82 144 
3191676,19 101 
3191677,33 100 
3191677,33 53 
3191715,76 2
3191715,76 1
3191715,76 2
3191715,76 60 
3195167,88 61 
3196180,51 62 
3196249,04 64 
3196604,93 123 
3197154,32 125 
3197308,36 137 
3197675,99 66 
3198126,13 144 
3198128,37 144 
3198129,55 144 
3200052,99 101 
3200054,49 100 
3200054,49 53 
3200097,17 1
3200097,17 1
3200097,17 1
3200097,17 60 
3200407,44 113 
3200519,5 114 
3200562,18 60 
3200800,58 61 
3201812,58 62 
3201971,45 64 
3202299,08 123 
3202850,26 125 
3203139,74 137 
3203358,23 65 
3203777,64 101 
3203830,99 8
3203830,99 52 
3203888,13 100 
3203888,13 52 
3203911,47 1
3203911,47 2
3203911,47 2
3203911,47 60 
3204520,41 61 
3205528,78 62 
3206283,27 64 
3206605,28 123 
3207117,93 125 
3207148,2 137 
3207640,58 66 
3208070,66 144 
3208072,9 144 
3208074,51 144 
3210035,54 101 
3210037,67 100 
3210037,67 52 
3210076,06 1
3210076,06 2
3210076,06 1
3210076,06 60 
3210957,44 61 
3211975,19 62 
3212805,79 64 
3213128,72 123 
3213633,53 125 
3214004,29 137 
3214155,22 65 
3214587,5 144 
3214589,03 144 
3214590,37 144 
3215066,37 101 
3215068,93 100 
3215068,93 52 
3215108,12 1
3215108,12 1
3215108,12 2
3215108,12 60 
3217911,13 61 
3218923,71 62 
3219055,8 64 
3219426,94 123 
3219976,84 125 
3220447 137 
3220494,43 66 
3220918,65 144 
3220920,37 144 
3220921,29 144 
3222856,08 101 
3222857,7 100 
3222857,7 52 
3222904,99 1
3222904,99 1
3222904,99 2
3222904,99 60 
3223172,29 113 
3223330,79 114 
3223355,27 60 
3223751,76 61 
3224754,37 63 
3224773,09 60 
3225086,72 113 
3225412,32 114 
3225438,81 60 
3226014,44 61 
3227036,86 62 
3227053,49 64 
3227446,75 121 
3227947,27 125 
3228052,63 137 
3228466,1 65 
3228898,81 144 
3228900,37 144 
3228901,4 144 
3229378,45 101 
3229379,68 100 
3229379,68 52 
3229419,6 1
3229419,6 2
3229419,6 2
3229419,6 60 
3229770,94 61 
3230705,04 63 
3230719,75 60 
3231084,51 111 
3231190,08 114 
3231235,68 60 
3231397,98 61 
3232419,91 62 
3232507,32 64 
3232856,53 121 
3233376,37 125 
3233516,63 137 
3233899,19 66 
3234329,95 144 
3234331,63 144 
3234332,73 144 
3239155,3 101 
3239159 100 
3239159 52 
3239199,84 1
3239199,84 2
3239199,84 2
3239199,84 60 
3239553,88 111 
3239863,45 114 
3239899,49 60 
3240162,78 61 
3241182,77 62 
3241357,4 64 
3241718,48 121 
3242209,09 125 
3242406,31 137 
3242727,76 66 
3243162,38 144 
3243164,51 144 
3243165,64 144 
3245043,91 101 
3245045,08 100 
3245045,08 52 
3245081,16 1
3245081,16 2
3245081,16 1
3245081,16 60 
3245427,33 111 
3245755,36 114 
3245780,77 60 
3251695,85 61 
3251710,34 63 
3251729,41 60 
3253243,97 61 
3254261,81 62 
3255151,37 64 
3255471,77 121 
3255983,98 125 
3256156,57 137 
3256492,43 66 
3256924,2 144 
3256926,11 144 
3256927,75 144 
3258467,64 101 
3258469,12 100 
3258469,12 52 
3258509,99 1
3258509,99 2
3258509,99 2
3258509,99 60 
3259163,61 61 
3260176,01 62 
3260738,68 64 
3261088,7 123 
3261602,05 125 
3261658,81 137 
3262123,72 66 
3262554,56 144 
3262557,13 144 
3262558,06 144 
3263033,45 101 
3263034,62 100 
3263034,62 52 
3263075,13 2
3263075,13 2
3263075,13 2
3263075,13 60 
3264067,72 111 
3264448,2 114 
3264491,19 60 
3266895,72 111 
3267328,49 114 
3267357,52 60 
3267925,3 61 
3268940,47 62 
3269019,27 64 
3269413,13 121 
3269918,37 125 
3270056,88 137 
3270437,14 66 
3270868,44 144 
3270871,23 144 
3270872,24 144 
3271348,82 101 
3271349,96 100 
3271349,96 52 
3271389,68 2
3271389,68 2
3271389,68 2
3271389,68 60 
3271535,4 61 
3272555,1 62 
3274443,74 64 
3274765,17 123 
3275279,2 125 
3275468,33 137 
3275801,69 66 
3276234,37 144 
3276236,2 144 
3276237,6 144 
3277454,16 101 
3277455,5 100 
3277455,5 52 
3277504,05 1
3277504,05 1
3277504,05 1
3277504,05 60 
3277818,88 111 
3277896,32 114 
3277953,58 60 
3278864,53 111 
3278929,33 114 
3278952,97 60 
3280797,93 61 
3281819,3 62 
3282550,72 64 
3282862,63 123 
3283400,49 125 
3283583,63 137 
3283915,88 65 
3284349,44 144 
3284351,54 144 
3284352,96 144 
3284828,02 101 
3284829,16 100 
3284829,16 52 
3284868,09 1
3284868,09 2
3284868,09 2
3284868,09 60 
3285232,01 61 
3286166,2 63 
3286184,18 60 
3286490,4 113 
3286659,39 114 
3286700,51 60 
3286928,91 61 
3287950,9 62 
3288084,94 64 
3288417,42 123 
3288939,93 125 
3289205,14 137 
3289464,46 66 
3289897,66 144 
3289899,42 144 
3289900,37 144 
3290374,35 101 
3290375,65 100 
3290375,65 52 
3290432,79 1
3290432,79 2
3290432,79 2
3290432,79 60 
3290449,46 61 
3291470,75 62 
3292202,49 64 
3292524,71 123 
3293026,17 125 
3293294,04 137 
3293546,31 66 
3293978,53 144 
3293980,38 144 
3293981,79 144 
3294457,15 101 
3294458,47 100 
3294458,47 52 
3294498,45 1
3294498,45 2
3294498,45 2
3294498,45 60 
3294519,39 61 
3295533,93 62 
3296050,26 64 
3296550,6 121 
3296984,23 124 
3299738,15 121 
3300272,67 125 
3300394,4 137 
3300792,25 66 
3301242,3 144 
3301243,84 144 
3301244,83 144 
3303166,35 101 
3303167,49 100 
3303167,49 52 
3303211,92 2
3303211,92 2
3303211,92 2
3303211,92 60 
3303497,32 111 
3304227,47 114 
3304278,34 60 
3304426,37 61 
3305444,04 62 
3305826,62 64 
3306164,65 121 
3306726,59 125 
3306938,74 137 
3307240,27 66 
3307689,32 144 
3307690,8 144 
3307691,88 144 
3308044,2 142 
3308172,87 144 
3308174,75 144 
3308176,99 101 
3308178,5 100 
3308178,5 52 
3308227,85 1
3308227,85 2
3308227,85 1
3308227,85 60 
3308260 112 
3308477,2 114 
3308526,99 60 
3309193,35 61 
3310210,3 62 
3310571,48 64 
3310867,91 123 
3311415,11 125 
3311489,31 137 
3311938,52 65 
3312388,49 144 
3312390,63 144 
3312392,59 144 
3312868,43 101 
3312869,63 100 
3312869,63 52 
3312909,31 2
3312909,31 2
3312909,31 2
3312909,31 60 
3312974,03 61 
3313992,17 62 
3314271,36 64 
3314542,51 123 
3315066,97 125 
3315574,76 137 
3315626,63 66 
3316035,97 144 
3316037,25 144 
3316038,18 144 
3316516,01 101 
3316517,3 100 
3316517,3 52 
3316557,85 1
3316557,85 2
3316557,85 2
3316557,85 60 
3316598,78 61 
3317628,35 62 
3318114,03 64 
3318485,83 123 
3319048,53 125 
3319431,88 137 
3319569,23 66 
3320020,18 144 
3320021,55 144 
3320022,54 144 
3320498 101 
3320499,16 100 
3320499,16 52 
3320539,98 1
3320539,98 2
3320539,98 2
3320539,98 60 
3321218,8 61 
3322239,93 62 
3322474,44 64 
3322857,42 121 
3323424,69 125 
3323502,41 137 
3323934,42 66 
3324386,36 144 
3324387,94 144 
3324389,07 144 
3325341,38 101 
3325343,14 100 
3325343,14 52 
3325388,01 1
3325388,01 1
3325388,01 2
3325388,01 60 
3325760,49 111 
3325868,29 114 
3325889,25 60 
3332857,22 61 
3333845,54 63 
3333869,75 60 
3334179,1 111 
3334435,01 114 
3334484,59 60 
3334633,42 61 
3335650,82 62 
3335824,22 64 
3336157,65 123 
3336707,36 125 
3337145 137 
3337232,88 66 
3337681,35 144 
3337682,7 144 
3337684,12 144 
3338158,34 101 
3338159,54 100 
3338159,54 52 
3338200,38 1
3338200,38 2
3338200,38 2
3338200,38 60 
3338272 61 
3339283,87 62 
3340589,76 64 
3340863,07 122 
3341390,78 125 
3341780,48 137 
3341850,25 133 
3341912,39 65 
3341916,9 137 
3342378,27 144 
3342380,2 144 
3342381,88 144 
3342840,8 101 
3342841,95 100 
3342841,95 52 
3342882,04 2
3342882,04 2
3342882,04 2
3342882,04 60 
3343167,82 61 
3344181,24 62 
3344354,24 64 
3344681,18 122 
3345237,26 125 
3345278,18 137 
3345745,07 66 
3346195,99 144 
3346198,11 144 
3346199,04 144 
3346672,6 101 
3346673,98 100 
3346673,98 52 
3346714,26 1
3346714,26 2
3346714,26 2
3346714,26 60 
3346755,3 61 
3347785,81 62 
3348278,3 64 
3348575,25 122 
3349105,07 125 
3349627,88 65 
3350082,61 144 
3350084,24 144 
3350085,51 144 
3351858,13 101 
3351859,63 100 
3351859,63 52 
3351912,42 1
3351912,42 2
3351912,42 2
3351912,42 60 
3352193,23 112 
3352464,93 114 
3352495,53 60 
3354418,52 61 
3355429,08 62 
3356224,3 64 
3356541,1 122 
3357069,36 125 
3357463,06 137 
3357551,69 133 
3357688,54 65 
3357693,2 137 
3358022,17 144 
3358023,71 144 
3358025,81 144 
3358502,37 101 
3358503,53 100 
3358503,53 52 
3358543,5 1
3358543,5 1
3358543,5 2
3358543,5 60 
3358751,09 61 
3359761 62 
3359947,61 64 
3360261 122 
3360815,07 125 
3361105,88 137 
3361214,71 133 
3361318,87 137 
3361361,43 65 
3361771,67 144 
3361773,04 144 
3361774,72 144 
3362251,31 101 
3362252,44 100 
3362252,44 52 
3362292,23 1
3362292,23 2
3362292,23 1
3362292,23 60 
3362450,14 61 
3363460,4 62 
3363865,19 64 
3364211,7 122 
3364718,46 125 
3364846,95 137 
3365237,4 65 
3365688,25 144 
3365689,97 144 
3365691,34 144 
3366166,6 101 
3366167,84 100 
3366167,84 52 
3366209,2 2
3366209,2 2
3366209,2 2
3366209,2 60 
3368151,48 61 
3369173,46 62 
3369269,23 64 
3369628,75 122 
3370195,06 125 
3370392,57 137 
3370702,8 66 
3371152,61 144 
3371154,21 144 
3371155,51 144 
3373309,86 101 
3373311,31 100 
3373311,31 52 
3373355,28 1
3373355,28 2
3373355,28 1
3373355,28 60 
3373614,79 112 
3374363,92 114 
3374406,01 60 
3374738,22 61 
3375754,98 62 
3375924,23 64 
3376261,36 122 
3376806,79 125 
3376841,79 137 
3376970,33 133 
3377062,18 137 
3377317,83 65 
3377767,55 144 
3377769,99 144 
3377771,16 144 
3378245,97 101 
3378247,41 100 
3378247,41 52 
3378287,6 1
3378287,6 1
3378287,6 2
3378287,6 60 
3378319,7 61 
3379340,58 62 
3379415,08 64 
3379791,18 122 
3380312,37 125 
3380508,74 137 
3380834,36 65 
3381282,35 144 
3381284,11 144 
3381285,42 144 
3381761,23 101 
3381762,59 100 
3381762,59 52 
3381802,46 1
3381802,46 2
3381802,46 2
3381802,46 60 
3381949,72 61 
3382941,56 63 
3382951,96 60 
3383530,67 61 
3384551,56 62 
3384800 64 
3385098,35 122 
3385626,41 125 
3385887,1 137 
3386148,08 65 
3386583,08 144 
3386584,47 144 
3386585,73 144 
3387059,2 101 
3387060,4 100 
3387060,4 52 
3387100,82 1
3387100,82 2
3387100,82 2
3387100,82 60 
3387220,49 61 
3388234,58 62 
3388777,29 64 
3389099,38 122 
3389623,74 125 
3389894,93 137 
3390146,75 65 
3390598,06 144 
3390600,02 144 
3390601,7 144 
3391075,83 101 
3391077,05 100 
3391077,05 52 
3391117,95 1
3391117,95 1
3391117,95 1
3391117,95 60 
3391155,22 113 
3391607,4 114 
3391649,62 60 
3392127 61 
3393007,12 63 
3393016,9 60 
3393577,53 61 
3394598,75 62 
3394638,41 64 
3394953,09 122 
3395348,71 124 
3395959,89 122 
3396220,78 124 
3399800,66 122 
3400321,49 125 
3400467,26 137 
3400844,06 65 
3401292,3 144 
3401293,68 144 
3401294,59 144 
3401771,8 101 
3401772,93 100 
3401772,93 52 
3401812,94 2
3401812,94 2
3401812,94 1
3401812,94 60 
3402048,12 61 
3403012,25 63 
3403030,5 60 
3403646,29 61 
3404620,15 63 
3404628,5 60 
3404978,76 112 
3405087,18 114 
3405128,41 60 
3405338,68 61 
3406361,42 62 
3407250,54 64 
3407563,68 122 
3408130,58 125 
3408201,07 137 
3408640,03 66 
3409088,94 144 
3409090,45 144 
3409092,15 144 
3409499,54 142 
3409638,14 144 
3409639,92 144 
3409641,4 101 
3409643,12 100 
3409643,12 52 
3409693,69 1
3409693,69 1
3409693,69 2
3409693,69 60 
3409725,66 112 
3410205,42 114 
3410243,5 60 
3410866,42 61 
3411877,79 62 
3412824,97 64 
3413171,52 122 
3413700,95 125 
3413869,23 137 
3413894,3 133 
3413994,28 137 
3414222,51 65 
3414670,13 144 
3414671,64 144 
3414673,08 144 
3415150,07 101 
3415151,25 100 
3415151,25 52 
3415191,57 1
3415191,57 2
3415191,57 2
3415191,57 60 
3415238,84 61 
3416259,41 62 
3416869,03 64 
3417188,57 122 
3417760,13 125 
3418270,33 65 
3418314,69 137 
3418375,03 133 
3418487,39 137 
3418727,36 144 
3418729,4 144 
3418805,16 144 
3419199,34 101 
3419200,84 100 
3419200,84 52 
3419240,18 1
3419240,18 2
3419240,18 2
3419240,18 60 
3419508,45 61 
3420524,18 62 
3420806,4 64 
3421100,92 122 
3421672,59 125 
3421788,37 137 
3422186,73 65 
3422634,54 144 
3422636,18 144 
3422637,39 144 
3423113,82 101 
3423115,1 100 
3423115,1 52 
3423155,61 1
3423155,61 2
3423155,61 2
3423155,61 60 
3423521,34 61 
3424538,44 62 
3426933,5 64 
3427277,6 122 
3427827,66 125 
3428036,52 137 
3428119,4 133 
3428211,95 137 
3428350,62 65 
3428816,56 144 
3428818,23 144 
3428819,73 144 
3429278,81 101 
3429279,94 100 
3429279,94 52 
3429320,71 1
3429320,71 2
3429320,71 2
3429320,71 60 
3429349,68 61 
3430372,4 62 
3431377,12 64 
3431724,7 122 
3432244,5 125 
3432419,33 137 
3432765,97 65 
3433215,1 144 
3433216,85 144 
3433218,07 144 
3433693,94 101 
3433695,18 100 
3433695,18 52 
3433735,29 2
3433735,29 2
3433735,29 2
3433735,29 60 
3433787,01 61 
3434802,49 62 
3434982,98 64 
3435351,47 122 
3435906,17 125 
3435970,75 137 
3436414,07 66 
3436864,03 144 
3436865,67 144 
3436866,75 144 
3437147,49 142 
3437244,89 144 
3437246,97 144 
3437342,78 101 
3437343,95 100 
3437343,95 52 
3437401,14 1
3437401,14 2
3437401,14 2
3437401,14 60 
3437448,4 112 
3437485,34 114 
3437500,84 60 
3437795,07 61 
3438818,07 62 
3439910,4 64 
3440253,14 122 
3440775,22 125 
3440945,09 137 
3441296,64 65 
3441747,37 144 
3441748,98 144 
3441750,43 144 
3442224,81 101 
3442226,19 100 
3442226,19 52 
3442265,96 1
3442265,96 2
3442265,96 2
3442265,96 60 
3442311,32 61 
3443333,33 62 
3443537,31 64 
3443871,63 122 
3444407,08 125 
3444711,21 137 
3444928,18 65 
3445393,13 144 
3445395,53 144 
3445396,68 144 
3447302,14 101 
3447303,27 100 
3447303,27 52 
3447347,76 2
3447347,76 2
3447347,76 2
3447347,76 60 
3447674,54 112 
3447773,51 114 
3447814,35 60 
3448035,78 61 
3449019,8 63 
3449031,6 60 
3449327,6 112 
3449466,98 114 
3449513,48 60 
3449719,99 61 
3450733,38 62 
3450800,82 64 
3451162,5 122 
3451693,57 125 
3451830,17 137 
3452209,06 66 
3452660,05 144 
3452662,38 144 
3452663,57 144 
3454208,02 101 
3454209,2 100 
3454209,2 52 
3454246,4 2
3454246,4 2
3454246,4 2
3454246,4 60 
3454553,14 112 
3455526,47 114 
3455580,13 60 
3456658,56 61 
3457678,03 62 
3458538,78 64 
3458883,73 122 
3459450,1 125 
3459602,17 137 
3459974,74 66 
3460423,47 144 
3460426,27 144 
3460428,46 144 
3460902,78 101 
3460904,01 100 
3460904,01 52 
3460943,66 2
3460943,66 2
3460943,66 2
3460943,66 60 
3460975,34 61 
3461992,57 62 
3462468,15 64 
3462866,76 122 
3463320,3 124 
3463410,51 123 
3463467,68 124 
3471896,91 122 
3472463,03 125 
3472617,87 137 
3472987,36 66 
3473434,56 144 
3473436,53 144 
3473440,16 144 
3473914,31 101 
3473915,76 100 
3473915,76 52 
3473972,09 2
3473972,09 2
3473972,09 2
3473972,09 60 
3474009,31 113 
3474307,01 114 
3474355,41 60 
3474578,36 61 
3475590,37 62 
3475958,66 64 
3476278,24 123 
3476811,67 125 
3477096,49 137 
3477333,77 66 
3477770,12 101 
3477824,68 8
3477824,68 51 
3477898,68 100 
3477898,68 51 
3477921,25 1
3477921,25 1
3477921,25 1
3477921,25 60 
3478550,58 61 
3479570,92 62 
3480092,19 64 
3480458,57 123 
3480979,23 125 
3481044,91 137 
3481499,99 65 
3481948,03 144 
3481949,78 144 
3481951,36 144 
3482427,63 101 
3482428,8 100 
3482428,8 51 
3482469,39 1
3482469,39 2
3482469,39 2
3482469,39 60 
3482523,61 61 
3483539,14 62 
3483631,1 64 
3483945,64 123 
3484479,78 125 
3484804,58 137 
3484999,06 66 
3485449,16 144 
3485450,78 144 
3485451,88 144 
3485926,75 101 
3485928,93 100 
3485928,93 51 
3485968,48 1
3485968,48 2
3485968,48 1
3485968,48 60 
3486000,29 61 
3487018,92 62 
3487803,66 64 
3488118,94 123 
3488641,72 125 
3488691,07 137 
3489163,74 65 
3489614,98 144 
3489616,72 144 
3489618,42 144 
3490091,81 101 
3490092,97 100 
3490092,97 51 
3490135,88 1
3490135,88 2
3490135,88 2
3490135,88 60 
3490172,76 61 
3491202,26 62 
3491445,6 64 
3491760,35 123 
3492306,48 125 
3492368,75 137 
3492829,14 66 
3493277,56 144 
3493279,05 144 
3493280,02 144 
3495300,77 101 
3495302,28 100 
3495302,28 51 
3495349,81 2
3495349,81 2
3495349,81 2
3495349,81 60 
3495710,04 113 
3495899,92 114 
3495949,58 60 
3496232,64 61 
3497247,79 62 
3497692,31 64 
3498036,45 123 
3498555,27 125 
3498634,86 137 
3499079,06 66 
3499527,59 144 
3499529,92 144 
3499531,05 144 
3500006,38 101 
3500007,57 100 
3500007,57 51 
3500063,42 1
3500063,42 2
3500063,42 2
3500063,42 60 
3500110,44 111 
3500234,41 114 
3500280,7 60 
3500441,33 61 
3501463,17 62 
3501912,53 64 
3502232,73 121 
3502753,39 125 
3502928,56 137 
3503275,33 65 
3503724,9 144 
3503727,47 144 
3503728,99 144 
3504204,63 101 
3504205,85 100 
3504205,85 51 
3504245,87 1
3504245,87 1
3504245,87 2
3504245,87 60 
3504343,02 61 
3505149,33 63 
3505161,88 60 
3505510,63 111 
3505863,19 114 
3505911,68 60 
3505993,32 61 
3507010,73 62 
3507381,83 64 
3507692,61 121 
3508218,53 125 
3508398,12 137 
3508741,52 65 
3509190,44 144 
3509191,93 144 
3509193,25 144 
3509669,22 101 
3509670,42 100 
3509670,42 51 
3509710,32 2
3509710,32 2
3509710,32 2
3509710,32 60 
3509947,23 61 
3510959,87 62 
3511366,05 64 
3511678,84 121 
3512202,27 125 
3512565,57 137 
3512723,61 66 
3513172,81 144 
3513174,46 144 
3513175,76 144 
3514744,53 101 
3514746,39 100 
3514746,39 51 
3514792,94 1
3514792,94 2
3514792,94 2
3514792,94 60 
3515084,87 111 
3515824,67 114 
3515874,99 60 
3516081,12 61 
3517093,52 62 
3517195,21 64 
3517537,1 121 
3518067,09 125 
3518266,17 137 
3518588,78 65 
3519043,01 144 
3519044,32 144 
3519046,93 144 
3519516,63 101 
3519517,83 100 
3519517,83 51 
3519557,72 1
3519557,72 2
3519557,72 2
3519557,72 60 
3519631,58 61 
3520641,89 62 
3520716,97 64 
3521101,4 121 
3521631,75 125 
3521660 137 
3522152,14 65 
3522619,32 144 
3522620,81 144 
3522622,14 144 
3523082,26 101 
3523083,46 100 
3523083,46 51 
3523122,25 2
3523122,25 2
3523122,25 2
3523122,25 60 
3523230,93 61 
3524240,7 62 
3524378,51 64 
3524694,12 121 
3525214,69 125 
3525364,27 137 
3525735,84 66 
3526183,78 144 
3526185,54 144 
3526186,56 144 
3526663,7 101 
3526664,95 100 
3526664,95 51 
3526704,79 1
3526704,79 2
3526704,79 2
3526704,79 60 
3526897,44 111 
3527082,79 114 
3527121,06 60 
3527448,87 61 
3528471,88 62 
3529066,34 64 
3529379,48 121 
3529910,47 125 
3530134,97 137 
3530433,62 65 
3530883,77 144 
3530885,75 144 
3530887,26 144 
3531362,32 101 
3531363,47 100 
3531363,47 51 
3531404,24 1
3531404,24 2
3531404,24 1
3531404,24 60 
3531460,03 61 
3532470,68 62 
3532486,32 64 
3532786,12 121 
3533342,34 125 
