TotalRequired,  200
1979287,98 64 
1979584,53 121 
1980099,03 125 
1980471,42 137 
1980620,72 66 
1980848,28 144 
1980849,89 144 
1980851,16 144 
1981435,07 101 
1981436,57 100 
1981436,57 51 
1981484,93 1
1981484,93 2
1981484,93 2
1981484,93 60 
1981696,84 61 
1982718,32 62 
1991168,05 64 
1991441,08 121 
1991975,57 125 
1992180,92 137 
1992494,81 65 
1992729,22 144 
1992730,73 144 
1992731,89 144 
1993206,25 101 
1993207,36 100 
1993207,36 51 
1993247,64 1
1993247,64 1
1993247,64 1
1993247,64 60 
1993672,46 61 
1994681,73 62 
1994944,42 64 
1995268,01 121 
1995774,27 125 
1996062,33 137 
1996294,21 65 
1996527,07 144 
1996528,69 144 
1996529,77 144 
1997055,88 101 
1997057,04 100 
1997057,04 51 
1997096,7 1
1997096,7 2
1997096,7 2
1997096,7 60 
1997570,27 61 
1998580,46 62 
1998638,33 64 
1999120,8 121 
1999628,04 125 
1999862,47 137 
2000142,4 65 
2000374,28 144 
2000375,87 144 
2000376,88 144 
2000932,03 101 
2000933,37 100 
2000933,37 51 
2000978,5 1
2000978,5 1
2000978,5 2
2000978,5 60 
2001235 61 
2002246,69 62 
2002468,03 64 
2002796,74 121 
2003319,66 125 
2003529,03 137 
2003841,89 65 
2004076,18 144 
2004077,99 144 
2004079,44 144 
2004619,61 101 
2004624,16 100 
2004624,16 51 
2004660,51 2
2004660,51 2
2004660,51 2
2004660,51 60 
2004896,36 61 
2005650,72 63 
2005660,93 60 
2006208,9 61 
2007226,06 62 
2007549,94 64 
2007875,25 121 
2008418,48 125 
2008713,35 137 
2008938,82 66 
2009170,22 144 
2009172,2 144 
2009173,74 144 
2009720,38 101 
2009721,62 100 
2009721,62 51 
2009758,76 1
2009758,76 2
2009758,76 1
2009758,76 60 
2009801,12 61 
2010826,16 62 
2013538,15 64 
2013834,3 121 
2014366,5 125 
2014582,39 137 
2014887,71 65 
2015122,54 144 
2015124,26 144 
2015125,65 144 
2015599,73 101 
2015600,94 100 
2015600,94 51 
2015646,4 1
2015646,4 2
2015646,4 2
2015646,4 60 
2015984,88 61 
2017006,89 62 
2018160,72 64 
2018463,97 121 
2018989,83 125 
2019110,49 137 
2019501,58 65 
2019754,15 144 
2019755,81 144 
2019756,81 144 
2020230,14 101 
2020231,27 100 
2020231,27 51 
2020271,91 1
2020271,91 2
2020271,91 2
2020271,91 60 
2020544,9 61 
2021558,09 62 
2021719,18 64 
2022097,21 121 
2022614,74 125 
2022811,67 137 
2023134,38 65 
2023367,94 144 
2023369,29 144 
2023370,41 144 
2023845,63 101 
2023846,82 100 
2023846,82 51 
2023887,69 1
2023887,69 1
2023887,69 1
2023887,69 60 
2024247,05 61 
2025270,67 62 
2025329,26 64 
2025690,04 121 
2026202,18 125 
2026376,55 137 
2026717,74 65 
2026960,08 144 
2026961,65 144 
2026962,97 144 
2027446,24 101 
2027447,36 100 
2027447,36 51 
2027486,69 2
2027486,69 2
2027486,69 2
2027486,69 60 
2027842,1 61 
2028855,44 62 
2029030,24 64 
2029372,19 121 
2029899,07 125 
2030338,96 137 
2030416,53 66 
2030650,23 144 
2030651,87 144 
2030652,92 144 
2031128,07 101 
2031129,31 100 
2031129,31 51 
2031168,56 2
2031168,56 2
2031168,56 2
2031168,56 60 
2031423,02 61 
2032440,55 62 
2033939,98 64 
2034248,26 121 
2034763,89 125 
2035198,18 137 
2035282,03 66 
2035534,27 144 
2035535,82 144 
2035536,87 144 
2036025,88 101 
2036027,2 100 
2036027,2 51 
2036067,03 2
2036067,03 2
2036067,03 2
2036067,03 60 
2036360,41 61 
2037382,67 62 
2039184,89 64 
2039486,37 121 
2040007,94 125 
2040251,68 137 
2040529,53 66 
2040781,52 144 
2040783,1 144 
2040784,48 144 
2041257,92 101 
2041259,03 100 
2041259,03 51 
2041301,52 2
2041301,52 1
2041301,52 2
2041301,52 60 
2042331,07 61 
2042406,41 63 
2042417,16 60 
2043368,66 61 
2044382,74 62 
2046276,17 64 
2048491,75 121 
2049004,65 125 
2049324,02 137 
2049524,86 66 
2049761,24 101 
2049821,89 8
2049821,89 52 
2049860,09 100 
2049860,09 52 
2049881,71 1
2049881,71 2
2049881,71 2
2049881,71 60 
2050161,51 61 
2050514,97 63 
2050530,78 60 
2051498,89 61 
2052487,72 63 
2052496,88 60 
2053452,37 61 
2054465,67 62 
2056179,1 64 
2064468,21 252 
2064468,21 101 
2064469,93 100 
2064469,93 52 
2064492,36 1
2064492,36 2
2064492,36 2
2064492,36 60 
2090560,21 61 
2091423,3 63 
2091433,09 60 
2116780,62 61 
2117792,08 62 
2118166,02 64 
2118409,76 121 
2118931,54 125 
2119129,84 137 
2119453,65 66 
2119684,2 144 
2119686,01 144 
2119687,33 144 
2120415,21 101 
2120416,71 100 
2120416,71 52 
2120456,07 1
2120456,07 1
2120456,07 2
2120456,07 60 
2120763,02 61 
2121773,74 62 
2122511,72 64 
2122721,27 123 
2123247,15 125 
2123272,01 137 
2123768,5 65 
2124020,98 144 
2124022,68 144 
2124024,36 144 
2124574,7 101 
2124575,9 100 
2124575,9 52 
2124620,77 1
2124620,77 2
2124620,77 1
2124620,77 60 
2125054,08 61 
2126069,85 62 
2126184,54 64 
2126470,2 123 
2126995,49 125 
2127518,24 66 
2127779,16 144 
2127781,32 144 
2128139,78 144 
2128316,06 101 
2128317,71 100 
2128317,71 52 
2128370 2
2128370 2
2128370 2
2128370 60 
2128387,47 61 
2129420,52 62 
2130156,37 64 
2130702,27 123 
2131210,66 124 
2134808,57 123 
2135342,26 125 
2135788,14 137 
2135866,39 66 
2136117,24 144 
2136118,92 144 
2136120,14 144 
2136650,29 101 
2136651,55 100 
2136651,55 52 
2136700,16 1
2136700,16 2
2136700,16 2
2136700,16 60 
2136826,56 111 
2136900,03 114 
2136939,54 60 
2137430,64 111 
2137549,17 114 
2137602,73 60 
2198383,01 61 
2199398,26 62 
2200683,22 64 
2209404,64 252 
2209404,64 101 
2209406,39 100 
2209406,39 52 
2209426,75 1
2209426,75 2
2209426,75 2
2209426,75 60 
2233806,02 61 
2234817,73 62 
2235117,77 64 
2235428,22 121 
2235963,7 125 
2236158,44 137 
2236481,13 66 
2236735,41 144 
2236736,93 144 
2236738,12 144 
2237211,4 101 
2237212,71 100 
2237212,71 52 
2237267,19 1
2237267,19 2
2237267,19 1
2237267,19 60 
2237532,62 113 
2237597,11 114 
2237623,1 60 
2237840,27 61 
2238854 62 
2240599,15 64 
2240971,29 123 
2241510,51 125 
2241673,04 137 
2242029,19 66 
2242260,77 144 
2242262,48 144 
2242264,14 144 
2242740,5 101 
2242741,67 100 
2242741,67 52 
2242782 1
2242782 1
2242782 2
2242782 60 
2242837,86 61 
2243867,09 62 
2244404,15 64 
2244746,61 122 
2245165,7 124 
2246514,25 121 
2247024,93 125 
2247241,69 137 
2247543,7 66 
2247777,52 144 
2247778,88 144 
2247780 144 
2250294,95 101 
2250296,37 100 
2250296,37 52 
2250346,72 1
2250346,72 2
2250346,72 2
2250346,72 60 
2250626,53 111 
2250817,14 114 
2250848,38 60 
2251064,83 61 
2252081,66 62 
2253359,69 64 
2253713,76 121 
2254236,64 125 
2254611,37 137 
2254759,27 66 
2254992,26 144 
2254993,83 144 
2254994,74 144 
2255470,33 101 
2255471,52 100 
2255471,52 52 
2255511,26 1
2255511,26 2
2255511,26 2
2255511,26 60 
2255547,39 61 
2256562 62 
2257804,88 64 
2258159,61 123 
2258676,47 125 
2258810,23 137 
2259190,47 66 
2259421,95 144 
2259424,08 144 
2259425,24 144 
2261224,21 101 
2261225,44 100 
2261225,44 52 
2261276,21 2
2261276,21 2
2261276,21 2
2261276,21 60 
2261930,51 61 
2262941,85 62 
2263283,24 64 
2263541,32 123 
2264071,22 125 
2264294,7 137 
2264588,33 66 
2264822,55 144 
2264824,31 144 
2264825,57 144 
2265303,84 101 
2265305,1 100 
2265305,1 52 
2265343,86 2
2265343,86 1
2265343,86 1
2265343,86 60 
2265364,37 61 
2266395,64 62 
2266627,46 64 
2267066,67 122 
2267586,04 125 
2267777,16 137 
2268104,47 66 
2268338,06 144 
2268339,6 144 
2268340,75 144 
2268814,93 101 
2268816,15 100 
2268816,15 52 
2268857,25 1
2268857,25 2
2268857,25 2
2268857,25 60 
2268878,32 61 
2269916,57 62 
2272421,42 64 
2272736,21 121 
2273251,62 125 
2273494,5 137 
2273769,32 66 
2274004,7 144 
2274006,92 144 
2274008,02 144 
2274480,55 101 
2274484,51 100 
2274484,51 52 
2274522,17 2
2274522,17 2
2274522,17 2
2274522,17 60 
2274584,29 61 
2275604,58 62 
2277105,99 64 
2277389,97 122 
2277916,72 125 
2278435,7 66 
2278504,7 137 
2278668,18 144 
2278669,71 144 
2278670,8 144 
2279168,35 101 
2279169,53 100 
2279169,53 52 
2279220,09 1
2279220,09 2
2279220,09 2
2279220,09 60 
2279800,76 61 
2280818,84 62 
2292058,05 64 
2292059,88 252 
2292059,88 101 
2292062,62 100 
2292062,62 52 
2292082,33 1
2292082,33 2
2292082,33 2
2292082,33 60 
2315267 112 
2315331,12 114 
2315358,56 60 
2315406,31 61 
2316429,19 62 
2317747,17 64 
2317887,64 122 
2317949,64 124 
2327965,33 252 
2327965,33 101 
2327968,5 100 
2327968,5 52 
2327987,47 1
2327987,47 2
2327987,47 2
2327987,47 60 
2347516,05 61 
2348534,94 62 
2349102,05 64 
2349385,6 122 
2349909,7 125 
2350266,11 137 
2350426,24 65 
2350658,29 144 
2350660,14 144 
2350661,37 144 
2351145,3 101 
2351146,55 100 
2351146,55 52 
2351196,9 1
2351196,9 2
2351196,9 1
2351196,9 60 
2351779,98 61 
2351861,18 63 
2351879,12 60 
2352216,07 61 
2353229,54 62 
2353763,6 64 
2354035,58 122 
2354542,41 125 
2354768,34 137 
2355059,6 65 
2355290,88 144 
2355292,44 144 
2355294,58 144 
2355812,17 101 
2355813,5 100 
2355813,5 52 
2355861,6 1
2355861,6 2
2355861,6 2
2355861,6 60 
2356179,49 61 
2356371,28 63 
2356379,49 60 
2356702,4 61 
2357716,06 62 
2357856,75 64 
2358541,84 122 
2358890,03 124 
2363178,34 122 
2363704,92 125 
2364072,34 137 
2364223,84 65 
2364456,88 144 
2364458,64 144 
2364460,05 144 
2364939,99 101 
2364941,14 100 
2364941,14 52 
2364991,69 1
2364991,69 2
2364991,69 2
2364991,69 60 
2365484,83 61 
2366509,48 62 
2366628,55 64 
2366946,38 122 
2367457,62 125 
2367972,23 65 
2367990,32 137 
2368212,78 144 
2368214,36 144 
2368216,01 144 
2368682,57 101 
2368683,8 100 
2368683,8 52 
2368724,05 1
2368724,05 1
2368724,05 2
2368724,05 60 
2369343,08 61 
2370355,89 62 
2370821,58 64 
2371080,85 122 
2371604,59 125 
2372008,43 137 
2372119,93 65 
2372374,71 144 
2372376,32 144 
2372377,53 144 
2372921,61 101 
2372922,99 100 
2372922,99 52 
2372957,29 1
2372957,29 2
2372957,29 2
2372957,29 60 
2373234,53 61 
2374255,3 62 
2374304,24 64 
2374674,55 122 
2375203,92 125 
2375328,9 137 
2375719,68 65 
2375950,81 144 
2375952,6 144 
2375954,1 144 
2376430,8 101 
2376431,99 100 
2376431,99 52 
2376471,29 1
2376471,29 1
2376471,29 2
2376471,29 60 
2376762,09 61 
2377772,31 62 
2378049,75 64 
2378353,56 122 
2378886,58 125 
2379079,85 137 
2379399,93 65 
2379626,78 144 
2379628,44 144 
2379629,89 144 
2380130,21 101 
2380131,39 100 
2380131,39 52 
2380170,11 1
2380170,11 2
2380170,11 1
2380170,11 60 
2380567,99 61 
2381498,58 63 
2381519,37 60 
2381801,26 112 
2381887,94 114 
2381922,84 60 
2381981,65 61 
2383004,02 62 
2383263,51 64 
2383594,27 122 
2384113,92 125 
2384322,57 137 
2384634,19 65 
2384885,51 144 
2384887,77 144 
2384888,74 144 
2385359,87 101 
2385361,05 100 
2385361,05 52 
2385401,16 1
2385401,16 2
2385401,16 2
2385401,16 60 
2385780,5 61 
2386800,33 62 
2386921,14 64 
2387278,44 122 
2387794,05 125 
2387875,86 137 
2388314,89 65 
2388546,68 144 
2388548,57 144 
2388550,16 144 
2389025,37 101 
2389026,57 100 
2389026,57 52 
2389070,14 1
2389070,14 1
2389070,14 2
2389070,14 60 
2389392,01 61 
2390403,65 62 
2390448 64 
2390842,7 122 
2391364,79 125 
2391495,34 137 
2391698,88 132 
2391880,87 65 
2391932,34 137 
2392114,57 144 
2392115,97 144 
2392116,91 144 
2392593,8 101 
2392595,07 100 
2392595,07 52 
2392649,33 2
2392649,33 2
2392649,33 2
2392649,33 60 
2393014,18 61 
2394032,05 62 
2394196,12 64 
2394551,61 122 
2395077,77 125 
2395414,5 137 
2395596,24 66 
2395837,14 144 
2395838,71 144 
2395839,8 144 
2396306,42 101 
2396307,58 100 
2396307,58 52 
2396348,14 2
2396348,14 2
2396348,14 1
2396348,14 60 
2396381,42 61 
2397398,96 62 
2397875,88 64 
2398203,11 122 
2398710,02 125 
2399034,37 137 
2399229,42 66 
2399462,55 144 
2399464,13 144 
2399465,18 144 
2399940,15 101 
2399941,29 100 
2399941,29 52 
2399980,08 1
2399980,08 2
2399980,08 2
2399980,08 60 
2400059,56 61 
2401078,64 62 
2401391,73 64 
2401708,96 122 
2402224,83 125 
2402584,2 137 
2402742,95 65 
2402975,26 144 
2402976,81 144 
2402978,15 144 
2403457,07 101 
2403458,26 100 
2403458,26 52 
2403501,88 1
2403501,88 2
2403501,88 2
2403501,88 60 
2403886,28 61 
2404882,75 63 
2404895,2 60 
2405384,01 61 
2406396,74 62 
2408109,72 64 
2408352,75 122 
2408875,55 125 
2409008,51 137 
2409391,78 65 
2409622,58 144 
2409624,06 144 
2409625,2 144 
2409769,62 142 
2409860,27 144 
2409862,09 144 
2409991,31 144 
2410256,11 101 
2410257,42 100 
2410257,42 52 
2410301,66 1
2410301,66 2
2410301,66 2
2410301,66 60 
2410452,62 61 
2411478 62 
2411923,06 64 
2412174,14 122 
2412694,25 125 
2412894,35 137 
2413208,46 65 
2413361,37 132 
2413456,77 144 
2413458,34 144 
2413462,41 144 
2413965,25 101 
2413966,49 100 
2413966,49 52 
2414008,86 1
2414008,86 2
2414008,86 2
2414008,86 60 
2414052,23 113 
2414613,4 114 
2414658,62 60 
2414866,84 61 
2415812,17 63 
2415827,8 60 
2416140,88 112 
2416342,15 114 
2416391,67 60 
2416458,32 61 
2417475,18 62 
2417961,79 64 
2418258,81 122 
2418797,16 125 
2419056,5 137 
2419304,95 65 
2419553,99 144 
2419555,65 144 
2419556,78 144 
2420032,65 101 
2420033,85 100 
2420033,85 52 
2420073,42 1
2420073,42 1
2420073,42 1
2420073,42 60 
2420449,11 61 
2421457,46 62 
2421604,16 64 
2421917,57 122 
2422436,3 125 
2422704,39 137 
2422952,83 65 
2423206,73 144 
2423208,55 144 
2423209,85 144 
2423682,29 101 
2423683,61 100 
2423683,61 52 
2423722,43 1
2423722,43 2
2423722,43 2
2423722,43 60 
2424118,82 61 
2424980,16 63 
2424989,63 60 
2425982,58 61 
2427003,71 62 
2427190,08 64 
2427473,41 122 
2427984,01 125 
2428254,98 137 
2428501,48 65 
2428734,32 144 
2428735,65 144 
2428736,85 144 
2429327,86 101 
2429329,06 100 
2429329,06 52 
2429376,99 1
2429376,99 2
2429376,99 2
2429376,99 60 
2429803,08 61 
2430821,65 62 
2430872,09 64 
2431192,9 122 
2431717,8 125 
2432031,8 137 
2432235,3 65 
2432466,91 144 
2432468,58 144 
2432470,34 144 
2432954,08 101 
2432955,3 100 
2432955,3 52 
2433002,83 1
2433002,83 2
2433002,83 2
2433002,83 60 
2433306,05 61 
2434318,32 62 
2434406,19 64 
2434890,19 122 
2435422,03 125 
2435590 137 
2435932,16 65 
2436164,15 144 
2436165,69 144 
2436166,7 144 
2436650,3 101 
2436651,5 100 
2436651,5 52 
2436707,21 1
2436707,21 2
2436707,21 2
2436707,21 60 
2437200,88 61 
2438216,98 62 
2438966,38 64 
2439308,54 122 
2439833,2 125 
2439907,19 137 
2440347,16 65 
2440582,17 144 
2440583,76 144 
2440585,39 144 
2441065,99 101 
2441067,14 100 
2441067,14 52 
2441116,88 2
2441116,88 2
2441116,88 2
2441116,88 60 
2441418,57 61 
2442434,41 62 
2443871,84 64 
2444200,58 122 
2444587,86 124 
2454590,46 252 
2454590,46 101 
2454592,22 100 
2454592,22 52 
2454612,02 2
2454612,02 2
2454612,02 2
2454612,02 60 
2465780,66 112 
2465849,96 114 
2465876,74 60 
2466133,64 61 
2466517,91 63 
2466525,41 60 
2487949,11 111 
2488044,01 114 
2488070,77 60 
2488694,31 111 
2488823,16 114 
2488867,57 60 
2531258,79 61 
2532269,89 62 
2532577,8 64 
2532872,64 121 
2533396,47 125 
2533692,66 137 
2533915,97 66 
2534148,78 144 
2534150,16 144 
2534151,37 144 
2534637,45 101 
2534638,63 100 
2534638,63 52 
2534686,04 1
2534686,04 2
2534686,04 2
2534686,04 60 
2534792,24 61 
2535809,93 62 
2536311,39 64 
2536573,47 123 
2537079,84 125 
2537478,56 137 
2537599,15 66 
2537833,04 144 
2537834,63 144 
2537836,21 144 
2538312,4 101 
2538313,7 100 
2538313,7 52 
2538352,25 2
2538352,25 2
2538352,25 2
2538352,25 60 
2538372,34 61 
2539406,22 62 
2539742,12 64 
2540059,77 121 
2540579,64 125 
2540845,64 137 
2541099 66 
2541331,59 144 
2541333,06 144 
2541334,22 144 
2541808,89 101 
2541812,81 100 
2541812,81 52 
2541850,12 2
2541850,12 2
2541850,12 2
2541850,12 60 
2541944,51 61 
2542966,78 62 
2543288,09 64 
2543575,36 122 
2544094,87 125 
2544444,53 137 
2544614,06 66 
2544845,24 144 
2544849,11 144 
2544850,67 144 
2545324,95 101 
2545326,13 100 
2545326,13 52 
2545365,93 2
2545365,93 1
2545365,93 2
2545365,93 60 
2545612,17 61 
2546631,71 62 
2546985,72 64 
2547384,79 123 
2547911,52 125 
2548161,96 137 
2548427,42 65 
2548684,36 144 
2548685,87 144 
2548687,26 144 
2549157 101 
2549158,12 100 
2549158,12 52 
2549197,66 2
2549197,66 1
2549197,66 2
2549197,66 60 
2549760,67 61 
2550779,89 62 
2550890,03 64 
2551162,14 123 
2551673,41 125 
2551921,93 137 
2552193,17 65 
2552450,13 144 
2552451,79 144 
2552453,33 144 
2552987,89 101 
2552989,05 100 
2552989,05 52 
2553030,07 2
2553030,07 2
2553030,07 2
2553030,07 60 
2553463,13 61 
2554479,6 62 
2554574,27 64 
2554878,09 123 
2555422,07 125 
2555541,9 137 
2555943,53 66 
2556161,01 101 
2556216,48 8
2556216,48 53 
2556266 100 
2556266 53 
2556282,19 1
2556282,19 1
2556282,19 2
2556282,19 60 
2556698,94 61 
2557712,44 62 
2558639,69 64 
2558945,78 123 
2559456,68 125 
2559974,68 65 
2560122,12 137 
2560236,81 144 
2560238,54 144 
2560244,31 144 
2560719,21 101 
2560720,34 100 
2560720,34 53 
2560762 1
2560762 2
2560762 2
2560762 60 
2561232,65 61 
2562182,41 63 
2562193,63 60 
2562551,48 113 
2562616,07 114 
2562643,98 60 
2562832,74 61 
2563843,97 62 
2564513,85 64 
2564817,36 123 
2565349,39 125 
2565744,58 137 
2565875,98 65 
2566105,75 144 
2566107,63 144 
2566108,8 144 
2566585,9 101 
2566587,07 100 
2566587,07 53 
2566627,26 2
2566627,26 2
2566627,26 1
2566627,26 60 
2567089,04 61 
2568107,9 62 
2568232,26 64 
2568596,07 123 
2569107,14 125 
2569615,88 137 
2569671,54 66 
2569854,22 144 
2569855,72 144 
2569856,88 144 
2570345,76 101 
2570346,97 100 
2570346,97 53 
2570390,58 1
2570390,58 2
2570390,58 2
2570390,58 60 
2570452,82 61 
2571474,25 62 
2572001,35 64 
2572281,84 123 
2572788,22 125 
2573009,47 137 
2573305,22 65 
2573535,4 144 
2573536,87 144 
2573538,13 144 
2574015,44 101 
2574016,68 100 
2574016,68 53 
2574061,34 2
2574061,34 2
2574061,34 1
2574061,34 60 
2574500,71 61 
2575523,05 62 
2575564,47 64 
2575943,55 123 
2576469,59 125 
2576771,17 137 
2576986,18 66 
2577237,23 144 
2577239,12 144 
2577240,33 144 
2577714,05 101 
2577715,28 100 
2577715,28 53 
2577755,14 1
2577755,14 2
2577755,14 2
2577755,14 60 
2577772,14 61 
2578789,47 62 
2579410,09 64 
2579734,39 123 
2580247,58 125 
2580642,74 137 
2580770,43 65 
2581001,29 144 
2581003,3 144 
2581004,51 144 
2581479,67 101 
2581480,83 100 
2581480,83 53 
2581520,38 1
2581520,38 2
2581520,38 2
2581520,38 60 
2582073,56 61 
2583088,2 62 
2583175,91 64 
2583518,9 123 
2584031,46 125 
2584306,19 137 
2584551,29 65 
2584790,48 144 
2584792,13 144 
2584793,34 144 
2585260,9 101 
2585262,1 100 
2585262,1 53 
2585305,44 1
2585305,44 1
2585305,44 2
2585305,44 60 
2585600,69 61 
2586617,89 62 
2586817,97 64 
2587124,77 123 
2587649,87 125 
2587966,3 137 
2588167,05 65 
2588401,78 144 
2588403,43 144 
2588404,82 144 
2588877,56 101 
2588878,74 100 
2588878,74 53 
2588917,88 1
2588917,88 2
2588917,88 2
2588917,88 60 
2589264,94 61 
2590283,74 62 
2590308,6 64 
2590609,23 123 
2591112,19 125 
2591580,21 137 
2591644,33 65 
2591883,73 144 
2591885,46 144 
2591886,46 144 
2592358,15 101 
2592359,31 100 
2592359,31 53 
2592399,99 2
2592399,99 2
2592399,99 2
2592399,99 60 
2592813,27 61 
2593806,42 63 
2593817,65 60 
2594115,49 113 
2594178,34 114 
2594202,2 60 
2594428,91 61 
2595448,64 62 
2596019,86 64 
2596296,28 123 
2596827,75 125 
2597229,29 137 
2597346,34 66 
2597577,59 144 
2597579,13 144 
2597580,37 144 
2598085,91 101 
2598087,12 100 
2598087,12 53 
2598131,77 1
2598131,77 1
2598131,77 2
2598131,77 60 
2598205,44 61 
2599230,51 62 
2601714,57 64 
2601985,88 123 
2602491,89 125 
2602809,13 137 
2603012,21 65 
2603244,28 144 
2603245,66 144 
2603246,57 144 
2603721,57 101 
2603722,85 100 
2603722,85 53 
2603763,14 1
2603763,14 2
2603763,14 2
2603763,14 60 
2604233,33 61 
2605246,61 62 
2605395,36 64 
2605686,09 123 
2606190,93 125 
2606710,08 65 
2606970,31 144 
2606974,11 144 
2607319,13 144 
2607493,47 101 
2607494,7 100 
2607494,7 53 
2607545,35 1
2607545,35 2
2607545,35 2
2607545,35 60 
2607793,32 61 
2608813,62 62 
2608941,73 64 
2609318,77 123 
2609822,57 125 
2610191,99 137 
2610340,91 65 
2610593,84 144 
2610595,4 144 
2610596,51 144 
2611069,23 101 
2611070,39 100 
2611070,39 53 
2611110,74 2
2611110,74 2
2611110,74 2
2611110,74 60 
2611557,17 61 
2612576,12 62 
2612736,2 64 
2613029,93 123 
2613540,36 125 
2614019,79 137 
2614099,62 66 
2614290,82 144 
2614292,18 144 
2614293,26 144 
2614809,96 101 
2614811,13 100 
2614811,13 53 
2614859,42 1
2614859,42 2
2614859,42 1
2614859,42 60 
2614914,98 61 
2615929,51 62 
2617542,05 64 
2617865,17 123 
2618369,2 125 
2618889,02 65 
2619175,58 144 
2619177,78 144 
2619532,5 144 
2619702,56 101 
2619703,76 100 
2619703,76 53 
2619758,22 1
2619758,22 2
2619758,22 1
2619758,22 60 
2620057,78 61 
2620986,95 63 
2621007,21 60 
2621580,48 61 
2622590,62 62 
2623084,88 64 
2623358,26 123 
2623867,59 125 
2624304,36 137 
2624386,98 65 
2624642,96 144 
2624645,53 144 
2624646,77 144 
2625122,95 101 
2625124,18 100 
2625124,18 53 
2625172,51 1
2625172,51 2
2625172,51 2
2625172,51 60 
2625700,92 61 
2626669,26 63 
2626688,69 60 
2626976,66 113 
2627048,78 114 
2627105,46 60 
2627309,92 61 
2628326,46 62 
2628459,93 64 
2628798,47 123 
2629351,34 125 
2629769,7 137 
2629868,28 65 
2630104,23 144 
2630108,85 144 
2630111,37 144 
2630614,12 101 
2630615,29 100 
2630615,29 53 
2630654,38 1
2630654,38 1
2630654,38 2
2630654,38 60 
2631129,95 61 
2632153,88 62 
2632198,94 64 
2632514,75 123 
2633031,66 125 
2633411,99 137 
2633553,91 65 
2633789,51 144 
2633790,94 144 
2633791,93 144 
2634289,44 101 
2634290,62 100 
2634290,62 53 
2634353,05 1
2634353,05 2
2634353,05 2
2634353,05 60 
2634827,84 61 
2635822,55 63 
2635835,79 60 
2636406,06 61 
2637419,53 62 
2637494,08 64 
2637907,33 123 
2638414,43 125 
2638749,1 137 
2638934,57 65 
2639165,4 144 
2639166,73 144 
2639168,07 144 
2639655,2 101 
2639656,48 100 
2639656,48 53 
2639701,26 1
2639701,26 2
2639701,26 2
2639701,26 60 
2640011,95 61 
2641033,98 62 
2641136,61 64 
2641412,63 123 
2641928,36 125 
2642446,32 65 
2642721,48 144 
2642725,81 144 
2643082,66 144 
2643264,27 101 
2643265,59 100 
2643265,59 53 
2643316,81 1
2643316,81 1
2643316,81 2
2643316,81 60 
2643702,19 61 
2644717,42 62 
2645042,57 64 
2645316,8 123 
2645830 125 
2646167,99 137 
2646346,06 65 
2646601,93 144 
2646603,65 144 
2646605,27 144 
2646965,43 143 
2647043 144 
2647044,66 144 
2647074,23 144 
2647116,98 101 
2647118,23 100 
2647118,23 53 
2647149,15 1
2647149,15 1
2647149,15 2
2647149,15 60 
2647584,72 61 
2648540,6 63 
2648549,46 60 
2649174,4 61 
2650181,73 62 
2650220,08 64 
2650487,52 123 
2651022,87 125 
2651424,73 137 
2651545,82 65 
2651797,61 144 
2651802,76 144 
2651805,34 144 
2652387,41 101 
2652388,66 100 
2652388,66 53 
2652430,22 1
2652430,22 2
2652430,22 2
2652430,22 60 
2652689,43 61 
2653698,43 62 
2654086,45 64 
2654360,43 123 
2654873,64 125 
2655185,25 137 
2655391,89 65 
2655633,43 144 
2655635,12 144 
2655636,27 144 
2656107,07 101 
2656108,24 100 
2656108,24 53 
2656146,76 1
2656146,76 2
2656146,76 1
2656146,76 60 
2656469,37 61 
2657481,75 62 
2657641,8 64 
2657929,05 123 
2658439,28 125 
2658623,53 137 
2658957,77 65 
2659194,22 144 
2659195,76 144 
2659196,92 144 
2659670,05 101 
2659671,23 100 
2659671,23 53 
2659711,23 2
2659711,23 2
2659711,23 1
2659711,23 60 
2659897,22 61 
2660912,13 62 
2661215,31 64 
2661470,7 123 
2661990,07 125 
2662226,2 137 
2662506,13 66 
2662740,49 144 
2662744,1 144 
2662745,45 144 
2663219,1 101 
2663220,25 100 
2663220,25 53 
2663261,63 1
2663261,63 2
2663261,63 2
2663261,63 60 
2663283,12 61 
2664317,87 62 
2664921,78 64 
2665176,45 123 
2665687,11 125 
2666092,68 137 
2666205,92 65 
2666438,58 144 
2666440,5 144 
2666441,66 144 
2666947 101 
2666948,17 100 
2666948,17 53 
2666992,1 2
2666992,1 2
2666992,1 2
2666992,1 60 
2667438,4 61 
2668398,8 63 
2668409,16 60 
2669051,15 61 
2670075,23 62 
2670238,21 64 
2670532,2 123 
2671055,18 125 
2671336,37 137 
2671569,88 66 
2671824,19 144 
2671825,95 144 
2671827,17 144 
2672300,58 101 
2672303,76 100 
2672303,76 53 
2672340,43 1
2672340,43 2
2672340,43 2
2672340,43 60 
2673235,04 61 
2674256,72 62 
2677237,97 64 
2677470,89 123 
2677980,82 125 
2678490,4 137 
2678558,39 65 
2678746,61 144 
2678748,28 144 
2678749,3 144 
2679214,23 101 
2679215,49 100 
2679215,49 53 
2679255,21 1
2679255,21 2
2679255,21 2
2679255,21 60 
2679761,03 61 
2680772,59 62 
2681026,38 64 
2681312,21 123 
2681831,48 125 
2682245,1 137 
2682350,12 65 
2682583,11 144 
2682584,61 144 
2682585,84 144 
2683138,02 101 
2683139,17 100 
